# 16 out of 16 mutations
2160 #trees
0;1 5;8;9
0;1 31
0;1 34
2;3;4;6;7 16
2;3;4;6;7 22;24;25
2;3;4;6;7 10;15;21;27
5;8;9 11
5;8;9 12
5;8;9 13;20
12 19;23;26;35
16 28
22;24;25 32;33;38
10;15;21;27 41
41 47;48
15 #edges, tree 18
0;1 2;3;4;6;7
0;1 5;8;9
0;1 31
0;1 34
2;3;4;6;7 16
2;3;4;6;7 22;24;25
2;3;4;6;7 10;15;21;27
5;8;9 11
5;8;9 12
5;8;9 13;20
12 19;23;26;35
16 28
22;24;25 32;33;38
10;15;21;27 41
10;15;21;27 47;48
15 #edges, tree 19
0;1 2;3;4;6;7
0;1 5;8;9
0;1 31
0;1 34
2;3;4;6;7 16
2;3;4;6;7 22;24;25
2;3;4;6;7 10;15;21;27
2;3;4;6;7 28
2;3;4;6;7 47;48
5;8;9 11
5;8;9 12
5;8;9 13;20
12 19;23;26;35
22;24;25 32;33;38
10;15;21;27 41
15 #edges, tree 20
0;1 2;3;4;6;7
0;1 5;8;9
0;1 31
0;1 34
2;3;4;6;7 16
2;3;4;6;7 22;24;25
2;3;4;6;7 10;15;21;27
2;3;4;6;7 28
2;3;4;6;7 32;33;38
2;3;4;6;7 47;48
5;8;9 11
5;8;9 12
5;8;9 13;20
12 19;23;26;35
10;15;21;27 41
15 #edges, tree 21
0;1 2;3;4;6;7
0;1 5;8;9
0;1 31
0;1 34
2;3;4;6;7 16
2;3;4;6;7 22;24;25
2;3;4;6;7 10;15;21;27
2;3;4;6;7 28
2;3;4;6;7 32;33;38
5;8;9 11
5;8;9 12
5;8;9 13;20
12 19;23;26;35
10;15;21;27 41
41 47;48
15 #edges, tree 22
0;1 2;3;4;6;7
0;1 5;8;9
0;1 31
0;1 34
2;3;4;6;7 16
2;3;4;6;7 22;24;25
2;3;4;6;7 10;15;21;27
2;3;4;6;7 28
2;3;4;6;7 32;33;38
5;8;9 11
5;8;9 12
5;8;9 13;20
12 19;23;26;35
10;15;21;27 41
10;15;21;27 47;48
15 #edges, tree 23
0;1 2;3;4;6;7
0;1 5;8;9
0;1 31
0;1 34
2;3;4;6;7 16
2;3;4;6;7 22;24;25
2;3;4;6;7 10;15;21;27
2;3;4;6;7 28
5;8;9 11
5;8;9 12
5;8;9 13;20
12 19;23;26;35
22;24;25 32;33;38
10;15;21;27 41
41 47;48
15 #edges, tree 24
0;1 2;3;4;6;7
0;1 5;8;9
0;1 31
0;1 34
2;3;4;6;7 16
2;3;4;6;7 22;24;25
2;3;4;6;7 10;15;21;27
2;3;4;6;7 28
5;8;9 11
5;8;9 12
5;8;9 13;20
12 19;23;26;35
22;24;25 32;33;38
10;15;21;27 41
10;15;21;27 47;48
15 #edges, tree 25
0;1 2;3;4;6;7
0;1 5;8;9
0;1 31
2;3;4;6;7 16
2;3;4;6;7 22;24;25
2;3;4;6;7 10;15;21;27
2;3;4;6;7 28
2;3;4;6;7 32;33;38
2;3;4;6;7 47;48
5;8;9 11
5;8;9 12
5;8;9 13;20
12 34
12 19;23;26;35
10;15;21;27 41
15 #edges, tree 26
0;1 2;3;4;6;7
0;1 5;8;9
0;1 31
2;3;4;6;7 16
2;3;4;6;7 22;24;25
2;3;4;6;7 10;15;21;27
2;3;4;6;7 28
2;3;4;6;7 32;33;38
5;8;9 11
5;8;9 12
5;8;9 13;20
12 34
12 19;23;26;35
10;15;21;27 41
41 47;48
15 #edges, tree 27
0;1 2;3;4;6;7
0;1 5;8;9
0;1 31
2;3;4;6;7 16
2;3;4;6;7 22;24;25
2;3;4;6;7 10;15;21;27
2;3;4;6;7 28
2;3;4;6;7 32;33;38
5;8;9 11
5;8;9 12
5;8;9 13;20
12 34
12 19;23;26;35
10;15;21;27 41
10;15;21;27 47;48
15 #edges, tree 28
0;1 2;3;4;6;7
0;1 5;8;9
0;1 31
2;3;4;6;7 16
2;3;4;6;7 22;24;25
2;3;4;6;7 10;15;21;27
2;3;4;6;7 32;33;38
2;3;4;6;7 47;48
5;8;9 11
5;8;9 12
5;8;9 13;20
12 34
12 19;23;26;35
16 28
10;15;21;27 41
15 #edges, tree 29
0;1 2;3;4;6;7
0;1 5;8;9
0;1 31
2;3;4;6;7 16
2;3;4;6;7 22;24;25
2;3;4;6;7 10;15;21;27
2;3;4;6;7 32;33;38
5;8;9 11
5;8;9 12
5;8;9 13;20
12 34
12 19;23;26;35
16 28
10;15;21;27 41
41 47;48
15 #edges, tree 30
0;1 2;3;4;6;7
0;1 5;8;9
0;1 31
2;3;4;6;7 16
2;3;4;6;7 22;24;25
2;3;4;6;7 10;15;21;27
2;3;4;6;7 32;33;38
5;8;9 11
5;8;9 12
5;8;9 13;20
12 34
12 19;23;26;35
16 28
10;15;21;27 41
10;15;21;27 47;48
15 #edges, tree 31
0;1 2;3;4;6;7
0;1 5;8;9
0;1 31
2;3;4;6;7 16
2;3;4;6;7 22;24;25
2;3;4;6;7 10;15;21;27
2;3;4;6;7 28
2;3;4;6;7 47;48
5;8;9 11
5;8;9 12
5;8;9 13;20
12 34
12 19;23;26;35
22;24;25 32;33;38
10;15;21;27 41
15 #edges, tree 32
0;1 2;3;4;6;7
0;1 5;8;9
0;1 31
2;3;4;6;7 16
2;3;4;6;7 22;24;25
2;3;4;6;7 10;15;21;27
2;3;4;6;7 28
5;8;9 11
5;8;9 12
5;8;9 13;20
12 34
12 19;23;26;35
22;24;25 32;33;38
10;15;21;27 41
10;15;21;27 47;48
15 #edges, tree 33
41 47;48
10;15;21;27 41
22;24;25 32;33;38
12 19;23;26;35
12 34
5;8;9 13;20
5;8;9 12
5;8;9 11
2;3;4;6;7 28
2;3;4;6;7 10;15;21;27
2;3;4;6;7 22;24;25
2;3;4;6;7 16
0;1 31
0;1 5;8;9
0;1 2;3;4;6;7
15 #edges, tree 34
10;15;21;27 41
22;24;25 32;33;38
16 28
12 19;23;26;35
12 34
5;8;9 13;20
5;8;9 12
5;8;9 11
2;3;4;6;7 47;48
2;3;4;6;7 10;15;21;27
2;3;4;6;7 22;24;25
2;3;4;6;7 16
0;1 31
0;1 5;8;9
0;1 2;3;4;6;7
15 #edges, tree 35
10;15;21;27 47;48
10;15;21;27 41
22;24;25 32;33;38
16 28
12 19;23;26;35
12 34
5;8;9 13;20
5;8;9 12
5;8;9 11
2;3;4;6;7 10;15;21;27
2;3;4;6;7 22;24;25
2;3;4;6;7 16
0;1 31
0;1 5;8;9
0;1 2;3;4;6;7
15 #edges, tree 36
41 47;48
10;15;21;27 41
22;24;25 32;33;38
16 28
12 19;23;26;35
12 34
5;8;9 13;20
5;8;9 12
5;8;9 11
2;3;4;6;7 10;15;21;27
2;3;4;6;7 22;24;25
2;3;4;6;7 16
0;1 31
0;1 5;8;9
0;1 2;3;4;6;7
15 #edges, tree 37
19;23;26;35 34
10;15;21;27 47;48
10;15;21;27 41
12 19;23;26;35
5;8;9 13;20
5;8;9 12
5;8;9 11
2;3;4;6;7 32;33;38
2;3;4;6;7 28
2;3;4;6;7 10;15;21;27
2;3;4;6;7 22;24;25
2;3;4;6;7 16
0;1 31
0;1 5;8;9
0;1 2;3;4;6;7
15 #edges, tree 38
19;23;26;35 34
10;15;21;27 41
12 19;23;26;35
5;8;9 13;20
5;8;9 12
5;8;9 11
2;3;4;6;7 47;48
2;3;4;6;7 32;33;38
2;3;4;6;7 28
2;3;4;6;7 10;15;21;27
2;3;4;6;7 22;24;25
2;3;4;6;7 16
0;1 31
0;1 5;8;9
0;1 2;3;4;6;7
15 #edges, tree 39
41 47;48
19;23;26;35 34
10;15;21;27 41
12 19;23;26;35
5;8;9 13;20
5;8;9 12
5;8;9 11
2;3;4;6;7 32;33;38
2;3;4;6;7 28
2;3;4;6;7 10;15;21;27
2;3;4;6;7 22;24;25
2;3;4;6;7 16
0;1 31
0;1 5;8;9
0;1 2;3;4;6;7
15 #edges, tree 40
41 47;48
19;23;26;35 34
10;15;21;27 41
22;24;25 32;33;38
12 19;23;26;35
5;8;9 13;20
5;8;9 12
5;8;9 11
2;3;4;6;7 28
2;3;4;6;7 10;15;21;27
2;3;4;6;7 22;24;25
2;3;4;6;7 16
0;1 31
0;1 5;8;9
0;1 2;3;4;6;7
15 #edges, tree 41
19;23;26;35 34
10;15;21;27 47;48
10;15;21;27 41
22;24;25 32;33;38
12 19;23;26;35
5;8;9 13;20
5;8;9 12
5;8;9 11
2;3;4;6;7 28
2;3;4;6;7 10;15;21;27
2;3;4;6;7 22;24;25
2;3;4;6;7 16
0;1 31
0;1 5;8;9
0;1 2;3;4;6;7
15 #edges, tree 42
19;23;26;35 34
10;15;21;27 41
22;24;25 32;33;38
12 19;23;26;35
5;8;9 13;20
5;8;9 12
5;8;9 11
2;3;4;6;7 47;48
2;3;4;6;7 28
2;3;4;6;7 10;15;21;27
2;3;4;6;7 22;24;25
2;3;4;6;7 16
0;1 31
0;1 5;8;9
0;1 2;3;4;6;7
15 #edges, tree 43
19;23;26;35 34
10;15;21;27 41
16 28
12 19;23;26;35
5;8;9 13;20
5;8;9 12
5;8;9 11
2;3;4;6;7 47;48
2;3;4;6;7 32;33;38
2;3;4;6;7 10;15;21;27
2;3;4;6;7 22;24;25
2;3;4;6;7 16
0;1 31
0;1 5;8;9
0;1 2;3;4;6;7
15 #edges, tree 44
19;23;26;35 34
10;15;21;27 47;48
10;15;21;27 41
16 28
12 19;23;26;35
5;8;9 13;20
5;8;9 12
5;8;9 11
2;3;4;6;7 32;33;38
2;3;4;6;7 10;15;21;27
2;3;4;6;7 22;24;25
2;3;4;6;7 16
0;1 31
0;1 5;8;9
0;1 2;3;4;6;7
15 #edges, tree 45
41 47;48
19;23;26;35 34
10;15;21;27 41
16 28
12 19;23;26;35
5;8;9 13;20
5;8;9 12
5;8;9 11
2;3;4;6;7 32;33;38
2;3;4;6;7 10;15;21;27
2;3;4;6;7 22;24;25
2;3;4;6;7 16
0;1 31
0;1 5;8;9
0;1 2;3;4;6;7
15 #edges, tree 46
19;23;26;35 34
10;15;21;27 41
22;24;25 32;33;38
16 28
12 19;23;26;35
5;8;9 13;20
5;8;9 12
5;8;9 11
2;3;4;6;7 47;48
2;3;4;6;7 10;15;21;27
2;3;4;6;7 22;24;25
2;3;4;6;7 16
0;1 31
0;1 5;8;9
0;1 2;3;4;6;7
15 #edges, tree 47
19;23;26;35 34
10;15;21;27 47;48
10;15;21;27 41
22;24;25 32;33;38
16 28
12 19;23;26;35
5;8;9 13;20
5;8;9 12
5;8;9 11
2;3;4;6;7 10;15;21;27
2;3;4;6;7 22;24;25
2;3;4;6;7 16
0;1 31
0;1 5;8;9
0;1 2;3;4;6;7
15 #edges, tree 48
41 47;48
19;23;26;35 34
10;15;21;27 41
22;24;25 32;33;38
16 28
12 19;23;26;35
5;8;9 13;20
5;8;9 12
5;8;9 11
2;3;4;6;7 10;15;21;27
2;3;4;6;7 22;24;25
2;3;4;6;7 16
0;1 31
0;1 5;8;9
0;1 2;3;4;6;7
15 #edges, tree 49
10;15;21;27 41
22;24;25 32;33;38
12 19;23;26;35
11 13;20
5;8;9 34
5;8;9 12
5;8;9 11
2;3;4;6;7 47;48
2;3;4;6;7 28
2;3;4;6;7 10;15;21;27
2;3;4;6;7 22;24;25
2;3;4;6;7 16
0;1 31
0;1 5;8;9
0;1 2;3;4;6;7
15 #edges, tree 50
10;15;21;27 41
12 19;23;26;35
11 13;20
5;8;9 34
5;8;9 12
5;8;9 11
2;3;4;6;7 47;48
2;3;4;6;7 32;33;38
2;3;4;6;7 28
2;3;4;6;7 10;15;21;27
2;3;4;6;7 22;24;25
2;3;4;6;7 16
0;1 31
0;1 5;8;9
0;1 2;3;4;6;7
15 #edges, tree 51
10;15;21;27 41
22;24;25 32;33;38
16 28
12 19;23;26;35
11 13;20
5;8;9 34
5;8;9 12
5;8;9 11
2;3;4;6;7 47;48
2;3;4;6;7 10;15;21;27
2;3;4;6;7 22;24;25
2;3;4;6;7 16
0;1 31
0;1 5;8;9
0;1 2;3;4;6;7
15 #edges, tree 52
10;15;21;27 41
16 28
12 19;23;26;35
11 13;20
5;8;9 34
5;8;9 12
5;8;9 11
2;3;4;6;7 47;48
2;3;4;6;7 32;33;38
2;3;4;6;7 10;15;21;27
2;3;4;6;7 22;24;25
2;3;4;6;7 16
0;1 31
0;1 5;8;9
0;1 2;3;4;6;7
15 #edges, tree 53
10;15;21;27 47;48
10;15;21;27 41
12 19;23;26;35
11 13;20
5;8;9 34
5;8;9 12
5;8;9 11
2;3;4;6;7 32;33;38
2;3;4;6;7 28
2;3;4;6;7 10;15;21;27
2;3;4;6;7 22;24;25
2;3;4;6;7 16
0;1 31
0;1 5;8;9
0;1 2;3;4;6;7
15 #edges, tree 54
41 47;48
10;15;21;27 41
12 19;23;26;35
11 13;20
5;8;9 34
5;8;9 12
5;8;9 11
2;3;4;6;7 32;33;38
2;3;4;6;7 28
2;3;4;6;7 10;15;21;27
2;3;4;6;7 22;24;25
2;3;4;6;7 16
0;1 31
0;1 5;8;9
0;1 2;3;4;6;7
15 #edges, tree 55
10;15;21;27 47;48
10;15;21;27 41
22;24;25 32;33;38
12 19;23;26;35
11 13;20
5;8;9 34
5;8;9 12
5;8;9 11
2;3;4;6;7 28
2;3;4;6;7 10;15;21;27
2;3;4;6;7 22;24;25
2;3;4;6;7 16
0;1 31
0;1 5;8;9
0;1 2;3;4;6;7
15 #edges, tree 56
41 47;48
10;15;21;27 41
22;24;25 32;33;38
12 19;23;26;35
11 13;20
5;8;9 34
5;8;9 12
5;8;9 11
2;3;4;6;7 28
2;3;4;6;7 10;15;21;27
2;3;4;6;7 22;24;25
2;3;4;6;7 16
0;1 31
0;1 5;8;9
0;1 2;3;4;6;7
15 #edges, tree 57
10;15;21;27 47;48
10;15;21;27 41
16 28
12 19;23;26;35
11 13;20
5;8;9 34
5;8;9 12
5;8;9 11
2;3;4;6;7 32;33;38
2;3;4;6;7 10;15;21;27
2;3;4;6;7 22;24;25
2;3;4;6;7 16
0;1 31
0;1 5;8;9
0;1 2;3;4;6;7
15 #edges, tree 58
41 47;48
10;15;21;27 41
16 28
12 19;23;26;35
11 13;20
5;8;9 34
5;8;9 12
5;8;9 11
2;3;4;6;7 32;33;38
2;3;4;6;7 10;15;21;27
2;3;4;6;7 22;24;25
2;3;4;6;7 16
0;1 31
0;1 5;8;9
0;1 2;3;4;6;7
15 #edges, tree 59
41 47;48
10;15;21;27 41
22;24;25 32;33;38
16 28
12 19;23;26;35
11 13;20
5;8;9 34
5;8;9 12
5;8;9 11
2;3;4;6;7 10;15;21;27
2;3;4;6;7 22;24;25
2;3;4;6;7 16
0;1 31
0;1 5;8;9
0;1 2;3;4;6;7
15 #edges, tree 60
10;15;21;27 47;48
10;15;21;27 41
22;24;25 32;33;38
16 28
12 19;23;26;35
11 13;20
5;8;9 34
5;8;9 12
5;8;9 11
2;3;4;6;7 10;15;21;27
2;3;4;6;7 22;24;25
2;3;4;6;7 16
0;1 31
0;1 5;8;9
0;1 2;3;4;6;7
15 #edges, tree 61
41 47;48
10;15;21;27 41
16 28
12 19;23;26;35
12 13;20
5;8;9 34
5;8;9 12
5;8;9 11
2;3;4;6;7 32;33;38
2;3;4;6;7 10;15;21;27
2;3;4;6;7 22;24;25
2;3;4;6;7 16
0;1 31
0;1 5;8;9
0;1 2;3;4;6;7
15 #edges, tree 62
41 47;48
10;15;21;27 41
12 19;23;26;35
12 13;20
5;8;9 34
5;8;9 12
5;8;9 11
2;3;4;6;7 32;33;38
2;3;4;6;7 28
2;3;4;6;7 10;15;21;27
2;3;4;6;7 22;24;25
2;3;4;6;7 16
0;1 31
0;1 5;8;9
0;1 2;3;4;6;7
15 #edges, tree 63
10;15;21;27 41
12 19;23;26;35
12 13;20
5;8;9 34
5;8;9 12
5;8;9 11
2;3;4;6;7 47;48
2;3;4;6;7 32;33;38
2;3;4;6;7 28
2;3;4;6;7 10;15;21;27
2;3;4;6;7 22;24;25
2;3;4;6;7 16
0;1 31
0;1 5;8;9
0;1 2;3;4;6;7
15 #edges, tree 64
10;15;21;27 41
16 28
12 19;23;26;35
12 13;20
5;8;9 34
5;8;9 12
5;8;9 11
2;3;4;6;7 47;48
2;3;4;6;7 32;33;38
2;3;4;6;7 10;15;21;27
2;3;4;6;7 22;24;25
2;3;4;6;7 16
0;1 31
0;1 5;8;9
0;1 2;3;4;6;7
15 #edges, tree 65
0;1 2;3;4;6;7
0;1 5;8;9
0;1 31
2;3;4;6;7 16
2;3;4;6;7 22;24;25
2;3;4;6;7 10;15;21;27
2;3;4;6;7 32;33;38
5;8;9 11
5;8;9 12
5;8;9 34
12 13;20
12 19;23;26;35
16 28
10;15;21;27 41
10;15;21;27 47;48
15 #edges, tree 66
0;1 2;3;4;6;7
0;1 5;8;9
0;1 31
2;3;4;6;7 16
2;3;4;6;7 22;24;25
2;3;4;6;7 10;15;21;27
2;3;4;6;7 28
2;3;4;6;7 32;33;38
5;8;9 11
5;8;9 12
5;8;9 34
12 13;20
12 19;23;26;35
10;15;21;27 41
10;15;21;27 47;48
15 #edges, tree 67
0;1 2;3;4;6;7
0;1 5;8;9
0;1 31
2;3;4;6;7 16
2;3;4;6;7 22;24;25
2;3;4;6;7 10;15;21;27
2;3;4;6;7 47;48
5;8;9 11
5;8;9 12
5;8;9 34
12 13;20
12 19;23;26;35
16 28
22;24;25 32;33;38
10;15;21;27 41
15 #edges, tree 68
0;1 2;3;4;6;7
0;1 5;8;9
0;1 31
2;3;4;6;7 16
2;3;4;6;7 22;24;25
2;3;4;6;7 10;15;21;27
2;3;4;6;7 28
2;3;4;6;7 47;48
5;8;9 11
5;8;9 12
5;8;9 34
12 13;20
12 19;23;26;35
22;24;25 32;33;38
10;15;21;27 41
15 #edges, tree 69
0;1 2;3;4;6;7
0;1 5;8;9
0;1 31
2;3;4;6;7 16
2;3;4;6;7 22;24;25
2;3;4;6;7 10;15;21;27
2;3;4;6;7 28
5;8;9 11
5;8;9 12
5;8;9 34
12 13;20
12 19;23;26;35
22;24;25 32;33;38
10;15;21;27 41
41 47;48
15 #edges, tree 70
0;1 2;3;4;6;7
0;1 5;8;9
0;1 31
2;3;4;6;7 16
2;3;4;6;7 22;24;25
2;3;4;6;7 10;15;21;27
5;8;9 11
5;8;9 12
5;8;9 34
12 13;20
12 19;23;26;35
16 28
22;24;25 32;33;38
10;15;21;27 41
41 47;48
15 #edges, tree 71
0;1 2;3;4;6;7
0;1 5;8;9
0;1 31
2;3;4;6;7 16
2;3;4;6;7 22;24;25
2;3;4;6;7 10;15;21;27
5;8;9 11
5;8;9 12
5;8;9 34
12 13;20
12 19;23;26;35
16 28
22;24;25 32;33;38
10;15;21;27 41
10;15;21;27 47;48
15 #edges, tree 72
0;1 2;3;4;6;7
0;1 5;8;9
0;1 31
2;3;4;6;7 16
2;3;4;6;7 22;24;25
2;3;4;6;7 10;15;21;27
2;3;4;6;7 28
5;8;9 11
5;8;9 12
5;8;9 34
12 13;20
12 19;23;26;35
22;24;25 32;33;38
10;15;21;27 41
10;15;21;27 47;48
15 #edges, tree 73
0;1 2;3;4;6;7
0;1 5;8;9
0;1 31
0;1 34
2;3;4;6;7 16
2;3;4;6;7 22;24;25
2;3;4;6;7 10;15;21;27
2;3;4;6;7 28
2;3;4;6;7 47;48
5;8;9 11
5;8;9 12
12 13;20
12 19;23;26;35
22;24;25 32;33;38
10;15;21;27 41
15 #edges, tree 74
0;1 2;3;4;6;7
0;1 5;8;9
0;1 31
0;1 34
2;3;4;6;7 16
2;3;4;6;7 22;24;25
2;3;4;6;7 10;15;21;27
2;3;4;6;7 28
2;3;4;6;7 32;33;38
2;3;4;6;7 47;48
5;8;9 11
5;8;9 12
12 13;20
12 19;23;26;35
10;15;21;27 41
15 #edges, tree 75
0;1 2;3;4;6;7
0;1 5;8;9
0;1 31
0;1 34
2;3;4;6;7 16
2;3;4;6;7 22;24;25
2;3;4;6;7 10;15;21;27
2;3;4;6;7 32;33;38
2;3;4;6;7 47;48
5;8;9 11
5;8;9 12
12 13;20
12 19;23;26;35
16 28
10;15;21;27 41
15 #edges, tree 76
0;1 2;3;4;6;7
0;1 5;8;9
0;1 31
0;1 34
2;3;4;6;7 16
2;3;4;6;7 22;24;25
2;3;4;6;7 10;15;21;27
2;3;4;6;7 47;48
5;8;9 11
5;8;9 12
12 13;20
12 19;23;26;35
16 28
22;24;25 32;33;38
10;15;21;27 41
15 #edges, tree 77
0;1 2;3;4;6;7
0;1 5;8;9
0;1 31
0;1 34
2;3;4;6;7 16
2;3;4;6;7 22;24;25
2;3;4;6;7 10;15;21;27
2;3;4;6;7 28
2;3;4;6;7 47;48
5;8;9 11
5;8;9 12
11 13;20
12 19;23;26;35
22;24;25 32;33;38
10;15;21;27 41
15 #edges, tree 78
0;1 2;3;4;6;7
0;1 5;8;9
0;1 31
0;1 34
2;3;4;6;7 16
2;3;4;6;7 22;24;25
2;3;4;6;7 10;15;21;27
2;3;4;6;7 28
2;3;4;6;7 32;33;38
2;3;4;6;7 47;48
5;8;9 11
5;8;9 12
11 13;20
12 19;23;26;35
10;15;21;27 41
15 #edges, tree 79
0;1 2;3;4;6;7
0;1 5;8;9
0;1 31
0;1 34
2;3;4;6;7 16
2;3;4;6;7 22;24;25
2;3;4;6;7 10;15;21;27
2;3;4;6;7 32;33;38
2;3;4;6;7 47;48
5;8;9 11
5;8;9 12
11 13;20
12 19;23;26;35
16 28
10;15;21;27 41
15 #edges, tree 80
0;1 2;3;4;6;7
0;1 5;8;9
0;1 31
0;1 34
2;3;4;6;7 16
2;3;4;6;7 22;24;25
2;3;4;6;7 10;15;21;27
2;3;4;6;7 47;48
5;8;9 11
5;8;9 12
11 13;20
12 19;23;26;35
16 28
22;24;25 32;33;38
10;15;21;27 41
15 #edges, tree 81
0;1 2;3;4;6;7
0;1 5;8;9
0;1 31
0;1 34
2;3;4;6;7 16
2;3;4;6;7 22;24;25
2;3;4;6;7 10;15;21;27
2;3;4;6;7 28
5;8;9 11
5;8;9 12
11 13;20
12 19;23;26;35
22;24;25 32;33;38
10;15;21;27 41
10;15;21;27 47;48
15 #edges, tree 82
0;1 2;3;4;6;7
0;1 5;8;9
0;1 31
0;1 34
2;3;4;6;7 16
