# 13 out of 13 mutations
396 #trees
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 14
8 23;24;25;33
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
52 4
12 #edges, tree 11
0 1
0 12;16;17;27
0 10;13;21;30;32;35;36;37;38
0 52
1 2;3
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 14
14 23;24;25;33
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
52 4
12 #edges, tree 12
0 1
0 12;16;17;27
0 10;13;21;30;32;35;36;37;38
0 52
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 2;3
8 14
14 23;24;25;33
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
52 4
12 #edges, tree 13
0 1
0 2;3
0 4
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
0 52
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 14
0 1
0 4
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
0 52
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 2;3
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 15
0 1
0 4
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
0 52
1 2;3
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 16
0 1
0 2;3
0 4
0 12;16;17;27
0 10;13;21;30;32;35;36;37;38
0 52
1 8
1 23;24;25;33
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 17
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 23;24;25;33
8 14
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 52
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 2;3
0 1
12 #edges, tree 18
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
14 23;24;25;33
8 14
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 52
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 2;3
0 1
12 #edges, tree 19
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 14
8 2;3
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 23;24;25;33
1 8
0 52
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 1
12 #edges, tree 20
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 14
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 23;24;25;33
1 8
1 2;3
0 52
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 1
12 #edges, tree 21
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 23;24;25;33
8 14
8 2;3
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 52
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 1
12 #edges, tree 22
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
14 23;24;25;33
8 14
8 2;3
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 52
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 1
12 #edges, tree 23
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 23;24;25;33
8 14
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
1 2;3
0 52
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 1
12 #edges, tree 24
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
14 23;24;25;33
8 14
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
1 2;3
0 52
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 1
12 #edges, tree 25
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 14
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 23;24;25;33
1 8
1 4
1 2;3
0 52
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 1
12 #edges, tree 26
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
14 23;24;25;33
8 14
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
1 4
1 2;3
0 52
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 1
12 #edges, tree 27
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 23;24;25;33
8 14
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
1 4
1 2;3
0 52
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 1
12 #edges, tree 28
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 14
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
1 4
1 2;3
0 52
0 10;13;21;30;32;35;36;37;38
0 23;24;25;33
0 12;16;17;27
0 1
12 #edges, tree 29
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 14
8 2;3
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 23;24;25;33
1 8
1 4
0 52
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 1
12 #edges, tree 30
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 14
8 2;3
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
1 4
0 52
0 10;13;21;30;32;35;36;37;38
0 23;24;25;33
0 12;16;17;27
0 1
12 #edges, tree 31
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
14 23;24;25;33
8 14
8 2;3
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
1 4
0 52
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 1
12 #edges, tree 32
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 23;24;25;33
8 14
8 2;3
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
1 4
0 52
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 1
12 #edges, tree 33
0 1
0 2;3
0 12;16;17;27
0 10;13;21;30;32;35;36;37;38
0 52
1 4
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 14
14 23;24;25;33
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 34
0 1
0 2;3
0 12;16;17;27
0 10;13;21;30;32;35;36;37;38
0 52
1 4
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 14
8 23;24;25;33
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 35
0 1
0 2;3
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
0 52
1 4
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 36
0 1
0 2;3
0 12;16;17;27
0 10;13;21;30;32;35;36;37;38
0 52
1 4
1 8
1 23;24;25;33
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 37
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
0 52
1 2;3
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 4
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 38
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
0 52
1 2;3
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 14
14 4
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 39
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
0 52
1 2;3
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
2;3 4
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 40
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
0 52
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 2;3
8 14
14 4
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 41
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
0 52
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 2;3
8 4
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 42
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
0 52
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
2;3 4
8 2;3
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 43
0 1
0 2;3
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
0 52
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 4
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 44
0 1
0 2;3
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
0 52
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
2;3 4
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 45
0 1
0 2;3
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
0 52
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 14
14 4
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 46
0 1
0 12;16;17;27
0 10;13;21;30;32;35;36;37;38
0 52
1 2;3
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
2;3 4
8 14
8 23;24;25;33
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 47
0 1
0 12;16;17;27
0 10;13;21;30;32;35;36;37;38
0 52
1 2;3
1 8
1 23;24;25;33
1 7;9;11;15;18;19;20;34;39;40;45;47;51
2;3 4
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 48
0 1
0 12;16;17;27
0 10;13;21;30;32;35;36;37;38
0 52
1 2;3
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
2;3 4
8 14
14 23;24;25;33
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 49
0 1
0 12;16;17;27
0 10;13;21;30;32;35;36;37;38
0 52
1 2;3
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 4
8 14
8 23;24;25;33
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 50
0 1
0 12;16;17;27
0 10;13;21;30;32;35;36;37;38
0 52
1 2;3
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 14
8 23;24;25;33
14 4
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 51
0 1
0 12;16;17;27
0 10;13;21;30;32;35;36;37;38
0 52
1 2;3
1 8
1 23;24;25;33
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 4
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 52
0 1
0 12;16;17;27
0 10;13;21;30;32;35;36;37;38
0 52
1 2;3
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 4
8 14
14 23;24;25;33
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 53
0 1
0 12;16;17;27
0 10;13;21;30;32;35;36;37;38
0 52
1 2;3
1 8
1 23;24;25;33
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 14
14 4
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 54
0 1
0 12;16;17;27
0 10;13;21;30;32;35;36;37;38
0 52
1 2;3
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 14
14 4
14 23;24;25;33
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 55
0 1
0 2;3
0 12;16;17;27
0 10;13;21;30;32;35;36;37;38
0 52
1 8
1 23;24;25;33
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 14
14 4
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 56
0 1
0 2;3
0 12;16;17;27
0 10;13;21;30;32;35;36;37;38
0 52
1 8
1 23;24;25;33
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 4
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 57
0 1
0 2;3
0 12;16;17;27
0 10;13;21;30;32;35;36;37;38
0 52
1 8
1 23;24;25;33
1 7;9;11;15;18;19;20;34;39;40;45;47;51
2;3 4
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 58
0 1
0 2;3
0 12;16;17;27
0 10;13;21;30;32;35;36;37;38
0 52
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 14
14 4
14 23;24;25;33
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 59
0 1
0 2;3
0 12;16;17;27
0 10;13;21;30;32;35;36;37;38
0 52
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 14
8 23;24;25;33
14 4
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 60
0 1
0 2;3
0 12;16;17;27
0 10;13;21;30;32;35;36;37;38
0 52
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
2;3 4
8 14
14 23;24;25;33
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 61
0 1
0 2;3
0 12;16;17;27
0 10;13;21;30;32;35;36;37;38
0 52
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 4
8 14
14 23;24;25;33
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 62
0 1
0 2;3
0 12;16;17;27
0 10;13;21;30;32;35;36;37;38
0 52
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 4
8 14
8 23;24;25;33
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 63
0 1
0 2;3
0 12;16;17;27
0 10;13;21;30;32;35;36;37;38
0 52
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
2;3 4
8 14
8 23;24;25;33
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 64
0 1
0 12;16;17;27
0 10;13;21;30;32;35;36;37;38
0 52
1 8
1 23;24;25;33
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 2;3
8 4
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 65
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 23;24;25;33
8 14
8 4
8 2;3
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 52
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 1
12 #edges, tree 66
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
14 23;24;25;33
8 14
8 4
8 2;3
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 52
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 1
12 #edges, tree 67
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 23;24;25;33
8 14
8 2;3
2;3 4
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 52
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 1
12 #edges, tree 68
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
14 4
8 23;24;25;33
8 14
8 2;3
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 52
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 1
12 #edges, tree 69
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
14 4
8 14
8 2;3
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 23;24;25;33
1 8
0 52
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 1
12 #edges, tree 70
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
14 23;24;25;33
14 4
8 14
8 2;3
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 52
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 1
12 #edges, tree 71
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 14
8 2;3
2;3 4
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 23;24;25;33
1 8
0 52
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 1
12 #edges, tree 72
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
14 23;24;25;33
8 14
8 2;3
2;3 4
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 52
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 1
12 #edges, tree 73
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 14
4 52
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 10;13;21;30;32;35;36;37;38
0 23;24;25;33
0 12;16;17;27
0 4
0 2;3
0 1
12 #edges, tree 74
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 23;24;25;33
8 14
4 52
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 2;3
0 1
12 #edges, tree 75
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
14 23;24;25;33
8 14
4 52
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 2;3
0 1
12 #edges, tree 76
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 14
4 52
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 23;24;25;33
1 8
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 2;3
0 1
12 #edges, tree 77
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 14
4 52
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
1 2;3
0 10;13;21;30;32;35;36;37;38
0 23;24;25;33
0 12;16;17;27
0 4
0 1
12 #edges, tree 78
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 14
8 2;3
4 52
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 10;13;21;30;32;35;36;37;38
0 23;24;25;33
0 12;16;17;27
0 4
0 1
12 #edges, tree 79
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 14
4 52
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 23;24;25;33
1 8
1 2;3
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 1
12 #edges, tree 80
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 14
8 2;3
4 52
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 23;24;25;33
1 8
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 1
12 #edges, tree 81
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
14 23;24;25;33
8 14
8 2;3
4 52
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 1
12 #edges, tree 82
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 23;24;25;33
8 14
8 2;3
4 52
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 1
12 #edges, tree 83
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 23;24;25;33
8 14
4 52
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
1 2;3
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 1
12 #edges, tree 84
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
14 23;24;25;33
8 14
4 52
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
1 2;3
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 1
12 #edges, tree 85
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 52
8 23;24;25;33
8 14
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 2;3
0 1
12 #edges, tree 86
7;9;11;15;18;19;20;34;39;40;45;47;51 52
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 23;24;25;33
8 14
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 2;3
0 1
12 #edges, tree 87
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 23;24;25;33
8 14
1 52
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 2;3
0 1
12 #edges, tree 88
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
14 52
8 23;24;25;33
8 14
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 2;3
0 1
12 #edges, tree 89
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
14 52
8 14
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 10;13;21;30;32;35;36;37;38
0 23;24;25;33
0 12;16;17;27
0 4
0 2;3
0 1
12 #edges, tree 90
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 14
1 52
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 10;13;21;30;32;35;36;37;38
0 23;24;25;33
0 12;16;17;27
0 4
0 2;3
0 1
12 #edges, tree 91
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 52
8 14
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 10;13;21;30;32;35;36;37;38
0 23;24;25;33
0 12;16;17;27
0 4
0 2;3
0 1
12 #edges, tree 92
7;9;11;15;18;19;20;34;39;40;45;47;51 52
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 14
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 10;13;21;30;32;35;36;37;38
0 23;24;25;33
0 12;16;17;27
0 4
0 2;3
0 1
12 #edges, tree 93
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 14
1 52
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 23;24;25;33
1 8
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 2;3
0 1
12 #edges, tree 94
7;9;11;15;18;19;20;34;39;40;45;47;51 52
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 14
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 23;24;25;33
1 8
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 2;3
0 1
12 #edges, tree 95
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
14 52
8 14
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 23;24;25;33
1 8
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 2;3
0 1
12 #edges, tree 96
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 52
8 14
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 23;24;25;33
1 8
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 2;3
0 1
12 #edges, tree 97
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
14 52
14 23;24;25;33
8 14
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 2;3
0 1
12 #edges, tree 98
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
14 23;24;25;33
8 52
8 14
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 2;3
0 1
12 #edges, tree 99
7;9;11;15;18;19;20;34;39;40;45;47;51 52
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
14 23;24;25;33
8 14
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 2;3
0 1
12 #edges, tree 100
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
14 23;24;25;33
8 14
1 52
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 2;3
0 1
12 #edges, tree 101
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
14 52
8 14
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
1 2;3
0 10;13;21;30;32;35;36;37;38
0 23;24;25;33
0 12;16;17;27
0 4
0 1
12 #edges, tree 102
7;9;11;15;18;19;20;34;39;40;45;47;51 52
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 14
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
1 2;3
0 10;13;21;30;32;35;36;37;38
0 23;24;25;33
0 12;16;17;27
0 4
0 1
12 #edges, tree 103
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 14
