# 12 out of 12 mutations
36 #trees
0 3;4;7;8
11 #edges, tree 10
2;21;23;34;40;43 48
11;13;17;25;27;36;37 42;44;45
18;20;24;26;28;30 32
9;16 18;20;24;26;28;30
9;16 1
3;4;7;8 11;13;17;25;27;36;37
3;4;7;8 9;16
0 2;21;23;34;40;43
0 5;6;14;19;22;29;31;33;35;38;39;41
0 15
0 3;4;7;8
11 #edges, tree 11
48 1
2;21;23;34;40;43 48
11;13;17;25;27;36;37 42;44;45
18;20;24;26;28;30 32
9;16 18;20;24;26;28;30
3;4;7;8 11;13;17;25;27;36;37
3;4;7;8 9;16
0 2;21;23;34;40;43
0 5;6;14;19;22;29;31;33;35;38;39;41
0 15
0 3;4;7;8
11 #edges, tree 12
2;21;23;34;40;43 48
11;13;17;25;27;36;37 42;44;45
32 1
18;20;24;26;28;30 32
9;16 18;20;24;26;28;30
3;4;7;8 11;13;17;25;27;36;37
3;4;7;8 9;16
0 2;21;23;34;40;43
0 5;6;14;19;22;29;31;33;35;38;39;41
0 15
0 3;4;7;8
11 #edges, tree 13
2;21;23;34;40;43 48
11;13;17;25;27;36;37 42;44;45
18;20;24;26;28;30 32
18;20;24;26;28;30 1
9;16 18;20;24;26;28;30
3;4;7;8 11;13;17;25;27;36;37
3;4;7;8 9;16
0 2;21;23;34;40;43
0 5;6;14;19;22;29;31;33;35;38;39;41
0 15
0 3;4;7;8
11 #edges, tree 14
42;44;45 1
2;21;23;34;40;43 48
11;13;17;25;27;36;37 42;44;45
18;20;24;26;28;30 32
9;16 18;20;24;26;28;30
3;4;7;8 11;13;17;25;27;36;37
3;4;7;8 9;16
0 2;21;23;34;40;43
0 5;6;14;19;22;29;31;33;35;38;39;41
0 15
0 3;4;7;8
11 #edges, tree 15
2;21;23;34;40;43 48
5;6;14;19;22;29;31;33;35;38;39;41 1
11;13;17;25;27;36;37 42;44;45
18;20;24;26;28;30 32
9;16 18;20;24;26;28;30
9;16 15
3;4;7;8 11;13;17;25;27;36;37
3;4;7;8 9;16
0 2;21;23;34;40;43
0 5;6;14;19;22;29;31;33;35;38;39;41
0 3;4;7;8
11 #edges, tree 16
2;21;23;34;40;43 48
5;6;14;19;22;29;31;33;35;38;39;41 1
11;13;17;25;27;36;37 42;44;45
18;20;24;26;28;30 32
9;16 18;20;24;26;28;30
3;4;7;8 11;13;17;25;27;36;37
3;4;7;8 9;16
3;4;7;8 15
0 2;21;23;34;40;43
0 5;6;14;19;22;29;31;33;35;38;39;41
0 3;4;7;8
11 #edges, tree 17
0 3;4;7;8
0 5;6;14;19;22;29;31;33;35;38;39;41
0 2;21;23;34;40;43
3;4;7;8 15
3;4;7;8 9;16
3;4;7;8 11;13;17;25;27;36;37
9;16 18;20;24;26;28;30
18;20;24;26;28;30 32
11;13;17;25;27;36;37 42;44;45
2;21;23;34;40;43 48
48 1
11 #edges, tree 18
0 3;4;7;8
0 5;6;14;19;22;29;31;33;35;38;39;41
0 2;21;23;34;40;43
3;4;7;8 9;16
3;4;7;8 11;13;17;25;27;36;37
9;16 15
9;16 18;20;24;26;28;30
18;20;24;26;28;30 32
11;13;17;25;27;36;37 42;44;45
2;21;23;34;40;43 48
48 1
11 #edges, tree 19
0 3;4;7;8
0 5;6;14;19;22;29;31;33;35;38;39;41
0 2;21;23;34;40;43
3;4;7;8 15
3;4;7;8 9;16
3;4;7;8 11;13;17;25;27;36;37
9;16 18;20;24;26;28;30
18;20;24;26;28;30 32
11;13;17;25;27;36;37 42;44;45
2;21;23;34;40;43 1
2;21;23;34;40;43 48
11 #edges, tree 20
0 3;4;7;8
0 5;6;14;19;22;29;31;33;35;38;39;41
0 2;21;23;34;40;43
3;4;7;8 9;16
3;4;7;8 11;13;17;25;27;36;37
9;16 15
9;16 18;20;24;26;28;30
18;20;24;26;28;30 32
11;13;17;25;27;36;37 42;44;45
2;21;23;34;40;43 1
2;21;23;34;40;43 48
11 #edges, tree 21
0 3;4;7;8
0 5;6;14;19;22;29;31;33;35;38;39;41
0 2;21;23;34;40;43
3;4;7;8 15
3;4;7;8 9;16
3;4;7;8 11;13;17;25;27;36;37
9;16 1
9;16 18;20;24;26;28;30
18;20;24;26;28;30 32
11;13;17;25;27;36;37 42;44;45
2;21;23;34;40;43 48
11 #edges, tree 22
0 3;4;7;8
0 5;6;14;19;22;29;31;33;35;38;39;41
0 2;21;23;34;40;43
3;4;7;8 1
3;4;7;8 15
3;4;7;8 9;16
3;4;7;8 11;13;17;25;27;36;37
9;16 18;20;24;26;28;30
18;20;24;26;28;30 32
11;13;17;25;27;36;37 42;44;45
2;21;23;34;40;43 48
11 #edges, tree 23
0 3;4;7;8
0 5;6;14;19;22;29;31;33;35;38;39;41
0 2;21;23;34;40;43
3;4;7;8 15
3;4;7;8 9;16
3;4;7;8 11;13;17;25;27;36;37
9;16 18;20;24;26;28;30
18;20;24;26;28;30 32
11;13;17;25;27;36;37 1
11;13;17;25;27;36;37 42;44;45
2;21;23;34;40;43 48
11 #edges, tree 24
0 3;4;7;8
0 5;6;14;19;22;29;31;33;35;38;39;41
0 2;21;23;34;40;43
3;4;7;8 15
3;4;7;8 9;16
3;4;7;8 11;13;17;25;27;36;37
15 1
9;16 18;20;24;26;28;30
18;20;24;26;28;30 32
11;13;17;25;27;36;37 42;44;45
2;21;23;34;40;43 48
11 #edges, tree 25
0 3;4;7;8
0 5;6;14;19;22;29;31;33;35;38;39;41
0 2;21;23;34;40;43
3;4;7;8 15
3;4;7;8 9;16
3;4;7;8 11;13;17;25;27;36;37
9;16 18;20;24;26;28;30
18;20;24;26;28;30 1
18;20;24;26;28;30 32
11;13;17;25;27;36;37 42;44;45
2;21;23;34;40;43 48
11 #edges, tree 26
0 3;4;7;8
0 5;6;14;19;22;29;31;33;35;38;39;41
0 2;21;23;34;40;43
3;4;7;8 15
3;4;7;8 9;16
3;4;7;8 11;13;17;25;27;36;37
9;16 18;20;24;26;28;30
18;20;24;26;28;30 32
32 1
11;13;17;25;27;36;37 42;44;45
2;21;23;34;40;43 48
11 #edges, tree 27
0 3;4;7;8
0 5;6;14;19;22;29;31;33;35;38;39;41
0 2;21;23;34;40;43
3;4;7;8 15
3;4;7;8 9;16
3;4;7;8 11;13;17;25;27;36;37
9;16 18;20;24;26;28;30
18;20;24;26;28;30 32
11;13;17;25;27;36;37 42;44;45
2;21;23;34;40;43 48
42;44;45 1
11 #edges, tree 28
0 3;4;7;8
0 5;6;14;19;22;29;31;33;35;38;39;41
0 2;21;23;34;40;43
3;4;7;8 1
3;4;7;8 9;16
3;4;7;8 11;13;17;25;27;36;37
9;16 15
9;16 18;20;24;26;28;30
18;20;24;26;28;30 32
11;13;17;25;27;36;37 42;44;45
2;21;23;34;40;43 48
11 #edges, tree 29
0 3;4;7;8
0 5;6;14;19;22;29;31;33;35;38;39;41
0 2;21;23;34;40;43
1 15
3;4;7;8 1
3;4;7;8 9;16
3;4;7;8 11;13;17;25;27;36;37
9;16 18;20;24;26;28;30
18;20;24;26;28;30 32
11;13;17;25;27;36;37 42;44;45
2;21;23;34;40;43 48
11 #edges, tree 30
0 3;4;7;8
0 5;6;14;19;22;29;31;33;35;38;39;41
0 2;21;23;34;40;43
1 15
3;4;7;8 9;16
3;4;7;8 11;13;17;25;27;36;37
9;16 1
9;16 18;20;24;26;28;30
18;20;24;26;28;30 32
11;13;17;25;27;36;37 42;44;45
2;21;23;34;40;43 48
11 #edges, tree 31
0 3;4;7;8
0 5;6;14;19;22;29;31;33;35;38;39;41
0 2;21;23;34;40;43
3;4;7;8 9;16
3;4;7;8 11;13;17;25;27;36;37
9;16 1
9;16 15
9;16 18;20;24;26;28;30
18;20;24;26;28;30 32
11;13;17;25;27;36;37 42;44;45
2;21;23;34;40;43 48
11 #edges, tree 32
0 3;4;7;8
0 5;6;14;19;22;29;31;33;35;38;39;41
0 2;21;23;34;40;43
3;4;7;8 9;16
3;4;7;8 11;13;17;25;27;36;37
9;16 15
9;16 18;20;24;26;28;30
18;20;24;26;28;30 32
11;13;17;25;27;36;37 1
11;13;17;25;27;36;37 42;44;45
2;21;23;34;40;43 48
11 #edges, tree 33
42;44;45 1
2;21;23;34;40;43 48
11;13;17;25;27;36;37 42;44;45
18;20;24;26;28;30 32
9;16 18;20;24;26;28;30
9;16 15
3;4;7;8 11;13;17;25;27;36;37
3;4;7;8 9;16
0 2;21;23;34;40;43
0 5;6;14;19;22;29;31;33;35;38;39;41
0 3;4;7;8
11 #edges, tree 34
2;21;23;34;40;43 48
11;13;17;25;27;36;37 42;44;45
18;20;24;26;28;30 32
9;16 18;20;24;26;28;30
9;16 15
15 1
3;4;7;8 11;13;17;25;27;36;37
3;4;7;8 9;16
0 2;21;23;34;40;43
0 5;6;14;19;22;29;31;33;35;38;39;41
0 3;4;7;8
11 #edges, tree 35
2;21;23;34;40;43 48
11;13;17;25;27;36;37 42;44;45
32 1
18;20;24;26;28;30 32
9;16 18;20;24;26;28;30
9;16 15
3;4;7;8 11;13;17;25;27;36;37
3;4;7;8 9;16
0 2;21;23;34;40;43
0 5;6;14;19;22;29;31;33;35;38;39;41
0 3;4;7;8
11 #edges, tree 36
2;21;23;34;40;43 48
11;13;17;25;27;36;37 42;44;45
18;20;24;26;28;30 32
18;20;24;26;28;30 1
9;16 18;20;24;26;28;30
9;16 15
3;4;7;8 11;13;17;25;27;36;37
3;4;7;8 9;16
0 2;21;23;34;40;43
0 5;6;14;19;22;29;31;33;35;38;39;41
0 3;4;7;8
