# 12 out of 12 mutations
396 #trees
3 25
9;12 1
9;12 13;16
18;23;29;30;35 7
18;23;29;30;35 37;38
11 #edges, tree 52
0 3
0 9;12
0 5;8;10;11;19;20;21
0 31
1 18;23;29;30;35
3 2;6
3 25
9;12 1
9;12 13;16
31 7
18;23;29;30;35 37;38
11 #edges, tree 53
0 3
0 9;12
0 5;8;10;11;19;20;21
0 31
1 18;23;29;30;35
3 2;6
3 25
2;6 7
9;12 1
9;12 13;16
18;23;29;30;35 37;38
11 #edges, tree 54
0 3
0 9;12
0 5;8;10;11;19;20;21
0 31
1 18;23;29;30;35
3 2;6
3 25
9;12 1
9;12 13;16
18;23;29;30;35 37;38
37;38 7
11 #edges, tree 55
0 3
0 9;12
0 5;8;10;11;19;20;21
0 31
1 18;23;29;30;35
3 2;6
3 25
9;12 1
9;12 13;16
5;8;10;11;19;20;21 7
18;23;29;30;35 37;38
11 #edges, tree 56
0 3
0 9;12
0 5;8;10;11;19;20;21
0 31
1 18;23;29;30;35
3 2;6
3 25
9;12 1
9;12 13;16
25 7
18;23;29;30;35 37;38
11 #edges, tree 57
0 3
0 9;12
0 13;16
0 5;8;10;11;19;20;21
0 31
1 18;23;29;30;35
3 2;6
3 7
3 25
9;12 1
18;23;29;30;35 37;38
11 #edges, tree 58
0 3
0 9;12
0 5;8;10;11;19;20;21
0 31
1 13;16
1 18;23;29;30;35
3 2;6
3 7
3 25
9;12 1
18;23;29;30;35 37;38
11 #edges, tree 59
0 3
0 2;6
0 9;12
0 13;16
0 5;8;10;11;19;20;21
0 31
1 18;23;29;30;35
3 7
3 25
9;12 1
18;23;29;30;35 37;38
11 #edges, tree 60
0 3
0 2;6
0 9;12
0 5;8;10;11;19;20;21
0 31
1 13;16
1 18;23;29;30;35
3 7
3 25
9;12 1
18;23;29;30;35 37;38
11 #edges, tree 61
0 3
0 2;6
0 9;12
0 13;16
0 5;8;10;11;19;20;21
0 31
1 18;23;29;30;35
3 25
9;12 1
9;12 7
18;23;29;30;35 37;38
11 #edges, tree 62
0 3
0 2;6
0 9;12
0 5;8;10;11;19;20;21
0 31
1 13;16
1 18;23;29;30;35
3 25
9;12 1
9;12 7
18;23;29;30;35 37;38
11 #edges, tree 63
0 3
0 2;6
0 9;12
0 13;16
0 5;8;10;11;19;20;21
0 31
1 18;23;29;30;35
3 25
9;12 1
31 7
18;23;29;30;35 37;38
11 #edges, tree 64
0 3
0 2;6
0 9;12
0 5;8;10;11;19;20;21
0 31
1 13;16
1 18;23;29;30;35
3 25
9;12 1
31 7
18;23;29;30;35 37;38
11 #edges, tree 65
18;23;29;30;35 37;38
9;12 1
2;6 7
3 25
1 18;23;29;30;35
0 31
0 5;8;10;11;19;20;21
0 13;16
0 9;12
0 2;6
0 3
11 #edges, tree 66
18;23;29;30;35 37;38
9;12 1
2;6 7
3 25
1 18;23;29;30;35
1 13;16
0 31
0 5;8;10;11;19;20;21
0 9;12
0 2;6
0 3
11 #edges, tree 67
18;23;29;30;35 37;38
5;8;10;11;19;20;21 7
9;12 1
3 25
1 18;23;29;30;35
0 31
0 5;8;10;11;19;20;21
0 13;16
0 9;12
0 2;6
0 3
11 #edges, tree 68
18;23;29;30;35 37;38
5;8;10;11;19;20;21 7
9;12 1
3 25
1 18;23;29;30;35
1 13;16
0 31
0 5;8;10;11;19;20;21
0 9;12
0 2;6
0 3
11 #edges, tree 69
18;23;29;30;35 37;38
13;16 7
9;12 1
3 25
1 18;23;29;30;35
0 31
0 5;8;10;11;19;20;21
0 13;16
0 9;12
0 2;6
0 3
11 #edges, tree 70
18;23;29;30;35 37;38
9;12 1
3 25
1 18;23;29;30;35
1 7
0 31
0 5;8;10;11;19;20;21
0 13;16
0 9;12
0 2;6
0 3
11 #edges, tree 71
18;23;29;30;35 37;38
25 7
9;12 1
3 25
1 18;23;29;30;35
0 31
0 5;8;10;11;19;20;21
0 13;16
0 9;12
0 2;6
0 3
11 #edges, tree 72
18;23;29;30;35 37;38
18;23;29;30;35 7
9;12 1
3 25
1 18;23;29;30;35
0 31
0 5;8;10;11;19;20;21
0 13;16
0 9;12
0 2;6
0 3
11 #edges, tree 73
37;38 7
18;23;29;30;35 37;38
9;12 1
3 25
1 18;23;29;30;35
0 31
0 5;8;10;11;19;20;21
0 13;16
0 9;12
0 2;6
0 3
11 #edges, tree 74
18;23;29;30;35 37;38
13;16 7
9;12 1
3 25
1 18;23;29;30;35
1 13;16
0 31
0 5;8;10;11;19;20;21
0 9;12
0 2;6
0 3
11 #edges, tree 75
18;23;29;30;35 37;38
9;12 1
3 25
1 18;23;29;30;35
1 13;16
1 7
0 31
0 5;8;10;11;19;20;21
0 9;12
0 2;6
0 3
11 #edges, tree 76
18;23;29;30;35 37;38
25 7
9;12 1
3 25
1 18;23;29;30;35
1 13;16
0 31
0 5;8;10;11;19;20;21
0 9;12
0 2;6
0 3
11 #edges, tree 77
37;38 7
18;23;29;30;35 37;38
9;12 1
3 25
1 18;23;29;30;35
1 13;16
0 31
0 5;8;10;11;19;20;21
0 9;12
0 2;6
0 3
11 #edges, tree 78
18;23;29;30;35 37;38
18;23;29;30;35 7
9;12 1
3 25
1 18;23;29;30;35
1 13;16
0 31
0 5;8;10;11;19;20;21
0 9;12
0 2;6
0 3
11 #edges, tree 79
18;23;29;30;35 37;38
9;12 1
3 25
3 2;6
1 18;23;29;30;35
1 13;16
1 7
0 31
0 5;8;10;11;19;20;21
0 9;12
0 3
11 #edges, tree 80
18;23;29;30;35 37;38
9;12 1
3 25
3 2;6
1 18;23;29;30;35
1 7
0 31
0 5;8;10;11;19;20;21
0 13;16
0 9;12
0 3
11 #edges, tree 81
18;23;29;30;35 37;38
9;12 7
9;12 1
3 25
3 2;6
1 18;23;29;30;35
1 13;16
0 31
0 5;8;10;11;19;20;21
0 9;12
0 3
11 #edges, tree 82
18;23;29;30;35 37;38
5;8;10;11;19;20;21 7
9;12 1
3 25
3 2;6
1 18;23;29;30;35
1 13;16
0 31
0 5;8;10;11;19;20;21
0 9;12
0 3
11 #edges, tree 83
18;23;29;30;35 37;38
9;12 1
2;6 7
3 25
3 2;6
1 18;23;29;30;35
1 13;16
0 31
0 5;8;10;11;19;20;21
0 9;12
0 3
11 #edges, tree 84
18;23;29;30;35 37;38
25 7
9;12 1
3 25
3 2;6
1 18;23;29;30;35
1 13;16
0 31
0 5;8;10;11;19;20;21
0 9;12
0 3
11 #edges, tree 85
18;23;29;30;35 37;38
31 7
9;12 1
3 25
3 2;6
1 18;23;29;30;35
1 13;16
0 31
0 5;8;10;11;19;20;21
0 9;12
0 3
11 #edges, tree 86
18;23;29;30;35 37;38
18;23;29;30;35 7
9;12 1
3 25
3 2;6
1 18;23;29;30;35
1 13;16
0 31
0 5;8;10;11;19;20;21
0 9;12
0 3
11 #edges, tree 87
37;38 7
18;23;29;30;35 37;38
9;12 1
3 25
3 2;6
1 18;23;29;30;35
1 13;16
0 31
0 5;8;10;11;19;20;21
0 9;12
0 3
11 #edges, tree 88
18;23;29;30;35 37;38
13;16 7
9;12 1
3 25
3 2;6
1 18;23;29;30;35
1 13;16
0 31
0 5;8;10;11;19;20;21
0 9;12
0 3
11 #edges, tree 89
18;23;29;30;35 37;38
5;8;10;11;19;20;21 7
9;12 1
3 25
3 2;6
1 18;23;29;30;35
0 31
0 5;8;10;11;19;20;21
0 13;16
0 9;12
0 3
11 #edges, tree 90
18;23;29;30;35 37;38
25 7
9;12 1
3 25
3 2;6
1 18;23;29;30;35
0 31
0 5;8;10;11;19;20;21
0 13;16
0 9;12
0 3
11 #edges, tree 91
18;23;29;30;35 37;38
9;12 7
9;12 1
3 25
3 2;6
1 18;23;29;30;35
0 31
0 5;8;10;11;19;20;21
0 13;16
0 9;12
0 3
11 #edges, tree 92
18;23;29;30;35 37;38
13;16 7
9;12 1
3 25
3 2;6
1 18;23;29;30;35
0 31
0 5;8;10;11;19;20;21
0 13;16
0 9;12
0 3
11 #edges, tree 93
18;23;29;30;35 37;38
31 7
9;12 1
3 25
3 2;6
1 18;23;29;30;35
0 31
0 5;8;10;11;19;20;21
0 13;16
0 9;12
0 3
11 #edges, tree 94
18;23;29;30;35 37;38
18;23;29;30;35 7
9;12 1
3 25
3 2;6
1 18;23;29;30;35
0 31
0 5;8;10;11;19;20;21
0 13;16
0 9;12
0 3
11 #edges, tree 95
37;38 7
18;23;29;30;35 37;38
9;12 1
3 25
3 2;6
1 18;23;29;30;35
0 31
0 5;8;10;11;19;20;21
0 13;16
0 9;12
0 3
11 #edges, tree 96
18;23;29;30;35 37;38
9;12 1
2;6 7
3 25
3 2;6
1 18;23;29;30;35
0 31
0 5;8;10;11;19;20;21
0 13;16
0 9;12
0 3
11 #edges, tree 97
18;23;29;30;35 37;38
31 7
9;12 18;23;29;30;35
3 25
1 9;12
0 31
0 5;8;10;11;19;20;21
0 13;16
0 2;6
0 3
0 1
11 #edges, tree 98
18;23;29;30;35 37;38
31 7
9;12 18;23;29;30;35
3 25
1 13;16
1 9;12
0 31
0 5;8;10;11;19;20;21
0 2;6
0 3
0 1
11 #edges, tree 99
18;23;29;30;35 37;38
31 7
9;12 18;23;29;30;35
9;12 13;16
3 25
1 9;12
0 31
0 5;8;10;11;19;20;21
0 2;6
0 3
0 1
11 #edges, tree 100
18;23;29;30;35 37;38
31 7
9;12 18;23;29;30;35
3 25
3 2;6
1 9;12
0 31
0 5;8;10;11;19;20;21
0 13;16
0 3
0 1
11 #edges, tree 101
18;23;29;30;35 37;38
31 7
9;12 18;23;29;30;35
3 25
3 2;6
1 13;16
1 9;12
0 31
0 5;8;10;11;19;20;21
0 3
0 1
11 #edges, tree 102
18;23;29;30;35 37;38
31 7
9;12 18;23;29;30;35
9;12 13;16
3 25
3 2;6
1 9;12
0 31
0 5;8;10;11;19;20;21
0 3
0 1
11 #edges, tree 103
18;23;29;30;35 37;38
25 7
9;12 18;23;29;30;35
3 25
1 9;12
0 31
0 5;8;10;11;19;20;21
0 13;16
0 2;6
0 3
0 1
11 #edges, tree 104
18;23;29;30;35 37;38
25 7
9;12 18;23;29;30;35
3 25
1 13;16
1 9;12
0 31
0 5;8;10;11;19;20;21
0 2;6
0 3
0 1
11 #edges, tree 105
18;23;29;30;35 37;38
25 7
9;12 18;23;29;30;35
9;12 13;16
3 25
1 9;12
0 31
0 5;8;10;11;19;20;21
0 2;6
0 3
0 1
11 #edges, tree 106
18;23;29;30;35 37;38
25 7
9;12 18;23;29;30;35
3 25
3 2;6
1 9;12
0 31
0 5;8;10;11;19;20;21
0 13;16
0 3
0 1
11 #edges, tree 107
18;23;29;30;35 37;38
25 7
9;12 18;23;29;30;35
3 25
3 2;6
1 13;16
1 9;12
0 31
0 5;8;10;11;19;20;21
0 3
0 1
11 #edges, tree 108
18;23;29;30;35 37;38
25 7
9;12 18;23;29;30;35
9;12 13;16
3 25
3 2;6
1 9;12
0 31
0 5;8;10;11;19;20;21
0 3
0 1
11 #edges, tree 109
18;23;29;30;35 37;38
5;8;10;11;19;20;21 7
9;12 18;23;29;30;35
3 25
1 9;12
0 31
0 5;8;10;11;19;20;21
0 13;16
0 2;6
0 3
0 1
11 #edges, tree 110
18;23;29;30;35 37;38
5;8;10;11;19;20;21 7
9;12 18;23;29;30;35
3 25
3 2;6
1 9;12
0 31
0 5;8;10;11;19;20;21
0 13;16
0 3
0 1
11 #edges, tree 111
18;23;29;30;35 37;38
9;12 18;23;29;30;35
3 25
3 7
3 2;6
1 9;12
0 31
0 5;8;10;11;19;20;21
0 13;16
0 3
0 1
11 #edges, tree 112
18;23;29;30;35 37;38
9;12 18;23;29;30;35
3 25
3 7
1 9;12
0 31
0 5;8;10;11;19;20;21
0 13;16
0 2;6
0 3
0 1
11 #edges, tree 113
18;23;29;30;35 37;38
9;12 18;23;29;30;35
9;12 7
3 25
3 2;6
1 9;12
0 31
0 5;8;10;11;19;20;21
0 13;16
0 3
0 1
11 #edges, tree 114
18;23;29;30;35 37;38
9;12 18;23;29;30;35
9;12 7
3 25
1 9;12
0 31
0 5;8;10;11;19;20;21
0 13;16
0 2;6
0 3
0 1
11 #edges, tree 115
18;23;29;30;35 37;38
18;23;29;30;35 7
9;12 18;23;29;30;35
3 25
3 2;6
1 9;12
0 31
0 5;8;10;11;19;20;21
0 13;16
0 3
0 1
11 #edges, tree 116
18;23;29;30;35 37;38
18;23;29;30;35 7
9;12 18;23;29;30;35
3 25
1 9;12
0 31
0 5;8;10;11;19;20;21
0 13;16
0 2;6
0 3
0 1
11 #edges, tree 117
18;23;29;30;35 37;38
9;12 18;23;29;30;35
3 25
1 9;12
1 7
0 31
0 5;8;10;11;19;20;21
0 13;16
0 2;6
0 3
0 1
11 #edges, tree 118
18;23;29;30;35 37;38
13;16 7
9;12 18;23;29;30;35
3 25
1 9;12
0 31
0 5;8;10;11;19;20;21
0 13;16
0 2;6
0 3
0 1
11 #edges, tree 119
37;38 7
18;23;29;30;35 37;38
9;12 18;23;29;30;35
3 25
1 9;12
0 31
0 5;8;10;11;19;20;21
0 13;16
0 2;6
0 3
0 1
11 #edges, tree 120
18;23;29;30;35 37;38
9;12 18;23;29;30;35
2;6 7
3 25
1 9;12
0 31
0 5;8;10;11;19;20;21
0 13;16
0 2;6
0 3
0 1
11 #edges, tree 121
18;23;29;30;35 37;38
9;12 18;23;29;30;35
3 25
3 2;6
1 9;12
1 7
0 31
0 5;8;10;11;19;20;21
0 13;16
0 3
0 1
11 #edges, tree 122
37;38 7
18;23;29;30;35 37;38
9;12 18;23;29;30;35
3 25
3 2;6
1 9;12
0 31
0 5;8;10;11;19;20;21
0 13;16
0 3
0 1
11 #edges, tree 123
18;23;29;30;35 37;38
9;12 18;23;29;30;35
2;6 7
3 25
3 2;6
1 9;12
0 31
0 5;8;10;11;19;20;21
0 13;16
0 3
0 1
11 #edges, tree 124
18;23;29;30;35 37;38
13;16 7
9;12 18;23;29;30;35
3 25
3 2;6
1 9;12
0 31
0 5;8;10;11;19;20;21
0 13;16
0 3
0 1
11 #edges, tree 125
18;23;29;30;35 37;38
5;8;10;11;19;20;21 7
9;12 18;23;29;30;35
3 25
3 2;6
1 13;16
1 9;12
0 31
0 5;8;10;11;19;20;21
0 3
0 1
11 #edges, tree 126
18;23;29;30;35 37;38
5;8;10;11;19;20;21 7
9;12 18;23;29;30;35
9;12 13;16
3 25
3 2;6
1 9;12
0 31
0 5;8;10;11;19;20;21
0 3
0 1
11 #edges, tree 127
18;23;29;30;35 37;38
5;8;10;11;19;20;21 7
9;12 18;23;29;30;35
3 25
1 13;16
1 9;12
0 31
0 5;8;10;11;19;20;21
0 2;6
0 3
0 1
11 #edges, tree 128
18;23;29;30;35 37;38
5;8;10;11;19;20;21 7
9;12 18;23;29;30;35
9;12 13;16
3 25
1 9;12
0 31
0 5;8;10;11;19;20;21
0 2;6
0 3
0 1
11 #edges, tree 129
0 1
0 3
0 2;6
0 5;8;10;11;19;20;21
0 31
1 9;12
1 13;16
3 7
3 25
9;12 18;23;29;30;35
18;23;29;30;35 37;38
11 #edges, tree 130
0 1
0 3
0 2;6
0 5;8;10;11;19;20;21
0 31
1 9;12
3 7
3 25
9;12 13;16
9;12 18;23;29;30;35
18;23;29;30;35 37;38
11 #edges, tree 131
0 1
0 3
0 2;6
0 5;8;10;11;19;20;21
0 31
1 9;12
1 13;16
3 25
2;6 7
9;12 18;23;29;30;35
18;23;29;30;35 37;38
11 #edges, tree 132
0 1
0 3
0 2;6
0 5;8;10;11;19;20;21
0 31
1 9;12
3 25
2;6 7
9;12 13;16
9;12 18;23;29;30;35
18;23;29;30;35 37;38
11 #edges, tree 133
0 1
0 3
0 2;6
0 5;8;10;11;19;20;21
0 31
1 9;12
1 13;16
3 25
9;12 18;23;29;30;35
13;16 7
18;23;29;30;35 37;38
11 #edges, tree 134
0 1
0 3
0 2;6
0 5;8;10;11;19;20;21
0 31
1 9;12
1 13;16
3 25
9;12 18;23;29;30;35
18;23;29;30;35 7
18;23;29;30;35 37;38
11 #edges, tree 135
0 1
0 3
0 2;6
0 5;8;10;11;19;20;21
0 31
1 7
1 9;12
1 13;16
3 25
9;12 18;23;29;30;35
18;23;29;30;35 37;38
11 #edges, tree 136
0 1
0 3
0 2;6
0 5;8;10;11;19;20;21
0 31
1 9;12
1 13;16
3 25
9;12 7
9;12 18;23;29;30;35
18;23;29;30;35 37;38
11 #edges, tree 137
0 1
0 3
0 2;6
0 5;8;10;11;19;20;21
0 31
1 9;12
1 13;16
3 25
9;12 18;23;29;30;35
18;23;29;30;35 37;38
37;38 7
11 #edges, tree 138
0 1
0 3
0 2;6
0 5;8;10;11;19;20;21
0 31
1 9;12
3 25
9;12 13;16
9;12 18;23;29;30;35
13;16 7
18;23;29;30;35 37;38
11 #edges, tree 139
0 1
0 3
0 2;6
0 5;8;10;11;19;20;21
0 31
1 9;12
3 25
9;12 13;16
9;12 18;23;29;30;35
18;23;29;30;35 7
18;23;29;30;35 37;38
11 #edges, tree 140
0 1
0 3
0 2;6
0 5;8;10;11;19;20;21
0 31
1 9;12
3 25
9;12 7
9;12 13;16
9;12 18;23;29;30;35
18;23;29;30;35 37;38
11 #edges, tree 141
0 1
0 3
0 2;6
0 5;8;10;11;19;20;21
0 31
1 9;12
3 25
9;12 13;16
9;12 18;23;29;30;35
18;23;29;30;35 37;38
37;38 7
11 #edges, tree 142
0 1
0 3
0 2;6
0 5;8;10;11;19;20;21
0 31
1 7
1 9;12
3 25
9;12 13;16
9;12 18;23;29;30;35
18;23;29;30;35 37;38
11 #edges, tree 143
0 1
0 3
0 5;8;10;11;19;20;21
0 31
1 9;12
1 13;16
3 2;6
3 7
3 25
9;12 18;23;29;30;35
18;23;29;30;35 37;38
11 #edges, tree 144
0 1
0 3
0 5;8;10;11;19;20;21
0 31
1 9;12
3 2;6
3 7
3 25
9;12 13;16
9;12 18;23;29;30;35
18;23;29;30;35 37;38
11 #edges, tree 145
0 1
0 3
0 5;8;10;11;19;20;21
0 31
1 7
1 9;12
1 13;16
3 2;6
3 25
9;12 18;23;29;30;35
18;23;29;30;35 37;38
11 #edges, tree 146
0 1
0 3
0 5;8;10;11;19;20;21
0 31
1 7
1 9;12
3 2;6
3 25
9;12 13;16
9;12 18;23;29;30;35
