# 12 out of 12 mutations
72 #trees
4 6;7;8;9;12;13;14;22
6;7;8;9;12;13;14;22 23;24;26
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 25;27;30;34
29 36;37
25;27;30;34 39
36;37 5
11 #edges, tree 34
0 1
0 4
1 10;11;15;16;17;18
4 2
4 5
4 6;7;8;9;12;13;14;22
6;7;8;9;12;13;14;22 23;24;26
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 25;27;30;34
29 36;37
25;27;30;34 39
11 #edges, tree 35
0 1
0 4
1 10;11;15;16;17;18
4 2
4 6;7;8;9;12;13;14;22
6;7;8;9;12;13;14;22 23;24;26
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 25;27;30;34
29 36;37
25;27;30;34 5
25;27;30;34 39
11 #edges, tree 36
0 1
0 4
1 10;11;15;16;17;18
4 2
4 6;7;8;9;12;13;14;22
6;7;8;9;12;13;14;22 23;24;26
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 25;27;30;34
29 36;37
25;27;30;34 39
39 5
11 #edges, tree 37
0 1
0 4
1 10;11;15;16;17;18
4 2
4 6;7;8;9;12;13;14;22
6;7;8;9;12;13;14;22 5
6;7;8;9;12;13;14;22 23;24;26
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 25;27;30;34
29 36;37
25;27;30;34 39
11 #edges, tree 38
0 1
0 4
1 10;11;15;16;17;18
4 2
4 6;7;8;9;12;13;14;22
6;7;8;9;12;13;14;22 23;24;26
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 25;27;30;34
23;24;26 5
29 36;37
25;27;30;34 39
11 #edges, tree 39
0 1
0 4
1 10;11;15;16;17;18
4 2
4 6;7;8;9;12;13;14;22
10;11;15;16;17;18 5
6;7;8;9;12;13;14;22 23;24;26
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 25;27;30;34
29 36;37
25;27;30;34 39
11 #edges, tree 40
0 1
0 4
1 10;11;15;16;17;18
4 2
4 6;7;8;9;12;13;14;22
6;7;8;9;12;13;14;22 23;24;26
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 25;27;30;34
29 5
29 36;37
25;27;30;34 39
11 #edges, tree 41
0 1
0 4
1 10;11;15;16;17;18
4 2
4 6;7;8;9;12;13;14;22
6;7;8;9;12;13;14;22 23;24;26
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 25;27;30;34
6;7;8;9;12;13;14;22 36;37
29 5
25;27;30;34 39
11 #edges, tree 42
0 1
0 4
1 10;11;15;16;17;18
4 2
4 5
4 6;7;8;9;12;13;14;22
6;7;8;9;12;13;14;22 23;24;26
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 25;27;30;34
6;7;8;9;12;13;14;22 36;37
25;27;30;34 39
11 #edges, tree 43
0 1
0 4
1 10;11;15;16;17;18
4 2
4 6;7;8;9;12;13;14;22
6;7;8;9;12;13;14;22 23;24;26
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 25;27;30;34
6;7;8;9;12;13;14;22 36;37
23;24;26 5
25;27;30;34 39
11 #edges, tree 44
0 1
0 4
1 10;11;15;16;17;18
4 2
4 6;7;8;9;12;13;14;22
6;7;8;9;12;13;14;22 23;24;26
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 25;27;30;34
6;7;8;9;12;13;14;22 36;37
25;27;30;34 39
36;37 5
11 #edges, tree 45
0 1
0 4
1 10;11;15;16;17;18
4 2
4 6;7;8;9;12;13;14;22
6;7;8;9;12;13;14;22 23;24;26
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 25;27;30;34
6;7;8;9;12;13;14;22 36;37
25;27;30;34 5
25;27;30;34 39
11 #edges, tree 46
0 1
0 4
1 10;11;15;16;17;18
4 2
4 6;7;8;9;12;13;14;22
10;11;15;16;17;18 5
6;7;8;9;12;13;14;22 23;24;26
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 25;27;30;34
6;7;8;9;12;13;14;22 36;37
25;27;30;34 39
11 #edges, tree 47
0 1
0 4
1 10;11;15;16;17;18
4 2
4 6;7;8;9;12;13;14;22
6;7;8;9;12;13;14;22 5
6;7;8;9;12;13;14;22 23;24;26
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 25;27;30;34
6;7;8;9;12;13;14;22 36;37
25;27;30;34 39
11 #edges, tree 48
0 1
0 4
1 10;11;15;16;17;18
4 2
4 6;7;8;9;12;13;14;22
6;7;8;9;12;13;14;22 23;24;26
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 25;27;30;34
6;7;8;9;12;13;14;22 36;37
25;27;30;34 39
39 5
11 #edges, tree 49
0 1
0 4
1 2
1 5
1 10;11;15;16;17;18
4 6;7;8;9;12;13;14;22
6;7;8;9;12;13;14;22 23;24;26
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 25;27;30;34
6;7;8;9;12;13;14;22 36;37
25;27;30;34 39
11 #edges, tree 50
0 1
0 4
1 5
1 10;11;15;16;17;18
4 6;7;8;9;12;13;14;22
5 2
6;7;8;9;12;13;14;22 23;24;26
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 25;27;30;34
6;7;8;9;12;13;14;22 36;37
25;27;30;34 39
11 #edges, tree 51
0 1
0 4
1 5
1 10;11;15;16;17;18
4 6;7;8;9;12;13;14;22
5 2
6;7;8;9;12;13;14;22 23;24;26
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 25;27;30;34
29 36;37
25;27;30;34 39
11 #edges, tree 52
0 1
0 4
1 2
1 5
1 10;11;15;16;17;18
4 6;7;8;9;12;13;14;22
6;7;8;9;12;13;14;22 23;24;26
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 25;27;30;34
29 36;37
25;27;30;34 39
11 #edges, tree 53
0 1
0 4
1 10;11;15;16;17;18
4 5
4 6;7;8;9;12;13;14;22
5 2
6;7;8;9;12;13;14;22 23;24;26
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 25;27;30;34
6;7;8;9;12;13;14;22 36;37
25;27;30;34 39
11 #edges, tree 54
0 1
0 4
1 2
1 10;11;15;16;17;18
4 5
4 6;7;8;9;12;13;14;22
6;7;8;9;12;13;14;22 23;24;26
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 25;27;30;34
6;7;8;9;12;13;14;22 36;37
25;27;30;34 39
11 #edges, tree 55
0 1
0 4
1 10;11;15;16;17;18
4 5
4 6;7;8;9;12;13;14;22
5 2
6;7;8;9;12;13;14;22 23;24;26
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 25;27;30;34
29 36;37
25;27;30;34 39
11 #edges, tree 56
0 1
0 4
1 2
1 10;11;15;16;17;18
4 5
4 6;7;8;9;12;13;14;22
6;7;8;9;12;13;14;22 23;24;26
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 25;27;30;34
29 36;37
25;27;30;34 39
11 #edges, tree 57
0 1
0 4
1 2
1 10;11;15;16;17;18
4 6;7;8;9;12;13;14;22
6;7;8;9;12;13;14;22 23;24;26
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 25;27;30;34
6;7;8;9;12;13;14;22 36;37
25;27;30;34 39
39 5
11 #edges, tree 58
0 1
0 4
1 2
1 10;11;15;16;17;18
4 6;7;8;9;12;13;14;22
6;7;8;9;12;13;14;22 23;24;26
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 25;27;30;34
29 36;37
25;27;30;34 39
39 5
11 #edges, tree 59
0 1
0 4
1 2
1 10;11;15;16;17;18
4 6;7;8;9;12;13;14;22
6;7;8;9;12;13;14;22 23;24;26
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 25;27;30;34
29 5
29 36;37
25;27;30;34 39
11 #edges, tree 60
0 1
0 4
1 2
1 10;11;15;16;17;18
4 6;7;8;9;12;13;14;22
6;7;8;9;12;13;14;22 23;24;26
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 25;27;30;34
6;7;8;9;12;13;14;22 36;37
29 5
25;27;30;34 39
11 #edges, tree 61
0 1
0 4
1 2
1 10;11;15;16;17;18
2 5
4 6;7;8;9;12;13;14;22
6;7;8;9;12;13;14;22 23;24;26
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 25;27;30;34
29 36;37
25;27;30;34 39
11 #edges, tree 62
0 1
0 4
1 2
1 10;11;15;16;17;18
4 6;7;8;9;12;13;14;22
6;7;8;9;12;13;14;22 23;24;26
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 25;27;30;34
29 36;37
25;27;30;34 39
36;37 5
11 #edges, tree 63
0 1
0 4
1 2
1 10;11;15;16;17;18
4 6;7;8;9;12;13;14;22
6;7;8;9;12;13;14;22 23;24;26
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 25;27;30;34
23;24;26 5
29 36;37
25;27;30;34 39
11 #edges, tree 64
0 1
0 4
1 2
1 10;11;15;16;17;18
4 6;7;8;9;12;13;14;22
6;7;8;9;12;13;14;22 5
6;7;8;9;12;13;14;22 23;24;26
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 25;27;30;34
29 36;37
25;27;30;34 39
11 #edges, tree 65
25;27;30;34 39
29 36;37
6;7;8;9;12;13;14;22 25;27;30;34
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 23;24;26
10;11;15;16;17;18 5
4 6;7;8;9;12;13;14;22
1 10;11;15;16;17;18
1 2
0 4
0 1
11 #edges, tree 66
25;27;30;34 39
25;27;30;34 5
29 36;37
6;7;8;9;12;13;14;22 25;27;30;34
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 23;24;26
4 6;7;8;9;12;13;14;22
1 10;11;15;16;17;18
1 2
0 4
0 1
11 #edges, tree 67
25;27;30;34 39
6;7;8;9;12;13;14;22 36;37
6;7;8;9;12;13;14;22 25;27;30;34
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 23;24;26
4 6;7;8;9;12;13;14;22
2 5
1 10;11;15;16;17;18
1 2
0 4
0 1
11 #edges, tree 68
25;27;30;34 39
6;7;8;9;12;13;14;22 36;37
6;7;8;9;12;13;14;22 25;27;30;34
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 23;24;26
10;11;15;16;17;18 5
4 6;7;8;9;12;13;14;22
1 10;11;15;16;17;18
1 2
0 4
0 1
11 #edges, tree 69
25;27;30;34 39
6;7;8;9;12;13;14;22 36;37
6;7;8;9;12;13;14;22 25;27;30;34
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 23;24;26
6;7;8;9;12;13;14;22 5
4 6;7;8;9;12;13;14;22
1 10;11;15;16;17;18
1 2
0 4
0 1
11 #edges, tree 70
36;37 5
25;27;30;34 39
6;7;8;9;12;13;14;22 36;37
6;7;8;9;12;13;14;22 25;27;30;34
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 23;24;26
4 6;7;8;9;12;13;14;22
1 10;11;15;16;17;18
1 2
0 4
0 1
11 #edges, tree 71
25;27;30;34 39
25;27;30;34 5
6;7;8;9;12;13;14;22 36;37
6;7;8;9;12;13;14;22 25;27;30;34
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 23;24;26
4 6;7;8;9;12;13;14;22
1 10;11;15;16;17;18
1 2
0 4
0 1
11 #edges, tree 72
25;27;30;34 39
23;24;26 5
6;7;8;9;12;13;14;22 36;37
6;7;8;9;12;13;14;22 25;27;30;34
6;7;8;9;12;13;14;22 29
6;7;8;9;12;13;14;22 23;24;26
4 6;7;8;9;12;13;14;22
1 10;11;15;16;17;18
1 2
0 4
0 1
