# 12 out of 12 mutations
44 #trees
29 32;34;37;39;41;42;43;44;45
32;34;37;39;41;42;43;44;45 46;47
11 #edges, tree 30
0 2
0 5;6;7;8;9;10;11;12;13;14;15;17;19;21
2 3;4
2 16;18;20
16;18;20 29
5;6;7;8;9;10;11;12;13;14;15;17;19;21 22
5;6;7;8;9;10;11;12;13;14;15;17;19;21 25
22 24;33;35;36;40
29 32;34;37;39;41;42;43;44;45
24;33;35;36;40 1
32;34;37;39;41;42;43;44;45 46;47
11 #edges, tree 31
0 2
0 5;6;7;8;9;10;11;12;13;14;15;17;19;21
2 3;4
2 16;18;20
16;18;20 1
16;18;20 29
5;6;7;8;9;10;11;12;13;14;15;17;19;21 22
5;6;7;8;9;10;11;12;13;14;15;17;19;21 25
22 24;33;35;36;40
29 32;34;37;39;41;42;43;44;45
32;34;37;39;41;42;43;44;45 46;47
11 #edges, tree 32
0 2
0 5;6;7;8;9;10;11;12;13;14;15;17;19;21
2 3;4
2 16;18;20
16;18;20 29
5;6;7;8;9;10;11;12;13;14;15;17;19;21 22
5;6;7;8;9;10;11;12;13;14;15;17;19;21 25
22 24;33;35;36;40
25 1
29 32;34;37;39;41;42;43;44;45
32;34;37;39;41;42;43;44;45 46;47
11 #edges, tree 33
32;34;37;39;41;42;43;44;45 46;47
29 32;34;37;39;41;42;43;44;45
29 1
22 24;33;35;36;40
5;6;7;8;9;10;11;12;13;14;15;17;19;21 25
5;6;7;8;9;10;11;12;13;14;15;17;19;21 22
16;18;20 29
2 16;18;20
2 3;4
0 5;6;7;8;9;10;11;12;13;14;15;17;19;21
0 2
11 #edges, tree 34
32;34;37;39;41;42;43;44;45 46;47
29 32;34;37;39;41;42;43;44;45
22 24;33;35;36;40
5;6;7;8;9;10;11;12;13;14;15;17;19;21 25
5;6;7;8;9;10;11;12;13;14;15;17;19;21 22
16;18;20 29
3;4 1
2 16;18;20
2 3;4
0 5;6;7;8;9;10;11;12;13;14;15;17;19;21
0 2
11 #edges, tree 35
32;34;37;39;41;42;43;44;45 46;47
32;34;37;39;41;42;43;44;45 1
29 32;34;37;39;41;42;43;44;45
22 24;33;35;36;40
5;6;7;8;9;10;11;12;13;14;15;17;19;21 25
5;6;7;8;9;10;11;12;13;14;15;17;19;21 22
16;18;20 29
2 16;18;20
2 3;4
0 5;6;7;8;9;10;11;12;13;14;15;17;19;21
0 2
11 #edges, tree 36
46;47 1
32;34;37;39;41;42;43;44;45 46;47
29 32;34;37;39;41;42;43;44;45
22 24;33;35;36;40
5;6;7;8;9;10;11;12;13;14;15;17;19;21 25
5;6;7;8;9;10;11;12;13;14;15;17;19;21 22
16;18;20 29
2 16;18;20
2 3;4
0 5;6;7;8;9;10;11;12;13;14;15;17;19;21
0 2
11 #edges, tree 37
32;34;37;39;41;42;43;44;45 46;47
24;33;35;36;40 1
29 32;34;37;39;41;42;43;44;45
22 24;33;35;36;40
22 25
5;6;7;8;9;10;11;12;13;14;15;17;19;21 22
16;18;20 29
2 16;18;20
2 3;4
0 5;6;7;8;9;10;11;12;13;14;15;17;19;21
0 2
11 #edges, tree 38
32;34;37;39;41;42;43;44;45 46;47
29 32;34;37;39;41;42;43;44;45
25 1
22 24;33;35;36;40
22 25
5;6;7;8;9;10;11;12;13;14;15;17;19;21 22
16;18;20 29
2 16;18;20
2 3;4
0 5;6;7;8;9;10;11;12;13;14;15;17;19;21
0 2
11 #edges, tree 39
32;34;37;39;41;42;43;44;45 46;47
29 32;34;37;39;41;42;43;44;45
22 24;33;35;36;40
22 25
5;6;7;8;9;10;11;12;13;14;15;17;19;21 22
16;18;20 29
16;18;20 1
2 16;18;20
2 3;4
0 5;6;7;8;9;10;11;12;13;14;15;17;19;21
0 2
11 #edges, tree 40
32;34;37;39;41;42;43;44;45 46;47
29 32;34;37;39;41;42;43;44;45
22 24;33;35;36;40
22 25
5;6;7;8;9;10;11;12;13;14;15;17;19;21 22
16;18;20 29
3;4 1
2 16;18;20
2 3;4
0 5;6;7;8;9;10;11;12;13;14;15;17;19;21
0 2
11 #edges, tree 41
32;34;37;39;41;42;43;44;45 46;47
29 32;34;37;39;41;42;43;44;45
22 24;33;35;36;40
22 25
22 1
5;6;7;8;9;10;11;12;13;14;15;17;19;21 22
16;18;20 29
2 16;18;20
2 3;4
0 5;6;7;8;9;10;11;12;13;14;15;17;19;21
0 2
11 #edges, tree 42
32;34;37;39;41;42;43;44;45 46;47
29 32;34;37;39;41;42;43;44;45
29 1
22 24;33;35;36;40
22 25
5;6;7;8;9;10;11;12;13;14;15;17;19;21 22
16;18;20 29
2 16;18;20
2 3;4
0 5;6;7;8;9;10;11;12;13;14;15;17;19;21
0 2
11 #edges, tree 43
32;34;37;39;41;42;43;44;45 46;47
32;34;37;39;41;42;43;44;45 1
29 32;34;37;39;41;42;43;44;45
22 24;33;35;36;40
22 25
5;6;7;8;9;10;11;12;13;14;15;17;19;21 22
16;18;20 29
2 16;18;20
2 3;4
0 5;6;7;8;9;10;11;12;13;14;15;17;19;21
0 2
11 #edges, tree 44
46;47 1
32;34;37;39;41;42;43;44;45 46;47
29 32;34;37;39;41;42;43;44;45
22 24;33;35;36;40
22 25
5;6;7;8;9;10;11;12;13;14;15;17;19;21 22
16;18;20 29
2 16;18;20
2 3;4
0 5;6;7;8;9;10;11;12;13;14;15;17;19;21
0 2
