# 15 out of 15 mutations
24 #trees
2 8_9_12_18_22_31
2 11_14_35
5 13_15_23_27_28_33_76
5 98
4_24_30 41_84
4_24_30 10_17_26_29_62_74_86_87_91_96_99_101
4_24_30 37_43_55_66_71_73_89_106
8_9_12_18_22_31 46_48_52
11_14_35 69_70_83
14 #edges, tree 10
0 2
0 5
0 4_24_30
0 1_3_6_7_16_20_32_36_38_40_57_61_64_67
0 19_21_25_34_39_42_45_63_68_75
2 8_9_12_18_22_31
2 11_14_35
5 13_15_23_27_28_33_76
4_24_30 41_84
4_24_30 10_17_26_29_62_74_86_87_91_96_99_101
4_24_30 37_43_55_66_71_73_89_106
8_9_12_18_22_31 46_48_52
11_14_35 69_70_83
13_15_23_27_28_33_76 98
14 #edges, tree 11
0 2
0 5
0 4_24_30
0 1_3_6_7_16_20_32_36_38_40_57_61_64_67
0 19_21_25_34_39_42_45_63_68_75
2 8_9_12_18_22_31
2 11_14_35
5 13_15_23_27_28_33_76
5 98
5 10_17_26_29_62_74_86_87_91_96_99_101
4_24_30 41_84
4_24_30 37_43_55_66_71_73_89_106
8_9_12_18_22_31 46_48_52
11_14_35 69_70_83
14 #edges, tree 12
0 2
0 5
0 4_24_30
0 1_3_6_7_16_20_32_36_38_40_57_61_64_67
0 19_21_25_34_39_42_45_63_68_75
2 8_9_12_18_22_31
2 11_14_35
5 13_15_23_27_28_33_76
5 10_17_26_29_62_74_86_87_91_96_99_101
4_24_30 41_84
4_24_30 37_43_55_66_71_73_89_106
8_9_12_18_22_31 46_48_52
11_14_35 69_70_83
13_15_23_27_28_33_76 98
14 #edges, tree 13
0 2
0 5
0 4_24_30
0 1_3_6_7_16_20_32_36_38_40_57_61_64_67
2 8_9_12_18_22_31
2 11_14_35
5 13_15_23_27_28_33_76
5 98
4_24_30 19_21_25_34_39_42_45_63_68_75
4_24_30 41_84
4_24_30 10_17_26_29_62_74_86_87_91_96_99_101
4_24_30 37_43_55_66_71_73_89_106
8_9_12_18_22_31 46_48_52
11_14_35 69_70_83
14 #edges, tree 14
0 2
0 5
0 4_24_30
0 1_3_6_7_16_20_32_36_38_40_57_61_64_67
2 8_9_12_18_22_31
2 11_14_35
5 13_15_23_27_28_33_76
4_24_30 19_21_25_34_39_42_45_63_68_75
4_24_30 41_84
4_24_30 10_17_26_29_62_74_86_87_91_96_99_101
4_24_30 37_43_55_66_71_73_89_106
8_9_12_18_22_31 46_48_52
11_14_35 69_70_83
13_15_23_27_28_33_76 98
14 #edges, tree 15
0 2
0 5
0 4_24_30
0 1_3_6_7_16_20_32_36_38_40_57_61_64_67
2 8_9_12_18_22_31
2 11_14_35
5 13_15_23_27_28_33_76
5 98
5 10_17_26_29_62_74_86_87_91_96_99_101
4_24_30 19_21_25_34_39_42_45_63_68_75
4_24_30 41_84
4_24_30 37_43_55_66_71_73_89_106
8_9_12_18_22_31 46_48_52
11_14_35 69_70_83
14 #edges, tree 16
0 2
0 5
0 4_24_30
0 1_3_6_7_16_20_32_36_38_40_57_61_64_67
2 8_9_12_18_22_31
2 11_14_35
5 13_15_23_27_28_33_76
5 10_17_26_29_62_74_86_87_91_96_99_101
4_24_30 19_21_25_34_39_42_45_63_68_75
4_24_30 41_84
4_24_30 37_43_55_66_71_73_89_106
8_9_12_18_22_31 46_48_52
11_14_35 69_70_83
13_15_23_27_28_33_76 98
14 #edges, tree 17
11_14_35 69_70_83
8_9_12_18_22_31 46_48_52
4_24_30 37_43_55_66_71_73_89_106
4_24_30 41_84
4_24_30 1_3_6_7_16_20_32_36_38_40_57_61_64_67
5 10_17_26_29_62_74_86_87_91_96_99_101
5 98
5 13_15_23_27_28_33_76
2 11_14_35
2 8_9_12_18_22_31
0 19_21_25_34_39_42_45_63_68_75
0 4_24_30
0 5
0 2
14 #edges, tree 18
11_14_35 69_70_83
8_9_12_18_22_31 46_48_52
4_24_30 37_43_55_66_71_73_89_106
4_24_30 10_17_26_29_62_74_86_87_91_96_99_101
4_24_30 41_84
4_24_30 1_3_6_7_16_20_32_36_38_40_57_61_64_67
5 98
5 13_15_23_27_28_33_76
2 11_14_35
2 8_9_12_18_22_31
0 19_21_25_34_39_42_45_63_68_75
0 4_24_30
0 5
0 2
14 #edges, tree 19
13_15_23_27_28_33_76 98
11_14_35 69_70_83
8_9_12_18_22_31 46_48_52
4_24_30 37_43_55_66_71_73_89_106
4_24_30 41_84
4_24_30 1_3_6_7_16_20_32_36_38_40_57_61_64_67
5 10_17_26_29_62_74_86_87_91_96_99_101
5 13_15_23_27_28_33_76
2 11_14_35
2 8_9_12_18_22_31
0 19_21_25_34_39_42_45_63_68_75
0 4_24_30
0 5
0 2
14 #edges, tree 20
13_15_23_27_28_33_76 98
11_14_35 69_70_83
8_9_12_18_22_31 46_48_52
4_24_30 37_43_55_66_71_73_89_106
4_24_30 10_17_26_29_62_74_86_87_91_96_99_101
4_24_30 41_84
4_24_30 1_3_6_7_16_20_32_36_38_40_57_61_64_67
5 13_15_23_27_28_33_76
2 11_14_35
2 8_9_12_18_22_31
0 19_21_25_34_39_42_45_63_68_75
0 4_24_30
0 5
0 2
14 #edges, tree 21
11_14_35 69_70_83
8_9_12_18_22_31 46_48_52
4_24_30 37_43_55_66_71_73_89_106
4_24_30 41_84
4_24_30 19_21_25_34_39_42_45_63_68_75
4_24_30 1_3_6_7_16_20_32_36_38_40_57_61_64_67
5 10_17_26_29_62_74_86_87_91_96_99_101
5 98
5 13_15_23_27_28_33_76
2 11_14_35
2 8_9_12_18_22_31
0 4_24_30
0 5
0 2
14 #edges, tree 22
11_14_35 69_70_83
8_9_12_18_22_31 46_48_52
4_24_30 37_43_55_66_71_73_89_106
4_24_30 10_17_26_29_62_74_86_87_91_96_99_101
4_24_30 41_84
4_24_30 19_21_25_34_39_42_45_63_68_75
4_24_30 1_3_6_7_16_20_32_36_38_40_57_61_64_67
5 98
5 13_15_23_27_28_33_76
2 11_14_35
2 8_9_12_18_22_31
0 4_24_30
0 5
0 2
14 #edges, tree 23
13_15_23_27_28_33_76 98
11_14_35 69_70_83
8_9_12_18_22_31 46_48_52
4_24_30 37_43_55_66_71_73_89_106
4_24_30 41_84
4_24_30 19_21_25_34_39_42_45_63_68_75
4_24_30 1_3_6_7_16_20_32_36_38_40_57_61_64_67
5 10_17_26_29_62_74_86_87_91_96_99_101
5 13_15_23_27_28_33_76
2 11_14_35
2 8_9_12_18_22_31
0 4_24_30
0 5
0 2
14 #edges, tree 24
13_15_23_27_28_33_76 98
11_14_35 69_70_83
8_9_12_18_22_31 46_48_52
4_24_30 37_43_55_66_71_73_89_106
4_24_30 10_17_26_29_62_74_86_87_91_96_99_101
4_24_30 41_84
4_24_30 19_21_25_34_39_42_45_63_68_75
4_24_30 1_3_6_7_16_20_32_36_38_40_57_61_64_67
5 13_15_23_27_28_33_76
2 11_14_35
2 8_9_12_18_22_31
0 4_24_30
0 5
0 2
