# 13 out of 13 mutations
88 #trees
12 #edges, tree 25
32;39 49
20;25;33 42
18 20;25;33
16;17 22;24;27;31;35;36;38;43
4;10;12;14 32;39
4;10;12;14 19
4;10;12;14 18
4;10;12;14 16;17
0;1;2 47;50
0;1;2 3;5;6;7;8;9;11;13;15;21;34
0;1;2 28;30
0;1;2 4;10;12;14
12 #edges, tree 26
20;25;33 42
18 49
18 20;25;33
16;17 22;24;27;31;35;36;38;43
4;10;12;14 32;39
4;10;12;14 19
4;10;12;14 18
4;10;12;14 16;17
0;1;2 47;50
0;1;2 3;5;6;7;8;9;11;13;15;21;34
0;1;2 28;30
0;1;2 4;10;12;14
12 #edges, tree 27
22;24;27;31;35;36;38;43 16;17
3;5;6;7;8;9;11;13;15;21;34 28;30
20;25;33 42
18 20;25;33
4;10;12;14 49
4;10;12;14 22;24;27;31;35;36;38;43
4;10;12;14 32;39
4;10;12;14 19
4;10;12;14 18
0;1;2 47;50
0;1;2 3;5;6;7;8;9;11;13;15;21;34
0;1;2 4;10;12;14
12 #edges, tree 28
3;5;6;7;8;9;11;13;15;21;34 28;30
20;25;33 42
18 20;25;33
16;17 22;24;27;31;35;36;38;43
4;10;12;14 49
4;10;12;14 32;39
4;10;12;14 19
4;10;12;14 18
4;10;12;14 16;17
0;1;2 47;50
0;1;2 3;5;6;7;8;9;11;13;15;21;34
0;1;2 4;10;12;14
12 #edges, tree 29
3;5;6;7;8;9;11;13;15;21;34 28;30
20;25;33 42
19 49
18 20;25;33
16;17 22;24;27;31;35;36;38;43
4;10;12;14 32;39
4;10;12;14 19
4;10;12;14 18
4;10;12;14 16;17
0;1;2 47;50
0;1;2 3;5;6;7;8;9;11;13;15;21;34
0;1;2 4;10;12;14
12 #edges, tree 30
22;24;27;31;35;36;38;43 16;17
3;5;6;7;8;9;11;13;15;21;34 28;30
20;25;33 42
19 49
18 20;25;33
4;10;12;14 22;24;27;31;35;36;38;43
4;10;12;14 32;39
4;10;12;14 19
4;10;12;14 18
0;1;2 47;50
0;1;2 3;5;6;7;8;9;11;13;15;21;34
0;1;2 4;10;12;14
12 #edges, tree 31
22;24;27;31;35;36;38;43 16;17
32;39 49
3;5;6;7;8;9;11;13;15;21;34 28;30
20;25;33 42
18 20;25;33
4;10;12;14 22;24;27;31;35;36;38;43
4;10;12;14 32;39
4;10;12;14 19
4;10;12;14 18
0;1;2 47;50
0;1;2 3;5;6;7;8;9;11;13;15;21;34
0;1;2 4;10;12;14
12 #edges, tree 32
22;24;27;31;35;36;38;43 16;17
3;5;6;7;8;9;11;13;15;21;34 28;30
20;25;33 42
18 49
18 20;25;33
4;10;12;14 22;24;27;31;35;36;38;43
4;10;12;14 32;39
4;10;12;14 19
4;10;12;14 18
0;1;2 47;50
0;1;2 3;5;6;7;8;9;11;13;15;21;34
0;1;2 4;10;12;14
12 #edges, tree 33
0;1;2 4;10;12;14
0;1;2 3;5;6;7;8;9;11;13;15;21;34
0;1;2 47;50
4;10;12;14 16;17
4;10;12;14 18
4;10;12;14 19
4;10;12;14 32;39
16;17 22;24;27;31;35;36;38;43
18 20;25;33
20;25;33 42
3;5;6;7;8;9;11;13;15;21;34 28;30
32;39 49
12 #edges, tree 34
0;1;2 4;10;12;14
0;1;2 3;5;6;7;8;9;11;13;15;21;34
0;1;2 47;50
4;10;12;14 16;17
4;10;12;14 18
4;10;12;14 19
4;10;12;14 32;39
16;17 22;24;27;31;35;36;38;43
18 20;25;33
18 49
20;25;33 42
3;5;6;7;8;9;11;13;15;21;34 28;30
12 #edges, tree 35
0;1;2 4;10;12;14
0;1;2 28;30
0;1;2 3;5;6;7;8;9;11;13;15;21;34
4;10;12;14 18
4;10;12;14 19
4;10;12;14 32;39
4;10;12;14 22;24;27;31;35;36;38;43
4;10;12;14 49
18 20;25;33
20;25;33 42
22;24;27;31;35;36;38;43 16;17
22;24;27;31;35;36;38;43 47;50
12 #edges, tree 36
0;1;2 4;10;12;14
0;1;2 28;30
0;1;2 3;5;6;7;8;9;11;13;15;21;34
4;10;12;14 18
4;10;12;14 19
4;10;12;14 32;39
4;10;12;14 22;24;27;31;35;36;38;43
18 20;25;33
18 49
20;25;33 42
22;24;27;31;35;36;38;43 16;17
22;24;27;31;35;36;38;43 47;50
12 #edges, tree 37
0;1;2 4;10;12;14
0;1;2 28;30
0;1;2 3;5;6;7;8;9;11;13;15;21;34
4;10;12;14 18
4;10;12;14 19
4;10;12;14 32;39
4;10;12;14 22;24;27;31;35;36;38;43
18 20;25;33
20;25;33 42
32;39 49
22;24;27;31;35;36;38;43 16;17
22;24;27;31;35;36;38;43 47;50
12 #edges, tree 38
0;1;2 4;10;12;14
0;1;2 28;30
0;1;2 3;5;6;7;8;9;11;13;15;21;34
4;10;12;14 18
4;10;12;14 19
4;10;12;14 32;39
4;10;12;14 22;24;27;31;35;36;38;43
18 20;25;33
19 49
20;25;33 42
22;24;27;31;35;36;38;43 16;17
22;24;27;31;35;36;38;43 47;50
12 #edges, tree 39
0;1;2 4;10;12;14
0;1;2 28;30
0;1;2 3;5;6;7;8;9;11;13;15;21;34
4;10;12;14 18
4;10;12;14 19
4;10;12;14 32;39
4;10;12;14 22;24;27;31;35;36;38;43
18 20;25;33
28;30 49
20;25;33 42
22;24;27;31;35;36;38;43 16;17
22;24;27;31;35;36;38;43 47;50
12 #edges, tree 40
0;1;2 4;10;12;14
0;1;2 28;30
0;1;2 3;5;6;7;8;9;11;13;15;21;34
4;10;12;14 18
4;10;12;14 19
4;10;12;14 32;39
4;10;12;14 22;24;27;31;35;36;38;43
4;10;12;14 49
4;10;12;14 47;50
18 20;25;33
20;25;33 42
22;24;27;31;35;36;38;43 16;17
12 #edges, tree 41
0;1;2 4;10;12;14
0;1;2 28;30
0;1;2 3;5;6;7;8;9;11;13;15;21;34
4;10;12;14 18
4;10;12;14 19
4;10;12;14 32;39
4;10;12;14 22;24;27;31;35;36;38;43
4;10;12;14 49
16;17 47;50
18 20;25;33
20;25;33 42
22;24;27;31;35;36;38;43 16;17
12 #edges, tree 42
0;1;2 4;10;12;14
0;1;2 28;30
0;1;2 3;5;6;7;8;9;11;13;15;21;34
4;10;12;14 18
4;10;12;14 19
4;10;12;14 32;39
4;10;12;14 22;24;27;31;35;36;38;43
4;10;12;14 47;50
18 20;25;33
28;30 49
20;25;33 42
22;24;27;31;35;36;38;43 16;17
12 #edges, tree 43
0;1;2 4;10;12;14
0;1;2 28;30
0;1;2 3;5;6;7;8;9;11;13;15;21;34
4;10;12;14 18
4;10;12;14 19
4;10;12;14 32;39
4;10;12;14 22;24;27;31;35;36;38;43
4;10;12;14 47;50
18 20;25;33
20;25;33 42
32;39 49
22;24;27;31;35;36;38;43 16;17
12 #edges, tree 44
0;1;2 4;10;12;14
0;1;2 28;30
0;1;2 3;5;6;7;8;9;11;13;15;21;34
4;10;12;14 18
4;10;12;14 19
4;10;12;14 32;39
4;10;12;14 22;24;27;31;35;36;38;43
4;10;12;14 47;50
18 20;25;33
18 49
20;25;33 42
22;24;27;31;35;36;38;43 16;17
12 #edges, tree 45
0;1;2 4;10;12;14
0;1;2 28;30
0;1;2 3;5;6;7;8;9;11;13;15;21;34
4;10;12;14 18
4;10;12;14 19
4;10;12;14 32;39
4;10;12;14 22;24;27;31;35;36;38;43
4;10;12;14 47;50
18 20;25;33
19 49
20;25;33 42
22;24;27;31;35;36;38;43 16;17
12 #edges, tree 46
0;1;2 4;10;12;14
0;1;2 28;30
0;1;2 3;5;6;7;8;9;11;13;15;21;34
4;10;12;14 18
4;10;12;14 19
4;10;12;14 32;39
4;10;12;14 22;24;27;31;35;36;38;43
16;17 47;50
18 20;25;33
20;25;33 42
32;39 49
22;24;27;31;35;36;38;43 16;17
12 #edges, tree 47
0;1;2 4;10;12;14
0;1;2 28;30
0;1;2 3;5;6;7;8;9;11;13;15;21;34
4;10;12;14 18
4;10;12;14 19
4;10;12;14 32;39
4;10;12;14 22;24;27;31;35;36;38;43
16;17 47;50
18 20;25;33
28;30 49
20;25;33 42
22;24;27;31;35;36;38;43 16;17
12 #edges, tree 48
0;1;2 4;10;12;14
0;1;2 28;30
0;1;2 3;5;6;7;8;9;11;13;15;21;34
4;10;12;14 18
4;10;12;14 19
4;10;12;14 32;39
4;10;12;14 22;24;27;31;35;36;38;43
16;17 47;50
18 20;25;33
19 49
20;25;33 42
22;24;27;31;35;36;38;43 16;17
12 #edges, tree 49
0;1;2 4;10;12;14
0;1;2 28;30
0;1;2 3;5;6;7;8;9;11;13;15;21;34
4;10;12;14 18
4;10;12;14 19
4;10;12;14 32;39
4;10;12;14 22;24;27;31;35;36;38;43
16;17 47;50
18 20;25;33
18 49
20;25;33 42
22;24;27;31;35;36;38;43 16;17
12 #edges, tree 50
0;1;2 4;10;12;14
0;1;2 28;30
0;1;2 3;5;6;7;8;9;11;13;15;21;34
4;10;12;14 16;17
4;10;12;14 18
4;10;12;14 19
4;10;12;14 32;39
4;10;12;14 47;50
16;17 22;24;27;31;35;36;38;43
18 20;25;33
28;30 49
20;25;33 42
12 #edges, tree 51
0;1;2 4;10;12;14
0;1;2 28;30
0;1;2 3;5;6;7;8;9;11;13;15;21;34
4;10;12;14 16;17
4;10;12;14 18
4;10;12;14 19
4;10;12;14 32;39
16;17 22;24;27;31;35;36;38;43
16;17 47;50
18 20;25;33
28;30 49
20;25;33 42
12 #edges, tree 52
0;1;2 4;10;12;14
0;1;2 28;30
0;1;2 3;5;6;7;8;9;11;13;15;21;34
4;10;12;14 16;17
4;10;12;14 18
4;10;12;14 19
4;10;12;14 32;39
16;17 22;24;27;31;35;36;38;43
18 20;25;33
28;30 49
20;25;33 42
22;24;27;31;35;36;38;43 47;50
12 #edges, tree 53
0;1;2 4;10;12;14
0;1;2 28;30
0;1;2 3;5;6;7;8;9;11;13;15;21;34
4;10;12;14 16;17
4;10;12;14 18
4;10;12;14 19
4;10;12;14 32;39
4;10;12;14 49
4;10;12;14 47;50
16;17 22;24;27;31;35;36;38;43
18 20;25;33
20;25;33 42
12 #edges, tree 54
0;1;2 4;10;12;14
0;1;2 28;30
0;1;2 3;5;6;7;8;9;11;13;15;21;34
4;10;12;14 16;17
4;10;12;14 18
4;10;12;14 19
4;10;12;14 32;39
4;10;12;14 49
16;17 22;24;27;31;35;36;38;43
16;17 47;50
18 20;25;33
20;25;33 42
12 #edges, tree 55
0;1;2 4;10;12;14
0;1;2 28;30
0;1;2 3;5;6;7;8;9;11;13;15;21;34
4;10;12;14 16;17
4;10;12;14 18
4;10;12;14 19
4;10;12;14 32;39
4;10;12;14 49
16;17 22;24;27;31;35;36;38;43
18 20;25;33
20;25;33 42
22;24;27;31;35;36;38;43 47;50
12 #edges, tree 56
0;1;2 4;10;12;14
0;1;2 28;30
0;1;2 3;5;6;7;8;9;11;13;15;21;34
4;10;12;14 16;17
4;10;12;14 18
4;10;12;14 19
4;10;12;14 32;39
4;10;12;14 47;50
16;17 22;24;27;31;35;36;38;43
18 20;25;33
18 49
20;25;33 42
12 #edges, tree 57
0;1;2 4;10;12;14
0;1;2 28;30
0;1;2 3;5;6;7;8;9;11;13;15;21;34
4;10;12;14 16;17
4;10;12;14 18
4;10;12;14 19
4;10;12;14 32;39
4;10;12;14 47;50
16;17 22;24;27;31;35;36;38;43
18 20;25;33
19 49
20;25;33 42
12 #edges, tree 58
0;1;2 4;10;12;14
0;1;2 28;30
0;1;2 3;5;6;7;8;9;11;13;15;21;34
4;10;12;14 16;17
4;10;12;14 18
4;10;12;14 19
4;10;12;14 32;39
4;10;12;14 47;50
16;17 22;24;27;31;35;36;38;43
18 20;25;33
20;25;33 42
32;39 49
12 #edges, tree 59
0;1;2 4;10;12;14
0;1;2 28;30
0;1;2 3;5;6;7;8;9;11;13;15;21;34
4;10;12;14 16;17
4;10;12;14 18
4;10;12;14 19
4;10;12;14 32;39
16;17 22;24;27;31;35;36;38;43
16;17 47;50
18 20;25;33
19 49
20;25;33 42
12 #edges, tree 60
0;1;2 4;10;12;14
0;1;2 28;30
0;1;2 3;5;6;7;8;9;11;13;15;21;34
4;10;12;14 16;17
4;10;12;14 18
4;10;12;14 19
4;10;12;14 32;39
16;17 22;24;27;31;35;36;38;43
18 20;25;33
19 49
20;25;33 42
22;24;27;31;35;36;38;43 47;50
12 #edges, tree 61
0;1;2 4;10;12;14
0;1;2 28;30
0;1;2 3;5;6;7;8;9;11;13;15;21;34
4;10;12;14 16;17
4;10;12;14 18
4;10;12;14 19
4;10;12;14 32;39
16;17 22;24;27;31;35;36;38;43
16;17 47;50
18 20;25;33
20;25;33 42
32;39 49
12 #edges, tree 62
0;1;2 4;10;12;14
0;1;2 28;30
0;1;2 3;5;6;7;8;9;11;13;15;21;34
4;10;12;14 16;17
4;10;12;14 18
4;10;12;14 19
4;10;12;14 32;39
16;17 22;24;27;31;35;36;38;43
18 20;25;33
20;25;33 42
32;39 49
22;24;27;31;35;36;38;43 47;50
12 #edges, tree 63
0;1;2 4;10;12;14
0;1;2 28;30
0;1;2 3;5;6;7;8;9;11;13;15;21;34
4;10;12;14 16;17
4;10;12;14 18
4;10;12;14 19
4;10;12;14 32;39
16;17 22;24;27;31;35;36;38;43
16;17 47;50
18 20;25;33
18 49
20;25;33 42
12 #edges, tree 64
0;1;2 4;10;12;14
0;1;2 28;30
0;1;2 3;5;6;7;8;9;11;13;15;21;34
4;10;12;14 16;17
4;10;12;14 18
4;10;12;14 19
4;10;12;14 32;39
16;17 22;24;27;31;35;36;38;43
18 20;25;33
18 49
20;25;33 42
22;24;27;31;35;36;38;43 47;50
12 #edges, tree 65
3;5;6;7;8;9;11;13;15;21;34 28;30
20;25;33 42
18 20;25;33
16;17 22;24;27;31;35;36;38;43
4;10;12;14 47;50
4;10;12;14 49
4;10;12;14 32;39
4;10;12;14 19
4;10;12;14 18
4;10;12;14 16;17
0;1;2 3;5;6;7;8;9;11;13;15;21;34
0;1;2 4;10;12;14
12 #edges, tree 66
22;24;27;31;35;36;38;43 47;50
3;5;6;7;8;9;11;13;15;21;34 28;30
20;25;33 42
18 20;25;33
16;17 22;24;27;31;35;36;38;43
4;10;12;14 49
4;10;12;14 32;39
4;10;12;14 19
4;10;12;14 18
4;10;12;14 16;17
0;1;2 3;5;6;7;8;9;11;13;15;21;34
0;1;2 4;10;12;14
12 #edges, tree 67
3;5;6;7;8;9;11;13;15;21;34 28;30
20;25;33 42
18 20;25;33
16;17 47;50
16;17 22;24;27;31;35;36;38;43
4;10;12;14 49
4;10;12;14 32;39
4;10;12;14 19
4;10;12;14 18
4;10;12;14 16;17
0;1;2 3;5;6;7;8;9;11;13;15;21;34
0;1;2 4;10;12;14
12 #edges, tree 68
22;24;27;31;35;36;38;43 16;17
3;5;6;7;8;9;11;13;15;21;34 28;30
20;25;33 42
18 20;25;33
16;17 47;50
4;10;12;14 49
4;10;12;14 22;24;27;31;35;36;38;43
4;10;12;14 32;39
4;10;12;14 19
4;10;12;14 18
0;1;2 3;5;6;7;8;9;11;13;15;21;34
0;1;2 4;10;12;14
12 #edges, tree 69
22;24;27;31;35;36;38;43 16;17
3;5;6;7;8;9;11;13;15;21;34 28;30
20;25;33 42
18 20;25;33
4;10;12;14 47;50
4;10;12;14 49
4;10;12;14 22;24;27;31;35;36;38;43
4;10;12;14 32;39
4;10;12;14 19
4;10;12;14 18
0;1;2 3;5;6;7;8;9;11;13;15;21;34
0;1;2 4;10;12;14
12 #edges, tree 70
22;24;27;31;35;36;38;43 47;50
22;24;27;31;35;36;38;43 16;17
3;5;6;7;8;9;11;13;15;21;34 28;30
20;25;33 42
18 20;25;33
4;10;12;14 49
4;10;12;14 22;24;27;31;35;36;38;43
4;10;12;14 32;39
4;10;12;14 19
4;10;12;14 18
0;1;2 3;5;6;7;8;9;11;13;15;21;34
0;1;2 4;10;12;14
12 #edges, tree 71
32;39 49
3;5;6;7;8;9;11;13;15;21;34 28;30
20;25;33 42
18 20;25;33
16;17 22;24;27;31;35;36;38;43
4;10;12;14 47;50
4;10;12;14 32;39
4;10;12;14 19
4;10;12;14 18
4;10;12;14 16;17
0;1;2 3;5;6;7;8;9;11;13;15;21;34
0;1;2 4;10;12;14
12 #edges, tree 72
22;24;27;31;35;36;38;43 16;17
32;39 49
3;5;6;7;8;9;11;13;15;21;34 28;30
20;25;33 42
18 20;25;33
4;10;12;14 47;50
4;10;12;14 22;24;27;31;35;36;38;43
4;10;12;14 32;39
4;10;12;14 19
4;10;12;14 18
0;1;2 3;5;6;7;8;9;11;13;15;21;34
0;1;2 4;10;12;14
12 #edges, tree 73
3;5;6;7;8;9;11;13;15;21;34 28;30
20;25;33 42
18 49
18 20;25;33
16;17 22;24;27;31;35;36;38;43
4;10;12;14 47;50
4;10;12;14 32;39
4;10;12;14 19
4;10;12;14 18
4;10;12;14 16;17
0;1;2 3;5;6;7;8;9;11;13;15;21;34
0;1;2 4;10;12;14
12 #edges, tree 74
3;5;6;7;8;9;11;13;15;21;34 28;30
20;25;33 42
19 49
18 20;25;33
16;17 22;24;27;31;35;36;38;43
4;10;12;14 47;50
4;10;12;14 32;39
4;10;12;14 19
4;10;12;14 18
4;10;12;14 16;17
0;1;2 3;5;6;7;8;9;11;13;15;21;34
0;1;2 4;10;12;14
12 #edges, tree 75
22;24;27;31;35;36;38;43 16;17
3;5;6;7;8;9;11;13;15;21;34 28;30
20;25;33 42
19 49
18 20;25;33
4;10;12;14 47;50
4;10;12;14 22;24;27;31;35;36;38;43
4;10;12;14 32;39
4;10;12;14 19
4;10;12;14 18
0;1;2 3;5;6;7;8;9;11;13;15;21;34
0;1;2 4;10;12;14
12 #edges, tree 76
22;24;27;31;35;36;38;43 16;17
3;5;6;7;8;9;11;13;15;21;34 28;30
20;25;33 42
18 49
18 20;25;33
4;10;12;14 47;50
4;10;12;14 22;24;27;31;35;36;38;43
4;10;12;14 32;39
4;10;12;14 19
4;10;12;14 18
0;1;2 3;5;6;7;8;9;11;13;15;21;34
0;1;2 4;10;12;14
12 #edges, tree 77
22;24;27;31;35;36;38;43 47;50
22;24;27;31;35;36;38;43 16;17
32;39 49
3;5;6;7;8;9;11;13;15;21;34 28;30
20;25;33 42
18 20;25;33
4;10;12;14 22;24;27;31;35;36;38;43
4;10;12;14 32;39
4;10;12;14 19
4;10;12;14 18
0;1;2 3;5;6;7;8;9;11;13;15;21;34
0;1;2 4;10;12;14
12 #edges, tree 78
22;24;27;31;35;36;38;43 47;50
22;24;27;31;35;36;38;43 16;17
3;5;6;7;8;9;11;13;15;21;34 28;30
20;25;33 42
18 49
18 20;25;33
4;10;12;14 22;24;27;31;35;36;38;43
4;10;12;14 32;39
4;10;12;14 19
4;10;12;14 18
0;1;2 3;5;6;7;8;9;11;13;15;21;34
0;1;2 4;10;12;14
12 #edges, tree 79
22;24;27;31;35;36;38;43 47;50
22;24;27;31;35;36;38;43 16;17
3;5;6;7;8;9;11;13;15;21;34 28;30
20;25;33 42
19 49
18 20;25;33
4;10;12;14 22;24;27;31;35;36;38;43
4;10;12;14 32;39
4;10;12;14 19
4;10;12;14 18
0;1;2 3;5;6;7;8;9;11;13;15;21;34
0;1;2 4;10;12;14
12 #edges, tree 80
22;24;27;31;35;36;38;43 16;17
32;39 49
3;5;6;7;8;9;11;13;15;21;34 28;30
20;25;33 42
18 20;25;33
16;17 47;50
4;10;12;14 22;24;27;31;35;36;38;43
4;10;12;14 32;39
4;10;12;14 19
4;10;12;14 18
