# 12 out of 12 mutations
46 #trees
8;11 20
0;1 2;16;18;23;33
0;1 24
0;1 3;6;7;9;10;12;13;14;19;21
0;1 8;11
11 #edges, tree 17
0;1 8;11
0;1 3;6;7;9;10;12;13;14;19;21
0;1 24
0;1 2;16;18;23;33
8;11 20
8;11 22;25;26;29;39
20 15;17
20 45
24 38
22;25;26;29;39 40;41;43;44
45 30;35
11 #edges, tree 18
0;1 8;11
0;1 3;6;7;9;10;12;13;14;19;21
0;1 24
0;1 2;16;18;23;33
8;11 20
8;11 22;25;26;29;39
20 15;17
20 30;35
24 38
30;35 45
22;25;26;29;39 40;41;43;44
11 #edges, tree 19
0;1 8;11
0;1 3;6;7;9;10;12;13;14;19;21
0;1 24
0;1 2;16;18;23;33
8;11 20
8;11 22;25;26;29;39
20 15;17
20 30;35
2;16;18;23;33 38
30;35 45
22;25;26;29;39 40;41;43;44
11 #edges, tree 20
0;1 8;11
0;1 3;6;7;9;10;12;13;14;19;21
0;1 24
0;1 2;16;18;23;33
8;11 15;17
8;11 20
8;11 22;25;26;29;39
20 30;35
2;16;18;23;33 38
30;35 45
22;25;26;29;39 40;41;43;44
11 #edges, tree 21
0;1 8;11
0;1 3;6;7;9;10;12;13;14;19;21
0;1 24
0;1 2;16;18;23;33
8;11 15;17
8;11 20
8;11 22;25;26;29;39
20 45
2;16;18;23;33 38
22;25;26;29;39 40;41;43;44
45 30;35
11 #edges, tree 22
0;1 8;11
0;1 3;6;7;9;10;12;13;14;19;21
0;1 24
0;1 2;16;18;23;33
8;11 20
8;11 22;25;26;29;39
20 15;17
20 45
2;16;18;23;33 38
22;25;26;29;39 40;41;43;44
45 30;35
11 #edges, tree 23
0;1 8;11
0;1 3;6;7;9;10;12;13;14;19;21
0;1 24
0;1 2;16;18;23;33
8;11 20
8;11 22;25;26;29;39
20 45
2;16;18;23;33 38
22;25;26;29;39 40;41;43;44
45 15;17
45 30;35
11 #edges, tree 24
0;1 8;11
0;1 3;6;7;9;10;12;13;14;19;21
0;1 2;16;18;23;33
0;1 38
8;11 15;17
8;11 20
8;11 22;25;26;29;39
20 30;35
30;35 45
38 24
22;25;26;29;39 40;41;43;44
11 #edges, tree 25
0;1 8;11
0;1 3;6;7;9;10;12;13;14;19;21
0;1 2;16;18;23;33
0;1 38
8;11 15;17
8;11 20
8;11 22;25;26;29;39
20 45
38 24
22;25;26;29;39 40;41;43;44
45 30;35
11 #edges, tree 26
0;1 8;11
0;1 15;17
0;1 3;6;7;9;10;12;13;14;19;21
0;1 2;16;18;23;33
0;1 38
8;11 20
8;11 22;25;26;29;39
20 45
38 24
22;25;26;29;39 40;41;43;44
45 30;35
11 #edges, tree 27
0;1 8;11
0;1 15;17
0;1 3;6;7;9;10;12;13;14;19;21
0;1 2;16;18;23;33
0;1 38
8;11 20
8;11 22;25;26;29;39
20 30;35
30;35 45
38 24
22;25;26;29;39 40;41;43;44
11 #edges, tree 28
0;1 8;11
0;1 3;6;7;9;10;12;13;14;19;21
0;1 2;16;18;23;33
0;1 38
8;11 20
8;11 22;25;26;29;39
20 15;17
20 45
38 24
22;25;26;29;39 40;41;43;44
45 30;35
11 #edges, tree 29
0;1 8;11
0;1 3;6;7;9;10;12;13;14;19;21
0;1 2;16;18;23;33
0;1 38
8;11 20
8;11 22;25;26;29;39
20 45
38 24
22;25;26;29;39 40;41;43;44
45 15;17
45 30;35
11 #edges, tree 30
0;1 8;11
0;1 3;6;7;9;10;12;13;14;19;21
0;1 2;16;18;23;33
0;1 38
8;11 20
8;11 22;25;26;29;39
20 15;17
20 30;35
30;35 45
38 24
22;25;26;29;39 40;41;43;44
11 #edges, tree 31
0;1 8;11
0;1 15;17
0;1 3;6;7;9;10;12;13;14;19;21
0;1 2;16;18;23;33
0;1 38
8;11 20
8;11 22;25;26;29;39
20 45
3;6;7;9;10;12;13;14;19;21 24
22;25;26;29;39 40;41;43;44
45 30;35
11 #edges, tree 32
0;1 8;11
0;1 15;17
0;1 3;6;7;9;10;12;13;14;19;21
0;1 2;16;18;23;33
0;1 38
8;11 20
8;11 22;25;26;29;39
20 30;35
3;6;7;9;10;12;13;14;19;21 24
30;35 45
22;25;26;29;39 40;41;43;44
11 #edges, tree 33
45 30;35
22;25;26;29;39 40;41;43;44
3;6;7;9;10;12;13;14;19;21 24
20 45
20 15;17
8;11 22;25;26;29;39
8;11 20
0;1 38
0;1 2;16;18;23;33
0;1 3;6;7;9;10;12;13;14;19;21
0;1 8;11
11 #edges, tree 34
45 30;35
22;25;26;29;39 40;41;43;44
3;6;7;9;10;12;13;14;19;21 24
20 45
8;11 22;25;26;29;39
8;11 20
8;11 15;17
0;1 38
0;1 2;16;18;23;33
0;1 3;6;7;9;10;12;13;14;19;21
0;1 8;11
11 #edges, tree 35
45 30;35
45 15;17
22;25;26;29;39 40;41;43;44
3;6;7;9;10;12;13;14;19;21 24
20 45
8;11 22;25;26;29;39
8;11 20
0;1 38
0;1 2;16;18;23;33
0;1 3;6;7;9;10;12;13;14;19;21
0;1 8;11
11 #edges, tree 36
22;25;26;29;39 40;41;43;44
30;35 45
3;6;7;9;10;12;13;14;19;21 24
20 30;35
8;11 22;25;26;29;39
8;11 20
8;11 15;17
0;1 38
0;1 2;16;18;23;33
0;1 3;6;7;9;10;12;13;14;19;21
0;1 8;11
11 #edges, tree 37
22;25;26;29;39 40;41;43;44
30;35 45
3;6;7;9;10;12;13;14;19;21 24
20 30;35
20 15;17
8;11 22;25;26;29;39
8;11 20
0;1 38
0;1 2;16;18;23;33
0;1 3;6;7;9;10;12;13;14;19;21
0;1 8;11
11 #edges, tree 38
22;25;26;29;39 40;41;43;44
30;35 45
3;6;7;9;10;12;13;14;19;21 24
20 30;35
15;17 38
8;11 22;25;26;29;39
8;11 20
0;1 2;16;18;23;33
0;1 3;6;7;9;10;12;13;14;19;21
0;1 15;17
0;1 8;11
11 #edges, tree 39
45 30;35
22;25;26;29;39 40;41;43;44
3;6;7;9;10;12;13;14;19;21 24
20 45
15;17 38
8;11 22;25;26;29;39
8;11 20
0;1 2;16;18;23;33
0;1 3;6;7;9;10;12;13;14;19;21
0;1 15;17
0;1 8;11
11 #edges, tree 40
22;25;26;29;39 40;41;43;44
30;35 45
2;16;18;23;33 38
3;6;7;9;10;12;13;14;19;21 24
20 30;35
8;11 22;25;26;29;39
8;11 20
0;1 2;16;18;23;33
0;1 3;6;7;9;10;12;13;14;19;21
0;1 15;17
0;1 8;11
11 #edges, tree 41
45 30;35
22;25;26;29;39 40;41;43;44
2;16;18;23;33 38
3;6;7;9;10;12;13;14;19;21 24
20 45
8;11 22;25;26;29;39
8;11 20
0;1 2;16;18;23;33
0;1 3;6;7;9;10;12;13;14;19;21
0;1 15;17
0;1 8;11
11 #edges, tree 42
45 30;35
22;25;26;29;39 40;41;43;44
2;16;18;23;33 38
3;6;7;9;10;12;13;14;19;21 24
20 45
8;11 22;25;26;29;39
8;11 20
8;11 15;17
0;1 2;16;18;23;33
0;1 3;6;7;9;10;12;13;14;19;21
0;1 8;11
11 #edges, tree 43
22;25;26;29;39 40;41;43;44
30;35 45
2;16;18;23;33 38
3;6;7;9;10;12;13;14;19;21 24
20 30;35
8;11 22;25;26;29;39
8;11 20
8;11 15;17
0;1 2;16;18;23;33
0;1 3;6;7;9;10;12;13;14;19;21
0;1 8;11
11 #edges, tree 44
45 30;35
45 15;17
22;25;26;29;39 40;41;43;44
2;16;18;23;33 38
3;6;7;9;10;12;13;14;19;21 24
20 45
8;11 22;25;26;29;39
8;11 20
0;1 2;16;18;23;33
0;1 3;6;7;9;10;12;13;14;19;21
0;1 8;11
11 #edges, tree 45
45 30;35
22;25;26;29;39 40;41;43;44
2;16;18;23;33 38
3;6;7;9;10;12;13;14;19;21 24
20 45
20 15;17
8;11 22;25;26;29;39
8;11 20
0;1 2;16;18;23;33
0;1 3;6;7;9;10;12;13;14;19;21
0;1 8;11
11 #edges, tree 46
22;25;26;29;39 40;41;43;44
30;35 45
2;16;18;23;33 38
3;6;7;9;10;12;13;14;19;21 24
20 30;35
20 15;17
8;11 22;25;26;29;39
8;11 20
0;1 2;16;18;23;33
0;1 3;6;7;9;10;12;13;14;19;21
0;1 8;11
