# 12 out of 12 mutations
1232 #trees
0 10;22;29
0 2;9;34;35;41;45;54
0 57
3;4;5;6 7
3;4;5;6 15;18;25;28;31
3;4;5;6 8;11;20;21;23;26;49
7 14;19
7 13;16;17;24;27;32
7 36
15;18;25;28;31 12;30;33;43
11 #edges, tree 35
0 3;4;5;6
0 10;22;29
0 2;9;34;35;41;45;54
3;4;5;6 7
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 57
7 14;19
7 15;18;25;28;31
7 13;16;17;24;27;32
7 36
15;18;25;28;31 12;30;33;43
11 #edges, tree 36
0 3;4;5;6
0 10;22;29
0 2;9;34;35;41;45;54
3;4;5;6 7
3;4;5;6 12;30;33;43
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 57
7 14;19
7 15;18;25;28;31
7 13;16;17;24;27;32
7 36
11 #edges, tree 37
0 3;4;5;6
0 10;22;29
0 2;9;34;35;41;45;54
3;4;5;6 7
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 57
7 14;19
7 15;18;25;28;31
7 13;16;17;24;27;32
7 36
7 12;30;33;43
11 #edges, tree 38
0 3;4;5;6
0 10;22;29
0 2;9;34;35;41;45;54
3;4;5;6 7
3;4;5;6 15;18;25;28;31
3;4;5;6 12;30;33;43
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 57
7 14;19
7 13;16;17;24;27;32
7 36
11 #edges, tree 39
0 3;4;5;6
0 10;22;29
0 2;9;34;35;41;45;54
3;4;5;6 7
3;4;5;6 15;18;25;28;31
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 57
7 14;19
7 13;16;17;24;27;32
7 36
7 12;30;33;43
11 #edges, tree 40
0 3;4;5;6
0 10;22;29
0 2;9;34;35;41;45;54
3;4;5;6 7
3;4;5;6 15;18;25;28;31
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 57
7 14;19
7 13;16;17;24;27;32
7 36
15;18;25;28;31 12;30;33;43
11 #edges, tree 41
0 3;4;5;6
0 10;22;29
0 2;9;34;35;41;45;54
3;4;5;6 7
3;4;5;6 8;11;20;21;23;26;49
7 14;19
7 15;18;25;28;31
7 13;16;17;24;27;32
7 36
7 12;30;33;43
8;11;20;21;23;26;49 57
11 #edges, tree 42
0 3;4;5;6
0 10;22;29
0 2;9;34;35;41;45;54
3;4;5;6 7
3;4;5;6 15;18;25;28;31
3;4;5;6 8;11;20;21;23;26;49
7 14;19
7 13;16;17;24;27;32
7 36
7 12;30;33;43
8;11;20;21;23;26;49 57
11 #edges, tree 43
0 3;4;5;6
0 10;22;29
0 2;9;34;35;41;45;54
3;4;5;6 7
3;4;5;6 15;18;25;28;31
3;4;5;6 12;30;33;43
3;4;5;6 8;11;20;21;23;26;49
7 14;19
7 13;16;17;24;27;32
7 36
8;11;20;21;23;26;49 57
11 #edges, tree 44
0 3;4;5;6
0 10;22;29
0 2;9;34;35;41;45;54
3;4;5;6 7
3;4;5;6 12;30;33;43
3;4;5;6 8;11;20;21;23;26;49
7 14;19
7 15;18;25;28;31
7 13;16;17;24;27;32
7 36
8;11;20;21;23;26;49 57
11 #edges, tree 45
0 3;4;5;6
0 10;22;29
0 2;9;34;35;41;45;54
3;4;5;6 7
3;4;5;6 15;18;25;28;31
3;4;5;6 8;11;20;21;23;26;49
7 14;19
7 13;16;17;24;27;32
7 36
15;18;25;28;31 12;30;33;43
8;11;20;21;23;26;49 57
11 #edges, tree 46
0 3;4;5;6
0 10;22;29
0 2;9;34;35;41;45;54
3;4;5;6 7
3;4;5;6 8;11;20;21;23;26;49
7 14;19
7 15;18;25;28;31
7 13;16;17;24;27;32
7 36
15;18;25;28;31 12;30;33;43
8;11;20;21;23;26;49 57
11 #edges, tree 47
0 3;4;5;6
0 10;22;29
0 36
0 2;9;34;35;41;45;54
0 57
3;4;5;6 7
3;4;5;6 8;11;20;21;23;26;49
7 14;19
7 15;18;25;28;31
7 13;16;17;24;27;32
7 12;30;33;43
11 #edges, tree 48
0 3;4;5;6
0 10;22;29
0 36
0 2;9;34;35;41;45;54
3;4;5;6 7
3;4;5;6 8;11;20;21;23;26;49
7 14;19
7 15;18;25;28;31
7 13;16;17;24;27;32
7 12;30;33;43
8;11;20;21;23;26;49 57
11 #edges, tree 49
0 3;4;5;6
0 10;22;29
0 36
0 2;9;34;35;41;45;54
3;4;5;6 7
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 57
7 14;19
7 15;18;25;28;31
7 13;16;17;24;27;32
7 12;30;33;43
11 #edges, tree 50
0 3;4;5;6
0 10;22;29
0 36
0 2;9;34;35;41;45;54
3;4;5;6 7
3;4;5;6 15;18;25;28;31
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 57
7 14;19
7 13;16;17;24;27;32
7 12;30;33;43
11 #edges, tree 51
0 3;4;5;6
0 10;22;29
0 36
0 2;9;34;35;41;45;54
0 57
3;4;5;6 7
3;4;5;6 15;18;25;28;31
3;4;5;6 8;11;20;21;23;26;49
7 14;19
7 13;16;17;24;27;32
7 12;30;33;43
11 #edges, tree 52
0 3;4;5;6
0 10;22;29
0 36
0 2;9;34;35;41;45;54
3;4;5;6 7
3;4;5;6 15;18;25;28;31
3;4;5;6 8;11;20;21;23;26;49
7 14;19
7 13;16;17;24;27;32
7 12;30;33;43
8;11;20;21;23;26;49 57
11 #edges, tree 53
0 3;4;5;6
0 10;22;29
0 36
0 2;9;34;35;41;45;54
0 57
3;4;5;6 7
3;4;5;6 15;18;25;28;31
3;4;5;6 8;11;20;21;23;26;49
7 14;19
7 13;16;17;24;27;32
15;18;25;28;31 12;30;33;43
11 #edges, tree 54
0 3;4;5;6
0 10;22;29
0 36
0 2;9;34;35;41;45;54
0 57
3;4;5;6 7
3;4;5;6 15;18;25;28;31
3;4;5;6 12;30;33;43
3;4;5;6 8;11;20;21;23;26;49
7 14;19
7 13;16;17;24;27;32
11 #edges, tree 55
0 3;4;5;6
0 10;22;29
0 36
0 2;9;34;35;41;45;54
3;4;5;6 7
3;4;5;6 15;18;25;28;31
3;4;5;6 12;30;33;43
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 57
7 14;19
7 13;16;17;24;27;32
11 #edges, tree 56
0 3;4;5;6
0 10;22;29
0 36
0 2;9;34;35;41;45;54
3;4;5;6 7
3;4;5;6 15;18;25;28;31
3;4;5;6 12;30;33;43
3;4;5;6 8;11;20;21;23;26;49
7 14;19
7 13;16;17;24;27;32
8;11;20;21;23;26;49 57
11 #edges, tree 57
0 3;4;5;6
0 10;22;29
0 36
0 2;9;34;35;41;45;54
3;4;5;6 7
3;4;5;6 15;18;25;28;31
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 57
7 14;19
7 13;16;17;24;27;32
15;18;25;28;31 12;30;33;43
11 #edges, tree 58
0 3;4;5;6
0 10;22;29
0 36
0 2;9;34;35;41;45;54
3;4;5;6 7
3;4;5;6 15;18;25;28;31
3;4;5;6 8;11;20;21;23;26;49
7 14;19
7 13;16;17;24;27;32
15;18;25;28;31 12;30;33;43
8;11;20;21;23;26;49 57
11 #edges, tree 59
0 3;4;5;6
0 10;22;29
0 36
0 2;9;34;35;41;45;54
3;4;5;6 7
3;4;5;6 12;30;33;43
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 57
7 14;19
7 15;18;25;28;31
7 13;16;17;24;27;32
11 #edges, tree 60
0 3;4;5;6
0 10;22;29
0 36
0 2;9;34;35;41;45;54
0 57
3;4;5;6 7
3;4;5;6 12;30;33;43
3;4;5;6 8;11;20;21;23;26;49
7 14;19
7 15;18;25;28;31
7 13;16;17;24;27;32
11 #edges, tree 61
0 3;4;5;6
0 10;22;29
0 36
0 2;9;34;35;41;45;54
3;4;5;6 7
3;4;5;6 12;30;33;43
3;4;5;6 8;11;20;21;23;26;49
7 14;19
7 15;18;25;28;31
7 13;16;17;24;27;32
8;11;20;21;23;26;49 57
11 #edges, tree 62
0 3;4;5;6
0 10;22;29
0 36
0 2;9;34;35;41;45;54
0 57
3;4;5;6 7
3;4;5;6 8;11;20;21;23;26;49
7 14;19
7 15;18;25;28;31
7 13;16;17;24;27;32
15;18;25;28;31 12;30;33;43
11 #edges, tree 63
0 3;4;5;6
0 10;22;29
0 36
0 2;9;34;35;41;45;54
3;4;5;6 7
3;4;5;6 8;11;20;21;23;26;49
7 14;19
7 15;18;25;28;31
7 13;16;17;24;27;32
15;18;25;28;31 12;30;33;43
8;11;20;21;23;26;49 57
11 #edges, tree 64
0 3;4;5;6
0 10;22;29
0 36
0 2;9;34;35;41;45;54
3;4;5;6 7
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 57
7 14;19
7 15;18;25;28;31
7 13;16;17;24;27;32
15;18;25;28;31 12;30;33;43
11 #edges, tree 65
57 36
7 12;30;33;43
7 13;16;17;24;27;32
7 14;19
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 15;18;25;28;31
3;4;5;6 7
0 57
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 66
7 12;30;33;43
7 13;16;17;24;27;32
7 14;19
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 36
3;4;5;6 15;18;25;28;31
3;4;5;6 7
0 57
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 67
14;19 36
7 12;30;33;43
7 13;16;17;24;27;32
7 14;19
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 15;18;25;28;31
3;4;5;6 7
0 57
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 68
7 12;30;33;43
7 13;16;17;24;27;32
7 15;18;25;28;31
7 14;19
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 36
3;4;5;6 7
0 57
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 69
57 36
7 12;30;33;43
7 13;16;17;24;27;32
7 15;18;25;28;31
7 14;19
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 7
0 57
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 70
14;19 36
7 12;30;33;43
7 13;16;17;24;27;32
7 15;18;25;28;31
7 14;19
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 7
0 57
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 71
15;18;25;28;31 12;30;33;43
7 13;16;17;24;27;32
7 15;18;25;28;31
7 14;19
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 36
3;4;5;6 7
0 57
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 72
7 13;16;17;24;27;32
7 15;18;25;28;31
7 14;19
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 12;30;33;43
3;4;5;6 36
3;4;5;6 7
0 57
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 73
15;18;25;28;31 12;30;33;43
14;19 36
7 13;16;17;24;27;32
7 15;18;25;28;31
7 14;19
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 7
0 57
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 74
14;19 36
7 13;16;17;24;27;32
7 15;18;25;28;31
7 14;19
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 12;30;33;43
3;4;5;6 7
0 57
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 75
57 36
15;18;25;28;31 12;30;33;43
7 13;16;17;24;27;32
7 15;18;25;28;31
7 14;19
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 7
0 57
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 76
57 36
7 13;16;17;24;27;32
7 15;18;25;28;31
7 14;19
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 12;30;33;43
3;4;5;6 7
0 57
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 77
57 36
7 13;16;17;24;27;32
7 14;19
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 12;30;33;43
3;4;5;6 15;18;25;28;31
3;4;5;6 7
0 57
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 78
14;19 36
7 13;16;17;24;27;32
7 14;19
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 12;30;33;43
3;4;5;6 15;18;25;28;31
3;4;5;6 7
0 57
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 79
7 13;16;17;24;27;32
7 14;19
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 12;30;33;43
3;4;5;6 36
3;4;5;6 15;18;25;28;31
3;4;5;6 7
0 57
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 80
57 36
15;18;25;28;31 12;30;33;43
7 13;16;17;24;27;32
7 14;19
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 15;18;25;28;31
3;4;5;6 7
0 57
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 81
15;18;25;28;31 12;30;33;43
7 13;16;17;24;27;32
7 14;19
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 36
3;4;5;6 15;18;25;28;31
3;4;5;6 7
0 57
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 82
15;18;25;28;31 12;30;33;43
14;19 36
7 13;16;17;24;27;32
7 14;19
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 15;18;25;28;31
3;4;5;6 7
0 57
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 83
8;11;20;21;23;26;49 57
7 13;16;17;24;27;32
7 14;19
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 12;30;33;43
3;4;5;6 36
3;4;5;6 15;18;25;28;31
3;4;5;6 7
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 84
7 13;16;17;24;27;32
7 14;19
3;4;5;6 57
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 12;30;33;43
3;4;5;6 36
3;4;5;6 15;18;25;28;31
3;4;5;6 7
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 85
14;19 36
7 13;16;17;24;27;32
7 14;19
3;4;5;6 57
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 12;30;33;43
3;4;5;6 15;18;25;28;31
3;4;5;6 7
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 86
8;11;20;21;23;26;49 57
14;19 36
7 13;16;17;24;27;32
7 14;19
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 12;30;33;43
3;4;5;6 15;18;25;28;31
3;4;5;6 7
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 87
57 36
7 13;16;17;24;27;32
7 14;19
3;4;5;6 57
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 12;30;33;43
3;4;5;6 15;18;25;28;31
3;4;5;6 7
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 88
8;11;20;21;23;26;49 57
15;18;25;28;31 12;30;33;43
14;19 36
7 13;16;17;24;27;32
7 14;19
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 15;18;25;28;31
3;4;5;6 7
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 89
8;11;20;21;23;26;49 57
14;19 36
7 12;30;33;43
7 13;16;17;24;27;32
7 14;19
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 15;18;25;28;31
3;4;5;6 7
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 90
15;18;25;28;31 12;30;33;43
14;19 36
7 13;16;17;24;27;32
7 14;19
3;4;5;6 57
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 15;18;25;28;31
3;4;5;6 7
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 91
14;19 36
7 12;30;33;43
7 13;16;17;24;27;32
7 14;19
3;4;5;6 57
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 15;18;25;28;31
3;4;5;6 7
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 92
8;11;20;21;23;26;49 57
15;18;25;28;31 12;30;33;43
7 13;16;17;24;27;32
7 14;19
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 36
3;4;5;6 15;18;25;28;31
3;4;5;6 7
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 93
15;18;25;28;31 12;30;33;43
7 13;16;17;24;27;32
7 14;19
3;4;5;6 57
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 36
3;4;5;6 15;18;25;28;31
3;4;5;6 7
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 94
57 36
15;18;25;28;31 12;30;33;43
7 13;16;17;24;27;32
7 14;19
3;4;5;6 57
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 15;18;25;28;31
3;4;5;6 7
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 95
8;11;20;21;23;26;49 57
7 12;30;33;43
7 13;16;17;24;27;32
7 14;19
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 36
3;4;5;6 15;18;25;28;31
3;4;5;6 7
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 96
7 12;30;33;43
7 13;16;17;24;27;32
7 14;19
3;4;5;6 57
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 36
3;4;5;6 15;18;25;28;31
3;4;5;6 7
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 97
57 36
7 12;30;33;43
7 13;16;17;24;27;32
7 14;19
3;4;5;6 57
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 15;18;25;28;31
3;4;5;6 7
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 98
14;19 36
7 12;30;33;43
7 13;16;17;24;27;32
7 15;18;25;28;31
7 14;19
3;4;5;6 57
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 7
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 99
8;11;20;21;23;26;49 57
14;19 36
7 12;30;33;43
7 13;16;17;24;27;32
7 15;18;25;28;31
7 14;19
3;4;5;6 8;11;20;21;23;26;49
3;4;5;6 7
0 2;9;34;35;41;45;54
0 10;22;29
0 3;4;5;6
11 #edges, tree 100
7 12;30;33;43
7 13;16;17;24;27;32
7 15;18;25;28;31
7 14;19
3;4;5;6 57
