# 13 out of 13 mutations
120 #trees
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
0 1_2_4_6
12 #edges, tree 9
0 1_2_4_6
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
0 60
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
1_2_4_6 43_44_49_53
13_19_20_23_25_28 33
13_19_20_23_25_28 35
13_19_20_23_25_28 47_57
33 38
33 50
38 56_63
12 #edges, tree 10
0 1_2_4_6
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
0 60
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
13_19_20_23_25_28 33
13_19_20_23_25_28 35
13_19_20_23_25_28 43_44_49_53
13_19_20_23_25_28 47_57
33 38
33 50
38 56_63
12 #edges, tree 11
0 1_2_4_6
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
0 60
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
13_19_20_23_25_28 33
13_19_20_23_25_28 35
13_19_20_23_25_28 47_57
33 38
33 50
38 43_44_49_53
38 56_63
12 #edges, tree 12
0 1_2_4_6
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
0 60
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
13_19_20_23_25_28 33
13_19_20_23_25_28 35
13_19_20_23_25_28 47_57
33 38
33 50
33 43_44_49_53
38 56_63
12 #edges, tree 13
0 1_2_4_6
0 60
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
1_2_4_6 35
1_2_4_6 43_44_49_53
1_2_4_6 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
13_19_20_23_25_28 33
13_19_20_23_25_28 47_57
33 38
33 50
38 56_63
12 #edges, tree 14
0 1_2_4_6
0 60
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
1_2_4_6 43_44_49_53
1_2_4_6 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
13_19_20_23_25_28 33
13_19_20_23_25_28 35
13_19_20_23_25_28 47_57
33 38
33 50
38 56_63
12 #edges, tree 15
0 1_2_4_6
0 60
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
1_2_4_6 35
1_2_4_6 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
13_19_20_23_25_28 33
13_19_20_23_25_28 43_44_49_53
13_19_20_23_25_28 47_57
33 38
33 50
38 56_63
12 #edges, tree 16
0 1_2_4_6
0 60
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
1_2_4_6 35
1_2_4_6 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
13_19_20_23_25_28 33
13_19_20_23_25_28 47_57
33 38
33 50
33 43_44_49_53
38 56_63
12 #edges, tree 17
38 56_63
38 43_44_49_53
33 50
33 38
13_19_20_23_25_28 47_57
13_19_20_23_25_28 33
1_2_4_6 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 35
1_2_4_6 12_18_21_24_26_31
1_2_4_6 13_19_20_23_25_28
0 60
0 1_2_4_6
12 #edges, tree 18
38 56_63
38 43_44_49_53
33 50
33 38
13_19_20_23_25_28 47_57
13_19_20_23_25_28 35
13_19_20_23_25_28 33
1_2_4_6 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 12_18_21_24_26_31
1_2_4_6 13_19_20_23_25_28
0 60
0 1_2_4_6
12 #edges, tree 19
38 56_63
33 50
33 38
13_19_20_23_25_28 47_57
13_19_20_23_25_28 43_44_49_53
13_19_20_23_25_28 35
13_19_20_23_25_28 33
1_2_4_6 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 12_18_21_24_26_31
1_2_4_6 13_19_20_23_25_28
0 60
0 1_2_4_6
12 #edges, tree 20
38 56_63
33 43_44_49_53
33 50
33 38
13_19_20_23_25_28 47_57
13_19_20_23_25_28 35
13_19_20_23_25_28 33
1_2_4_6 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 12_18_21_24_26_31
1_2_4_6 13_19_20_23_25_28
0 60
0 1_2_4_6
12 #edges, tree 21
38 56_63
33 50
33 38
13_19_20_23_25_28 60
13_19_20_23_25_28 47_57
13_19_20_23_25_28 35
13_19_20_23_25_28 33
1_2_4_6 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 12_18_21_24_26_31
1_2_4_6 13_19_20_23_25_28
0 43_44_49_53
0 1_2_4_6
12 #edges, tree 22
38 56_63
33 50
33 38
13_19_20_23_25_28 60
13_19_20_23_25_28 47_57
13_19_20_23_25_28 33
1_2_4_6 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 35
1_2_4_6 12_18_21_24_26_31
1_2_4_6 13_19_20_23_25_28
0 43_44_49_53
0 1_2_4_6
12 #edges, tree 23
38 56_63
33 50
33 38
13_19_20_23_25_28 47_57
13_19_20_23_25_28 35
13_19_20_23_25_28 33
1_2_4_6 60
1_2_4_6 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 12_18_21_24_26_31
1_2_4_6 13_19_20_23_25_28
0 43_44_49_53
0 1_2_4_6
12 #edges, tree 24
38 56_63
33 50
33 38
13_19_20_23_25_28 47_57
13_19_20_23_25_28 33
1_2_4_6 60
1_2_4_6 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 35
1_2_4_6 12_18_21_24_26_31
1_2_4_6 13_19_20_23_25_28
0 43_44_49_53
0 1_2_4_6
12 #edges, tree 25
38 56_63
38 60
33 50
33 38
13_19_20_23_25_28 47_57
13_19_20_23_25_28 35
13_19_20_23_25_28 33
1_2_4_6 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 12_18_21_24_26_31
1_2_4_6 13_19_20_23_25_28
0 43_44_49_53
0 1_2_4_6
12 #edges, tree 26
38 56_63
33 60
33 50
33 38
13_19_20_23_25_28 47_57
13_19_20_23_25_28 35
13_19_20_23_25_28 33
1_2_4_6 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 12_18_21_24_26_31
1_2_4_6 13_19_20_23_25_28
0 43_44_49_53
0 1_2_4_6
12 #edges, tree 27
56_63 60
38 56_63
33 50
33 38
13_19_20_23_25_28 47_57
13_19_20_23_25_28 35
13_19_20_23_25_28 33
1_2_4_6 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 12_18_21_24_26_31
1_2_4_6 13_19_20_23_25_28
0 43_44_49_53
0 1_2_4_6
12 #edges, tree 28
38 56_63
33 60
33 50
33 38
13_19_20_23_25_28 47_57
13_19_20_23_25_28 33
1_2_4_6 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 35
1_2_4_6 12_18_21_24_26_31
1_2_4_6 13_19_20_23_25_28
0 43_44_49_53
0 1_2_4_6
12 #edges, tree 29
38 56_63
38 60
33 50
33 38
13_19_20_23_25_28 47_57
13_19_20_23_25_28 33
1_2_4_6 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 35
1_2_4_6 12_18_21_24_26_31
1_2_4_6 13_19_20_23_25_28
0 43_44_49_53
0 1_2_4_6
12 #edges, tree 30
56_63 60
38 56_63
33 50
33 38
13_19_20_23_25_28 47_57
13_19_20_23_25_28 33
1_2_4_6 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 35
1_2_4_6 12_18_21_24_26_31
1_2_4_6 13_19_20_23_25_28
0 43_44_49_53
0 1_2_4_6
12 #edges, tree 31
38 56_63
33 50
33 38
13_19_20_23_25_28 60
13_19_20_23_25_28 47_57
13_19_20_23_25_28 33
1_2_4_6 35
1_2_4_6 12_18_21_24_26_31
1_2_4_6 13_19_20_23_25_28
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
0 43_44_49_53
0 1_2_4_6
12 #edges, tree 32
38 56_63
33 50
33 38
13_19_20_23_25_28 60
13_19_20_23_25_28 47_57
13_19_20_23_25_28 35
13_19_20_23_25_28 33
1_2_4_6 12_18_21_24_26_31
1_2_4_6 13_19_20_23_25_28
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
0 43_44_49_53
0 1_2_4_6
12 #edges, tree 33
0 1_2_4_6
0 43_44_49_53
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
1_2_4_6 35
1_2_4_6 60
13_19_20_23_25_28 33
13_19_20_23_25_28 47_57
33 38
33 50
38 56_63
12 #edges, tree 34
0 1_2_4_6
0 43_44_49_53
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
1_2_4_6 35
13_19_20_23_25_28 33
13_19_20_23_25_28 47_57
33 38
33 50
33 60
38 56_63
12 #edges, tree 35
0 1_2_4_6
0 43_44_49_53
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
1_2_4_6 35
13_19_20_23_25_28 33
13_19_20_23_25_28 47_57
33 38
33 50
38 60
38 56_63
12 #edges, tree 36
0 1_2_4_6
0 43_44_49_53
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
1_2_4_6 35
13_19_20_23_25_28 33
13_19_20_23_25_28 47_57
33 38
33 50
38 56_63
56_63 60
12 #edges, tree 37
0 1_2_4_6
0 43_44_49_53
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
1_2_4_6 60
13_19_20_23_25_28 33
13_19_20_23_25_28 35
13_19_20_23_25_28 47_57
33 38
33 50
38 56_63
12 #edges, tree 38
0 1_2_4_6
0 43_44_49_53
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
13_19_20_23_25_28 33
13_19_20_23_25_28 35
13_19_20_23_25_28 47_57
33 38
33 50
33 60
38 56_63
12 #edges, tree 39
0 1_2_4_6
0 43_44_49_53
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
13_19_20_23_25_28 33
13_19_20_23_25_28 35
13_19_20_23_25_28 47_57
33 38
33 50
38 56_63
56_63 60
12 #edges, tree 40
0 1_2_4_6
0 43_44_49_53
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
13_19_20_23_25_28 33
13_19_20_23_25_28 35
13_19_20_23_25_28 47_57
33 38
33 50
38 60
38 56_63
12 #edges, tree 41
0 1_2_4_6
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
1_2_4_6 35
1_2_4_6 60
13_19_20_23_25_28 33
13_19_20_23_25_28 43_44_49_53
13_19_20_23_25_28 47_57
33 38
33 50
38 56_63
12 #edges, tree 42
0 1_2_4_6
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
1_2_4_6 35
13_19_20_23_25_28 33
13_19_20_23_25_28 43_44_49_53
13_19_20_23_25_28 47_57
13_19_20_23_25_28 60
33 38
33 50
38 56_63
12 #edges, tree 43
0 1_2_4_6
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
1_2_4_6 35
13_19_20_23_25_28 33
13_19_20_23_25_28 43_44_49_53
13_19_20_23_25_28 47_57
33 38
33 50
38 60
38 56_63
12 #edges, tree 44
0 1_2_4_6
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
1_2_4_6 35
13_19_20_23_25_28 33
13_19_20_23_25_28 43_44_49_53
13_19_20_23_25_28 47_57
33 38
33 50
33 60
38 56_63
12 #edges, tree 45
0 1_2_4_6
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
1_2_4_6 35
13_19_20_23_25_28 33
13_19_20_23_25_28 43_44_49_53
13_19_20_23_25_28 47_57
33 38
33 50
38 56_63
56_63 60
12 #edges, tree 46
0 1_2_4_6
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
1_2_4_6 35
1_2_4_6 43_44_49_53
13_19_20_23_25_28 33
13_19_20_23_25_28 47_57
13_19_20_23_25_28 60
33 38
33 50
38 56_63
12 #edges, tree 47
0 1_2_4_6
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
1_2_4_6 35
1_2_4_6 43_44_49_53
1_2_4_6 60
13_19_20_23_25_28 33
13_19_20_23_25_28 47_57
33 38
33 50
38 56_63
12 #edges, tree 48
0 1_2_4_6
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
1_2_4_6 35
1_2_4_6 43_44_49_53
13_19_20_23_25_28 33
13_19_20_23_25_28 47_57
33 38
33 50
33 60
38 56_63
12 #edges, tree 49
0 1_2_4_6
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
1_2_4_6 35
1_2_4_6 43_44_49_53
13_19_20_23_25_28 33
13_19_20_23_25_28 47_57
33 38
33 50
38 56_63
56_63 60
12 #edges, tree 50
0 1_2_4_6
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
1_2_4_6 35
1_2_4_6 43_44_49_53
13_19_20_23_25_28 33
13_19_20_23_25_28 47_57
33 38
33 50
38 60
38 56_63
12 #edges, tree 51
0 1_2_4_6
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
1_2_4_6 35
13_19_20_23_25_28 33
13_19_20_23_25_28 47_57
13_19_20_23_25_28 60
33 38
33 50
38 43_44_49_53
38 56_63
12 #edges, tree 52
0 1_2_4_6
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
1_2_4_6 35
13_19_20_23_25_28 33
13_19_20_23_25_28 47_57
13_19_20_23_25_28 60
33 38
33 50
33 43_44_49_53
38 56_63
12 #edges, tree 53
0 1_2_4_6
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
1_2_4_6 35
1_2_4_6 60
13_19_20_23_25_28 33
13_19_20_23_25_28 47_57
33 38
33 50
33 43_44_49_53
38 56_63
12 #edges, tree 54
0 1_2_4_6
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
1_2_4_6 35
1_2_4_6 60
13_19_20_23_25_28 33
13_19_20_23_25_28 47_57
33 38
33 50
38 43_44_49_53
38 56_63
12 #edges, tree 55
0 1_2_4_6
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
1_2_4_6 35
13_19_20_23_25_28 33
13_19_20_23_25_28 47_57
33 38
33 50
33 43_44_49_53
33 60
38 56_63
12 #edges, tree 56
0 1_2_4_6
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
1_2_4_6 35
13_19_20_23_25_28 33
13_19_20_23_25_28 47_57
33 38
33 50
33 60
38 43_44_49_53
38 56_63
12 #edges, tree 57
0 1_2_4_6
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
1_2_4_6 35
13_19_20_23_25_28 33
13_19_20_23_25_28 47_57
33 38
33 50
33 43_44_49_53
38 56_63
56_63 60
12 #edges, tree 58
0 1_2_4_6
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
1_2_4_6 35
13_19_20_23_25_28 33
13_19_20_23_25_28 47_57
33 38
33 50
33 43_44_49_53
38 60
38 56_63
12 #edges, tree 59
0 1_2_4_6
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
1_2_4_6 35
13_19_20_23_25_28 33
13_19_20_23_25_28 47_57
33 38
33 50
38 43_44_49_53
38 60
38 56_63
12 #edges, tree 60
0 1_2_4_6
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
1_2_4_6 35
13_19_20_23_25_28 33
13_19_20_23_25_28 47_57
33 38
33 50
38 43_44_49_53
38 56_63
56_63 60
12 #edges, tree 61
0 1_2_4_6
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
1_2_4_6 60
13_19_20_23_25_28 33
13_19_20_23_25_28 35
13_19_20_23_25_28 43_44_49_53
13_19_20_23_25_28 47_57
33 38
33 50
38 56_63
12 #edges, tree 62
0 1_2_4_6
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
13_19_20_23_25_28 33
13_19_20_23_25_28 35
13_19_20_23_25_28 43_44_49_53
13_19_20_23_25_28 47_57
33 38
33 50
33 60
38 56_63
12 #edges, tree 63
0 1_2_4_6
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
13_19_20_23_25_28 33
13_19_20_23_25_28 35
13_19_20_23_25_28 43_44_49_53
13_19_20_23_25_28 47_57
13_19_20_23_25_28 60
33 38
33 50
38 56_63
12 #edges, tree 64
0 1_2_4_6
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
1_2_4_6 13_19_20_23_25_28
1_2_4_6 12_18_21_24_26_31
13_19_20_23_25_28 33
13_19_20_23_25_28 35
13_19_20_23_25_28 43_44_49_53
13_19_20_23_25_28 47_57
33 38
33 50
38 60
38 56_63
12 #edges, tree 65
56_63 60
38 56_63
33 50
33 38
13_19_20_23_25_28 47_57
13_19_20_23_25_28 43_44_49_53
13_19_20_23_25_28 35
13_19_20_23_25_28 33
1_2_4_6 12_18_21_24_26_31
1_2_4_6 13_19_20_23_25_28
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
0 1_2_4_6
12 #edges, tree 66
38 56_63
33 50
33 38
13_19_20_23_25_28 60
13_19_20_23_25_28 47_57
13_19_20_23_25_28 35
13_19_20_23_25_28 33
1_2_4_6 43_44_49_53
1_2_4_6 12_18_21_24_26_31
1_2_4_6 13_19_20_23_25_28
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
0 1_2_4_6
12 #edges, tree 67
38 56_63
33 43_44_49_53
33 50
33 38
13_19_20_23_25_28 60
13_19_20_23_25_28 47_57
13_19_20_23_25_28 35
13_19_20_23_25_28 33
1_2_4_6 12_18_21_24_26_31
1_2_4_6 13_19_20_23_25_28
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
0 1_2_4_6
12 #edges, tree 68
38 56_63
38 43_44_49_53
33 50
33 38
13_19_20_23_25_28 60
13_19_20_23_25_28 47_57
13_19_20_23_25_28 35
13_19_20_23_25_28 33
1_2_4_6 12_18_21_24_26_31
1_2_4_6 13_19_20_23_25_28
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
0 1_2_4_6
12 #edges, tree 69
38 56_63
33 60
33 50
33 38
13_19_20_23_25_28 47_57
13_19_20_23_25_28 35
13_19_20_23_25_28 33
1_2_4_6 43_44_49_53
1_2_4_6 12_18_21_24_26_31
1_2_4_6 13_19_20_23_25_28
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
0 1_2_4_6
12 #edges, tree 70
38 56_63
33 50
33 38
13_19_20_23_25_28 47_57
13_19_20_23_25_28 35
13_19_20_23_25_28 33
1_2_4_6 60
1_2_4_6 43_44_49_53
1_2_4_6 12_18_21_24_26_31
1_2_4_6 13_19_20_23_25_28
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
0 1_2_4_6
12 #edges, tree 71
38 56_63
38 60
33 50
33 38
13_19_20_23_25_28 47_57
13_19_20_23_25_28 35
13_19_20_23_25_28 33
1_2_4_6 43_44_49_53
1_2_4_6 12_18_21_24_26_31
1_2_4_6 13_19_20_23_25_28
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
0 1_2_4_6
12 #edges, tree 72
56_63 60
38 56_63
33 50
33 38
13_19_20_23_25_28 47_57
13_19_20_23_25_28 35
13_19_20_23_25_28 33
1_2_4_6 43_44_49_53
1_2_4_6 12_18_21_24_26_31
1_2_4_6 13_19_20_23_25_28
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
0 1_2_4_6
12 #edges, tree 73
38 56_63
33 43_44_49_53
33 50
33 38
13_19_20_23_25_28 47_57
13_19_20_23_25_28 35
13_19_20_23_25_28 33
1_2_4_6 60
1_2_4_6 12_18_21_24_26_31
1_2_4_6 13_19_20_23_25_28
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
0 1_2_4_6
12 #edges, tree 74
38 56_63
38 43_44_49_53
33 50
33 38
13_19_20_23_25_28 47_57
13_19_20_23_25_28 35
13_19_20_23_25_28 33
1_2_4_6 60
1_2_4_6 12_18_21_24_26_31
1_2_4_6 13_19_20_23_25_28
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
0 1_2_4_6
12 #edges, tree 75
38 56_63
38 43_44_49_53
33 60
33 50
33 38
13_19_20_23_25_28 47_57
13_19_20_23_25_28 35
13_19_20_23_25_28 33
1_2_4_6 12_18_21_24_26_31
1_2_4_6 13_19_20_23_25_28
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
0 1_2_4_6
12 #edges, tree 76
38 56_63
33 60
33 43_44_49_53
33 50
33 38
13_19_20_23_25_28 47_57
13_19_20_23_25_28 35
13_19_20_23_25_28 33
1_2_4_6 12_18_21_24_26_31
1_2_4_6 13_19_20_23_25_28
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
0 1_2_4_6
12 #edges, tree 77
38 56_63
38 60
38 43_44_49_53
33 50
33 38
13_19_20_23_25_28 47_57
13_19_20_23_25_28 35
13_19_20_23_25_28 33
1_2_4_6 12_18_21_24_26_31
1_2_4_6 13_19_20_23_25_28
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
0 1_2_4_6
12 #edges, tree 78
56_63 60
38 56_63
38 43_44_49_53
33 50
33 38
13_19_20_23_25_28 47_57
13_19_20_23_25_28 35
13_19_20_23_25_28 33
1_2_4_6 12_18_21_24_26_31
1_2_4_6 13_19_20_23_25_28
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
0 1_2_4_6
12 #edges, tree 79
38 56_63
38 60
33 43_44_49_53
33 50
33 38
13_19_20_23_25_28 47_57
13_19_20_23_25_28 35
13_19_20_23_25_28 33
1_2_4_6 12_18_21_24_26_31
1_2_4_6 13_19_20_23_25_28
0 3_5_7_8_9_10_14_15_17_22_29_41_45_48_54_55_58_59
0 1_2_4_6
12 #edges, tree 80
56_63 60
38 56_63
33 43_44_49_53
33 50
33 38
