# 11 out of 11 mutations
78 #trees
33 35_40_45_50_52
10_14_16_18_20_27_29_31_38_41_42 43_44
10 #edges, tree 17
33 35_40_45_50_52
33 43_44
24_30_32 36
24_30_32 33
5_7 11_13_28_54
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 24_30_32
0 2_39
0 4_6_8_9_12_15_17_22_23_26
0 5_7
10 #edges, tree 18
36 11_13_28_54
24_30_32 43_44
24_30_32 36
24_30_32 33
5_7 35_40_45_50_52
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 24_30_32
0 2_39
0 4_6_8_9_12_15_17_22_23_26
0 5_7
10 #edges, tree 19
36 11_13_28_54
33 43_44
24_30_32 36
24_30_32 33
5_7 35_40_45_50_52
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 24_30_32
0 2_39
0 4_6_8_9_12_15_17_22_23_26
0 5_7
10 #edges, tree 20
10_14_16_18_20_27_29_31_38_41_42 43_44
36 11_13_28_54
24_30_32 36
24_30_32 33
5_7 35_40_45_50_52
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 24_30_32
0 2_39
0 4_6_8_9_12_15_17_22_23_26
0 5_7
10 #edges, tree 21
10_14_16_18_20_27_29_31_38_41_42 43_44
36 11_13_28_54
24_30_32 35_40_45_50_52
24_30_32 36
24_30_32 33
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 24_30_32
0 2_39
0 4_6_8_9_12_15_17_22_23_26
0 5_7
10 #edges, tree 22
10_14_16_18_20_27_29_31_38_41_42 43_44
36 11_13_28_54
33 35_40_45_50_52
24_30_32 36
24_30_32 33
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 24_30_32
0 2_39
0 4_6_8_9_12_15_17_22_23_26
0 5_7
10 #edges, tree 23
36 11_13_28_54
24_30_32 35_40_45_50_52
24_30_32 43_44
24_30_32 36
24_30_32 33
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 24_30_32
0 2_39
0 4_6_8_9_12_15_17_22_23_26
0 5_7
10 #edges, tree 24
36 11_13_28_54
33 35_40_45_50_52
24_30_32 43_44
24_30_32 36
24_30_32 33
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 24_30_32
0 2_39
0 4_6_8_9_12_15_17_22_23_26
0 5_7
10 #edges, tree 25
36 11_13_28_54
33 43_44
24_30_32 35_40_45_50_52
24_30_32 36
24_30_32 33
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 24_30_32
0 2_39
0 4_6_8_9_12_15_17_22_23_26
0 5_7
10 #edges, tree 26
36 11_13_28_54
33 35_40_45_50_52
33 43_44
24_30_32 36
24_30_32 33
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 24_30_32
0 2_39
0 4_6_8_9_12_15_17_22_23_26
0 5_7
10 #edges, tree 27
10_14_16_18_20_27_29_31_38_41_42 43_44
33 35_40_45_50_52
24_30_32 2_39
24_30_32 36
5_7 11_13_28_54
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 33
5_7 24_30_32
0 4_6_8_9_12_15_17_22_23_26
0 5_7
10 #edges, tree 28
10_14_16_18_20_27_29_31_38_41_42 43_44
33 35_40_45_50_52
24_30_32 36
5_7 11_13_28_54
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 2_39
5_7 33
5_7 24_30_32
0 4_6_8_9_12_15_17_22_23_26
0 5_7
10 #edges, tree 29
33 35_40_45_50_52
24_30_32 43_44
24_30_32 2_39
24_30_32 36
5_7 11_13_28_54
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 33
5_7 24_30_32
0 4_6_8_9_12_15_17_22_23_26
0 5_7
10 #edges, tree 30
33 35_40_45_50_52
24_30_32 43_44
24_30_32 36
5_7 11_13_28_54
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 2_39
5_7 33
5_7 24_30_32
0 4_6_8_9_12_15_17_22_23_26
0 5_7
10 #edges, tree 31
24_30_32 35_40_45_50_52
24_30_32 43_44
24_30_32 2_39
24_30_32 36
5_7 11_13_28_54
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 33
5_7 24_30_32
0 4_6_8_9_12_15_17_22_23_26
0 5_7
10 #edges, tree 32
24_30_32 35_40_45_50_52
24_30_32 43_44
24_30_32 36
5_7 11_13_28_54
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 2_39
5_7 33
5_7 24_30_32
0 4_6_8_9_12_15_17_22_23_26
0 5_7
10 #edges, tree 33
0 5_7
0 4_6_8_9_12_15_17_22_23_26
5_7 24_30_32
5_7 33
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 11_13_28_54
24_30_32 36
24_30_32 2_39
24_30_32 35_40_45_50_52
10_14_16_18_20_27_29_31_38_41_42 43_44
10 #edges, tree 34
0 5_7
0 4_6_8_9_12_15_17_22_23_26
5_7 24_30_32
5_7 33
5_7 2_39
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 11_13_28_54
24_30_32 36
24_30_32 35_40_45_50_52
10_14_16_18_20_27_29_31_38_41_42 43_44
10 #edges, tree 35
0 5_7
0 4_6_8_9_12_15_17_22_23_26
5_7 24_30_32
5_7 2_39
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 35_40_45_50_52
5_7 11_13_28_54
24_30_32 33
24_30_32 36
10_14_16_18_20_27_29_31_38_41_42 43_44
10 #edges, tree 36
0 5_7
0 4_6_8_9_12_15_17_22_23_26
5_7 24_30_32
5_7 2_39
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 11_13_28_54
24_30_32 33
24_30_32 36
24_30_32 35_40_45_50_52
10_14_16_18_20_27_29_31_38_41_42 43_44
10 #edges, tree 37
0 5_7
0 4_6_8_9_12_15_17_22_23_26
5_7 24_30_32
5_7 2_39
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 11_13_28_54
24_30_32 33
24_30_32 36
33 35_40_45_50_52
10_14_16_18_20_27_29_31_38_41_42 43_44
10 #edges, tree 38
0 5_7
0 4_6_8_9_12_15_17_22_23_26
5_7 24_30_32
5_7 2_39
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 35_40_45_50_52
5_7 11_13_28_54
24_30_32 33
24_30_32 36
24_30_32 43_44
10 #edges, tree 39
0 5_7
0 4_6_8_9_12_15_17_22_23_26
5_7 24_30_32
5_7 2_39
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 35_40_45_50_52
5_7 11_13_28_54
24_30_32 33
24_30_32 36
33 43_44
10 #edges, tree 40
0 5_7
0 4_6_8_9_12_15_17_22_23_26
5_7 24_30_32
5_7 2_39
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 11_13_28_54
24_30_32 33
24_30_32 36
33 43_44
33 35_40_45_50_52
10 #edges, tree 41
0 5_7
0 4_6_8_9_12_15_17_22_23_26
5_7 24_30_32
5_7 2_39
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 11_13_28_54
24_30_32 33
24_30_32 36
24_30_32 43_44
33 35_40_45_50_52
10 #edges, tree 42
0 5_7
0 4_6_8_9_12_15_17_22_23_26
5_7 24_30_32
5_7 2_39
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 11_13_28_54
24_30_32 33
24_30_32 36
24_30_32 43_44
24_30_32 35_40_45_50_52
10 #edges, tree 43
0 5_7
0 4_6_8_9_12_15_17_22_23_26
5_7 24_30_32
5_7 2_39
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 11_13_28_54
24_30_32 33
24_30_32 36
24_30_32 35_40_45_50_52
33 43_44
10 #edges, tree 44
0 5_7
0 4_6_8_9_12_15_17_22_23_26
5_7 24_30_32
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 35_40_45_50_52
5_7 11_13_28_54
24_30_32 33
24_30_32 36
24_30_32 2_39
24_30_32 43_44
10 #edges, tree 45
0 5_7
0 4_6_8_9_12_15_17_22_23_26
5_7 24_30_32
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 35_40_45_50_52
5_7 11_13_28_54
24_30_32 33
24_30_32 36
24_30_32 2_39
33 43_44
10 #edges, tree 46
0 5_7
0 4_6_8_9_12_15_17_22_23_26
5_7 24_30_32
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 35_40_45_50_52
5_7 11_13_28_54
24_30_32 33
24_30_32 36
24_30_32 2_39
10_14_16_18_20_27_29_31_38_41_42 43_44
10 #edges, tree 47
0 5_7
0 4_6_8_9_12_15_17_22_23_26
5_7 24_30_32
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 11_13_28_54
24_30_32 33
24_30_32 36
24_30_32 2_39
24_30_32 43_44
33 35_40_45_50_52
10 #edges, tree 48
0 5_7
0 4_6_8_9_12_15_17_22_23_26
5_7 24_30_32
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 11_13_28_54
24_30_32 33
24_30_32 36
24_30_32 2_39
24_30_32 43_44
24_30_32 35_40_45_50_52
10 #edges, tree 49
0 5_7
0 4_6_8_9_12_15_17_22_23_26
5_7 24_30_32
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 11_13_28_54
24_30_32 33
24_30_32 36
24_30_32 2_39
33 43_44
33 35_40_45_50_52
10 #edges, tree 50
0 5_7
0 4_6_8_9_12_15_17_22_23_26
5_7 24_30_32
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 11_13_28_54
24_30_32 33
24_30_32 36
24_30_32 2_39
24_30_32 35_40_45_50_52
33 43_44
10 #edges, tree 51
0 5_7
0 4_6_8_9_12_15_17_22_23_26
5_7 24_30_32
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 11_13_28_54
24_30_32 33
24_30_32 36
24_30_32 2_39
24_30_32 35_40_45_50_52
10_14_16_18_20_27_29_31_38_41_42 43_44
10 #edges, tree 52
0 5_7
0 4_6_8_9_12_15_17_22_23_26
5_7 24_30_32
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 11_13_28_54
24_30_32 33
24_30_32 36
24_30_32 2_39
33 35_40_45_50_52
10_14_16_18_20_27_29_31_38_41_42 43_44
10 #edges, tree 53
0 5_7
0 4_6_8_9_12_15_17_22_23_26
5_7 24_30_32
5_7 33
5_7 10_14_16_18_20_27_29_31_38_41_42
24_30_32 36
24_30_32 2_39
24_30_32 43_44
33 35_40_45_50_52
36 11_13_28_54
10 #edges, tree 54
0 5_7
0 4_6_8_9_12_15_17_22_23_26
5_7 24_30_32
5_7 33
5_7 10_14_16_18_20_27_29_31_38_41_42
24_30_32 36
24_30_32 2_39
33 35_40_45_50_52
36 11_13_28_54
10_14_16_18_20_27_29_31_38_41_42 43_44
10 #edges, tree 55
0 5_7
0 4_6_8_9_12_15_17_22_23_26
5_7 24_30_32
5_7 33
5_7 10_14_16_18_20_27_29_31_38_41_42
24_30_32 36
24_30_32 2_39
24_30_32 43_44
24_30_32 35_40_45_50_52
36 11_13_28_54
10 #edges, tree 56
0 5_7
0 4_6_8_9_12_15_17_22_23_26
5_7 24_30_32
5_7 33
5_7 10_14_16_18_20_27_29_31_38_41_42
24_30_32 36
24_30_32 2_39
24_30_32 35_40_45_50_52
36 11_13_28_54
10_14_16_18_20_27_29_31_38_41_42 43_44
10 #edges, tree 57
0 5_7
0 4_6_8_9_12_15_17_22_23_26
5_7 24_30_32
5_7 33
5_7 2_39
5_7 10_14_16_18_20_27_29_31_38_41_42
24_30_32 36
33 35_40_45_50_52
36 11_13_28_54
10_14_16_18_20_27_29_31_38_41_42 43_44
10 #edges, tree 58
0 5_7
0 4_6_8_9_12_15_17_22_23_26
5_7 24_30_32
5_7 33
5_7 2_39
5_7 10_14_16_18_20_27_29_31_38_41_42
24_30_32 36
24_30_32 43_44
33 35_40_45_50_52
36 11_13_28_54
10 #edges, tree 59
0 5_7
0 4_6_8_9_12_15_17_22_23_26
5_7 24_30_32
5_7 33
5_7 2_39
5_7 10_14_16_18_20_27_29_31_38_41_42
24_30_32 36
24_30_32 35_40_45_50_52
36 11_13_28_54
10_14_16_18_20_27_29_31_38_41_42 43_44
10 #edges, tree 60
0 5_7
0 4_6_8_9_12_15_17_22_23_26
5_7 24_30_32
5_7 33
5_7 2_39
5_7 10_14_16_18_20_27_29_31_38_41_42
24_30_32 36
24_30_32 43_44
24_30_32 35_40_45_50_52
36 11_13_28_54
10 #edges, tree 61
0 5_7
0 4_6_8_9_12_15_17_22_23_26
5_7 24_30_32
5_7 2_39
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 35_40_45_50_52
24_30_32 33
24_30_32 36
36 11_13_28_54
10_14_16_18_20_27_29_31_38_41_42 43_44
10 #edges, tree 62
0 5_7
0 4_6_8_9_12_15_17_22_23_26
5_7 24_30_32
5_7 2_39
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 35_40_45_50_52
24_30_32 33
24_30_32 36
24_30_32 43_44
36 11_13_28_54
10 #edges, tree 63
0 5_7
0 4_6_8_9_12_15_17_22_23_26
5_7 24_30_32
5_7 2_39
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 35_40_45_50_52
24_30_32 33
24_30_32 36
33 43_44
36 11_13_28_54
10 #edges, tree 64
0 5_7
0 4_6_8_9_12_15_17_22_23_26
5_7 24_30_32
5_7 2_39
5_7 10_14_16_18_20_27_29_31_38_41_42
24_30_32 33
24_30_32 36
24_30_32 43_44
33 35_40_45_50_52
36 11_13_28_54
10 #edges, tree 65
36 11_13_28_54
24_30_32 35_40_45_50_52
24_30_32 43_44
24_30_32 36
24_30_32 33
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 2_39
5_7 24_30_32
0 4_6_8_9_12_15_17_22_23_26
0 5_7
10 #edges, tree 66
10_14_16_18_20_27_29_31_38_41_42 43_44
36 11_13_28_54
24_30_32 35_40_45_50_52
24_30_32 36
24_30_32 33
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 2_39
5_7 24_30_32
0 4_6_8_9_12_15_17_22_23_26
0 5_7
10 #edges, tree 67
36 11_13_28_54
33 43_44
24_30_32 35_40_45_50_52
24_30_32 36
24_30_32 33
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 2_39
5_7 24_30_32
0 4_6_8_9_12_15_17_22_23_26
0 5_7
10 #edges, tree 68
10_14_16_18_20_27_29_31_38_41_42 43_44
36 11_13_28_54
33 35_40_45_50_52
24_30_32 36
24_30_32 33
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 2_39
5_7 24_30_32
0 4_6_8_9_12_15_17_22_23_26
0 5_7
10 #edges, tree 69
36 11_13_28_54
33 35_40_45_50_52
33 43_44
24_30_32 36
24_30_32 33
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 2_39
5_7 24_30_32
0 4_6_8_9_12_15_17_22_23_26
0 5_7
10 #edges, tree 70
10_14_16_18_20_27_29_31_38_41_42 43_44
36 11_13_28_54
24_30_32 35_40_45_50_52
24_30_32 2_39
24_30_32 36
24_30_32 33
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 24_30_32
0 4_6_8_9_12_15_17_22_23_26
0 5_7
10 #edges, tree 71
10_14_16_18_20_27_29_31_38_41_42 43_44
36 11_13_28_54
33 35_40_45_50_52
24_30_32 2_39
24_30_32 36
24_30_32 33
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 24_30_32
0 4_6_8_9_12_15_17_22_23_26
0 5_7
10 #edges, tree 72
10_14_16_18_20_27_29_31_38_41_42 43_44
36 11_13_28_54
24_30_32 2_39
24_30_32 36
24_30_32 33
5_7 35_40_45_50_52
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 24_30_32
0 4_6_8_9_12_15_17_22_23_26
0 5_7
10 #edges, tree 73
36 11_13_28_54
24_30_32 35_40_45_50_52
24_30_32 43_44
24_30_32 2_39
24_30_32 36
24_30_32 33
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 24_30_32
0 4_6_8_9_12_15_17_22_23_26
0 5_7
10 #edges, tree 74
36 11_13_28_54
33 35_40_45_50_52
24_30_32 43_44
24_30_32 2_39
24_30_32 36
24_30_32 33
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 24_30_32
0 4_6_8_9_12_15_17_22_23_26
0 5_7
10 #edges, tree 75
36 11_13_28_54
24_30_32 43_44
24_30_32 2_39
24_30_32 36
24_30_32 33
5_7 35_40_45_50_52
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 24_30_32
0 4_6_8_9_12_15_17_22_23_26
0 5_7
10 #edges, tree 76
36 11_13_28_54
33 35_40_45_50_52
33 43_44
24_30_32 2_39
24_30_32 36
24_30_32 33
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 24_30_32
0 4_6_8_9_12_15_17_22_23_26
0 5_7
10 #edges, tree 77
36 11_13_28_54
33 43_44
24_30_32 35_40_45_50_52
24_30_32 2_39
24_30_32 36
24_30_32 33
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 24_30_32
0 4_6_8_9_12_15_17_22_23_26
0 5_7
10 #edges, tree 78
36 11_13_28_54
33 43_44
24_30_32 2_39
24_30_32 36
24_30_32 33
5_7 35_40_45_50_52
5_7 10_14_16_18_20_27_29_31_38_41_42
5_7 24_30_32
0 4_6_8_9_12_15_17_22_23_26
0 5_7
