# 16 out of 16 mutations
80 #trees
3_15_17_22_24_29_32_34_53_56 4_6_8_9_18_23_27_35_38_39_40_42_46_59
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 66
3_15_17_22_24_29_32_34_53_56 60_88
57_63 33_36_49_64_65_70_75_85
57_63 7_19_20_47_50_67_71_76_92
2_11_16_37_51_61_68_74 45_52_55_58_73
15 #edges, tree 12
0 1
0 2_11_16_37_51_61_68_74
0 69_78_80_81
1 5
1 3_15_17_22_24_29_32_34_53_56
5 12_21
5 10_13_14_30
12_21 26
3_15_17_22_24_29_32_34_53_56 4_6_8_9_18_23_27_35_38_39_40_42_46_59
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 66
4_6_8_9_18_23_27_35_38_39_40_42_46_59 60_88
57_63 33_36_49_64_65_70_75_85
57_63 7_19_20_47_50_67_71_76_92
2_11_16_37_51_61_68_74 45_52_55_58_73
15 #edges, tree 13
0 1
0 2_11_16_37_51_61_68_74
0 69_78_80_81
1 5
1 3_15_17_22_24_29_32_34_53_56
5 12_21
5 10_13_14_30
12_21 26
10_13_14_30 45_52_55_58_73
3_15_17_22_24_29_32_34_53_56 4_6_8_9_18_23_27_35_38_39_40_42_46_59
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 66
57_63 33_36_49_64_65_70_75_85
57_63 7_19_20_47_50_67_71_76_92
69_78_80_81 60_88
15 #edges, tree 14
0 1
0 2_11_16_37_51_61_68_74
0 69_78_80_81
1 5
1 3_15_17_22_24_29_32_34_53_56
1 60_88
5 12_21
5 10_13_14_30
12_21 26
10_13_14_30 45_52_55_58_73
3_15_17_22_24_29_32_34_53_56 4_6_8_9_18_23_27_35_38_39_40_42_46_59
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 66
57_63 33_36_49_64_65_70_75_85
57_63 7_19_20_47_50_67_71_76_92
15 #edges, tree 15
0 1
0 2_11_16_37_51_61_68_74
0 69_78_80_81
1 5
1 3_15_17_22_24_29_32_34_53_56
5 12_21
5 10_13_14_30
12_21 26
10_13_14_30 45_52_55_58_73
3_15_17_22_24_29_32_34_53_56 4_6_8_9_18_23_27_35_38_39_40_42_46_59
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 66
3_15_17_22_24_29_32_34_53_56 60_88
57_63 33_36_49_64_65_70_75_85
57_63 7_19_20_47_50_67_71_76_92
15 #edges, tree 16
0 1
0 2_11_16_37_51_61_68_74
0 69_78_80_81
1 5
1 3_15_17_22_24_29_32_34_53_56
5 12_21
5 10_13_14_30
12_21 26
10_13_14_30 45_52_55_58_73
3_15_17_22_24_29_32_34_53_56 4_6_8_9_18_23_27_35_38_39_40_42_46_59
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 66
4_6_8_9_18_23_27_35_38_39_40_42_46_59 60_88
57_63 33_36_49_64_65_70_75_85
57_63 7_19_20_47_50_67_71_76_92
15 #edges, tree 17
2_11_16_37_51_61_68_74 45_52_55_58_73
57_63 33_36_49_64_65_70_75_85
3_15_17_22_24_29_32_34_53_56 66
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 4_6_8_9_18_23_27_35_38_39_40_42_46_59
12_21 26
5 10_13_14_30
5 12_21
1 69_78_80_81
1 3_15_17_22_24_29_32_34_53_56
1 5
0 7_19_20_47_50_67_71_76_92
0 60_88
0 2_11_16_37_51_61_68_74
0 1
15 #edges, tree 18
2_11_16_37_51_61_68_74 45_52_55_58_73
57_63 33_36_49_64_65_70_75_85
4_6_8_9_18_23_27_35_38_39_40_42_46_59 69_78_80_81
3_15_17_22_24_29_32_34_53_56 66
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 4_6_8_9_18_23_27_35_38_39_40_42_46_59
12_21 26
5 10_13_14_30
5 12_21
1 3_15_17_22_24_29_32_34_53_56
1 5
0 7_19_20_47_50_67_71_76_92
0 60_88
0 2_11_16_37_51_61_68_74
0 1
15 #edges, tree 19
57_63 33_36_49_64_65_70_75_85
3_15_17_22_24_29_32_34_53_56 66
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 4_6_8_9_18_23_27_35_38_39_40_42_46_59
10_13_14_30 45_52_55_58_73
12_21 26
5 10_13_14_30
5 12_21
1 69_78_80_81
1 3_15_17_22_24_29_32_34_53_56
1 5
0 7_19_20_47_50_67_71_76_92
0 60_88
0 2_11_16_37_51_61_68_74
0 1
15 #edges, tree 20
57_63 33_36_49_64_65_70_75_85
4_6_8_9_18_23_27_35_38_39_40_42_46_59 69_78_80_81
3_15_17_22_24_29_32_34_53_56 66
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 4_6_8_9_18_23_27_35_38_39_40_42_46_59
10_13_14_30 45_52_55_58_73
12_21 26
5 10_13_14_30
5 12_21
1 3_15_17_22_24_29_32_34_53_56
1 5
0 7_19_20_47_50_67_71_76_92
0 60_88
0 2_11_16_37_51_61_68_74
0 1
15 #edges, tree 21
57_63 7_19_20_47_50_67_71_76_92
57_63 33_36_49_64_65_70_75_85
4_6_8_9_18_23_27_35_38_39_40_42_46_59 69_78_80_81
3_15_17_22_24_29_32_34_53_56 66
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 4_6_8_9_18_23_27_35_38_39_40_42_46_59
10_13_14_30 45_52_55_58_73
12_21 26
5 10_13_14_30
5 12_21
1 3_15_17_22_24_29_32_34_53_56
1 5
0 60_88
0 2_11_16_37_51_61_68_74
0 1
15 #edges, tree 22
57_63 7_19_20_47_50_67_71_76_92
57_63 33_36_49_64_65_70_75_85
3_15_17_22_24_29_32_34_53_56 66
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 4_6_8_9_18_23_27_35_38_39_40_42_46_59
10_13_14_30 45_52_55_58_73
12_21 26
5 10_13_14_30
5 12_21
1 69_78_80_81
1 3_15_17_22_24_29_32_34_53_56
1 5
0 60_88
0 2_11_16_37_51_61_68_74
0 1
15 #edges, tree 23
2_11_16_37_51_61_68_74 45_52_55_58_73
57_63 7_19_20_47_50_67_71_76_92
57_63 33_36_49_64_65_70_75_85
4_6_8_9_18_23_27_35_38_39_40_42_46_59 69_78_80_81
3_15_17_22_24_29_32_34_53_56 66
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 4_6_8_9_18_23_27_35_38_39_40_42_46_59
12_21 26
5 10_13_14_30
5 12_21
1 3_15_17_22_24_29_32_34_53_56
1 5
0 60_88
0 2_11_16_37_51_61_68_74
0 1
15 #edges, tree 24
2_11_16_37_51_61_68_74 45_52_55_58_73
57_63 7_19_20_47_50_67_71_76_92
57_63 33_36_49_64_65_70_75_85
3_15_17_22_24_29_32_34_53_56 66
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 4_6_8_9_18_23_27_35_38_39_40_42_46_59
12_21 26
5 10_13_14_30
5 12_21
1 69_78_80_81
1 3_15_17_22_24_29_32_34_53_56
1 5
0 60_88
0 2_11_16_37_51_61_68_74
0 1
15 #edges, tree 25
2_11_16_37_51_61_68_74 45_52_55_58_73
57_63 33_36_49_64_65_70_75_85
3_15_17_22_24_29_32_34_53_56 66
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 4_6_8_9_18_23_27_35_38_39_40_42_46_59
12_21 26
5 10_13_14_30
5 12_21
1 60_88
1 69_78_80_81
1 3_15_17_22_24_29_32_34_53_56
1 5
0 7_19_20_47_50_67_71_76_92
0 2_11_16_37_51_61_68_74
0 1
15 #edges, tree 26
2_11_16_37_51_61_68_74 45_52_55_58_73
57_63 33_36_49_64_65_70_75_85
4_6_8_9_18_23_27_35_38_39_40_42_46_59 69_78_80_81
3_15_17_22_24_29_32_34_53_56 66
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 4_6_8_9_18_23_27_35_38_39_40_42_46_59
12_21 26
5 10_13_14_30
5 12_21
1 60_88
1 3_15_17_22_24_29_32_34_53_56
1 5
0 7_19_20_47_50_67_71_76_92
0 2_11_16_37_51_61_68_74
0 1
15 #edges, tree 27
69_78_80_81 60_88
2_11_16_37_51_61_68_74 45_52_55_58_73
57_63 33_36_49_64_65_70_75_85
3_15_17_22_24_29_32_34_53_56 66
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 4_6_8_9_18_23_27_35_38_39_40_42_46_59
12_21 26
5 10_13_14_30
5 12_21
1 69_78_80_81
1 3_15_17_22_24_29_32_34_53_56
1 5
0 7_19_20_47_50_67_71_76_92
0 2_11_16_37_51_61_68_74
0 1
15 #edges, tree 28
2_11_16_37_51_61_68_74 45_52_55_58_73
57_63 33_36_49_64_65_70_75_85
4_6_8_9_18_23_27_35_38_39_40_42_46_59 60_88
3_15_17_22_24_29_32_34_53_56 66
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 4_6_8_9_18_23_27_35_38_39_40_42_46_59
12_21 26
5 10_13_14_30
5 12_21
1 69_78_80_81
1 3_15_17_22_24_29_32_34_53_56
1 5
0 7_19_20_47_50_67_71_76_92
0 2_11_16_37_51_61_68_74
0 1
15 #edges, tree 29
2_11_16_37_51_61_68_74 45_52_55_58_73
57_63 33_36_49_64_65_70_75_85
3_15_17_22_24_29_32_34_53_56 60_88
3_15_17_22_24_29_32_34_53_56 66
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 4_6_8_9_18_23_27_35_38_39_40_42_46_59
12_21 26
5 10_13_14_30
5 12_21
1 69_78_80_81
1 3_15_17_22_24_29_32_34_53_56
1 5
0 7_19_20_47_50_67_71_76_92
0 2_11_16_37_51_61_68_74
0 1
15 #edges, tree 30
69_78_80_81 60_88
2_11_16_37_51_61_68_74 45_52_55_58_73
57_63 33_36_49_64_65_70_75_85
4_6_8_9_18_23_27_35_38_39_40_42_46_59 69_78_80_81
3_15_17_22_24_29_32_34_53_56 66
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 4_6_8_9_18_23_27_35_38_39_40_42_46_59
12_21 26
5 10_13_14_30
5 12_21
1 3_15_17_22_24_29_32_34_53_56
1 5
0 7_19_20_47_50_67_71_76_92
0 2_11_16_37_51_61_68_74
0 1
15 #edges, tree 31
2_11_16_37_51_61_68_74 45_52_55_58_73
57_63 33_36_49_64_65_70_75_85
4_6_8_9_18_23_27_35_38_39_40_42_46_59 60_88
4_6_8_9_18_23_27_35_38_39_40_42_46_59 69_78_80_81
3_15_17_22_24_29_32_34_53_56 66
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 4_6_8_9_18_23_27_35_38_39_40_42_46_59
12_21 26
5 10_13_14_30
5 12_21
1 3_15_17_22_24_29_32_34_53_56
1 5
0 7_19_20_47_50_67_71_76_92
0 2_11_16_37_51_61_68_74
0 1
15 #edges, tree 32
2_11_16_37_51_61_68_74 45_52_55_58_73
57_63 33_36_49_64_65_70_75_85
4_6_8_9_18_23_27_35_38_39_40_42_46_59 69_78_80_81
3_15_17_22_24_29_32_34_53_56 60_88
3_15_17_22_24_29_32_34_53_56 66
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 4_6_8_9_18_23_27_35_38_39_40_42_46_59
12_21 26
5 10_13_14_30
5 12_21
1 3_15_17_22_24_29_32_34_53_56
1 5
0 7_19_20_47_50_67_71_76_92
0 2_11_16_37_51_61_68_74
0 1
15 #edges, tree 33
0 1
0 2_11_16_37_51_61_68_74
0 7_19_20_47_50_67_71_76_92
1 5
1 3_15_17_22_24_29_32_34_53_56
1 4_6_8_9_18_23_27_35_38_39_40_42_46_59
5 12_21
5 10_13_14_30
12_21 26
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 66
3_15_17_22_24_29_32_34_53_56 69_78_80_81
3_15_17_22_24_29_32_34_53_56 60_88
57_63 33_36_49_64_65_70_75_85
2_11_16_37_51_61_68_74 45_52_55_58_73
15 #edges, tree 34
0 1
0 2_11_16_37_51_61_68_74
0 7_19_20_47_50_67_71_76_92
1 5
1 3_15_17_22_24_29_32_34_53_56
1 4_6_8_9_18_23_27_35_38_39_40_42_46_59
5 12_21
5 10_13_14_30
12_21 26
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 66
3_15_17_22_24_29_32_34_53_56 60_88
4_6_8_9_18_23_27_35_38_39_40_42_46_59 69_78_80_81
57_63 33_36_49_64_65_70_75_85
2_11_16_37_51_61_68_74 45_52_55_58_73
15 #edges, tree 35
0 1
0 2_11_16_37_51_61_68_74
0 7_19_20_47_50_67_71_76_92
1 5
1 3_15_17_22_24_29_32_34_53_56
1 4_6_8_9_18_23_27_35_38_39_40_42_46_59
5 12_21
5 10_13_14_30
12_21 26
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 66
4_6_8_9_18_23_27_35_38_39_40_42_46_59 69_78_80_81
57_63 33_36_49_64_65_70_75_85
2_11_16_37_51_61_68_74 45_52_55_58_73
69_78_80_81 60_88
15 #edges, tree 36
0 1
0 2_11_16_37_51_61_68_74
0 7_19_20_47_50_67_71_76_92
1 5
1 3_15_17_22_24_29_32_34_53_56
1 4_6_8_9_18_23_27_35_38_39_40_42_46_59
5 12_21
5 10_13_14_30
12_21 26
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 66
4_6_8_9_18_23_27_35_38_39_40_42_46_59 69_78_80_81
4_6_8_9_18_23_27_35_38_39_40_42_46_59 60_88
57_63 33_36_49_64_65_70_75_85
2_11_16_37_51_61_68_74 45_52_55_58_73
15 #edges, tree 37
0 1
0 2_11_16_37_51_61_68_74
0 7_19_20_47_50_67_71_76_92
1 5
1 3_15_17_22_24_29_32_34_53_56
1 4_6_8_9_18_23_27_35_38_39_40_42_46_59
5 12_21
5 10_13_14_30
12_21 26
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 66
3_15_17_22_24_29_32_34_53_56 69_78_80_81
4_6_8_9_18_23_27_35_38_39_40_42_46_59 60_88
57_63 33_36_49_64_65_70_75_85
2_11_16_37_51_61_68_74 45_52_55_58_73
15 #edges, tree 38
0 1
0 2_11_16_37_51_61_68_74
0 7_19_20_47_50_67_71_76_92
1 5
1 3_15_17_22_24_29_32_34_53_56
1 4_6_8_9_18_23_27_35_38_39_40_42_46_59
5 12_21
5 10_13_14_30
12_21 26
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 66
3_15_17_22_24_29_32_34_53_56 69_78_80_81
57_63 33_36_49_64_65_70_75_85
2_11_16_37_51_61_68_74 45_52_55_58_73
69_78_80_81 60_88
15 #edges, tree 39
0 1
0 2_11_16_37_51_61_68_74
0 7_19_20_47_50_67_71_76_92
1 5
1 3_15_17_22_24_29_32_34_53_56
1 4_6_8_9_18_23_27_35_38_39_40_42_46_59
5 12_21
5 10_13_14_30
12_21 26
10_13_14_30 45_52_55_58_73
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 66
4_6_8_9_18_23_27_35_38_39_40_42_46_59 69_78_80_81
4_6_8_9_18_23_27_35_38_39_40_42_46_59 60_88
57_63 33_36_49_64_65_70_75_85
15 #edges, tree 40
0 1
0 2_11_16_37_51_61_68_74
0 7_19_20_47_50_67_71_76_92
1 5
1 3_15_17_22_24_29_32_34_53_56
1 4_6_8_9_18_23_27_35_38_39_40_42_46_59
5 12_21
5 10_13_14_30
12_21 26
10_13_14_30 45_52_55_58_73
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 66
4_6_8_9_18_23_27_35_38_39_40_42_46_59 69_78_80_81
57_63 33_36_49_64_65_70_75_85
69_78_80_81 60_88
15 #edges, tree 41
0 1
0 2_11_16_37_51_61_68_74
0 7_19_20_47_50_67_71_76_92
1 5
1 3_15_17_22_24_29_32_34_53_56
1 4_6_8_9_18_23_27_35_38_39_40_42_46_59
5 12_21
5 10_13_14_30
12_21 26
10_13_14_30 45_52_55_58_73
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 66
3_15_17_22_24_29_32_34_53_56 60_88
4_6_8_9_18_23_27_35_38_39_40_42_46_59 69_78_80_81
57_63 33_36_49_64_65_70_75_85
15 #edges, tree 42
0 1
0 2_11_16_37_51_61_68_74
0 7_19_20_47_50_67_71_76_92
1 5
1 3_15_17_22_24_29_32_34_53_56
1 4_6_8_9_18_23_27_35_38_39_40_42_46_59
5 12_21
5 10_13_14_30
12_21 26
10_13_14_30 45_52_55_58_73
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 66
3_15_17_22_24_29_32_34_53_56 69_78_80_81
3_15_17_22_24_29_32_34_53_56 60_88
57_63 33_36_49_64_65_70_75_85
15 #edges, tree 43
0 1
0 2_11_16_37_51_61_68_74
0 7_19_20_47_50_67_71_76_92
1 5
1 3_15_17_22_24_29_32_34_53_56
1 4_6_8_9_18_23_27_35_38_39_40_42_46_59
5 12_21
5 10_13_14_30
12_21 26
10_13_14_30 45_52_55_58_73
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 66
3_15_17_22_24_29_32_34_53_56 69_78_80_81
4_6_8_9_18_23_27_35_38_39_40_42_46_59 60_88
57_63 33_36_49_64_65_70_75_85
15 #edges, tree 44
0 1
0 2_11_16_37_51_61_68_74
0 7_19_20_47_50_67_71_76_92
1 5
1 3_15_17_22_24_29_32_34_53_56
1 4_6_8_9_18_23_27_35_38_39_40_42_46_59
5 12_21
5 10_13_14_30
12_21 26
10_13_14_30 45_52_55_58_73
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 66
3_15_17_22_24_29_32_34_53_56 69_78_80_81
57_63 33_36_49_64_65_70_75_85
69_78_80_81 60_88
15 #edges, tree 45
0 1
0 2_11_16_37_51_61_68_74
0 7_19_20_47_50_67_71_76_92
1 5
1 3_15_17_22_24_29_32_34_53_56
1 60_88
5 12_21
5 10_13_14_30
12_21 26
10_13_14_30 45_52_55_58_73
3_15_17_22_24_29_32_34_53_56 4_6_8_9_18_23_27_35_38_39_40_42_46_59
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 66
4_6_8_9_18_23_27_35_38_39_40_42_46_59 69_78_80_81
57_63 33_36_49_64_65_70_75_85
15 #edges, tree 46
0 1
0 2_11_16_37_51_61_68_74
0 7_19_20_47_50_67_71_76_92
1 5
1 3_15_17_22_24_29_32_34_53_56
1 69_78_80_81
1 60_88
5 12_21
5 10_13_14_30
12_21 26
10_13_14_30 45_52_55_58_73
3_15_17_22_24_29_32_34_53_56 4_6_8_9_18_23_27_35_38_39_40_42_46_59
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 66
57_63 33_36_49_64_65_70_75_85
15 #edges, tree 47
0 1
0 2_11_16_37_51_61_68_74
0 7_19_20_47_50_67_71_76_92
1 5
1 3_15_17_22_24_29_32_34_53_56
1 69_78_80_81
5 12_21
5 10_13_14_30
12_21 26
10_13_14_30 45_52_55_58_73
3_15_17_22_24_29_32_34_53_56 4_6_8_9_18_23_27_35_38_39_40_42_46_59
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 66
4_6_8_9_18_23_27_35_38_39_40_42_46_59 60_88
57_63 33_36_49_64_65_70_75_85
15 #edges, tree 48
0 1
0 2_11_16_37_51_61_68_74
0 7_19_20_47_50_67_71_76_92
1 5
1 3_15_17_22_24_29_32_34_53_56
1 69_78_80_81
5 12_21
5 10_13_14_30
12_21 26
10_13_14_30 45_52_55_58_73
3_15_17_22_24_29_32_34_53_56 4_6_8_9_18_23_27_35_38_39_40_42_46_59
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 66
3_15_17_22_24_29_32_34_53_56 60_88
57_63 33_36_49_64_65_70_75_85
15 #edges, tree 49
0 1
0 2_11_16_37_51_61_68_74
0 7_19_20_47_50_67_71_76_92
1 5
1 3_15_17_22_24_29_32_34_53_56
1 69_78_80_81
5 12_21
5 10_13_14_30
12_21 26
10_13_14_30 45_52_55_58_73
3_15_17_22_24_29_32_34_53_56 4_6_8_9_18_23_27_35_38_39_40_42_46_59
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 66
57_63 33_36_49_64_65_70_75_85
69_78_80_81 60_88
15 #edges, tree 50
0 1
0 2_11_16_37_51_61_68_74
0 7_19_20_47_50_67_71_76_92
1 5
1 3_15_17_22_24_29_32_34_53_56
5 12_21
5 10_13_14_30
12_21 26
10_13_14_30 45_52_55_58_73
3_15_17_22_24_29_32_34_53_56 4_6_8_9_18_23_27_35_38_39_40_42_46_59
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 66
4_6_8_9_18_23_27_35_38_39_40_42_46_59 69_78_80_81
4_6_8_9_18_23_27_35_38_39_40_42_46_59 60_88
57_63 33_36_49_64_65_70_75_85
15 #edges, tree 51
0 1
0 2_11_16_37_51_61_68_74
0 7_19_20_47_50_67_71_76_92
1 5
1 3_15_17_22_24_29_32_34_53_56
5 12_21
5 10_13_14_30
12_21 26
10_13_14_30 45_52_55_58_73
3_15_17_22_24_29_32_34_53_56 4_6_8_9_18_23_27_35_38_39_40_42_46_59
3_15_17_22_24_29_32_34_53_56 57_63
3_15_17_22_24_29_32_34_53_56 66
3_15_17_22_24_29_32_34_53_56 60_88
4_6_8_9_18_23_27_35_38_39_40_42_46_59 69_78_80_81
57_63 33_36_49_64_65_70_75_85
15 #edges, tree 52
0 1
0 2_11_16_37_51_61_68_74
0 7_19_20_47_50_67_71_76_92
1 5
1 3_15_17_22_24_29_32_34_53_56
5 12_21
5 10_13_14_30
12_21 26
