# 13 out of 13 mutations
30 #trees
2_5_6_12_13_14_15_16_19_23_25 20_27_29
2_5_6_12_13_14_15_16_19_23_25 24_31_33_40_41
2_5_6_12_13_14_15_16_19_23_25 49_50
28 38_45
28 30_52
22_26_39 47_48
12 #edges, tree 12
0 1_3
0 2_5_6_12_13_14_15_16_19_23_25
1_3 7_8_9_10_11_17
7_8_9_10_11_17 18
7_8_9_10_11_17 22_26_39
2_5_6_12_13_14_15_16_19_23_25 28
2_5_6_12_13_14_15_16_19_23_25 20_27_29
2_5_6_12_13_14_15_16_19_23_25 24_31_33_40_41
28 38_45
28 30_52
22_26_39 47_48
30_52 49_50
12 #edges, tree 13
0 1_3
0 2_5_6_12_13_14_15_16_19_23_25
1_3 7_8_9_10_11_17
7_8_9_10_11_17 22_26_39
7_8_9_10_11_17 24_31_33_40_41
2_5_6_12_13_14_15_16_19_23_25 18
2_5_6_12_13_14_15_16_19_23_25 28
2_5_6_12_13_14_15_16_19_23_25 20_27_29
2_5_6_12_13_14_15_16_19_23_25 49_50
28 38_45
28 30_52
22_26_39 47_48
12 #edges, tree 14
0 1_3
0 2_5_6_12_13_14_15_16_19_23_25
1_3 7_8_9_10_11_17
7_8_9_10_11_17 20_27_29
7_8_9_10_11_17 22_26_39
7_8_9_10_11_17 24_31_33_40_41
2_5_6_12_13_14_15_16_19_23_25 18
2_5_6_12_13_14_15_16_19_23_25 28
2_5_6_12_13_14_15_16_19_23_25 49_50
28 38_45
28 30_52
22_26_39 47_48
12 #edges, tree 15
0 1_3
0 2_5_6_12_13_14_15_16_19_23_25
1_3 7_8_9_10_11_17
7_8_9_10_11_17 20_27_29
7_8_9_10_11_17 22_26_39
7_8_9_10_11_17 24_31_33_40_41
2_5_6_12_13_14_15_16_19_23_25 18
2_5_6_12_13_14_15_16_19_23_25 28
28 38_45
28 30_52
22_26_39 47_48
30_52 49_50
12 #edges, tree 16
0 1_3
0 2_5_6_12_13_14_15_16_19_23_25
1_3 7_8_9_10_11_17
7_8_9_10_11_17 20_27_29
7_8_9_10_11_17 22_26_39
7_8_9_10_11_17 24_31_33_40_41
2_5_6_12_13_14_15_16_19_23_25 18
2_5_6_12_13_14_15_16_19_23_25 28
28 38_45
28 49_50
28 30_52
22_26_39 47_48
12 #edges, tree 17
22_26_39 47_48
28 30_52
28 49_50
28 38_45
2_5_6_12_13_14_15_16_19_23_25 20_27_29
2_5_6_12_13_14_15_16_19_23_25 28
2_5_6_12_13_14_15_16_19_23_25 18
7_8_9_10_11_17 24_31_33_40_41
7_8_9_10_11_17 22_26_39
1_3 7_8_9_10_11_17
0 2_5_6_12_13_14_15_16_19_23_25
0 1_3
12 #edges, tree 18
30_52 49_50
22_26_39 47_48
28 30_52
28 38_45
2_5_6_12_13_14_15_16_19_23_25 20_27_29
2_5_6_12_13_14_15_16_19_23_25 28
2_5_6_12_13_14_15_16_19_23_25 18
7_8_9_10_11_17 24_31_33_40_41
7_8_9_10_11_17 22_26_39
1_3 7_8_9_10_11_17
0 2_5_6_12_13_14_15_16_19_23_25
0 1_3
12 #edges, tree 19
22_26_39 47_48
28 30_52
28 38_45
2_5_6_12_13_14_15_16_19_23_25 49_50
2_5_6_12_13_14_15_16_19_23_25 24_31_33_40_41
2_5_6_12_13_14_15_16_19_23_25 28
2_5_6_12_13_14_15_16_19_23_25 18
7_8_9_10_11_17 22_26_39
7_8_9_10_11_17 20_27_29
1_3 7_8_9_10_11_17
0 2_5_6_12_13_14_15_16_19_23_25
0 1_3
12 #edges, tree 20
22_26_39 47_48
28 30_52
28 38_45
2_5_6_12_13_14_15_16_19_23_25 49_50
2_5_6_12_13_14_15_16_19_23_25 28
2_5_6_12_13_14_15_16_19_23_25 18
18 24_31_33_40_41
7_8_9_10_11_17 22_26_39
7_8_9_10_11_17 20_27_29
1_3 7_8_9_10_11_17
0 2_5_6_12_13_14_15_16_19_23_25
0 1_3
12 #edges, tree 21
22_26_39 47_48
28 30_52
28 49_50
28 38_45
2_5_6_12_13_14_15_16_19_23_25 28
2_5_6_12_13_14_15_16_19_23_25 18
18 24_31_33_40_41
7_8_9_10_11_17 22_26_39
7_8_9_10_11_17 20_27_29
1_3 7_8_9_10_11_17
0 2_5_6_12_13_14_15_16_19_23_25
0 1_3
12 #edges, tree 22
22_26_39 47_48
28 30_52
28 49_50
28 38_45
2_5_6_12_13_14_15_16_19_23_25 24_31_33_40_41
2_5_6_12_13_14_15_16_19_23_25 28
2_5_6_12_13_14_15_16_19_23_25 18
7_8_9_10_11_17 22_26_39
7_8_9_10_11_17 20_27_29
1_3 7_8_9_10_11_17
0 2_5_6_12_13_14_15_16_19_23_25
0 1_3
12 #edges, tree 23
30_52 49_50
22_26_39 47_48
28 30_52
28 38_45
2_5_6_12_13_14_15_16_19_23_25 28
2_5_6_12_13_14_15_16_19_23_25 18
18 24_31_33_40_41
7_8_9_10_11_17 22_26_39
7_8_9_10_11_17 20_27_29
1_3 7_8_9_10_11_17
0 2_5_6_12_13_14_15_16_19_23_25
0 1_3
12 #edges, tree 24
30_52 49_50
22_26_39 47_48
28 30_52
28 38_45
2_5_6_12_13_14_15_16_19_23_25 24_31_33_40_41
2_5_6_12_13_14_15_16_19_23_25 28
2_5_6_12_13_14_15_16_19_23_25 18
7_8_9_10_11_17 22_26_39
7_8_9_10_11_17 20_27_29
1_3 7_8_9_10_11_17
0 2_5_6_12_13_14_15_16_19_23_25
0 1_3
12 #edges, tree 25
22_26_39 47_48
28 30_52
28 38_45
2_5_6_12_13_14_15_16_19_23_25 49_50
2_5_6_12_13_14_15_16_19_23_25 24_31_33_40_41
2_5_6_12_13_14_15_16_19_23_25 20_27_29
2_5_6_12_13_14_15_16_19_23_25 28
2_5_6_12_13_14_15_16_19_23_25 18
7_8_9_10_11_17 22_26_39
1_3 7_8_9_10_11_17
0 2_5_6_12_13_14_15_16_19_23_25
0 1_3
12 #edges, tree 26
22_26_39 47_48
28 30_52
28 49_50
28 38_45
2_5_6_12_13_14_15_16_19_23_25 24_31_33_40_41
2_5_6_12_13_14_15_16_19_23_25 20_27_29
2_5_6_12_13_14_15_16_19_23_25 28
2_5_6_12_13_14_15_16_19_23_25 18
7_8_9_10_11_17 22_26_39
1_3 7_8_9_10_11_17
0 2_5_6_12_13_14_15_16_19_23_25
0 1_3
12 #edges, tree 27
30_52 49_50
22_26_39 47_48
28 30_52
28 38_45
2_5_6_12_13_14_15_16_19_23_25 24_31_33_40_41
2_5_6_12_13_14_15_16_19_23_25 20_27_29
2_5_6_12_13_14_15_16_19_23_25 28
2_5_6_12_13_14_15_16_19_23_25 18
7_8_9_10_11_17 22_26_39
1_3 7_8_9_10_11_17
0 2_5_6_12_13_14_15_16_19_23_25
0 1_3
12 #edges, tree 28
22_26_39 47_48
28 30_52
28 38_45
2_5_6_12_13_14_15_16_19_23_25 49_50
2_5_6_12_13_14_15_16_19_23_25 20_27_29
2_5_6_12_13_14_15_16_19_23_25 28
2_5_6_12_13_14_15_16_19_23_25 18
18 24_31_33_40_41
7_8_9_10_11_17 22_26_39
1_3 7_8_9_10_11_17
0 2_5_6_12_13_14_15_16_19_23_25
0 1_3
12 #edges, tree 29
30_52 49_50
22_26_39 47_48
28 30_52
28 38_45
2_5_6_12_13_14_15_16_19_23_25 20_27_29
2_5_6_12_13_14_15_16_19_23_25 28
2_5_6_12_13_14_15_16_19_23_25 18
18 24_31_33_40_41
7_8_9_10_11_17 22_26_39
1_3 7_8_9_10_11_17
0 2_5_6_12_13_14_15_16_19_23_25
0 1_3
12 #edges, tree 30
22_26_39 47_48
28 30_52
28 49_50
28 38_45
2_5_6_12_13_14_15_16_19_23_25 20_27_29
2_5_6_12_13_14_15_16_19_23_25 28
2_5_6_12_13_14_15_16_19_23_25 18
18 24_31_33_40_41
7_8_9_10_11_17 22_26_39
1_3 7_8_9_10_11_17
0 2_5_6_12_13_14_15_16_19_23_25
0 1_3
