6 #anatomical sites
7 #samples
30 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
6	M5_0	5	M5	4	7	202	0
6	M5_0	5	M5	5	8	207	0
6	M5_0	5	M5	6	9	96	88
6	M5_0	5	M5	7	10	102	94
6	M5_0	5	M5	8	11	183	1
6	M5_0	5	M5	9	12	208	0
6	M5_0	5	M5	10	13	192	0
6	M5_0	5	M5	11	14	198	1
6	M5_0	5	M5	12	15	107	117
6	M5_0	5	M5	13	16	216	0
6	M5_0	5	M5	14	17	188	0
6	M5_0	5	M5	15	19	101	105
6	M5_0	5	M5	16	23	175	0
6	M5_0	5	M5	17	25	181	0
6	M5_0	5	M5	18	27	200	0
6	M5_0	5	M5	19	31	204	0
6	M5_0	5	M5	20	32	102	102
6	M5_0	5	M5	21	33	186	0
6	M5_0	5	M5	22	34	198	0
6	M5_0	5	M5	23	36	215	0
6	M5_0	5	M5	24	37	95	90
6	M5_0	5	M5	25	38	217	2
6	M5_0	5	M5	26	39	209	0
6	M5_0	5	M5	27	40	215	0
6	M5_0	5	M5	28	42	203	0
6	M5_0	5	M5	29	48	209	0
