5 #anatomical sites
6 #samples
36 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
3	M2_0	2	M2	17	17	192	0
3	M2_0	2	M2	18	18	207	0
3	M2_0	2	M2	19	19	192	0
3	M2_0	2	M2	20	20	197	0
3	M2_0	2	M2	21	21	183	0
3	M2_0	2	M2	22	22	202	0
3	M2_0	2	M2	23	23	205	0
3	M2_0	2	M2	24	24	102	106
3	M2_0	2	M2	25	25	189	0
3	M2_0	2	M2	26	26	200	0
3	M2_0	2	M2	27	28	194	0
3	M2_0	2	M2	28	29	215	0
3	M2_0	2	M2	29	30	172	0
3	M2_0	2	M2	30	32	248	0
3	M2_0	2	M2	31	33	221	0
3	M2_0	2	M2	32	34	195	1
3	M2_0	2	M2	33	35	190	0
3	M2_0	2	M2	34	38	204	0
3	M2_0	2	M2	35	42	171	0
4	M3_0	3	M3	0	0	87	119
4	M3_0	3	M3	1	1	96	86
4	M3_0	3	M3	2	2	105	102
4	M3_0	3	M3	3	3	95	96
4	M3_0	3	M3	4	4	107	92
4	M3_0	3	M3	5	5	108	107
4	M3_0	3	M3	6	6	99	113
4	M3_0	3	M3	7	7	93	95
4	M3_0	3	M3	8	8	89	114
4	M3_0	3	M3	9	9	96	92
4	M3_0	3	M3	10	10	100	101
4	M3_0	3	M3	11	11	97	98
4	M3_0	3	M3	12	12	117	98
4	M3_0	3	M3	13	13	195	0
4	M3_0	3	M3	14	14	200	0
4	M3_0	3	M3	15	15	191	0
4	M3_0	3	M3	16	16	201	1
4	M3_0	3	M3	17	17	206	0
4	M3_0	3	M3	18	18	222	0
4	M3_0	3	M3	19	19	218	0
4	M3_0	3	M3	20	20	98	105
4	M3_0	3	M3	21	21	170	1
4	M3_0	3	M3	22	22	203	0
4	M3_0	3	M3	23	23	200	1
4	M3_0	3	M3	24	24	204	0
4	M3_0	3	M3	25	25	201	0
4	M3_0	3	M3	26	26	197	1
4	M3_0	3	M3	27	28	209	0
4	M3_0	3	M3	28	29	164	1
4	M3_0	3	M3	29	30	200	0
4	M3_0	3	M3	30	32	177	0
4	M3_0	3	M3	31	33	97	109
4	M3_0	3	M3	32	34	196	1
4	M3_0	3	M3	33	35	194	0
4	M3_0	3	M3	34	38	114	96
4	M3_0	3	M3	35	42	217	0
5	M4_0	4	M4	0	0	97	101
5	M4_0	4	M4	1	1	88	94
5	M4_0	4	M4	2	2	84	95
5	M4_0	4	M4	3	3	107	112
5	M4_0	4	M4	4	4	112	104
5	M4_0	4	M4	5	5	107	96
5	M4_0	4	M4	6	6	103	85
5	M4_0	4	M4	7	7	103	94
5	M4_0	4	M4	8	8	107	101
5	M4_0	4	M4	9	9	94	119
5	M4_0	4	M4	10	10	101	116
5	M4_0	4	M4	11	11	113	94
5	M4_0	4	M4	12	12	92	87
5	M4_0	4	M4	13	13	209	0
5	M4_0	4	M4	14	14	101	104
5	M4_0	4	M4	15	15	101	111
5	M4_0	4	M4	16	16	205	0
5	M4_0	4	M4	17	17	109	115
5	M4_0	4	M4	18	18	203	0
5	M4_0	4	M4	19	19	220	0
5	M4_0	4	M4	20	20	203	0
5	M4_0	4	M4	21	21	196	0
5	M4_0	4	M4	22	22	219	0
5	M4_0	4	M4	23	23	199	0
5	M4_0	4	M4	24	24	207	0
5	M4_0	4	M4	25	25	200	1
5	M4_0	4	M4	26	26	212	0
5	M4_0	4	M4	27	28	195	0
5	M4_0	4	M4	28	29	212	0
5	M4_0	4	M4	29	30	111	114
5	M4_0	4	M4	30	32	196	0
5	M4_0	4	M4	31	33	181	0
5	M4_0	4	M4	32	34	183	0
5	M4_0	4	M4	33	35	205	0
5	M4_0	4	M4	34	38	175	1
5	M4_0	4	M4	35	42	137	73
