6 #anatomical sites
7 #samples
42 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
4	M3_0	3	M3	41	57	193	0
5	M4_0	4	M4	0	0	101	95
5	M4_0	4	M4	1	2	178	0
5	M4_0	4	M4	2	3	188	0
5	M4_0	4	M4	3	4	219	0
5	M4_0	4	M4	4	5	207	0
5	M4_0	4	M4	5	6	197	0
5	M4_0	4	M4	6	8	202	1
5	M4_0	4	M4	7	9	190	0
5	M4_0	4	M4	8	10	206	0
5	M4_0	4	M4	9	11	217	0
5	M4_0	4	M4	10	13	92	103
5	M4_0	4	M4	11	15	113	113
5	M4_0	4	M4	12	16	204	0
5	M4_0	4	M4	13	17	101	92
5	M4_0	4	M4	14	18	92	105
5	M4_0	4	M4	15	19	225	1
5	M4_0	4	M4	16	20	176	1
5	M4_0	4	M4	17	21	186	0
5	M4_0	4	M4	18	22	213	0
5	M4_0	4	M4	19	24	210	2
5	M4_0	4	M4	20	25	219	0
5	M4_0	4	M4	21	26	111	95
5	M4_0	4	M4	22	27	186	0
5	M4_0	4	M4	23	28	217	0
5	M4_0	4	M4	24	29	84	96
5	M4_0	4	M4	25	30	210	0
5	M4_0	4	M4	26	31	198	0
5	M4_0	4	M4	27	32	93	105
5	M4_0	4	M4	28	33	98	84
5	M4_0	4	M4	29	35	198	0
5	M4_0	4	M4	30	37	188	0
5	M4_0	4	M4	31	38	185	0
5	M4_0	4	M4	32	41	204	2
5	M4_0	4	M4	33	43	115	104
5	M4_0	4	M4	34	45	203	0
5	M4_0	4	M4	35	47	98	102
5	M4_0	4	M4	36	49	108	97
5	M4_0	4	M4	37	50	165	33
5	M4_0	4	M4	38	51	170	25
5	M4_0	4	M4	39	53	180	22
5	M4_0	4	M4	40	55	177	10
5	M4_0	4	M4	41	57	164	20
6	M5_0	5	M5	0	0	101	89
6	M5_0	5	M5	1	2	189	0
6	M5_0	5	M5	2	3	195	0
6	M5_0	5	M5	3	4	206	0
6	M5_0	5	M5	4	5	199	0
6	M5_0	5	M5	5	6	202	0
6	M5_0	5	M5	6	8	204	0
6	M5_0	5	M5	7	9	192	0
6	M5_0	5	M5	8	10	221	0
6	M5_0	5	M5	9	11	104	98
6	M5_0	5	M5	10	13	192	0
6	M5_0	5	M5	11	15	223	0
6	M5_0	5	M5	12	16	106	90
6	M5_0	5	M5	13	17	188	1
6	M5_0	5	M5	14	18	192	0
6	M5_0	5	M5	15	19	207	0
6	M5_0	5	M5	16	20	185	0
6	M5_0	5	M5	17	21	97	103
6	M5_0	5	M5	18	22	218	0
6	M5_0	5	M5	19	24	100	99
6	M5_0	5	M5	20	25	212	0
6	M5_0	5	M5	21	26	205	0
6	M5_0	5	M5	22	27	99	73
6	M5_0	5	M5	23	28	199	0
6	M5_0	5	M5	24	29	199	0
6	M5_0	5	M5	25	30	81	106
6	M5_0	5	M5	26	31	212	0
6	M5_0	5	M5	27	32	193	0
6	M5_0	5	M5	28	33	199	0
6	M5_0	5	M5	29	35	211	0
6	M5_0	5	M5	30	37	194	0
6	M5_0	5	M5	31	38	101	93
6	M5_0	5	M5	32	41	215	0
6	M5_0	5	M5	33	43	194	0
6	M5_0	5	M5	34	45	98	70
6	M5_0	5	M5	35	47	223	1
6	M5_0	5	M5	36	49	208	1
6	M5_0	5	M5	37	50	206	0
6	M5_0	5	M5	38	51	194	0
6	M5_0	5	M5	39	53	199	0
6	M5_0	5	M5	40	55	209	0
6	M5_0	5	M5	41	57	181	1
