5 #anatomical sites
6 #samples
37 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
3	M2_0	2	M2	21	21	206	0
3	M2_0	2	M2	22	22	203	0
3	M2_0	2	M2	23	23	199	0
3	M2_0	2	M2	24	24	204	0
3	M2_0	2	M2	25	25	196	0
3	M2_0	2	M2	26	26	210	0
3	M2_0	2	M2	27	27	212	0
3	M2_0	2	M2	28	28	150	33
3	M2_0	2	M2	29	30	170	24
3	M2_0	2	M2	30	31	180	12
3	M2_0	2	M2	31	32	200	0
3	M2_0	2	M2	32	33	189	0
3	M2_0	2	M2	33	34	173	12
3	M2_0	2	M2	34	35	178	29
3	M2_0	2	M2	35	37	191	0
3	M2_0	2	M2	36	40	206	0
4	M3_0	3	M3	0	0	118	87
4	M3_0	3	M3	1	1	90	100
4	M3_0	3	M3	2	2	117	101
4	M3_0	3	M3	3	3	94	98
4	M3_0	3	M3	4	4	181	1
4	M3_0	3	M3	5	5	200	0
4	M3_0	3	M3	6	6	197	0
4	M3_0	3	M3	7	7	197	0
4	M3_0	3	M3	8	8	91	99
4	M3_0	3	M3	9	9	216	0
4	M3_0	3	M3	10	10	184	0
4	M3_0	3	M3	11	11	182	0
4	M3_0	3	M3	12	12	184	0
4	M3_0	3	M3	13	13	90	102
4	M3_0	3	M3	14	14	187	0
4	M3_0	3	M3	15	15	191	0
4	M3_0	3	M3	16	16	166	0
4	M3_0	3	M3	17	17	194	1
4	M3_0	3	M3	18	18	212	0
4	M3_0	3	M3	19	19	100	108
4	M3_0	3	M3	20	20	217	1
4	M3_0	3	M3	21	21	214	0
4	M3_0	3	M3	22	22	115	101
4	M3_0	3	M3	23	23	193	0
4	M3_0	3	M3	24	24	198	0
4	M3_0	3	M3	25	25	203	1
4	M3_0	3	M3	26	26	114	93
4	M3_0	3	M3	27	27	198	0
4	M3_0	3	M3	28	28	201	0
4	M3_0	3	M3	29	30	199	0
4	M3_0	3	M3	30	31	187	0
4	M3_0	3	M3	31	32	175	33
4	M3_0	3	M3	32	33	205	1
4	M3_0	3	M3	33	34	219	0
4	M3_0	3	M3	34	35	211	0
4	M3_0	3	M3	35	37	183	0
4	M3_0	3	M3	36	40	218	0
5	M4_0	4	M4	0	0	114	106
5	M4_0	4	M4	1	1	105	102
5	M4_0	4	M4	2	2	97	108
5	M4_0	4	M4	3	3	209	0
5	M4_0	4	M4	4	4	190	0
5	M4_0	4	M4	5	5	201	0
5	M4_0	4	M4	6	6	94	101
5	M4_0	4	M4	7	7	205	0
5	M4_0	4	M4	8	8	215	0
5	M4_0	4	M4	9	9	103	93
5	M4_0	4	M4	10	10	193	0
5	M4_0	4	M4	11	11	209	0
5	M4_0	4	M4	12	12	104	93
5	M4_0	4	M4	13	13	202	0
5	M4_0	4	M4	14	14	211	1
5	M4_0	4	M4	15	15	104	97
5	M4_0	4	M4	16	16	105	102
5	M4_0	4	M4	17	17	183	0
5	M4_0	4	M4	18	18	195	1
5	M4_0	4	M4	19	19	212	0
5	M4_0	4	M4	20	20	175	1
5	M4_0	4	M4	21	21	194	0
5	M4_0	4	M4	22	22	217	0
5	M4_0	4	M4	23	23	95	104
5	M4_0	4	M4	24	24	204	0
5	M4_0	4	M4	25	25	106	107
5	M4_0	4	M4	26	26	190	0
5	M4_0	4	M4	27	27	235	0
5	M4_0	4	M4	28	28	162	0
5	M4_0	4	M4	29	30	196	0
5	M4_0	4	M4	30	31	217	0
5	M4_0	4	M4	31	32	213	0
5	M4_0	4	M4	32	33	204	0
5	M4_0	4	M4	33	34	191	0
5	M4_0	4	M4	34	35	187	0
5	M4_0	4	M4	35	37	206	0
5	M4_0	4	M4	36	40	194	0
