treeID	sum_condition_error	SCE_ranking	lowest_SCE	edge_probability_score	edge_probability_ranking	highest_edge_probability
257	0.605	52	Alternative tree	-99.75969327587	308	Alternative tree
258	0.545	24	Alternative tree	-104.846472431273	383	Alternative tree
259	0.566666666666667	32	Alternative tree	-97.4699557963888	287	Alternative tree
260	0.657142857142857	79	Alternative tree	-97.4699557963888	287	Alternative tree
261	0.721052631578947	128	Alternative tree	-74.1989603056993	195	Alternative tree
262	0.74	144	Alternative tree	-69.2110953929639	130	Alternative tree
263	0.645	74	Alternative tree	-64.0629983070581	62	Alternative tree
264	0.63	67	Alternative tree	-97.68156468496	289	Alternative tree
265	0.685	96	Alternative tree	-97.68156468496	289	Alternative tree
266	0.59	46	Alternative tree	-102.768343840363	351	Alternative tree
267	0.842105263157895	200	Alternative tree	-70.5074524031771	150	Alternative tree
268	0.742105263157895	145	Alternative tree	-65.3593553172713	78	Alternative tree
269	0.726315789473684	133	Alternative tree	-98.9779216951732	300	Alternative tree
270	0.784210526315789	170	Alternative tree	-98.9779216951732	300	Alternative tree
271	0.684210526315789	93	Alternative tree	-104.064700850576	374	Alternative tree
272	0.685	96	Alternative tree	-96.6881842156919	281	Alternative tree
273	0.74	144	Alternative tree	-96.6881842156919	281	Alternative tree
274	0.74	144	Alternative tree	-101.774963371095	334	Alternative tree
275	0.761904761904762	157	Alternative tree	-89.2283888378044	264	Alternative tree
276	0.671428571428571	86	Alternative tree	-84.0802917518986	262	Alternative tree
277	0.657142857142857	79	Alternative tree	-117.698858129801	466	Alternative tree
278	0.70952380952381	117	Alternative tree	-117.698858129801	466	Alternative tree
279	0.619047619047619	59	Alternative tree	-122.785637285204	470	Alternative tree
280	0.622727272727273	61	Alternative tree	-115.409120650319	463	Alternative tree
281	0.672727272727273	87	Alternative tree	-115.409120650319	463	Alternative tree
282	0.672727272727273	87	Alternative tree	-120.495899805722	468	Alternative tree
283	0.795238095238095	177	Alternative tree	-99.7172416528835	307	Alternative tree
284	0.795238095238095	177	Alternative tree	-99.7172416528835	307	Alternative tree
285	0.745	147	Alternative tree	-101.407259510236	330	Alternative tree
286	0.8	179	Alternative tree	-101.407259510236	330	Alternative tree
287	0.8	179	Alternative tree	-106.494038665639	411	Alternative tree
288	0.685714285714286	98	Alternative tree	-64.5328830142356	67	Alternative tree
289	0.86	207	Alternative tree	-63.7511114335388	59	Alternative tree
290	0.915	223	Alternative tree	-81.1346612108272	254	Alternative tree
291	0.93	228	Alternative tree	-81.1346612108272	254	Alternative tree
292	0.86	207	Alternative tree	-81.1346612108272	254	Alternative tree
293	0.93	227	Alternative tree	-81.1346612108272	254	Alternative tree
294	0.93	227	Alternative tree	-81.1346612108272	254	Alternative tree
295	0.925	225	Alternative tree	-81.1346612108272	254	Alternative tree
296	0.86	207	Alternative tree	-67.1738297178697	104	Alternative tree
297	0.86	207	Alternative tree	-76.3164112472429	216	Alternative tree
298	0.92	224	Alternative tree	-68.4701867280829	120	Alternative tree
299	0.871428571428571	212	Alternative tree	-71.3285463345075	158	Alternative tree
300	0.780952380952381	169	Alternative tree	-66.1804492486017	87	Alternative tree
301	0.766666666666667	162	Alternative tree	-99.7990156265036	309	Alternative tree
302	0.819047619047619	186	Alternative tree	-99.7990156265036	309	Alternative tree
303	0.728571428571429	136	Alternative tree	-104.885794781907	385	Alternative tree
304	0.625	64	Alternative tree	-63.2704153222012	52	Alternative tree
305	0.647619047619048	75	Alternative tree	-80.6539650994896	253	Alternative tree
306	0.661904761904762	82	Alternative tree	-80.6539650994896	253	Alternative tree
307	0.595238095238095	50	Alternative tree	-80.6539650994896	253	Alternative tree
308	0.661904761904762	82	Alternative tree	-80.6539650994896	253	Alternative tree
309	0.661904761904762	82	Alternative tree	-80.6539650994896	253	Alternative tree
310	0.657142857142857	79	Alternative tree	-80.6539650994896	253	Alternative tree
311	0.595238095238095	50	Alternative tree	-66.6931336065322	95	Alternative tree
312	0.625	64	Alternative tree	-75.8357151359054	214	Alternative tree
313	0.685	95	Alternative tree	-67.9894906167454	113	Alternative tree
314	0.561904761904762	30	Alternative tree	-70.8478502231699	154	Alternative tree
315	0.642857142857143	73	Alternative tree	-65.6997531372642	80	Alternative tree
316	0.504761904761905	12	Alternative tree	-99.3183195151661	302	Alternative tree
317	0.595238095238095	49	Alternative tree	-99.3183195151661	302	Alternative tree
318	0.538095238095238	20	Alternative tree	-104.405098670569	380	Alternative tree
319	0.82	188	Alternative tree	-79.8721935187928	249	Alternative tree
320	0.835	196	Alternative tree	-79.8721935187928	249	Alternative tree
321	0.765	160	Alternative tree	-79.8721935187928	249	Alternative tree
322	0.835	196	Alternative tree	-79.8721935187928	249	Alternative tree
323	0.835	196	Alternative tree	-79.8721935187928	249	Alternative tree
324	0.83	195	Alternative tree	-79.8721935187928	249	Alternative tree
325	0.765	160	Alternative tree	-65.9113620258354	85	Alternative tree
326	0.805263157894737	182	Alternative tree	-75.0539435552086	207	Alternative tree
327	0.868421052631579	211	Alternative tree	-67.2077190360485	105	Alternative tree
328	0.82	188	Alternative tree	-70.0660786424731	142	Alternative tree
329	0.725	132	Alternative tree	-64.9179815565673	72	Alternative tree
330	0.71	119	Alternative tree	-98.5365479344692	297	Alternative tree
331	0.765	159	Alternative tree	-98.5365479344692	297	Alternative tree
332	0.67	85	Alternative tree	-103.623327089872	367	Alternative tree
333	0.765	160	Alternative tree	-78.4766618395395	240	Alternative tree
334	0.780952380952381	168	Alternative tree	-73.4887969268041	189	Alternative tree
335	0.690476190476191	105	Alternative tree	-68.3406998408983	118	Alternative tree
336	0.676190476190476	90	Alternative tree	-101.9592662188	341	Alternative tree
337	0.728571428571429	135	Alternative tree	-101.9592662188	341	Alternative tree
338	0.638095238095238	70	Alternative tree	-107.046045374203	421	Alternative tree
339	0.88	214	Alternative tree	-74.7851539370173	203	Alternative tree
340	0.785	172	Alternative tree	-69.6370568511115	137	Alternative tree
341	0.77	164	Alternative tree	-103.255623229013	360	Alternative tree
342	0.825	192	Alternative tree	-103.255623229013	360	Alternative tree
343	0.73	137	Alternative tree	-108.342402384416	434	Alternative tree
344	0.728571428571429	136	Alternative tree	-100.965885749532	325	Alternative tree
345	0.780952380952381	168	Alternative tree	-100.965885749532	325	Alternative tree
346	0.780952380952381	169	Alternative tree	-106.052664904935	403	Alternative tree
347	0.652380952380952	77	Alternative tree	-100.110902500023	314	Alternative tree
348	0.704761904761905	112	Alternative tree	-100.110902500023	314	Alternative tree
349	0.704761904761905	112	Alternative tree	-105.197681655426	391	Alternative tree
350	0.609523809523809	53	Alternative tree	-62.3931440401388	43	Alternative tree
351	0.661904761904762	82	Alternative tree	-79.7766938174273	248	Alternative tree
352	0.676190476190476	90	Alternative tree	-79.7766938174273	248	Alternative tree
353	0.609523809523809	53	Alternative tree	-79.7766938174273	248	Alternative tree
354	0.676190476190476	90	Alternative tree	-79.7766938174273	248	Alternative tree
355	0.676190476190476	90	Alternative tree	-79.7766938174273	248	Alternative tree
356	0.671428571428571	86	Alternative tree	-79.7766938174273	248	Alternative tree
357	0.609523809523809	53	Alternative tree	-65.8158623244698	83	Alternative tree
358	0.609523809523809	53	Alternative tree	-74.958443853843	205	Alternative tree
359	0.666666666666667	84	Alternative tree	-67.112219334683	103	Alternative tree
360	0.55	26	Alternative tree	-69.9705789411076	140	Alternative tree
361	0.627272727272727	65	Alternative tree	-64.8224818552018	70	Alternative tree
362	0.495454545454545	10	Alternative tree	-98.4410482331037	294	Alternative tree
363	0.581818181818182	42	Alternative tree	-98.4410482331037	294	Alternative tree
364	0.527272727272727	16	Alternative tree	-103.527827388507	364	Alternative tree
365	0.835	196	Alternative tree	-78.9949222367305	242	Alternative tree
366	0.85	204	Alternative tree	-78.9949222367305	242	Alternative tree
367	0.78	167	Alternative tree	-78.9949222367305	242	Alternative tree
368	0.85	204	Alternative tree	-78.9949222367305	242	Alternative tree
369	0.85	204	Alternative tree	-78.9949222367305	242	Alternative tree
370	0.845	201	Alternative tree	-78.9949222367305	242	Alternative tree
371	0.78	167	Alternative tree	-65.034090743773	75	Alternative tree
372	0.78	167	Alternative tree	-74.1766722731462	194	Alternative tree
373	0.84	199	Alternative tree	-66.3304477539862	89	Alternative tree
374	0.795238095238095	177	Alternative tree	-69.1888073604108	129	Alternative tree
375	0.704761904761905	112	Alternative tree	-64.040710274505	61	Alternative tree
376	0.69047619047619	103	Alternative tree	-97.6592766524069	288	Alternative tree
377	0.742857142857143	146	Alternative tree	-97.6592766524069	288	Alternative tree
378	0.652380952380952	77	Alternative tree	-102.74605580781	350	Alternative tree
379	0.78	167	Alternative tree	-77.5993905574771	232	Alternative tree
380	0.795238095238095	177	Alternative tree	-72.6115256447417	177	Alternative tree
381	0.704761904761905	112	Alternative tree	-67.4634285588359	107	Alternative tree
382	0.69047619047619	104	Alternative tree	-101.081994936738	327	Alternative tree
383	0.742857142857143	146	Alternative tree	-101.081994936738	327	Alternative tree
384	0.652380952380952	77	Alternative tree	-106.168774092141	406	Alternative tree
385	0.852380952380952	205	Alternative tree	-73.9078826549549	193	Alternative tree
386	0.761904761904762	157	Alternative tree	-68.7597855690491	125	Alternative tree
387	0.747619047619048	150	Alternative tree	-102.378351946951	347	Alternative tree
388	0.8	179	Alternative tree	-102.378351946951	347	Alternative tree
389	0.70952380952381	117	Alternative tree	-107.465131102354	426	Alternative tree
390	0.709090909090909	115	Alternative tree	-100.08861446747	313	Alternative tree
391	0.759090909090909	156	Alternative tree	-100.08861446747	313	Alternative tree
392	0.759090909090909	155	Alternative tree	-105.175393622873	390	Alternative tree
