7 #anatomical sites
8 #samples
35 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
3	M2_0	2	M2	2	2	97	125
3	M2_0	2	M2	3	3	94	120
3	M2_0	2	M2	4	4	97	100
3	M2_0	2	M2	5	5	220	0
3	M2_0	2	M2	6	6	83	116
3	M2_0	2	M2	7	7	102	98
3	M2_0	2	M2	8	8	199	0
3	M2_0	2	M2	9	9	215	0
3	M2_0	2	M2	10	10	212	0
3	M2_0	2	M2	11	11	193	0
3	M2_0	2	M2	12	12	238	0
3	M2_0	2	M2	13	13	216	1
3	M2_0	2	M2	14	15	188	0
3	M2_0	2	M2	15	16	206	0
3	M2_0	2	M2	16	19	197	0
3	M2_0	2	M2	17	20	218	0
3	M2_0	2	M2	18	21	207	0
3	M2_0	2	M2	19	22	209	0
3	M2_0	2	M2	20	23	189	0
3	M2_0	2	M2	21	24	195	1
3	M2_0	2	M2	22	25	179	0
3	M2_0	2	M2	23	26	180	0
3	M2_0	2	M2	24	27	187	0
3	M2_0	2	M2	25	28	189	14
3	M2_0	2	M2	26	31	214	0
3	M2_0	2	M2	27	32	220	2
3	M2_0	2	M2	28	33	205	0
3	M2_0	2	M2	29	34	190	0
3	M2_0	2	M2	30	35	213	0
3	M2_0	2	M2	31	38	182	0
3	M2_0	2	M2	32	41	178	0
3	M2_0	2	M2	33	47	177	0
3	M2_0	2	M2	34	48	234	0
4	M3_0	3	M3	0	0	94	106
4	M3_0	3	M3	1	1	85	99
4	M3_0	3	M3	2	2	99	94
4	M3_0	3	M3	3	3	89	97
4	M3_0	3	M3	4	4	99	107
4	M3_0	3	M3	5	5	191	1
4	M3_0	3	M3	6	6	97	88
4	M3_0	3	M3	7	7	111	103
4	M3_0	3	M3	8	8	184	0
4	M3_0	3	M3	9	9	207	1
4	M3_0	3	M3	10	10	205	1
4	M3_0	3	M3	11	11	199	0
4	M3_0	3	M3	12	12	171	0
4	M3_0	3	M3	13	13	197	0
4	M3_0	3	M3	14	15	221	1
4	M3_0	3	M3	15	16	201	0
4	M3_0	3	M3	16	19	220	0
4	M3_0	3	M3	17	20	206	0
4	M3_0	3	M3	18	21	192	0
4	M3_0	3	M3	19	22	112	94
4	M3_0	3	M3	20	23	210	0
4	M3_0	3	M3	21	24	97	105
4	M3_0	3	M3	22	25	106	96
4	M3_0	3	M3	23	26	195	0
4	M3_0	3	M3	24	27	221	0
4	M3_0	3	M3	25	28	155	0
4	M3_0	3	M3	26	31	209	0
4	M3_0	3	M3	27	32	194	12
4	M3_0	3	M3	28	33	167	30
4	M3_0	3	M3	29	34	187	0
4	M3_0	3	M3	30	35	227	0
4	M3_0	3	M3	31	38	182	19
4	M3_0	3	M3	32	41	212	0
4	M3_0	3	M3	33	47	183	0
4	M3_0	3	M3	34	48	197	0
5	M4_0	4	M4	0	0	105	101
5	M4_0	4	M4	1	1	92	76
5	M4_0	4	M4	2	2	177	0
5	M4_0	4	M4	3	3	183	0
5	M4_0	4	M4	4	4	198	0
5	M4_0	4	M4	5	5	97	92
5	M4_0	4	M4	6	6	213	0
5	M4_0	4	M4	7	7	233	0
5	M4_0	4	M4	8	8	102	94
5	M4_0	4	M4	9	9	107	100
5	M4_0	4	M4	10	10	192	0
5	M4_0	4	M4	11	11	214	0
5	M4_0	4	M4	12	12	99	98
5	M4_0	4	M4	13	13	195	1
5	M4_0	4	M4	14	15	199	2
5	M4_0	4	M4	15	16	175	0
5	M4_0	4	M4	16	19	94	115
5	M4_0	4	M4	17	20	196	0
5	M4_0	4	M4	18	21	179	0
5	M4_0	4	M4	19	22	182	1
5	M4_0	4	M4	20	23	99	83
5	M4_0	4	M4	21	24	228	1
5	M4_0	4	M4	22	25	203	0
5	M4_0	4	M4	23	26	93	78
5	M4_0	4	M4	24	27	210	0
5	M4_0	4	M4	25	28	211	1
5	M4_0	4	M4	26	31	180	0
5	M4_0	4	M4	27	32	200	0
5	M4_0	4	M4	28	33	214	0
5	M4_0	4	M4	29	34	189	22
5	M4_0	4	M4	30	35	129	77
5	M4_0	4	M4	31	38	194	0
5	M4_0	4	M4	32	41	224	0
5	M4_0	4	M4	33	47	187	0
5	M4_0	4	M4	34	48	209	0
6	M5_0	5	M5	0	0	113	91
6	M5_0	5	M5	1	1	88	104
6	M5_0	5	M5	2	2	83	103
6	M5_0	5	M5	3	3	96	97
6	M5_0	5	M5	4	4	111	91
6	M5_0	5	M5	5	5	204	0
6	M5_0	5	M5	6	6	105	118
6	M5_0	5	M5	7	7	95	80
6	M5_0	5	M5	8	8	206	0
6	M5_0	5	M5	9	9	202	0
6	M5_0	5	M5	10	10	170	0
6	M5_0	5	M5	11	11	202	0
6	M5_0	5	M5	12	12	225	0
6	M5_0	5	M5	13	13	186	0
6	M5_0	5	M5	14	15	208	0
6	M5_0	5	M5	15	16	102	100
6	M5_0	5	M5	16	19	210	0
6	M5_0	5	M5	17	20	200	0
6	M5_0	5	M5	18	21	207	2
6	M5_0	5	M5	19	22	201	0
6	M5_0	5	M5	20	23	196	0
6	M5_0	5	M5	21	24	221	0
6	M5_0	5	M5	22	25	215	0
6	M5_0	5	M5	23	26	174	0
6	M5_0	5	M5	24	27	190	0
6	M5_0	5	M5	25	28	198	0
6	M5_0	5	M5	26	31	184	0
6	M5_0	5	M5	27	32	192	1
6	M5_0	5	M5	28	33	197	0
6	M5_0	5	M5	29	34	198	0
6	M5_0	5	M5	30	35	192	0
6	M5_0	5	M5	31	38	194	0
6	M5_0	5	M5	32	41	211	0
6	M5_0	5	M5	33	47	215	1
6	M5_0	5	M5	34	48	201	0
7	M6_0	6	M6	0	0	115	98
7	M6_0	6	M6	1	1	112	91
7	M6_0	6	M6	2	2	100	101
7	M6_0	6	M6	3	3	101	123
7	M6_0	6	M6	4	4	119	108
7	M6_0	6	M6	5	5	203	0
7	M6_0	6	M6	6	6	105	114
7	M6_0	6	M6	7	7	111	90
7	M6_0	6	M6	8	8	178	0
7	M6_0	6	M6	9	9	195	1
7	M6_0	6	M6	10	10	102	104
7	M6_0	6	M6	11	11	196	0
7	M6_0	6	M6	12	12	199	0
7	M6_0	6	M6	13	13	196	0
7	M6_0	6	M6	14	15	111	101
7	M6_0	6	M6	15	16	192	1
7	M6_0	6	M6	16	19	195	0
7	M6_0	6	M6	17	20	180	0
7	M6_0	6	M6	18	21	122	105
7	M6_0	6	M6	19	22	182	0
7	M6_0	6	M6	20	23	201	0
7	M6_0	6	M6	21	24	191	0
7	M6_0	6	M6	22	25	175	0
7	M6_0	6	M6	23	26	214	0
7	M6_0	6	M6	24	27	97	103
7	M6_0	6	M6	25	28	189	1
7	M6_0	6	M6	26	31	212	0
7	M6_0	6	M6	27	32	179	0
7	M6_0	6	M6	28	33	228	0
7	M6_0	6	M6	29	34	212	0
7	M6_0	6	M6	30	35	226	0
7	M6_0	6	M6	31	38	202	0
7	M6_0	6	M6	32	41	92	108
7	M6_0	6	M6	33	47	193	15
7	M6_0	6	M6	34	48	172	28
