6 #anatomical sites
7 #samples
30 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
3	M2_0	2	M2	14	15	94	109
3	M2_0	2	M2	15	16	92	92
3	M2_0	2	M2	16	17	99	103
3	M2_0	2	M2	17	18	110	99
3	M2_0	2	M2	18	22	193	0
3	M2_0	2	M2	19	23	186	1
3	M2_0	2	M2	20	24	197	0
3	M2_0	2	M2	21	25	199	0
3	M2_0	2	M2	22	26	201	0
3	M2_0	2	M2	23	27	202	0
3	M2_0	2	M2	24	29	181	0
3	M2_0	2	M2	25	30	215	0
3	M2_0	2	M2	26	34	206	0
3	M2_0	2	M2	27	36	199	0
3	M2_0	2	M2	28	37	202	0
3	M2_0	2	M2	29	39	208	0
4	M3_0	3	M3	0	0	91	86
4	M3_0	3	M3	1	1	199	0
4	M3_0	3	M3	2	2	203	0
4	M3_0	3	M3	3	4	106	97
4	M3_0	3	M3	4	5	194	0
4	M3_0	3	M3	5	6	107	102
4	M3_0	3	M3	6	7	98	107
4	M3_0	3	M3	7	8	106	113
4	M3_0	3	M3	8	9	93	97
4	M3_0	3	M3	9	10	199	1
4	M3_0	3	M3	10	11	174	0
4	M3_0	3	M3	11	12	103	89
4	M3_0	3	M3	12	13	101	100
4	M3_0	3	M3	13	14	101	107
4	M3_0	3	M3	14	15	216	0
4	M3_0	3	M3	15	16	180	1
4	M3_0	3	M3	16	17	229	0
4	M3_0	3	M3	17	18	187	0
4	M3_0	3	M3	18	22	113	116
4	M3_0	3	M3	19	23	88	100
4	M3_0	3	M3	20	24	103	91
4	M3_0	3	M3	21	25	193	0
4	M3_0	3	M3	22	26	103	101
4	M3_0	3	M3	23	27	214	0
4	M3_0	3	M3	24	29	243	0
4	M3_0	3	M3	25	30	207	0
4	M3_0	3	M3	26	34	206	0
4	M3_0	3	M3	27	36	183	0
4	M3_0	3	M3	28	37	204	0
4	M3_0	3	M3	29	39	219	0
5	M4_0	4	M4	0	0	96	106
5	M4_0	4	M4	1	1	201	0
5	M4_0	4	M4	2	2	204	0
5	M4_0	4	M4	3	4	94	95
5	M4_0	4	M4	4	5	188	0
5	M4_0	4	M4	5	6	103	103
5	M4_0	4	M4	6	7	102	102
5	M4_0	4	M4	7	8	109	109
5	M4_0	4	M4	8	9	104	110
5	M4_0	4	M4	9	10	203	0
5	M4_0	4	M4	10	11	188	0
5	M4_0	4	M4	11	12	101	107
5	M4_0	4	M4	12	13	115	118
5	M4_0	4	M4	13	14	89	115
5	M4_0	4	M4	14	15	202	2
5	M4_0	4	M4	15	16	206	0
5	M4_0	4	M4	16	17	197	1
5	M4_0	4	M4	17	18	210	0
5	M4_0	4	M4	18	22	118	104
5	M4_0	4	M4	19	23	209	0
5	M4_0	4	M4	20	24	209	0
5	M4_0	4	M4	21	25	181	0
5	M4_0	4	M4	22	26	185	0
5	M4_0	4	M4	23	27	194	0
5	M4_0	4	M4	24	29	89	100
5	M4_0	4	M4	25	30	212	0
5	M4_0	4	M4	26	34	196	0
5	M4_0	4	M4	27	36	204	35
5	M4_0	4	M4	28	37	188	12
5	M4_0	4	M4	29	39	208	0
6	M5_0	5	M5	0	0	99	109
6	M5_0	5	M5	1	1	184	0
6	M5_0	5	M5	2	2	187	0
6	M5_0	5	M5	3	4	110	81
6	M5_0	5	M5	4	5	217	0
6	M5_0	5	M5	5	6	98	103
6	M5_0	5	M5	6	7	100	96
6	M5_0	5	M5	7	8	109	93
6	M5_0	5	M5	8	9	106	89
6	M5_0	5	M5	9	10	210	0
6	M5_0	5	M5	10	11	162	0
6	M5_0	5	M5	11	12	92	96
6	M5_0	5	M5	12	13	109	111
6	M5_0	5	M5	13	14	99	107
6	M5_0	5	M5	14	15	204	0
6	M5_0	5	M5	15	16	208	1
6	M5_0	5	M5	16	17	185	0
6	M5_0	5	M5	17	18	186	0
6	M5_0	5	M5	18	22	105	105
6	M5_0	5	M5	19	23	219	0
6	M5_0	5	M5	20	24	222	0
6	M5_0	5	M5	21	25	83	113
6	M5_0	5	M5	22	26	175	0
6	M5_0	5	M5	23	27	104	104
6	M5_0	5	M5	24	29	218	1
6	M5_0	5	M5	25	30	102	110
6	M5_0	5	M5	26	34	90	90
6	M5_0	5	M5	27	36	182	0
6	M5_0	5	M5	28	37	217	0
6	M5_0	5	M5	29	39	189	20
