10 #anatomical sites
11 #samples
99 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
1	P_1	0	P	22	23	196	1
1	P_1	0	P	23	24	184	0
1	P_1	0	P	24	25	190	0
1	P_1	0	P	25	26	187	0
1	P_1	0	P	26	27	217	0
1	P_1	0	P	27	28	191	0
1	P_1	0	P	28	29	215	0
1	P_1	0	P	29	30	190	0
1	P_1	0	P	30	31	218	0
1	P_1	0	P	31	32	213	0
1	P_1	0	P	32	33	227	0
1	P_1	0	P	33	34	196	0
1	P_1	0	P	34	35	219	0
1	P_1	0	P	35	36	221	0
1	P_1	0	P	36	37	197	0
1	P_1	0	P	37	39	200	2
1	P_1	0	P	38	41	192	0
1	P_1	0	P	39	44	228	0
1	P_1	0	P	40	45	185	1
1	P_1	0	P	41	46	189	0
1	P_1	0	P	42	47	182	0
1	P_1	0	P	43	48	206	0
1	P_1	0	P	44	49	199	0
1	P_1	0	P	45	50	188	0
1	P_1	0	P	46	51	212	0
1	P_1	0	P	47	52	175	0
1	P_1	0	P	48	53	193	0
1	P_1	0	P	49	55	186	0
1	P_1	0	P	50	56	209	0
1	P_1	0	P	51	57	213	1
1	P_1	0	P	52	59	220	0
1	P_1	0	P	53	61	208	0
1	P_1	0	P	54	62	213	0
1	P_1	0	P	55	63	196	0
1	P_1	0	P	56	64	218	1
1	P_1	0	P	57	65	212	0
1	P_1	0	P	58	66	213	0
1	P_1	0	P	59	67	184	0
1	P_1	0	P	60	68	197	0
1	P_1	0	P	61	69	213	0
1	P_1	0	P	62	70	211	0
1	P_1	0	P	63	71	183	0
1	P_1	0	P	64	72	189	0
1	P_1	0	P	65	73	210	0
1	P_1	0	P	66	74	195	0
1	P_1	0	P	67	75	171	0
1	P_1	0	P	68	76	222	0
1	P_1	0	P	69	77	193	0
1	P_1	0	P	70	78	203	0
1	P_1	0	P	71	79	193	0
1	P_1	0	P	72	80	199	0
1	P_1	0	P	73	81	199	1
1	P_1	0	P	74	82	190	1
1	P_1	0	P	75	83	185	0
1	P_1	0	P	76	84	201	0
1	P_1	0	P	77	85	201	0
1	P_1	0	P	78	86	192	0
1	P_1	0	P	79	87	193	1
1	P_1	0	P	80	88	207	0
1	P_1	0	P	81	89	201	0
1	P_1	0	P	82	90	189	0
1	P_1	0	P	83	93	213	0
1	P_1	0	P	84	94	207	0
1	P_1	0	P	85	95	216	0
1	P_1	0	P	86	96	210	0
1	P_1	0	P	87	97	219	0
1	P_1	0	P	88	98	175	1
1	P_1	0	P	89	100	211	0
1	P_1	0	P	90	101	177	0
1	P_1	0	P	91	103	198	0
1	P_1	0	P	92	104	184	0
1	P_1	0	P	93	106	205	0
1	P_1	0	P	94	108	211	0
1	P_1	0	P	95	109	245	0
1	P_1	0	P	96	110	223	0
1	P_1	0	P	97	114	192	0
1	P_1	0	P	98	115	203	0
2	M1_0	1	M1	0	0	110	115
2	M1_0	1	M1	1	1	124	70
2	M1_0	1	M1	2	2	152	35
2	M1_0	1	M1	3	3	200	0
2	M1_0	1	M1	4	4	195	0
2	M1_0	1	M1	5	6	150	39
2	M1_0	1	M1	6	7	205	0
2	M1_0	1	M1	7	8	164	22
2	M1_0	1	M1	8	9	168	37
2	M1_0	1	M1	9	10	193	0
2	M1_0	1	M1	10	11	167	46
2	M1_0	1	M1	11	12	210	0
2	M1_0	1	M1	12	13	180	25
2	M1_0	1	M1	13	14	193	1
2	M1_0	1	M1	14	15	180	0
2	M1_0	1	M1	15	16	192	0
2	M1_0	1	M1	16	17	212	0
2	M1_0	1	M1	17	18	194	0
2	M1_0	1	M1	18	19	185	0
2	M1_0	1	M1	19	20	196	1
2	M1_0	1	M1	20	21	226	0
2	M1_0	1	M1	21	22	210	0
2	M1_0	1	M1	22	23	195	0
2	M1_0	1	M1	23	24	213	1
2	M1_0	1	M1	24	25	200	0
2	M1_0	1	M1	25	26	194	0
2	M1_0	1	M1	26	27	204	1
2	M1_0	1	M1	27	28	188	0
2	M1_0	1	M1	28	29	214	0
2	M1_0	1	M1	29	30	171	0
2	M1_0	1	M1	30	31	202	0
2	M1_0	1	M1	31	32	189	0
2	M1_0	1	M1	32	33	154	28
2	M1_0	1	M1	33	34	188	0
2	M1_0	1	M1	34	35	123	56
2	M1_0	1	M1	35	36	216	0
2	M1_0	1	M1	36	37	191	0
2	M1_0	1	M1	37	39	201	0
2	M1_0	1	M1	38	41	189	0
2	M1_0	1	M1	39	44	197	0
2	M1_0	1	M1	40	45	159	40
2	M1_0	1	M1	41	46	218	0
2	M1_0	1	M1	42	47	158	72
2	M1_0	1	M1	43	48	177	34
2	M1_0	1	M1	44	49	217	0
2	M1_0	1	M1	45	50	226	0
2	M1_0	1	M1	46	51	180	0
2	M1_0	1	M1	47	52	182	0
2	M1_0	1	M1	48	53	190	0
2	M1_0	1	M1	49	55	216	0
2	M1_0	1	M1	50	56	172	43
2	M1_0	1	M1	51	57	174	0
2	M1_0	1	M1	52	59	213	0
2	M1_0	1	M1	53	61	158	25
2	M1_0	1	M1	54	62	190	31
2	M1_0	1	M1	55	63	211	0
2	M1_0	1	M1	56	64	212	0
2	M1_0	1	M1	57	65	196	0
2	M1_0	1	M1	58	66	182	0
2	M1_0	1	M1	59	67	182	1
2	M1_0	1	M1	60	68	191	0
2	M1_0	1	M1	61	69	196	1
2	M1_0	1	M1	62	70	215	0
2	M1_0	1	M1	63	71	195	0
2	M1_0	1	M1	64	72	218	0
2	M1_0	1	M1	65	73	179	36
2	M1_0	1	M1	66	74	163	0
2	M1_0	1	M1	67	75	194	0
2	M1_0	1	M1	68	76	192	0
2	M1_0	1	M1	69	77	195	0
2	M1_0	1	M1	70	78	165	31
2	M1_0	1	M1	71	79	215	0
2	M1_0	1	M1	72	80	217	0
2	M1_0	1	M1	73	81	199	0
2	M1_0	1	M1	74	82	181	0
2	M1_0	1	M1	75	83	197	0
2	M1_0	1	M1	76	84	216	0
2	M1_0	1	M1	77	85	198	0
2	M1_0	1	M1	78	86	193	3
2	M1_0	1	M1	79	87	211	0
2	M1_0	1	M1	80	88	210	0
2	M1_0	1	M1	81	89	186	1
2	M1_0	1	M1	82	90	186	0
2	M1_0	1	M1	83	93	198	0
2	M1_0	1	M1	84	94	203	0
2	M1_0	1	M1	85	95	177	1
2	M1_0	1	M1	86	96	212	1
2	M1_0	1	M1	87	97	207	0
2	M1_0	1	M1	88	98	176	0
2	M1_0	1	M1	89	100	213	0
2	M1_0	1	M1	90	101	222	0
2	M1_0	1	M1	91	103	208	0
2	M1_0	1	M1	92	104	207	1
2	M1_0	1	M1	93	106	213	0
2	M1_0	1	M1	94	108	219	1
2	M1_0	1	M1	95	109	207	0
2	M1_0	1	M1	96	110	201	0
2	M1_0	1	M1	97	114	198	1
2	M1_0	1	M1	98	115	187	0
3	M2_0	2	M2	0	0	88	98
3	M2_0	2	M2	1	1	228	0
3	M2_0	2	M2	2	2	101	100
3	M2_0	2	M2	3	3	171	0
3	M2_0	2	M2	4	4	229	0
3	M2_0	2	M2	5	6	221	0
3	M2_0	2	M2	6	7	217	1
3	M2_0	2	M2	7	8	208	0
3	M2_0	2	M2	8	9	202	0
3	M2_0	2	M2	9	10	98	106
3	M2_0	2	M2	10	11	208	0
3	M2_0	2	M2	11	12	216	0
3	M2_0	2	M2	12	13	225	0
3	M2_0	2	M2	13	14	86	99
3	M2_0	2	M2	14	15	210	0
3	M2_0	2	M2	15	16	216	0
3	M2_0	2	M2	16	17	100	110
3	M2_0	2	M2	17	18	215	0
3	M2_0	2	M2	18	19	208	0
3	M2_0	2	M2	19	20	215	0
3	M2_0	2	M2	20	21	206	0
3	M2_0	2	M2	21	22	189	0
3	M2_0	2	M2	22	23	217	0
3	M2_0	2	M2	23	24	233	0
3	M2_0	2	M2	24	25	218	1
3	M2_0	2	M2	25	26	175	0
3	M2_0	2	M2	26	27	217	0
3	M2_0	2	M2	27	28	199	0
3	M2_0	2	M2	28	29	212	0
3	M2_0	2	M2	29	30	209	0
3	M2_0	2	M2	30	31	215	0
3	M2_0	2	M2	31	32	215	0
3	M2_0	2	M2	32	33	223	0
3	M2_0	2	M2	33	34	205	0
3	M2_0	2	M2	34	35	187	0
3	M2_0	2	M2	35	36	172	1
3	M2_0	2	M2	36	37	147	87
3	M2_0	2	M2	37	39	210	0
3	M2_0	2	M2	38	41	210	1
3	M2_0	2	M2	39	44	202	1
3	M2_0	2	M2	40	45	205	0
3	M2_0	2	M2	41	46	186	2
3	M2_0	2	M2	42	47	205	0
3	M2_0	2	M2	43	48	203	0
3	M2_0	2	M2	44	49	191	2
3	M2_0	2	M2	45	50	204	0
3	M2_0	2	M2	46	51	209	0
3	M2_0	2	M2	47	52	180	0
3	M2_0	2	M2	48	53	197	0
3	M2_0	2	M2	49	55	179	0
3	M2_0	2	M2	50	56	209	0
3	M2_0	2	M2	51	57	189	0
3	M2_0	2	M2	52	59	201	2
3	M2_0	2	M2	53	61	186	2
3	M2_0	2	M2	54	62	206	0
3	M2_0	2	M2	55	63	182	1
3	M2_0	2	M2	56	64	176	1
3	M2_0	2	M2	57	65	197	0
3	M2_0	2	M2	58	66	197	0
3	M2_0	2	M2	59	67	213	0
3	M2_0	2	M2	60	68	198	0
3	M2_0	2	M2	61	69	187	0
3	M2_0	2	M2	62	70	190	1
3	M2_0	2	M2	63	71	202	0
3	M2_0	2	M2	64	72	207	0
3	M2_0	2	M2	65	73	187	0
3	M2_0	2	M2	66	74	200	0
3	M2_0	2	M2	67	75	172	1
3	M2_0	2	M2	68	76	223	0
3	M2_0	2	M2	69	77	208	0
3	M2_0	2	M2	70	78	194	0
3	M2_0	2	M2	71	79	192	1
3	M2_0	2	M2	72	80	191	0
3	M2_0	2	M2	73	81	183	1
3	M2_0	2	M2	74	82	178	0
3	M2_0	2	M2	75	83	191	0
3	M2_0	2	M2	76	84	201	0
3	M2_0	2	M2	77	85	196	0
3	M2_0	2	M2	78	86	215	0
3	M2_0	2	M2	79	87	194	0
3	M2_0	2	M2	80	88	183	0
3	M2_0	2	M2	81	89	208	0
3	M2_0	2	M2	82	90	211	0
3	M2_0	2	M2	83	93	201	2
3	M2_0	2	M2	84	94	198	0
3	M2_0	2	M2	85	95	207	0
3	M2_0	2	M2	86	96	212	0
3	M2_0	2	M2	87	97	227	0
3	M2_0	2	M2	88	98	194	0
3	M2_0	2	M2	89	100	205	0
3	M2_0	2	M2	90	101	185	0
3	M2_0	2	M2	91	103	209	0
3	M2_0	2	M2	92	104	199	0
3	M2_0	2	M2	93	106	173	0
3	M2_0	2	M2	94	108	185	0
3	M2_0	2	M2	95	109	167	0
3	M2_0	2	M2	96	110	193	0
3	M2_0	2	M2	97	114	218	0
3	M2_0	2	M2	98	115	196	0
4	M3_0	3	M3	0	0	110	109
4	M3_0	3	M3	1	1	143	53
4	M3_0	3	M3	2	2	168	43
4	M3_0	3	M3	3	3	184	1
4	M3_0	3	M3	4	4	231	0
4	M3_0	3	M3	5	6	197	0
4	M3_0	3	M3	6	7	182	0
4	M3_0	3	M3	7	8	192	0
4	M3_0	3	M3	8	9	191	0
4	M3_0	3	M3	9	10	208	0
4	M3_0	3	M3	10	11	203	0
4	M3_0	3	M3	11	12	186	0
4	M3_0	3	M3	12	13	203	2
4	M3_0	3	M3	13	14	185	0
4	M3_0	3	M3	14	15	192	0
4	M3_0	3	M3	15	16	213	0
4	M3_0	3	M3	16	17	184	0
4	M3_0	3	M3	17	18	213	0
4	M3_0	3	M3	18	19	145	55
4	M3_0	3	M3	19	20	209	0
4	M3_0	3	M3	20	21	179	41
4	M3_0	3	M3	21	22	134	49
4	M3_0	3	M3	22	23	178	47
4	M3_0	3	M3	23	24	196	0
4	M3_0	3	M3	24	25	201	0
4	M3_0	3	M3	25	26	215	0
4	M3_0	3	M3	26	27	140	70
4	M3_0	3	M3	27	28	190	0
4	M3_0	3	M3	28	29	144	56
4	M3_0	3	M3	29	30	191	0
4	M3_0	3	M3	30	31	163	58
4	M3_0	3	M3	31	32	198	1
4	M3_0	3	M3	32	33	193	0
4	M3_0	3	M3	33	34	149	51
4	M3_0	3	M3	34	35	207	0
4	M3_0	3	M3	35	36	201	0
4	M3_0	3	M3	36	37	205	0
4	M3_0	3	M3	37	39	145	56
4	M3_0	3	M3	38	41	133	48
4	M3_0	3	M3	39	44	174	45
4	M3_0	3	M3	40	45	202	0
4	M3_0	3	M3	41	46	192	0
4	M3_0	3	M3	42	47	196	0
4	M3_0	3	M3	43	48	198	0
4	M3_0	3	M3	44	49	197	0
4	M3_0	3	M3	45	50	214	0
4	M3_0	3	M3	46	51	179	0
4	M3_0	3	M3	47	52	194	0
4	M3_0	3	M3	48	53	157	49
4	M3_0	3	M3	49	55	167	0
4	M3_0	3	M3	50	56	168	0
4	M3_0	3	M3	51	57	182	29
4	M3_0	3	M3	52	59	186	1
4	M3_0	3	M3	53	61	211	0
4	M3_0	3	M3	54	62	197	0
4	M3_0	3	M3	55	63	192	1
4	M3_0	3	M3	56	64	134	49
4	M3_0	3	M3	57	65	193	0
4	M3_0	3	M3	58	66	174	0
4	M3_0	3	M3	59	67	150	52
4	M3_0	3	M3	60	68	211	0
4	M3_0	3	M3	61	69	163	55
4	M3_0	3	M3	62	70	231	0
4	M3_0	3	M3	63	71	152	60
4	M3_0	3	M3	64	72	186	1
4	M3_0	3	M3	65	73	217	0
4	M3_0	3	M3	66	74	203	1
4	M3_0	3	M3	67	75	139	50
4	M3_0	3	M3	68	76	145	49
4	M3_0	3	M3	69	77	188	0
4	M3_0	3	M3	70	78	191	0
4	M3_0	3	M3	71	79	189	0
4	M3_0	3	M3	72	80	183	0
4	M3_0	3	M3	73	81	194	0
4	M3_0	3	M3	74	82	205	0
4	M3_0	3	M3	75	83	219	0
4	M3_0	3	M3	76	84	203	0
4	M3_0	3	M3	77	85	189	0
4	M3_0	3	M3	78	86	214	0
4	M3_0	3	M3	79	87	204	0
4	M3_0	3	M3	80	88	190	0
4	M3_0	3	M3	81	89	148	52
4	M3_0	3	M3	82	90	215	1
4	M3_0	3	M3	83	93	190	0
4	M3_0	3	M3	84	94	161	47
4	M3_0	3	M3	85	95	188	1
4	M3_0	3	M3	86	96	203	0
4	M3_0	3	M3	87	97	215	1
4	M3_0	3	M3	88	98	203	0
4	M3_0	3	M3	89	100	225	0
4	M3_0	3	M3	90	101	183	0
4	M3_0	3	M3	91	103	176	0
4	M3_0	3	M3	92	104	216	1
4	M3_0	3	M3	93	106	197	0
4	M3_0	3	M3	94	108	183	0
4	M3_0	3	M3	95	109	198	0
4	M3_0	3	M3	96	110	197	1
4	M3_0	3	M3	97	114	204	1
4	M3_0	3	M3	98	115	202	0
5	M4_0	4	M4	0	0	94	108
5	M4_0	4	M4	1	1	178	36
5	M4_0	4	M4	2	2	147	57
5	M4_0	4	M4	3	3	178	0
5	M4_0	4	M4	4	4	198	0
5	M4_0	4	M4	5	6	202	0
5	M4_0	4	M4	6	7	186	1
5	M4_0	4	M4	7	8	215	0
5	M4_0	4	M4	8	9	191	0
5	M4_0	4	M4	9	10	185	0
5	M4_0	4	M4	10	11	202	1
5	M4_0	4	M4	11	12	213	0
5	M4_0	4	M4	12	13	199	0
5	M4_0	4	M4	13	14	187	0
5	M4_0	4	M4	14	15	199	0
5	M4_0	4	M4	15	16	208	0
5	M4_0	4	M4	16	17	195	0
5	M4_0	4	M4	17	18	209	0
5	M4_0	4	M4	18	19	178	0
5	M4_0	4	M4	19	20	171	32
5	M4_0	4	M4	20	21	152	65
5	M4_0	4	M4	21	22	214	0
5	M4_0	4	M4	22	23	129	58
5	M4_0	4	M4	23	24	190	0
5	M4_0	4	M4	24	25	163	37
5	M4_0	4	M4	25	26	210	1
5	M4_0	4	M4	26	27	183	0
5	M4_0	4	M4	27	28	227	0
5	M4_0	4	M4	28	29	199	0
5	M4_0	4	M4	29	30	163	20
5	M4_0	4	M4	30	31	225	0
5	M4_0	4	M4	31	32	186	0
5	M4_0	4	M4	32	33	190	0
5	M4_0	4	M4	33	34	133	72
5	M4_0	4	M4	34	35	206	1
5	M4_0	4	M4	35	36	204	0
5	M4_0	4	M4	36	37	206	0
5	M4_0	4	M4	37	39	205	0
5	M4_0	4	M4	38	41	209	0
5	M4_0	4	M4	39	44	132	56
5	M4_0	4	M4	40	45	203	0
5	M4_0	4	M4	41	46	205	0
5	M4_0	4	M4	42	47	201	0
5	M4_0	4	M4	43	48	190	1
5	M4_0	4	M4	44	49	212	1
5	M4_0	4	M4	45	50	209	0
5	M4_0	4	M4	46	51	194	0
5	M4_0	4	M4	47	52	197	1
5	M4_0	4	M4	48	53	143	55
5	M4_0	4	M4	49	55	204	0
5	M4_0	4	M4	50	56	214	0
5	M4_0	4	M4	51	57	189	0
5	M4_0	4	M4	52	59	198	0
5	M4_0	4	M4	53	61	191	0
5	M4_0	4	M4	54	62	187	0
5	M4_0	4	M4	55	63	203	0
5	M4_0	4	M4	56	64	170	22
5	M4_0	4	M4	57	65	183	0
5	M4_0	4	M4	58	66	200	0
5	M4_0	4	M4	59	67	172	35
5	M4_0	4	M4	60	68	202	0
5	M4_0	4	M4	61	69	176	30
5	M4_0	4	M4	62	70	209	0
5	M4_0	4	M4	63	71	155	26
5	M4_0	4	M4	64	72	182	0
5	M4_0	4	M4	65	73	194	0
5	M4_0	4	M4	66	74	203	1
5	M4_0	4	M4	67	75	165	22
5	M4_0	4	M4	68	76	179	43
5	M4_0	4	M4	69	77	223	1
5	M4_0	4	M4	70	78	184	0
5	M4_0	4	M4	71	79	208	0
5	M4_0	4	M4	72	80	200	0
5	M4_0	4	M4	73	81	220	0
5	M4_0	4	M4	74	82	230	0
5	M4_0	4	M4	75	83	198	0
5	M4_0	4	M4	76	84	209	0
5	M4_0	4	M4	77	85	230	0
5	M4_0	4	M4	78	86	222	1
5	M4_0	4	M4	79	87	203	0
5	M4_0	4	M4	80	88	211	1
5	M4_0	4	M4	81	89	180	0
5	M4_0	4	M4	82	90	197	0
5	M4_0	4	M4	83	93	196	0
5	M4_0	4	M4	84	94	172	0
5	M4_0	4	M4	85	95	213	0
5	M4_0	4	M4	86	96	208	1
5	M4_0	4	M4	87	97	202	0
5	M4_0	4	M4	88	98	196	0
5	M4_0	4	M4	89	100	206	0
5	M4_0	4	M4	90	101	201	0
5	M4_0	4	M4	91	103	200	0
5	M4_0	4	M4	92	104	196	0
5	M4_0	4	M4	93	106	184	0
5	M4_0	4	M4	94	108	207	0
5	M4_0	4	M4	95	109	209	1
5	M4_0	4	M4	96	110	203	2
5	M4_0	4	M4	97	114	217	0
5	M4_0	4	M4	98	115	188	0
6	M5_0	5	M5	0	0	113	91
6	M5_0	5	M5	1	1	203	0
6	M5_0	5	M5	2	2	110	108
6	M5_0	5	M5	3	3	197	0
6	M5_0	5	M5	4	4	176	0
6	M5_0	5	M5	5	6	209	0
6	M5_0	5	M5	6	7	189	0
6	M5_0	5	M5	7	8	221	0
6	M5_0	5	M5	8	9	208	0
6	M5_0	5	M5	9	10	203	1
6	M5_0	5	M5	10	11	199	0
6	M5_0	5	M5	11	12	115	105
6	M5_0	5	M5	12	13	202	0
6	M5_0	5	M5	13	14	217	1
6	M5_0	5	M5	14	15	97	91
6	M5_0	5	M5	15	16	192	0
6	M5_0	5	M5	16	17	202	0
6	M5_0	5	M5	17	18	112	107
6	M5_0	5	M5	18	19	172	0
6	M5_0	5	M5	19	20	175	1
6	M5_0	5	M5	20	21	176	0
6	M5_0	5	M5	21	22	177	1
6	M5_0	5	M5	22	23	213	0
6	M5_0	5	M5	23	24	176	1
6	M5_0	5	M5	24	25	193	0
6	M5_0	5	M5	25	26	187	0
6	M5_0	5	M5	26	27	237	0
6	M5_0	5	M5	27	28	78	93
6	M5_0	5	M5	28	29	204	0
6	M5_0	5	M5	29	30	205	0
6	M5_0	5	M5	30	31	199	0
6	M5_0	5	M5	31	32	208	0
6	M5_0	5	M5	32	33	198	1
6	M5_0	5	M5	33	34	223	0
6	M5_0	5	M5	34	35	206	0
6	M5_0	5	M5	35	36	95	112
6	M5_0	5	M5	36	37	201	0
6	M5_0	5	M5	37	39	206	1
6	M5_0	5	M5	38	41	168	0
6	M5_0	5	M5	39	44	178	0
6	M5_0	5	M5	40	45	213	0
6	M5_0	5	M5	41	46	197	0
6	M5_0	5	M5	42	47	190	1
6	M5_0	5	M5	43	48	221	0
6	M5_0	5	M5	44	49	114	99
6	M5_0	5	M5	45	50	109	105
6	M5_0	5	M5	46	51	192	0
6	M5_0	5	M5	47	52	208	0
6	M5_0	5	M5	48	53	201	1
6	M5_0	5	M5	49	55	98	100
6	M5_0	5	M5	50	56	177	0
6	M5_0	5	M5	51	57	203	1
6	M5_0	5	M5	52	59	199	0
6	M5_0	5	M5	53	61	186	0
6	M5_0	5	M5	54	62	195	0
6	M5_0	5	M5	55	63	189	0
6	M5_0	5	M5	56	64	189	0
6	M5_0	5	M5	57	65	199	0
6	M5_0	5	M5	58	66	199	0
6	M5_0	5	M5	59	67	198	0
6	M5_0	5	M5	60	68	98	120
6	M5_0	5	M5	61	69	203	0
6	M5_0	5	M5	62	70	113	88
6	M5_0	5	M5	63	71	190	0
6	M5_0	5	M5	64	72	113	103
6	M5_0	5	M5	65	73	198	0
6	M5_0	5	M5	66	74	103	97
6	M5_0	5	M5	67	75	192	1
6	M5_0	5	M5	68	76	215	0
6	M5_0	5	M5	69	77	188	0
6	M5_0	5	M5	70	78	200	0
6	M5_0	5	M5	71	79	207	0
6	M5_0	5	M5	72	80	185	0
6	M5_0	5	M5	73	81	100	103
6	M5_0	5	M5	74	82	205	0
6	M5_0	5	M5	75	83	191	0
6	M5_0	5	M5	76	84	225	0
6	M5_0	5	M5	77	85	210	0
6	M5_0	5	M5	78	86	212	0
6	M5_0	5	M5	79	87	195	0
6	M5_0	5	M5	80	88	211	0
6	M5_0	5	M5	81	89	183	1
6	M5_0	5	M5	82	90	192	0
6	M5_0	5	M5	83	93	212	0
6	M5_0	5	M5	84	94	207	1
6	M5_0	5	M5	85	95	189	0
6	M5_0	5	M5	86	96	181	0
6	M5_0	5	M5	87	97	205	0
6	M5_0	5	M5	88	98	207	0
6	M5_0	5	M5	89	100	194	1
6	M5_0	5	M5	90	101	208	0
6	M5_0	5	M5	91	103	207	0
6	M5_0	5	M5	92	104	178	0
6	M5_0	5	M5	93	106	206	0
6	M5_0	5	M5	94	108	198	0
6	M5_0	5	M5	95	109	200	0
6	M5_0	5	M5	96	110	215	0
6	M5_0	5	M5	97	114	213	0
6	M5_0	5	M5	98	115	197	0
7	M6_0	6	M6	0	0	90	109
7	M6_0	6	M6	1	1	82	103
7	M6_0	6	M6	2	2	221	0
7	M6_0	6	M6	3	3	189	1
7	M6_0	6	M6	4	4	211	1
7	M6_0	6	M6	5	6	205	0
7	M6_0	6	M6	6	7	102	97
7	M6_0	6	M6	7	8	203	0
7	M6_0	6	M6	8	9	193	0
7	M6_0	6	M6	9	10	207	0
7	M6_0	6	M6	10	11	197	0
7	M6_0	6	M6	11	12	207	1
7	M6_0	6	M6	12	13	187	0
7	M6_0	6	M6	13	14	201	0
7	M6_0	6	M6	14	15	201	0
7	M6_0	6	M6	15	16	105	86
7	M6_0	6	M6	16	17	200	0
7	M6_0	6	M6	17	18	197	0
7	M6_0	6	M6	18	19	230	0
7	M6_0	6	M6	19	20	212	0
