9 #anatomical sites
10 #samples
57 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
2	M1_0	1	M1	29	40	181	0
2	M1_0	1	M1	30	42	207	0
2	M1_0	1	M1	31	46	181	0
2	M1_0	1	M1	32	47	206	2
2	M1_0	1	M1	33	49	212	0
2	M1_0	1	M1	34	50	228	0
2	M1_0	1	M1	35	53	205	0
2	M1_0	1	M1	36	54	180	0
2	M1_0	1	M1	37	55	209	1
2	M1_0	1	M1	38	56	192	0
2	M1_0	1	M1	39	57	194	0
2	M1_0	1	M1	40	58	182	0
2	M1_0	1	M1	41	59	215	0
2	M1_0	1	M1	42	61	193	0
2	M1_0	1	M1	43	62	205	0
2	M1_0	1	M1	44	63	185	0
2	M1_0	1	M1	45	65	217	1
2	M1_0	1	M1	46	66	209	0
2	M1_0	1	M1	47	68	197	0
2	M1_0	1	M1	48	71	183	0
2	M1_0	1	M1	49	73	222	1
2	M1_0	1	M1	50	77	191	0
2	M1_0	1	M1	51	78	211	1
2	M1_0	1	M1	52	80	213	1
2	M1_0	1	M1	53	83	186	0
2	M1_0	1	M1	54	84	197	0
2	M1_0	1	M1	55	88	207	0
2	M1_0	1	M1	56	89	212	1
3	M2_0	2	M2	0	0	83	115
3	M2_0	2	M2	1	1	101	86
3	M2_0	2	M2	2	3	77	96
3	M2_0	2	M2	3	6	189	1
3	M2_0	2	M2	4	7	85	92
3	M2_0	2	M2	5	8	125	71
3	M2_0	2	M2	6	9	227	0
3	M2_0	2	M2	7	11	194	0
3	M2_0	2	M2	8	12	189	0
3	M2_0	2	M2	9	13	170	36
3	M2_0	2	M2	10	14	178	35
3	M2_0	2	M2	11	15	218	0
3	M2_0	2	M2	12	16	195	0
3	M2_0	2	M2	13	17	210	0
3	M2_0	2	M2	14	18	211	0
3	M2_0	2	M2	15	20	207	0
3	M2_0	2	M2	16	22	219	0
3	M2_0	2	M2	17	23	212	1
3	M2_0	2	M2	18	25	214	0
3	M2_0	2	M2	19	26	220	0
3	M2_0	2	M2	20	28	176	0
3	M2_0	2	M2	21	29	241	0
3	M2_0	2	M2	22	31	172	25
3	M2_0	2	M2	23	33	226	0
3	M2_0	2	M2	24	35	190	0
3	M2_0	2	M2	25	36	191	0
3	M2_0	2	M2	26	37	115	76
3	M2_0	2	M2	27	38	209	0
3	M2_0	2	M2	28	39	165	34
3	M2_0	2	M2	29	40	198	0
3	M2_0	2	M2	30	42	175	29
3	M2_0	2	M2	31	46	211	0
3	M2_0	2	M2	32	47	220	0
3	M2_0	2	M2	33	49	210	1
3	M2_0	2	M2	34	50	183	0
3	M2_0	2	M2	35	53	199	18
3	M2_0	2	M2	36	54	201	0
3	M2_0	2	M2	37	55	190	32
3	M2_0	2	M2	38	56	201	0
3	M2_0	2	M2	39	57	189	0
3	M2_0	2	M2	40	58	223	0
3	M2_0	2	M2	41	59	197	0
3	M2_0	2	M2	42	61	215	0
3	M2_0	2	M2	43	62	195	1
3	M2_0	2	M2	44	63	206	0
3	M2_0	2	M2	45	65	218	0
3	M2_0	2	M2	46	66	187	1
3	M2_0	2	M2	47	68	121	69
3	M2_0	2	M2	48	71	203	1
3	M2_0	2	M2	49	73	121	76
3	M2_0	2	M2	50	77	197	0
3	M2_0	2	M2	51	78	204	0
3	M2_0	2	M2	52	80	193	0
3	M2_0	2	M2	53	83	210	0
3	M2_0	2	M2	54	84	201	0
3	M2_0	2	M2	55	88	206	0
3	M2_0	2	M2	56	89	198	1
4	M3_0	3	M3	0	0	85	106
4	M3_0	3	M3	1	1	83	102
4	M3_0	3	M3	2	3	97	111
4	M3_0	3	M3	3	6	217	0
4	M3_0	3	M3	4	7	87	114
4	M3_0	3	M3	5	8	223	0
4	M3_0	3	M3	6	9	180	0
4	M3_0	3	M3	7	11	190	0
4	M3_0	3	M3	8	12	208	0
4	M3_0	3	M3	9	13	93	81
4	M3_0	3	M3	10	14	105	95
4	M3_0	3	M3	11	15	221	0
4	M3_0	3	M3	12	16	181	0
4	M3_0	3	M3	13	17	216	1
4	M3_0	3	M3	14	18	212	0
4	M3_0	3	M3	15	20	202	0
4	M3_0	3	M3	16	22	88	96
4	M3_0	3	M3	17	23	211	0
4	M3_0	3	M3	18	25	199	0
4	M3_0	3	M3	19	26	206	0
4	M3_0	3	M3	20	28	186	0
4	M3_0	3	M3	21	29	202	1
4	M3_0	3	M3	22	31	218	0
4	M3_0	3	M3	23	33	202	0
4	M3_0	3	M3	24	35	186	0
4	M3_0	3	M3	25	36	201	0
4	M3_0	3	M3	26	37	195	0
4	M3_0	3	M3	27	38	186	0
4	M3_0	3	M3	28	39	221	0
4	M3_0	3	M3	29	40	189	0
4	M3_0	3	M3	30	42	215	0
4	M3_0	3	M3	31	46	196	2
4	M3_0	3	M3	32	47	196	1
4	M3_0	3	M3	33	49	208	1
4	M3_0	3	M3	34	50	84	85
4	M3_0	3	M3	35	53	189	0
4	M3_0	3	M3	36	54	105	88
4	M3_0	3	M3	37	55	208	0
4	M3_0	3	M3	38	56	197	0
4	M3_0	3	M3	39	57	189	2
4	M3_0	3	M3	40	58	220	1
4	M3_0	3	M3	41	59	204	0
4	M3_0	3	M3	42	61	210	1
4	M3_0	3	M3	43	62	150	39
4	M3_0	3	M3	44	63	226	1
4	M3_0	3	M3	45	65	181	0
4	M3_0	3	M3	46	66	197	0
4	M3_0	3	M3	47	68	198	1
4	M3_0	3	M3	48	71	185	0
4	M3_0	3	M3	49	73	199	0
4	M3_0	3	M3	50	77	203	0
4	M3_0	3	M3	51	78	211	0
4	M3_0	3	M3	52	80	177	0
4	M3_0	3	M3	53	83	202	0
4	M3_0	3	M3	54	84	167	0
4	M3_0	3	M3	55	88	185	0
4	M3_0	3	M3	56	89	206	0
5	M4_0	4	M4	0	0	99	106
5	M4_0	4	M4	1	1	113	111
5	M4_0	4	M4	2	3	98	95
5	M4_0	4	M4	3	6	180	0
5	M4_0	4	M4	4	7	95	124
5	M4_0	4	M4	5	8	191	0
5	M4_0	4	M4	6	9	176	1
5	M4_0	4	M4	7	11	198	0
5	M4_0	4	M4	8	12	215	0
5	M4_0	4	M4	9	13	190	0
5	M4_0	4	M4	10	14	192	0
5	M4_0	4	M4	11	15	203	0
5	M4_0	4	M4	12	16	229	0
5	M4_0	4	M4	13	17	216	0
5	M4_0	4	M4	14	18	195	0
5	M4_0	4	M4	15	20	194	1
5	M4_0	4	M4	16	22	214	0
5	M4_0	4	M4	17	23	181	0
5	M4_0	4	M4	18	25	208	0
5	M4_0	4	M4	19	26	200	2
5	M4_0	4	M4	20	28	196	1
5	M4_0	4	M4	21	29	193	0
5	M4_0	4	M4	22	31	201	0
5	M4_0	4	M4	23	33	199	0
5	M4_0	4	M4	24	35	177	0
5	M4_0	4	M4	25	36	120	84
5	M4_0	4	M4	26	37	204	0
5	M4_0	4	M4	27	38	218	2
5	M4_0	4	M4	28	39	183	0
5	M4_0	4	M4	29	40	214	0
5	M4_0	4	M4	30	42	172	0
5	M4_0	4	M4	31	46	173	1
5	M4_0	4	M4	32	47	203	1
5	M4_0	4	M4	33	49	204	0
5	M4_0	4	M4	34	50	219	0
5	M4_0	4	M4	35	53	195	0
5	M4_0	4	M4	36	54	190	0
5	M4_0	4	M4	37	55	222	0
5	M4_0	4	M4	38	56	197	1
5	M4_0	4	M4	39	57	197	0
5	M4_0	4	M4	40	58	187	0
5	M4_0	4	M4	41	59	211	0
5	M4_0	4	M4	42	61	185	0
5	M4_0	4	M4	43	62	197	0
5	M4_0	4	M4	44	63	220	0
5	M4_0	4	M4	45	65	195	0
5	M4_0	4	M4	46	66	214	0
5	M4_0	4	M4	47	68	197	0
5	M4_0	4	M4	48	71	202	0
5	M4_0	4	M4	49	73	186	0
5	M4_0	4	M4	50	77	206	0
5	M4_0	4	M4	51	78	172	0
5	M4_0	4	M4	52	80	203	0
5	M4_0	4	M4	53	83	199	1
5	M4_0	4	M4	54	84	199	0
5	M4_0	4	M4	55	88	178	0
5	M4_0	4	M4	56	89	193	0
6	M5_0	5	M5	0	0	107	91
6	M5_0	5	M5	1	1	86	107
6	M5_0	5	M5	2	3	109	110
6	M5_0	5	M5	3	6	198	0
6	M5_0	5	M5	4	7	96	113
6	M5_0	5	M5	5	8	196	1
6	M5_0	5	M5	6	9	209	0
6	M5_0	5	M5	7	11	220	1
6	M5_0	5	M5	8	12	215	0
6	M5_0	5	M5	9	13	93	95
6	M5_0	5	M5	10	14	91	94
6	M5_0	5	M5	11	15	190	0
6	M5_0	5	M5	12	16	198	1
6	M5_0	5	M5	13	17	199	1
6	M5_0	5	M5	14	18	230	0
6	M5_0	5	M5	15	20	207	0
6	M5_0	5	M5	16	22	185	0
6	M5_0	5	M5	17	23	193	0
6	M5_0	5	M5	18	25	210	0
6	M5_0	5	M5	19	26	200	0
6	M5_0	5	M5	20	28	208	0
6	M5_0	5	M5	21	29	196	0
6	M5_0	5	M5	22	31	225	0
6	M5_0	5	M5	23	33	203	0
6	M5_0	5	M5	24	35	199	0
6	M5_0	5	M5	25	36	179	0
6	M5_0	5	M5	26	37	192	0
6	M5_0	5	M5	27	38	206	2
6	M5_0	5	M5	28	39	212	0
6	M5_0	5	M5	29	40	173	0
6	M5_0	5	M5	30	42	192	0
6	M5_0	5	M5	31	46	254	2
6	M5_0	5	M5	32	47	205	0
6	M5_0	5	M5	33	49	195	0
6	M5_0	5	M5	34	50	184	0
6	M5_0	5	M5	35	53	199	0
6	M5_0	5	M5	36	54	189	0
6	M5_0	5	M5	37	55	209	0
6	M5_0	5	M5	38	56	225	0
6	M5_0	5	M5	39	57	204	0
6	M5_0	5	M5	40	58	224	0
6	M5_0	5	M5	41	59	218	0
6	M5_0	5	M5	42	61	103	89
6	M5_0	5	M5	43	62	216	0
6	M5_0	5	M5	44	63	204	0
6	M5_0	5	M5	45	65	208	0
6	M5_0	5	M5	46	66	192	0
6	M5_0	5	M5	47	68	201	1
6	M5_0	5	M5	48	71	217	1
6	M5_0	5	M5	49	73	225	0
6	M5_0	5	M5	50	77	190	0
6	M5_0	5	M5	51	78	218	0
6	M5_0	5	M5	52	80	199	1
6	M5_0	5	M5	53	83	192	1
6	M5_0	5	M5	54	84	205	1
6	M5_0	5	M5	55	88	184	0
6	M5_0	5	M5	56	89	178	0
7	M6_0	6	M6	0	0	94	97
7	M6_0	6	M6	1	1	105	123
7	M6_0	6	M6	2	3	105	105
7	M6_0	6	M6	3	6	203	0
7	M6_0	6	M6	4	7	84	84
7	M6_0	6	M6	5	8	115	79
7	M6_0	6	M6	6	9	160	18
7	M6_0	6	M6	7	11	164	19
7	M6_0	6	M6	8	12	199	0
7	M6_0	6	M6	9	13	212	0
7	M6_0	6	M6	10	14	218	0
7	M6_0	6	M6	11	15	209	0
7	M6_0	6	M6	12	16	165	0
7	M6_0	6	M6	13	17	183	0
7	M6_0	6	M6	14	18	206	0
7	M6_0	6	M6	15	20	206	0
7	M6_0	6	M6	16	22	185	0
7	M6_0	6	M6	17	23	193	0
7	M6_0	6	M6	18	25	219	0
7	M6_0	6	M6	19	26	195	1
7	M6_0	6	M6	20	28	204	0
7	M6_0	6	M6	21	29	198	0
7	M6_0	6	M6	22	31	176	0
7	M6_0	6	M6	23	33	189	25
7	M6_0	6	M6	24	35	194	0
7	M6_0	6	M6	25	36	186	0
7	M6_0	6	M6	26	37	228	0
7	M6_0	6	M6	27	38	195	1
7	M6_0	6	M6	28	39	211	0
7	M6_0	6	M6	29	40	182	24
7	M6_0	6	M6	30	42	198	0
7	M6_0	6	M6	31	46	173	0
7	M6_0	6	M6	32	47	203	0
7	M6_0	6	M6	33	49	186	0
7	M6_0	6	M6	34	50	200	2
7	M6_0	6	M6	35	53	223	0
7	M6_0	6	M6	36	54	187	0
7	M6_0	6	M6	37	55	198	0
7	M6_0	6	M6	38	56	181	26
7	M6_0	6	M6	39	57	196	0
7	M6_0	6	M6	40	58	198	1
7	M6_0	6	M6	41	59	210	0
7	M6_0	6	M6	42	61	191	0
7	M6_0	6	M6	43	62	200	0
7	M6_0	6	M6	44	63	121	85
7	M6_0	6	M6	45	65	187	25
7	M6_0	6	M6	46	66	191	0
7	M6_0	6	M6	47	68	210	0
7	M6_0	6	M6	48	71	209	0
7	M6_0	6	M6	49	73	199	1
7	M6_0	6	M6	50	77	204	0
7	M6_0	6	M6	51	78	191	16
7	M6_0	6	M6	52	80	198	0
7	M6_0	6	M6	53	83	204	0
7	M6_0	6	M6	54	84	189	0
7	M6_0	6	M6	55	88	195	0
7	M6_0	6	M6	56	89	199	0
8	M7_0	7	M7	0	0	89	105
8	M7_0	7	M7	1	1	107	97
8	M7_0	7	M7	2	3	102	109
8	M7_0	7	M7	3	6	211	1
8	M7_0	7	M7	4	7	100	95
8	M7_0	7	M7	5	8	183	0
8	M7_0	7	M7	6	9	212	0
8	M7_0	7	M7	7	11	203	0
8	M7_0	7	M7	8	12	186	0
8	M7_0	7	M7	9	13	206	0
8	M7_0	7	M7	10	14	205	0
8	M7_0	7	M7	11	15	197	1
8	M7_0	7	M7	12	16	190	0
8	M7_0	7	M7	13	17	99	99
8	M7_0	7	M7	14	18	192	0
8	M7_0	7	M7	15	20	193	2
8	M7_0	7	M7	16	22	161	0
8	M7_0	7	M7	17	23	214	0
8	M7_0	7	M7	18	25	109	90
8	M7_0	7	M7	19	26	231	0
8	M7_0	7	M7	20	28	94	95
8	M7_0	7	M7	21	29	190	0
8	M7_0	7	M7	22	31	205	0
8	M7_0	7	M7	23	33	173	0
8	M7_0	7	M7	24	35	192	0
8	M7_0	7	M7	25	36	209	0
8	M7_0	7	M7	26	37	216	1
8	M7_0	7	M7	27	38	201	0
8	M7_0	7	M7	28	39	219	0
8	M7_0	7	M7	29	40	184	0
8	M7_0	7	M7	30	42	204	0
8	M7_0	7	M7	31	46	194	0
8	M7_0	7	M7	32	47	189	0
8	M7_0	7	M7	33	49	205	1
8	M7_0	7	M7	34	50	199	1
8	M7_0	7	M7	35	53	204	0
8	M7_0	7	M7	36	54	195	0
8	M7_0	7	M7	37	55	216	0
8	M7_0	7	M7	38	56	191	0
8	M7_0	7	M7	39	57	196	0
8	M7_0	7	M7	40	58	184	0
8	M7_0	7	M7	41	59	193	1
8	M7_0	7	M7	42	61	199	0
8	M7_0	7	M7	43	62	235	0
8	M7_0	7	M7	44	63	195	0
8	M7_0	7	M7	45	65	212	0
8	M7_0	7	M7	46	66	182	0
8	M7_0	7	M7	47	68	227	0
8	M7_0	7	M7	48	71	144	0
8	M7_0	7	M7	49	73	195	0
8	M7_0	7	M7	50	77	196	0
8	M7_0	7	M7	51	78	200	2
8	M7_0	7	M7	52	80	208	1
8	M7_0	7	M7	53	83	192	0
8	M7_0	7	M7	54	84	216	0
8	M7_0	7	M7	55	88	173	0
8	M7_0	7	M7	56	89	193	0
9	M8_0	8	M8	0	0	90	83
9	M8_0	8	M8	1	1	107	116
9	M8_0	8	M8	2	3	108	96
9	M8_0	8	M8	3	6	192	1
9	M8_0	8	M8	4	7	104	81
9	M8_0	8	M8	5	8	203	0
9	M8_0	8	M8	6	9	206	0
9	M8_0	8	M8	7	11	215	0
9	M8_0	8	M8	8	12	203	0
9	M8_0	8	M8	9	13	123	70
9	M8_0	8	M8	10	14	139	79
9	M8_0	8	M8	11	15	199	0
9	M8_0	8	M8	12	16	162	32
9	M8_0	8	M8	13	17	221	0
9	M8_0	8	M8	14	18	226	0
9	M8_0	8	M8	15	20	203	0
9	M8_0	8	M8	16	22	195	0
9	M8_0	8	M8	17	23	179	30
9	M8_0	8	M8	18	25	205	0
9	M8_0	8	M8	19	26	180	1
9	M8_0	8	M8	20	28	215	0
9	M8_0	8	M8	21	29	176	30
9	M8_0	8	M8	22	31	130	78
9	M8_0	8	M8	23	33	178	0
9	M8_0	8	M8	24	35	224	0
9	M8_0	8	M8	25	36	197	1
9	M8_0	8	M8	26	37	208	0
9	M8_0	8	M8	27	38	218	0
9	M8_0	8	M8	28	39	118	63
9	M8_0	8	M8	29	40	165	1
9	M8_0	8	M8	30	42	147	67
9	M8_0	8	M8	31	46	176	1
9	M8_0	8	M8	32	47	209	0
9	M8_0	8	M8	33	49	213	0
9	M8_0	8	M8	34	50	201	0
9	M8_0	8	M8	35	53	132	72
9	M8_0	8	M8	36	54	209	0
9	M8_0	8	M8	37	55	180	12
9	M8_0	8	M8	38	56	193	1
9	M8_0	8	M8	39	57	202	0
9	M8_0	8	M8	40	58	162	29
9	M8_0	8	M8	41	59	223	0
9	M8_0	8	M8	42	61	207	0
9	M8_0	8	M8	43	62	219	1
9	M8_0	8	M8	44	63	197	0
9	M8_0	8	M8	45	65	214	1
9	M8_0	8	M8	46	66	181	16
9	M8_0	8	M8	47	68	201	0
9	M8_0	8	M8	48	71	160	22
9	M8_0	8	M8	49	73	208	0
9	M8_0	8	M8	50	77	203	0
9	M8_0	8	M8	51	78	190	0
9	M8_0	8	M8	52	80	169	62
9	M8_0	8	M8	53	83	148	25
9	M8_0	8	M8	54	84	143	56
9	M8_0	8	M8	55	88	145	47
9	M8_0	8	M8	56	89	130	57
