# 21 out of 21 mutations
48 #trees
6_7_8 15_21_28_33_40_48_52
6_7_8 14_29_35_50_72
24_25_36 44
24_25_36 49_53_68
24_25_36 78
44 46_58_70_88_91_93_101
15_21_28_33_40_48_52 62
49_53_68 79
14_29_35_50_72 77
20 #edges, tree 19
0 1
0 2
0 4_5_10_18_19_22_41_47_63
0 82_86
1 74
1 3_9_11_12_13_16_17_20_45_59_64_65_73_92
2 6_7_8
6_7_8 23
6_7_8 26_30_31_34
6_7_8 24_25_36
6_7_8 15_21_28_33_40_48_52
6_7_8 14_29_35_50_72
23 39
24_25_36 44
24_25_36 49_53_68
24_25_36 78
24_25_36 46_58_70_88_91_93_101
15_21_28_33_40_48_52 62
49_53_68 79
14_29_35_50_72 77
20 #edges, tree 20
0 1
0 2
0 4_5_10_18_19_22_41_47_63
0 82_86
1 74
1 3_9_11_12_13_16_17_20_45_59_64_65_73_92
2 6_7_8
6_7_8 23
6_7_8 26_30_31_34
6_7_8 24_25_36
6_7_8 15_21_28_33_40_48_52
6_7_8 14_29_35_50_72
23 39
24_25_36 44
24_25_36 49_53_68
24_25_36 78
44 46_58_70_88_91_93_101
15_21_28_33_40_48_52 62
49_53_68 79
14_29_35_50_72 77
20 #edges, tree 21
0 1
0 2
0 4_5_10_18_19_22_41_47_63
0 82_86
1 3_9_11_12_13_16_17_20_45_59_64_65_73_92
2 6_7_8
6_7_8 23
6_7_8 26_30_31_34
6_7_8 24_25_36
6_7_8 39
6_7_8 15_21_28_33_40_48_52
6_7_8 14_29_35_50_72
24_25_36 44
24_25_36 49_53_68
24_25_36 74
24_25_36 78
24_25_36 46_58_70_88_91_93_101
15_21_28_33_40_48_52 62
49_53_68 79
14_29_35_50_72 77
20 #edges, tree 22
0 1
0 2
0 4_5_10_18_19_22_41_47_63
0 82_86
1 3_9_11_12_13_16_17_20_45_59_64_65_73_92
2 6_7_8
6_7_8 23
6_7_8 26_30_31_34
6_7_8 24_25_36
6_7_8 39
6_7_8 15_21_28_33_40_48_52
6_7_8 14_29_35_50_72
24_25_36 44
24_25_36 49_53_68
24_25_36 74
24_25_36 78
44 46_58_70_88_91_93_101
15_21_28_33_40_48_52 62
49_53_68 79
14_29_35_50_72 77
20 #edges, tree 23
0 1
0 2
0 4_5_10_18_19_22_41_47_63
0 82_86
1 3_9_11_12_13_16_17_20_45_59_64_65_73_92
2 6_7_8
6_7_8 23
6_7_8 26_30_31_34
6_7_8 24_25_36
6_7_8 15_21_28_33_40_48_52
6_7_8 14_29_35_50_72
23 39
24_25_36 44
24_25_36 49_53_68
24_25_36 74
24_25_36 78
24_25_36 46_58_70_88_91_93_101
15_21_28_33_40_48_52 62
49_53_68 79
14_29_35_50_72 77
20 #edges, tree 24
0 1
0 2
0 4_5_10_18_19_22_41_47_63
0 82_86
1 3_9_11_12_13_16_17_20_45_59_64_65_73_92
2 6_7_8
6_7_8 23
6_7_8 26_30_31_34
6_7_8 24_25_36
6_7_8 15_21_28_33_40_48_52
6_7_8 14_29_35_50_72
23 39
24_25_36 44
24_25_36 49_53_68
24_25_36 74
24_25_36 78
44 46_58_70_88_91_93_101
15_21_28_33_40_48_52 62
49_53_68 79
14_29_35_50_72 77
20 #edges, tree 25
0 1
0 2
0 4_5_10_18_19_22_41_47_63
0 74
1 3_9_11_12_13_16_17_20_45_59_64_65_73_92
2 6_7_8
2 39
6_7_8 23
6_7_8 26_30_31_34
6_7_8 24_25_36
6_7_8 15_21_28_33_40_48_52
6_7_8 14_29_35_50_72
24_25_36 44
24_25_36 49_53_68
24_25_36 78
24_25_36 46_58_70_88_91_93_101
15_21_28_33_40_48_52 62
4_5_10_18_19_22_41_47_63 82_86
49_53_68 79
14_29_35_50_72 77
20 #edges, tree 26
0 1
0 2
0 4_5_10_18_19_22_41_47_63
0 74
1 3_9_11_12_13_16_17_20_45_59_64_65_73_92
2 6_7_8
2 39
6_7_8 23
6_7_8 26_30_31_34
6_7_8 24_25_36
6_7_8 15_21_28_33_40_48_52
6_7_8 14_29_35_50_72
24_25_36 44
24_25_36 49_53_68
24_25_36 78
44 46_58_70_88_91_93_101
15_21_28_33_40_48_52 62
4_5_10_18_19_22_41_47_63 82_86
49_53_68 79
14_29_35_50_72 77
20 #edges, tree 27
0 1
0 2
0 4_5_10_18_19_22_41_47_63
0 74
1 3_9_11_12_13_16_17_20_45_59_64_65_73_92
2 6_7_8
6_7_8 23
6_7_8 26_30_31_34
6_7_8 24_25_36
6_7_8 39
6_7_8 15_21_28_33_40_48_52
6_7_8 14_29_35_50_72
24_25_36 44
24_25_36 49_53_68
24_25_36 78
24_25_36 46_58_70_88_91_93_101
15_21_28_33_40_48_52 62
4_5_10_18_19_22_41_47_63 82_86
49_53_68 79
14_29_35_50_72 77
20 #edges, tree 28
0 1
0 2
0 4_5_10_18_19_22_41_47_63
0 74
1 3_9_11_12_13_16_17_20_45_59_64_65_73_92
2 6_7_8
6_7_8 23
6_7_8 26_30_31_34
6_7_8 24_25_36
6_7_8 39
6_7_8 15_21_28_33_40_48_52
6_7_8 14_29_35_50_72
24_25_36 44
24_25_36 49_53_68
24_25_36 78
44 46_58_70_88_91_93_101
15_21_28_33_40_48_52 62
4_5_10_18_19_22_41_47_63 82_86
49_53_68 79
14_29_35_50_72 77
20 #edges, tree 29
0 1
0 2
0 4_5_10_18_19_22_41_47_63
0 74
1 3_9_11_12_13_16_17_20_45_59_64_65_73_92
2 6_7_8
6_7_8 23
6_7_8 26_30_31_34
6_7_8 24_25_36
6_7_8 15_21_28_33_40_48_52
6_7_8 14_29_35_50_72
23 39
24_25_36 44
24_25_36 49_53_68
24_25_36 78
24_25_36 46_58_70_88_91_93_101
15_21_28_33_40_48_52 62
4_5_10_18_19_22_41_47_63 82_86
49_53_68 79
14_29_35_50_72 77
20 #edges, tree 30
0 1
0 2
0 4_5_10_18_19_22_41_47_63
0 74
1 3_9_11_12_13_16_17_20_45_59_64_65_73_92
2 6_7_8
6_7_8 23
6_7_8 26_30_31_34
6_7_8 24_25_36
6_7_8 15_21_28_33_40_48_52
6_7_8 14_29_35_50_72
23 39
24_25_36 44
24_25_36 49_53_68
24_25_36 78
44 46_58_70_88_91_93_101
15_21_28_33_40_48_52 62
4_5_10_18_19_22_41_47_63 82_86
49_53_68 79
14_29_35_50_72 77
20 #edges, tree 31
0 1
0 2
0 4_5_10_18_19_22_41_47_63
1 3_9_11_12_13_16_17_20_45_59_64_65_73_92
2 6_7_8
2 39
2 74
6_7_8 23
6_7_8 26_30_31_34
6_7_8 24_25_36
6_7_8 15_21_28_33_40_48_52
6_7_8 14_29_35_50_72
24_25_36 44
24_25_36 49_53_68
24_25_36 78
24_25_36 46_58_70_88_91_93_101
15_21_28_33_40_48_52 62
4_5_10_18_19_22_41_47_63 82_86
49_53_68 79
14_29_35_50_72 77
20 #edges, tree 32
0 1
0 2
0 4_5_10_18_19_22_41_47_63
1 3_9_11_12_13_16_17_20_45_59_64_65_73_92
2 6_7_8
2 39
2 74
6_7_8 23
6_7_8 26_30_31_34
6_7_8 24_25_36
6_7_8 15_21_28_33_40_48_52
6_7_8 14_29_35_50_72
24_25_36 44
24_25_36 49_53_68
24_25_36 78
44 46_58_70_88_91_93_101
15_21_28_33_40_48_52 62
4_5_10_18_19_22_41_47_63 82_86
49_53_68 79
14_29_35_50_72 77
20 #edges, tree 33
14_29_35_50_72 77
49_53_68 79
4_5_10_18_19_22_41_47_63 82_86
15_21_28_33_40_48_52 62
24_25_36 46_58_70_88_91_93_101
24_25_36 78
24_25_36 49_53_68
24_25_36 44
6_7_8 14_29_35_50_72
6_7_8 15_21_28_33_40_48_52
6_7_8 24_25_36
6_7_8 26_30_31_34
6_7_8 23
2 39
2 6_7_8
1 3_9_11_12_13_16_17_20_45_59_64_65_73_92
1 74
0 4_5_10_18_19_22_41_47_63
0 2
0 1
20 #edges, tree 34
14_29_35_50_72 77
49_53_68 79
4_5_10_18_19_22_41_47_63 82_86
15_21_28_33_40_48_52 62
44 46_58_70_88_91_93_101
24_25_36 78
24_25_36 49_53_68
24_25_36 44
6_7_8 14_29_35_50_72
6_7_8 15_21_28_33_40_48_52
6_7_8 24_25_36
6_7_8 26_30_31_34
6_7_8 23
2 39
2 6_7_8
1 3_9_11_12_13_16_17_20_45_59_64_65_73_92
1 74
0 4_5_10_18_19_22_41_47_63
0 2
0 1
20 #edges, tree 35
14_29_35_50_72 77
49_53_68 79
4_5_10_18_19_22_41_47_63 82_86
15_21_28_33_40_48_52 62
24_25_36 46_58_70_88_91_93_101
24_25_36 78
24_25_36 74
24_25_36 49_53_68
24_25_36 44
6_7_8 14_29_35_50_72
6_7_8 15_21_28_33_40_48_52
6_7_8 24_25_36
6_7_8 26_30_31_34
6_7_8 23
2 39
2 6_7_8
1 3_9_11_12_13_16_17_20_45_59_64_65_73_92
0 4_5_10_18_19_22_41_47_63
0 2
0 1
20 #edges, tree 36
14_29_35_50_72 77
49_53_68 79
4_5_10_18_19_22_41_47_63 82_86
15_21_28_33_40_48_52 62
44 46_58_70_88_91_93_101
24_25_36 78
24_25_36 74
24_25_36 49_53_68
24_25_36 44
6_7_8 14_29_35_50_72
6_7_8 15_21_28_33_40_48_52
6_7_8 24_25_36
6_7_8 26_30_31_34
6_7_8 23
2 39
2 6_7_8
1 3_9_11_12_13_16_17_20_45_59_64_65_73_92
0 4_5_10_18_19_22_41_47_63
0 2
0 1
20 #edges, tree 37
14_29_35_50_72 77
49_53_68 79
4_5_10_18_19_22_41_47_63 82_86
15_21_28_33_40_48_52 62
24_25_36 46_58_70_88_91_93_101
24_25_36 78
24_25_36 49_53_68
24_25_36 44
6_7_8 14_29_35_50_72
6_7_8 15_21_28_33_40_48_52
6_7_8 39
6_7_8 24_25_36
6_7_8 26_30_31_34
6_7_8 23
2 74
2 6_7_8
1 3_9_11_12_13_16_17_20_45_59_64_65_73_92
0 4_5_10_18_19_22_41_47_63
0 2
0 1
20 #edges, tree 38
14_29_35_50_72 77
49_53_68 79
4_5_10_18_19_22_41_47_63 82_86
15_21_28_33_40_48_52 62
44 46_58_70_88_91_93_101
24_25_36 78
24_25_36 49_53_68
24_25_36 44
6_7_8 14_29_35_50_72
6_7_8 15_21_28_33_40_48_52
6_7_8 39
6_7_8 24_25_36
6_7_8 26_30_31_34
6_7_8 23
2 74
2 6_7_8
1 3_9_11_12_13_16_17_20_45_59_64_65_73_92
0 4_5_10_18_19_22_41_47_63
0 2
0 1
20 #edges, tree 39
14_29_35_50_72 77
49_53_68 79
4_5_10_18_19_22_41_47_63 82_86
15_21_28_33_40_48_52 62
44 46_58_70_88_91_93_101
24_25_36 78
24_25_36 49_53_68
24_25_36 44
23 39
6_7_8 14_29_35_50_72
6_7_8 15_21_28_33_40_48_52
6_7_8 24_25_36
6_7_8 26_30_31_34
6_7_8 23
2 74
2 6_7_8
1 3_9_11_12_13_16_17_20_45_59_64_65_73_92
0 4_5_10_18_19_22_41_47_63
0 2
0 1
20 #edges, tree 40
14_29_35_50_72 77
49_53_68 79
4_5_10_18_19_22_41_47_63 82_86
15_21_28_33_40_48_52 62
24_25_36 46_58_70_88_91_93_101
24_25_36 78
24_25_36 49_53_68
24_25_36 44
23 39
6_7_8 14_29_35_50_72
6_7_8 15_21_28_33_40_48_52
6_7_8 24_25_36
6_7_8 26_30_31_34
6_7_8 23
2 74
2 6_7_8
1 3_9_11_12_13_16_17_20_45_59_64_65_73_92
0 4_5_10_18_19_22_41_47_63
0 2
0 1
20 #edges, tree 41
14_29_35_50_72 77
49_53_68 79
4_5_10_18_19_22_41_47_63 82_86
15_21_28_33_40_48_52 62
24_25_36 46_58_70_88_91_93_101
24_25_36 78
24_25_36 49_53_68
24_25_36 44
23 39
6_7_8 14_29_35_50_72
6_7_8 15_21_28_33_40_48_52
6_7_8 24_25_36
6_7_8 26_30_31_34
6_7_8 23
2 6_7_8
1 3_9_11_12_13_16_17_20_45_59_64_65_73_92
1 74
0 4_5_10_18_19_22_41_47_63
0 2
0 1
20 #edges, tree 42
14_29_35_50_72 77
49_53_68 79
4_5_10_18_19_22_41_47_63 82_86
15_21_28_33_40_48_52 62
44 46_58_70_88_91_93_101
24_25_36 78
24_25_36 49_53_68
24_25_36 44
23 39
6_7_8 14_29_35_50_72
6_7_8 15_21_28_33_40_48_52
6_7_8 24_25_36
6_7_8 26_30_31_34
6_7_8 23
2 6_7_8
1 3_9_11_12_13_16_17_20_45_59_64_65_73_92
1 74
0 4_5_10_18_19_22_41_47_63
0 2
0 1
20 #edges, tree 43
14_29_35_50_72 77
49_53_68 79
4_5_10_18_19_22_41_47_63 82_86
15_21_28_33_40_48_52 62
44 46_58_70_88_91_93_101
24_25_36 78
24_25_36 49_53_68
24_25_36 44
6_7_8 14_29_35_50_72
6_7_8 15_21_28_33_40_48_52
6_7_8 39
6_7_8 24_25_36
6_7_8 26_30_31_34
6_7_8 23
2 6_7_8
1 3_9_11_12_13_16_17_20_45_59_64_65_73_92
1 74
0 4_5_10_18_19_22_41_47_63
0 2
0 1
20 #edges, tree 44
14_29_35_50_72 77
49_53_68 79
4_5_10_18_19_22_41_47_63 82_86
15_21_28_33_40_48_52 62
24_25_36 46_58_70_88_91_93_101
24_25_36 78
24_25_36 49_53_68
24_25_36 44
6_7_8 14_29_35_50_72
6_7_8 15_21_28_33_40_48_52
6_7_8 39
6_7_8 24_25_36
6_7_8 26_30_31_34
6_7_8 23
2 6_7_8
1 3_9_11_12_13_16_17_20_45_59_64_65_73_92
1 74
0 4_5_10_18_19_22_41_47_63
0 2
0 1
20 #edges, tree 45
14_29_35_50_72 77
49_53_68 79
4_5_10_18_19_22_41_47_63 82_86
15_21_28_33_40_48_52 62
24_25_36 46_58_70_88_91_93_101
24_25_36 78
24_25_36 74
24_25_36 49_53_68
24_25_36 44
23 39
6_7_8 14_29_35_50_72
6_7_8 15_21_28_33_40_48_52
6_7_8 24_25_36
6_7_8 26_30_31_34
6_7_8 23
2 6_7_8
1 3_9_11_12_13_16_17_20_45_59_64_65_73_92
0 4_5_10_18_19_22_41_47_63
0 2
0 1
20 #edges, tree 46
14_29_35_50_72 77
49_53_68 79
4_5_10_18_19_22_41_47_63 82_86
15_21_28_33_40_48_52 62
44 46_58_70_88_91_93_101
24_25_36 78
24_25_36 74
24_25_36 49_53_68
24_25_36 44
23 39
6_7_8 14_29_35_50_72
6_7_8 15_21_28_33_40_48_52
6_7_8 24_25_36
6_7_8 26_30_31_34
6_7_8 23
2 6_7_8
1 3_9_11_12_13_16_17_20_45_59_64_65_73_92
0 4_5_10_18_19_22_41_47_63
0 2
0 1
20 #edges, tree 47
14_29_35_50_72 77
49_53_68 79
4_5_10_18_19_22_41_47_63 82_86
15_21_28_33_40_48_52 62
24_25_36 46_58_70_88_91_93_101
24_25_36 78
24_25_36 74
24_25_36 49_53_68
24_25_36 44
6_7_8 14_29_35_50_72
6_7_8 15_21_28_33_40_48_52
6_7_8 39
6_7_8 24_25_36
6_7_8 26_30_31_34
6_7_8 23
2 6_7_8
1 3_9_11_12_13_16_17_20_45_59_64_65_73_92
0 4_5_10_18_19_22_41_47_63
0 2
0 1
20 #edges, tree 48
14_29_35_50_72 77
49_53_68 79
4_5_10_18_19_22_41_47_63 82_86
15_21_28_33_40_48_52 62
44 46_58_70_88_91_93_101
24_25_36 78
24_25_36 74
24_25_36 49_53_68
24_25_36 44
6_7_8 14_29_35_50_72
6_7_8 15_21_28_33_40_48_52
6_7_8 39
6_7_8 24_25_36
6_7_8 26_30_31_34
6_7_8 23
2 6_7_8
1 3_9_11_12_13_16_17_20_45_59_64_65_73_92
0 4_5_10_18_19_22_41_47_63
0 2
0 1
