# 17 out of 17 mutations
144 #trees
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 39_48_51_53_54_59_63_75
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 17_29_34_50_58_66_78
10 21_24
10 12_13_62_65_67_71_73_79
14_15_20 38_69
21_24 35_52_55_70_74
22_23_26_30 42_43
33 40
33 37_45
33 64
16 #edges, tree 8
0_1_3_4_5_6_8 10
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 39_48_51_53_54_59_63_75
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 17_29_34_50_58_66_78
10 21_24
10 12_13_62_65_67_71_73_79
14_15_20 38_69
21_24 35_52_55_70_74
22_23_26_30 42_43
33 40
33 37_45
40 64
16 #edges, tree 9
56 12_13_62_65_67_71_73_79
33 64
33 37_45
33 40
22_23_26_30 42_43
21_24 35_52_55_70_74
14_15_20 38_69
10 21_24
0_1_3_4_5_6_8 17_29_34_50_58_66_78
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 39_48_51_53_54_59_63_75
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 10
16 #edges, tree 10
56 12_13_62_65_67_71_73_79
40 64
33 37_45
33 40
22_23_26_30 42_43
21_24 35_52_55_70_74
14_15_20 38_69
10 21_24
0_1_3_4_5_6_8 17_29_34_50_58_66_78
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 39_48_51_53_54_59_63_75
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 10
16 #edges, tree 11
56 12_13_62_65_67_71_73_79
40 37_45
33 64
33 40
22_23_26_30 42_43
21_24 35_52_55_70_74
14_15_20 38_69
10 21_24
0_1_3_4_5_6_8 17_29_34_50_58_66_78
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 39_48_51_53_54_59_63_75
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 10
16 #edges, tree 12
56 12_13_62_65_67_71_73_79
40 64
40 37_45
33 40
22_23_26_30 42_43
21_24 35_52_55_70_74
14_15_20 38_69
10 21_24
0_1_3_4_5_6_8 17_29_34_50_58_66_78
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 39_48_51_53_54_59_63_75
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 10
16 #edges, tree 13
33 64
33 40
22_23_26_30 42_43
21_24 35_52_55_70_74
21_24 38_69
10 12_13_62_65_67_71_73_79
10 21_24
0_1_3_4_5_6_8 17_29_34_50_58_66_78
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 39_48_51_53_54_59_63_75
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 37_45
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 10
16 #edges, tree 14
40 64
33 40
22_23_26_30 42_43
21_24 35_52_55_70_74
21_24 38_69
10 12_13_62_65_67_71_73_79
10 21_24
0_1_3_4_5_6_8 17_29_34_50_58_66_78
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 39_48_51_53_54_59_63_75
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 37_45
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 10
16 #edges, tree 15
35_52_55_70_74 38_69
33 64
33 40
22_23_26_30 42_43
21_24 35_52_55_70_74
10 12_13_62_65_67_71_73_79
10 21_24
0_1_3_4_5_6_8 17_29_34_50_58_66_78
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 39_48_51_53_54_59_63_75
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 37_45
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 10
16 #edges, tree 16
35_52_55_70_74 38_69
40 64
33 40
22_23_26_30 42_43
21_24 35_52_55_70_74
10 12_13_62_65_67_71_73_79
10 21_24
0_1_3_4_5_6_8 17_29_34_50_58_66_78
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 39_48_51_53_54_59_63_75
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 37_45
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 10
16 #edges, tree 17
0_1_3_4_5_6_8 10
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 37_45
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 39_48_51_53_54_59_63_75
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 17_29_34_50_58_66_78
10 21_24
21_24 38_69
21_24 35_52_55_70_74
22_23_26_30 42_43
33 40
33 64
56 12_13_62_65_67_71_73_79
16 #edges, tree 18
0_1_3_4_5_6_8 10
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 37_45
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 39_48_51_53_54_59_63_75
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 17_29_34_50_58_66_78
10 21_24
21_24 35_52_55_70_74
22_23_26_30 42_43
33 40
33 64
56 12_13_62_65_67_71_73_79
35_52_55_70_74 38_69
16 #edges, tree 19
0_1_3_4_5_6_8 10
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 37_45
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 39_48_51_53_54_59_63_75
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 17_29_34_50_58_66_78
10 21_24
21_24 38_69
21_24 35_52_55_70_74
22_23_26_30 42_43
33 40
40 64
56 12_13_62_65_67_71_73_79
16 #edges, tree 20
0_1_3_4_5_6_8 10
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 37_45
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 39_48_51_53_54_59_63_75
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 17_29_34_50_58_66_78
10 21_24
21_24 35_52_55_70_74
22_23_26_30 42_43
33 40
40 64
56 12_13_62_65_67_71_73_79
35_52_55_70_74 38_69
16 #edges, tree 21
0_1_3_4_5_6_8 10
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 39_48_51_53_54_59_63_75
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 17_29_34_50_58_66_78
10 21_24
10 12_13_62_65_67_71_73_79
21_24 35_52_55_70_74
22_23_26_30 42_43
33 40
40 37_45
40 64
35_52_55_70_74 38_69
16 #edges, tree 22
0_1_3_4_5_6_8 10
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 39_48_51_53_54_59_63_75
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 17_29_34_50_58_66_78
10 21_24
10 12_13_62_65_67_71_73_79
21_24 38_69
21_24 35_52_55_70_74
22_23_26_30 42_43
33 40
40 37_45
40 64
16 #edges, tree 23
0_1_3_4_5_6_8 10
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 39_48_51_53_54_59_63_75
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 17_29_34_50_58_66_78
10 21_24
10 12_13_62_65_67_71_73_79
21_24 38_69
21_24 35_52_55_70_74
22_23_26_30 42_43
33 40
33 37_45
40 64
16 #edges, tree 24
0_1_3_4_5_6_8 10
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 39_48_51_53_54_59_63_75
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 17_29_34_50_58_66_78
10 21_24
10 12_13_62_65_67_71_73_79
21_24 35_52_55_70_74
22_23_26_30 42_43
33 40
33 37_45
40 64
35_52_55_70_74 38_69
16 #edges, tree 25
0_1_3_4_5_6_8 10
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 39_48_51_53_54_59_63_75
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 17_29_34_50_58_66_78
10 21_24
10 12_13_62_65_67_71_73_79
21_24 38_69
21_24 35_52_55_70_74
22_23_26_30 42_43
33 40
33 37_45
33 64
16 #edges, tree 26
0_1_3_4_5_6_8 10
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 39_48_51_53_54_59_63_75
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 17_29_34_50_58_66_78
10 21_24
10 12_13_62_65_67_71_73_79
21_24 38_69
21_24 35_52_55_70_74
22_23_26_30 42_43
33 40
33 64
40 37_45
16 #edges, tree 27
0_1_3_4_5_6_8 10
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 39_48_51_53_54_59_63_75
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 17_29_34_50_58_66_78
10 21_24
10 12_13_62_65_67_71_73_79
21_24 35_52_55_70_74
22_23_26_30 42_43
33 40
33 64
40 37_45
35_52_55_70_74 38_69
16 #edges, tree 28
0_1_3_4_5_6_8 10
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 39_48_51_53_54_59_63_75
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 17_29_34_50_58_66_78
10 21_24
10 12_13_62_65_67_71_73_79
21_24 35_52_55_70_74
22_23_26_30 42_43
33 40
33 37_45
33 64
35_52_55_70_74 38_69
16 #edges, tree 29
0_1_3_4_5_6_8 10
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 39_48_51_53_54_59_63_75
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 17_29_34_50_58_66_78
10 21_24
21_24 38_69
21_24 35_52_55_70_74
22_23_26_30 42_43
33 40
33 64
40 37_45
56 12_13_62_65_67_71_73_79
16 #edges, tree 30
0_1_3_4_5_6_8 10
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 39_48_51_53_54_59_63_75
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 17_29_34_50_58_66_78
10 21_24
21_24 35_52_55_70_74
22_23_26_30 42_43
33 40
33 64
40 37_45
56 12_13_62_65_67_71_73_79
35_52_55_70_74 38_69
16 #edges, tree 31
0_1_3_4_5_6_8 10
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 39_48_51_53_54_59_63_75
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 17_29_34_50_58_66_78
10 21_24
21_24 38_69
21_24 35_52_55_70_74
22_23_26_30 42_43
33 40
40 37_45
40 64
56 12_13_62_65_67_71_73_79
16 #edges, tree 32
0_1_3_4_5_6_8 10
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 39_48_51_53_54_59_63_75
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 17_29_34_50_58_66_78
10 21_24
21_24 35_52_55_70_74
22_23_26_30 42_43
33 40
40 37_45
40 64
56 12_13_62_65_67_71_73_79
35_52_55_70_74 38_69
16 #edges, tree 33
35_52_55_70_74 38_69
56 12_13_62_65_67_71_73_79
40 64
33 37_45
33 40
22_23_26_30 42_43
21_24 35_52_55_70_74
10 21_24
0_1_3_4_5_6_8 17_29_34_50_58_66_78
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 39_48_51_53_54_59_63_75
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 10
16 #edges, tree 34
56 12_13_62_65_67_71_73_79
40 64
33 37_45
33 40
22_23_26_30 42_43
21_24 35_52_55_70_74
21_24 38_69
10 21_24
0_1_3_4_5_6_8 17_29_34_50_58_66_78
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 39_48_51_53_54_59_63_75
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 10
16 #edges, tree 35
56 12_13_62_65_67_71_73_79
33 64
33 37_45
33 40
22_23_26_30 42_43
21_24 35_52_55_70_74
21_24 38_69
10 21_24
0_1_3_4_5_6_8 17_29_34_50_58_66_78
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 39_48_51_53_54_59_63_75
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 10
16 #edges, tree 36
35_52_55_70_74 38_69
56 12_13_62_65_67_71_73_79
33 64
33 37_45
33 40
22_23_26_30 42_43
21_24 35_52_55_70_74
10 21_24
0_1_3_4_5_6_8 17_29_34_50_58_66_78
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 39_48_51_53_54_59_63_75
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 10
16 #edges, tree 37
56 12_13_62_65_67_71_73_79
40 64
33 40
22_23_26_30 42_43
21_24 35_52_55_70_74
14_15_20 39_48_51_53_54_59_63_75
14_15_20 38_69
10 21_24
0_1_3_4_5_6_8 17_29_34_50_58_66_78
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 37_45
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 10
16 #edges, tree 38
56 12_13_62_65_67_71_73_79
33 64
33 40
22_23_26_30 42_43
21_24 35_52_55_70_74
14_15_20 39_48_51_53_54_59_63_75
14_15_20 38_69
10 21_24
0_1_3_4_5_6_8 17_29_34_50_58_66_78
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 37_45
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 10
16 #edges, tree 39
56 12_13_62_65_67_71_73_79
40 64
33 40
22_23_26_30 42_43
21_24 35_52_55_70_74
14_15_20 38_69
10 39_48_51_53_54_59_63_75
10 21_24
0_1_3_4_5_6_8 17_29_34_50_58_66_78
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 37_45
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 10
16 #edges, tree 40
56 12_13_62_65_67_71_73_79
40 64
33 40
22_23_26_30 42_43
21_24 39_48_51_53_54_59_63_75
21_24 35_52_55_70_74
14_15_20 38_69
10 21_24
0_1_3_4_5_6_8 17_29_34_50_58_66_78
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 37_45
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 10
16 #edges, tree 41
56 12_13_62_65_67_71_73_79
33 64
33 40
22_23_26_30 42_43
21_24 35_52_55_70_74
14_15_20 38_69
10 39_48_51_53_54_59_63_75
10 21_24
0_1_3_4_5_6_8 17_29_34_50_58_66_78
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 37_45
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 10
16 #edges, tree 42
56 12_13_62_65_67_71_73_79
33 64
33 40
22_23_26_30 42_43
21_24 39_48_51_53_54_59_63_75
21_24 35_52_55_70_74
14_15_20 38_69
10 21_24
0_1_3_4_5_6_8 17_29_34_50_58_66_78
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 37_45
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 10
16 #edges, tree 43
56 12_13_62_65_67_71_73_79
33 64
33 40
22_23_26_30 42_43
21_24 35_52_55_70_74
21_24 38_69
14_15_20 39_48_51_53_54_59_63_75
10 21_24
0_1_3_4_5_6_8 17_29_34_50_58_66_78
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 37_45
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 10
16 #edges, tree 44
35_52_55_70_74 38_69
56 12_13_62_65_67_71_73_79
33 64
33 40
22_23_26_30 42_43
21_24 35_52_55_70_74
14_15_20 39_48_51_53_54_59_63_75
10 21_24
0_1_3_4_5_6_8 17_29_34_50_58_66_78
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 37_45
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 10
16 #edges, tree 45
56 12_13_62_65_67_71_73_79
40 64
33 40
22_23_26_30 42_43
21_24 35_52_55_70_74
21_24 38_69
14_15_20 39_48_51_53_54_59_63_75
10 21_24
0_1_3_4_5_6_8 17_29_34_50_58_66_78
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 37_45
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 10
16 #edges, tree 46
35_52_55_70_74 38_69
56 12_13_62_65_67_71_73_79
40 64
33 40
22_23_26_30 42_43
21_24 35_52_55_70_74
14_15_20 39_48_51_53_54_59_63_75
10 21_24
0_1_3_4_5_6_8 17_29_34_50_58_66_78
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 37_45
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 10
16 #edges, tree 47
56 12_13_62_65_67_71_73_79
40 64
33 40
22_23_26_30 42_43
21_24 35_52_55_70_74
21_24 38_69
10 39_48_51_53_54_59_63_75
10 21_24
0_1_3_4_5_6_8 17_29_34_50_58_66_78
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 37_45
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 10
16 #edges, tree 48
35_52_55_70_74 38_69
56 12_13_62_65_67_71_73_79
40 64
33 40
22_23_26_30 42_43
21_24 35_52_55_70_74
10 39_48_51_53_54_59_63_75
10 21_24
0_1_3_4_5_6_8 17_29_34_50_58_66_78
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 37_45
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 10
16 #edges, tree 49
56 12_13_62_65_67_71_73_79
40 64
33 40
22_23_26_30 42_43
21_24 39_48_51_53_54_59_63_75
21_24 35_52_55_70_74
21_24 38_69
10 21_24
0_1_3_4_5_6_8 17_29_34_50_58_66_78
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 37_45
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 10
16 #edges, tree 50
35_52_55_70_74 38_69
56 12_13_62_65_67_71_73_79
40 64
33 40
22_23_26_30 42_43
21_24 39_48_51_53_54_59_63_75
21_24 35_52_55_70_74
10 21_24
0_1_3_4_5_6_8 17_29_34_50_58_66_78
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 37_45
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 10
16 #edges, tree 51
56 12_13_62_65_67_71_73_79
33 64
33 40
22_23_26_30 42_43
21_24 35_52_55_70_74
21_24 38_69
10 39_48_51_53_54_59_63_75
10 21_24
0_1_3_4_5_6_8 17_29_34_50_58_66_78
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 37_45
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 22_23_26_30
0_1_3_4_5_6_8 14_15_20
0_1_3_4_5_6_8 10
16 #edges, tree 52
35_52_55_70_74 38_69
56 12_13_62_65_67_71_73_79
33 64
33 40
22_23_26_30 42_43
21_24 35_52_55_70_74
10 39_48_51_53_54_59_63_75
10 21_24
0_1_3_4_5_6_8 17_29_34_50_58_66_78
0_1_3_4_5_6_8 16_41_47_57_60_68_72_76_77
0_1_3_4_5_6_8 56
0_1_3_4_5_6_8 37_45
0_1_3_4_5_6_8 33
0_1_3_4_5_6_8 22_23_26_30
