# 22 out of 23 mutations
192 #trees
11 19_21_49_58_65_66
11 12_14_31
2 5_9_13_15
0 63
0 1_3_17_18_30_32
0 6_8_10_16_20
0 11
0 2
21 #edges, tree 15
61 74
57 72
35_37_44_46_50 56_67_69_71
35_37_44_46_50 61
1_3_17_18_30_32 51_55
12_14_31 82
12_14_31 59_76
12_14_31 35_37_44_46_50
12_14_31 34_38
6_8_10_16_20 24_29_33_41_45_52_79
6_8_10_16_20 23
5_9_13_15 39_40_47_54_60_70_75_77
5_9_13_15 57
11 19_21_49_58_65_66
11 12_14_31
2 5_9_13_15
0 63
0 1_3_17_18_30_32
0 6_8_10_16_20
0 11
0 2
21 #edges, tree 16
57 72
35_37_44_46_50 74
35_37_44_46_50 56_67_69_71
35_37_44_46_50 61
1_3_17_18_30_32 51_55
12_14_31 82
12_14_31 59_76
12_14_31 35_37_44_46_50
12_14_31 34_38
6_8_10_16_20 24_29_33_41_45_52_79
6_8_10_16_20 23
5_9_13_15 39_40_47_54_60_70_75_77
5_9_13_15 57
11 19_21_49_58_65_66
11 12_14_31
2 5_9_13_15
0 63
0 1_3_17_18_30_32
0 6_8_10_16_20
0 11
0 2
21 #edges, tree 17
0 2
0 11
0 6_8_10_16_20
0 1_3_17_18_30_32
0 63
2 5_9_13_15
11 12_14_31
11 19_21_49_58_65_66
5_9_13_15 57
5_9_13_15 39_40_47_54_60_70_75_77
6_8_10_16_20 23
6_8_10_16_20 24_29_33_41_45_52_79
12_14_31 34_38
12_14_31 35_37_44_46_50
12_14_31 59_76
1_3_17_18_30_32 51_55
34_38 82
35_37_44_46_50 61
35_37_44_46_50 56_67_69_71
57 72
61 74
21 #edges, tree 18
0 2
0 11
0 6_8_10_16_20
0 1_3_17_18_30_32
0 63
2 5_9_13_15
11 12_14_31
11 19_21_49_58_65_66
5_9_13_15 57
5_9_13_15 39_40_47_54_60_70_75_77
6_8_10_16_20 23
6_8_10_16_20 24_29_33_41_45_52_79
12_14_31 34_38
12_14_31 35_37_44_46_50
12_14_31 59_76
1_3_17_18_30_32 51_55
34_38 82
35_37_44_46_50 61
35_37_44_46_50 56_67_69_71
35_37_44_46_50 74
57 72
21 #edges, tree 19
0 2
0 11
0 6_8_10_16_20
0 1_3_17_18_30_32
0 63
2 5_9_13_15
11 12_14_31
11 19_21_49_58_65_66
5_9_13_15 57
5_9_13_15 39_40_47_54_60_70_75_77
6_8_10_16_20 23
6_8_10_16_20 24_29_33_41_45_52_79
12_14_31 34_38
12_14_31 35_37_44_46_50
12_14_31 59_76
12_14_31 82
35_37_44_46_50 61
35_37_44_46_50 56_67_69_71
35_37_44_46_50 74
57 72
56_67_69_71 51_55
21 #edges, tree 20
0 2
0 11
0 6_8_10_16_20
0 1_3_17_18_30_32
0 63
2 5_9_13_15
11 12_14_31
11 19_21_49_58_65_66
5_9_13_15 57
5_9_13_15 39_40_47_54_60_70_75_77
6_8_10_16_20 23
6_8_10_16_20 24_29_33_41_45_52_79
12_14_31 34_38
12_14_31 35_37_44_46_50
12_14_31 59_76
34_38 82
35_37_44_46_50 61
35_37_44_46_50 56_67_69_71
35_37_44_46_50 74
57 72
56_67_69_71 51_55
21 #edges, tree 21
0 2
0 11
0 6_8_10_16_20
0 1_3_17_18_30_32
0 63
2 5_9_13_15
11 12_14_31
11 19_21_49_58_65_66
5_9_13_15 57
5_9_13_15 39_40_47_54_60_70_75_77
6_8_10_16_20 23
6_8_10_16_20 24_29_33_41_45_52_79
12_14_31 34_38
12_14_31 35_37_44_46_50
12_14_31 59_76
12_14_31 82
35_37_44_46_50 61
35_37_44_46_50 56_67_69_71
57 72
61 74
56_67_69_71 51_55
21 #edges, tree 22
0 2
0 11
0 6_8_10_16_20
0 1_3_17_18_30_32
0 63
2 5_9_13_15
11 12_14_31
11 19_21_49_58_65_66
5_9_13_15 57
5_9_13_15 39_40_47_54_60_70_75_77
6_8_10_16_20 23
6_8_10_16_20 24_29_33_41_45_52_79
12_14_31 34_38
12_14_31 35_37_44_46_50
12_14_31 59_76
34_38 82
35_37_44_46_50 61
35_37_44_46_50 56_67_69_71
57 72
61 74
56_67_69_71 51_55
21 #edges, tree 23
0 2
0 11
0 6_8_10_16_20
0 1_3_17_18_30_32
0 63
2 5_9_13_15
11 12_14_31
11 19_21_49_58_65_66
5_9_13_15 57
5_9_13_15 39_40_47_54_60_70_75_77
6_8_10_16_20 23
6_8_10_16_20 24_29_33_41_45_52_79
12_14_31 34_38
12_14_31 35_37_44_46_50
12_14_31 74
12_14_31 59_76
34_38 82
35_37_44_46_50 61
35_37_44_46_50 56_67_69_71
57 72
56_67_69_71 51_55
21 #edges, tree 24
0 2
0 11
0 6_8_10_16_20
0 1_3_17_18_30_32
0 63
2 5_9_13_15
11 12_14_31
11 19_21_49_58_65_66
5_9_13_15 57
5_9_13_15 39_40_47_54_60_70_75_77
6_8_10_16_20 23
6_8_10_16_20 24_29_33_41_45_52_79
12_14_31 34_38
12_14_31 35_37_44_46_50
12_14_31 74
12_14_31 59_76
12_14_31 82
35_37_44_46_50 61
35_37_44_46_50 56_67_69_71
57 72
56_67_69_71 51_55
21 #edges, tree 25
0 2
0 4
0 1_3_17_18_30_32
0 63
0 82
2 5_9_13_15
4 11
4 23
4 24_29_33_41_45_52_79
11 12_14_31
11 19_21_49_58_65_66
5_9_13_15 57
5_9_13_15 39_40_47_54_60_70_75_77
12_14_31 34_38
12_14_31 35_37_44_46_50
12_14_31 74
12_14_31 59_76
1_3_17_18_30_32 51_55
35_37_44_46_50 61
35_37_44_46_50 56_67_69_71
57 72
21 #edges, tree 26
0 2
0 4
0 1_3_17_18_30_32
0 63
0 82
2 5_9_13_15
4 11
4 23
4 24_29_33_41_45_52_79
11 12_14_31
11 19_21_49_58_65_66
5_9_13_15 57
5_9_13_15 39_40_47_54_60_70_75_77
12_14_31 34_38
12_14_31 35_37_44_46_50
12_14_31 59_76
1_3_17_18_30_32 51_55
35_37_44_46_50 61
35_37_44_46_50 56_67_69_71
57 72
61 74
21 #edges, tree 27
0 2
0 4
0 1_3_17_18_30_32
0 63
0 82
2 5_9_13_15
4 11
4 23
4 24_29_33_41_45_52_79
11 12_14_31
11 19_21_49_58_65_66
5_9_13_15 57
5_9_13_15 39_40_47_54_60_70_75_77
12_14_31 34_38
12_14_31 35_37_44_46_50
12_14_31 59_76
1_3_17_18_30_32 51_55
35_37_44_46_50 61
35_37_44_46_50 56_67_69_71
35_37_44_46_50 74
57 72
21 #edges, tree 28
0 2
0 4
0 1_3_17_18_30_32
0 63
0 82
2 5_9_13_15
4 11
4 23
4 24_29_33_41_45_52_79
11 12_14_31
11 19_21_49_58_65_66
5_9_13_15 57
5_9_13_15 39_40_47_54_60_70_75_77
12_14_31 34_38
12_14_31 35_37_44_46_50
12_14_31 74
12_14_31 59_76
35_37_44_46_50 61
35_37_44_46_50 56_67_69_71
57 72
56_67_69_71 51_55
21 #edges, tree 29
0 2
0 4
0 1_3_17_18_30_32
0 63
0 82
2 5_9_13_15
4 11
4 23
4 24_29_33_41_45_52_79
11 12_14_31
11 19_21_49_58_65_66
5_9_13_15 57
5_9_13_15 39_40_47_54_60_70_75_77
12_14_31 34_38
12_14_31 35_37_44_46_50
12_14_31 59_76
35_37_44_46_50 61
35_37_44_46_50 56_67_69_71
57 72
61 74
56_67_69_71 51_55
21 #edges, tree 30
0 2
0 4
0 1_3_17_18_30_32
0 63
0 82
2 5_9_13_15
4 11
4 23
4 24_29_33_41_45_52_79
11 12_14_31
11 19_21_49_58_65_66
5_9_13_15 57
5_9_13_15 39_40_47_54_60_70_75_77
12_14_31 34_38
12_14_31 35_37_44_46_50
12_14_31 59_76
35_37_44_46_50 61
35_37_44_46_50 56_67_69_71
35_37_44_46_50 74
57 72
56_67_69_71 51_55
21 #edges, tree 31
0 2
0 4
0 1_3_17_18_30_32
0 63
2 5_9_13_15
4 11
4 23
4 24_29_33_41_45_52_79
4 82
11 12_14_31
11 19_21_49_58_65_66
5_9_13_15 57
5_9_13_15 39_40_47_54_60_70_75_77
12_14_31 34_38
12_14_31 35_37_44_46_50
12_14_31 74
12_14_31 59_76
35_37_44_46_50 61
35_37_44_46_50 56_67_69_71
57 72
56_67_69_71 51_55
21 #edges, tree 32
0 2
0 4
0 1_3_17_18_30_32
0 63
2 5_9_13_15
4 11
4 23
4 24_29_33_41_45_52_79
4 82
11 12_14_31
11 19_21_49_58_65_66
5_9_13_15 57
5_9_13_15 39_40_47_54_60_70_75_77
12_14_31 34_38
12_14_31 35_37_44_46_50
12_14_31 74
12_14_31 59_76
1_3_17_18_30_32 51_55
35_37_44_46_50 61
35_37_44_46_50 56_67_69_71
57 72
21 #edges, tree 33
57 72
35_37_44_46_50 74
35_37_44_46_50 56_67_69_71
35_37_44_46_50 61
1_3_17_18_30_32 51_55
12_14_31 59_76
12_14_31 35_37_44_46_50
12_14_31 34_38
5_9_13_15 39_40_47_54_60_70_75_77
5_9_13_15 57
11 19_21_49_58_65_66
11 12_14_31
4 82
4 24_29_33_41_45_52_79
4 23
4 11
2 5_9_13_15
0 63
0 1_3_17_18_30_32
0 4
0 2
21 #edges, tree 34
56_67_69_71 51_55
57 72
35_37_44_46_50 74
35_37_44_46_50 56_67_69_71
35_37_44_46_50 61
12_14_31 59_76
12_14_31 35_37_44_46_50
12_14_31 34_38
5_9_13_15 39_40_47_54_60_70_75_77
5_9_13_15 57
11 19_21_49_58_65_66
11 12_14_31
4 82
4 24_29_33_41_45_52_79
4 23
4 11
2 5_9_13_15
0 63
0 1_3_17_18_30_32
0 4
0 2
21 #edges, tree 35
56_67_69_71 51_55
61 74
57 72
35_37_44_46_50 56_67_69_71
35_37_44_46_50 61
12_14_31 59_76
12_14_31 35_37_44_46_50
12_14_31 34_38
5_9_13_15 39_40_47_54_60_70_75_77
5_9_13_15 57
11 19_21_49_58_65_66
11 12_14_31
4 82
4 24_29_33_41_45_52_79
4 23
4 11
2 5_9_13_15
0 63
0 1_3_17_18_30_32
0 4
0 2
21 #edges, tree 36
61 74
57 72
35_37_44_46_50 56_67_69_71
35_37_44_46_50 61
1_3_17_18_30_32 51_55
12_14_31 59_76
12_14_31 35_37_44_46_50
12_14_31 34_38
5_9_13_15 39_40_47_54_60_70_75_77
5_9_13_15 57
11 19_21_49_58_65_66
11 12_14_31
4 82
4 24_29_33_41_45_52_79
4 23
4 11
2 5_9_13_15
0 63
0 1_3_17_18_30_32
0 4
0 2
21 #edges, tree 37
57 72
35_37_44_46_50 74
35_37_44_46_50 56_67_69_71
35_37_44_46_50 61
1_3_17_18_30_32 51_55
12_14_31 59_76
12_14_31 35_37_44_46_50
12_14_31 34_38
5_9_13_15 39_40_47_54_60_70_75_77
5_9_13_15 57
11 82
11 19_21_49_58_65_66
11 12_14_31
4 24_29_33_41_45_52_79
4 23
4 11
2 5_9_13_15
0 63
0 1_3_17_18_30_32
0 4
0 2
21 #edges, tree 38
61 74
57 72
35_37_44_46_50 56_67_69_71
35_37_44_46_50 61
1_3_17_18_30_32 51_55
12_14_31 59_76
12_14_31 35_37_44_46_50
12_14_31 34_38
5_9_13_15 39_40_47_54_60_70_75_77
5_9_13_15 57
11 82
11 19_21_49_58_65_66
11 12_14_31
4 24_29_33_41_45_52_79
4 23
4 11
2 5_9_13_15
0 63
0 1_3_17_18_30_32
0 4
0 2
21 #edges, tree 39
57 72
35_37_44_46_50 56_67_69_71
35_37_44_46_50 61
1_3_17_18_30_32 51_55
12_14_31 59_76
12_14_31 74
12_14_31 35_37_44_46_50
12_14_31 34_38
5_9_13_15 39_40_47_54_60_70_75_77
5_9_13_15 57
11 82
11 19_21_49_58_65_66
11 12_14_31
4 24_29_33_41_45_52_79
4 23
4 11
2 5_9_13_15
0 63
0 1_3_17_18_30_32
0 4
0 2
21 #edges, tree 40
61 74
57 72
35_37_44_46_50 56_67_69_71
35_37_44_46_50 61
1_3_17_18_30_32 51_55
12_14_31 82
12_14_31 59_76
12_14_31 35_37_44_46_50
12_14_31 34_38
5_9_13_15 39_40_47_54_60_70_75_77
5_9_13_15 57
11 19_21_49_58_65_66
11 12_14_31
4 24_29_33_41_45_52_79
4 23
4 11
2 5_9_13_15
0 63
0 1_3_17_18_30_32
0 4
0 2
21 #edges, tree 41
61 74
57 72
35_37_44_46_50 56_67_69_71
35_37_44_46_50 61
34_38 82
1_3_17_18_30_32 51_55
12_14_31 59_76
12_14_31 35_37_44_46_50
12_14_31 34_38
5_9_13_15 39_40_47_54_60_70_75_77
5_9_13_15 57
11 19_21_49_58_65_66
11 12_14_31
4 24_29_33_41_45_52_79
4 23
4 11
2 5_9_13_15
0 63
0 1_3_17_18_30_32
0 4
0 2
21 #edges, tree 42
57 72
35_37_44_46_50 74
35_37_44_46_50 56_67_69_71
35_37_44_46_50 61
1_3_17_18_30_32 51_55
12_14_31 82
12_14_31 59_76
12_14_31 35_37_44_46_50
12_14_31 34_38
5_9_13_15 39_40_47_54_60_70_75_77
5_9_13_15 57
11 19_21_49_58_65_66
11 12_14_31
4 24_29_33_41_45_52_79
4 23
4 11
2 5_9_13_15
0 63
0 1_3_17_18_30_32
0 4
0 2
21 #edges, tree 43
57 72
35_37_44_46_50 74
35_37_44_46_50 56_67_69_71
35_37_44_46_50 61
34_38 82
1_3_17_18_30_32 51_55
12_14_31 59_76
12_14_31 35_37_44_46_50
12_14_31 34_38
5_9_13_15 39_40_47_54_60_70_75_77
5_9_13_15 57
11 19_21_49_58_65_66
11 12_14_31
4 24_29_33_41_45_52_79
4 23
4 11
2 5_9_13_15
0 63
0 1_3_17_18_30_32
0 4
0 2
21 #edges, tree 44
57 72
35_37_44_46_50 56_67_69_71
35_37_44_46_50 61
34_38 82
1_3_17_18_30_32 51_55
12_14_31 59_76
12_14_31 74
12_14_31 35_37_44_46_50
12_14_31 34_38
5_9_13_15 39_40_47_54_60_70_75_77
5_9_13_15 57
11 19_21_49_58_65_66
11 12_14_31
4 24_29_33_41_45_52_79
4 23
4 11
2 5_9_13_15
0 63
0 1_3_17_18_30_32
0 4
0 2
21 #edges, tree 45
57 72
35_37_44_46_50 56_67_69_71
35_37_44_46_50 61
1_3_17_18_30_32 51_55
12_14_31 82
12_14_31 59_76
12_14_31 74
12_14_31 35_37_44_46_50
12_14_31 34_38
5_9_13_15 39_40_47_54_60_70_75_77
5_9_13_15 57
11 19_21_49_58_65_66
11 12_14_31
4 24_29_33_41_45_52_79
4 23
4 11
2 5_9_13_15
0 63
0 1_3_17_18_30_32
0 4
0 2
21 #edges, tree 46
56_67_69_71 51_55
57 72
35_37_44_46_50 56_67_69_71
35_37_44_46_50 61
12_14_31 59_76
12_14_31 74
12_14_31 35_37_44_46_50
12_14_31 34_38
5_9_13_15 39_40_47_54_60_70_75_77
5_9_13_15 57
11 82
11 19_21_49_58_65_66
11 12_14_31
4 24_29_33_41_45_52_79
4 23
4 11
2 5_9_13_15
0 63
0 1_3_17_18_30_32
0 4
0 2
21 #edges, tree 47
56_67_69_71 51_55
57 72
35_37_44_46_50 74
35_37_44_46_50 56_67_69_71
35_37_44_46_50 61
12_14_31 59_76
12_14_31 35_37_44_46_50
12_14_31 34_38
5_9_13_15 39_40_47_54_60_70_75_77
5_9_13_15 57
11 82
11 19_21_49_58_65_66
11 12_14_31
4 24_29_33_41_45_52_79
4 23
4 11
2 5_9_13_15
0 63
0 1_3_17_18_30_32
0 4
0 2
21 #edges, tree 48
56_67_69_71 51_55
61 74
57 72
35_37_44_46_50 56_67_69_71
35_37_44_46_50 61
12_14_31 59_76
12_14_31 35_37_44_46_50
12_14_31 34_38
5_9_13_15 39_40_47_54_60_70_75_77
5_9_13_15 57
11 82
11 19_21_49_58_65_66
11 12_14_31
4 24_29_33_41_45_52_79
4 23
4 11
2 5_9_13_15
0 63
0 1_3_17_18_30_32
0 4
0 2
21 #edges, tree 49
56_67_69_71 51_55
57 72
35_37_44_46_50 56_67_69_71
35_37_44_46_50 61
12_14_31 82
12_14_31 59_76
12_14_31 74
12_14_31 35_37_44_46_50
12_14_31 34_38
5_9_13_15 39_40_47_54_60_70_75_77
5_9_13_15 57
11 19_21_49_58_65_66
11 12_14_31
4 24_29_33_41_45_52_79
4 23
4 11
2 5_9_13_15
0 63
0 1_3_17_18_30_32
0 4
0 2
21 #edges, tree 50
56_67_69_71 51_55
57 72
35_37_44_46_50 74
35_37_44_46_50 56_67_69_71
35_37_44_46_50 61
12_14_31 82
12_14_31 59_76
12_14_31 35_37_44_46_50
12_14_31 34_38
5_9_13_15 39_40_47_54_60_70_75_77
5_9_13_15 57
11 19_21_49_58_65_66
11 12_14_31
4 24_29_33_41_45_52_79
4 23
4 11
2 5_9_13_15
0 63
0 1_3_17_18_30_32
0 4
0 2
21 #edges, tree 51
56_67_69_71 51_55
61 74
57 72
35_37_44_46_50 56_67_69_71
35_37_44_46_50 61
12_14_31 82
12_14_31 59_76
12_14_31 35_37_44_46_50
12_14_31 34_38
5_9_13_15 39_40_47_54_60_70_75_77
5_9_13_15 57
11 19_21_49_58_65_66
11 12_14_31
4 24_29_33_41_45_52_79
4 23
4 11
2 5_9_13_15
0 63
0 1_3_17_18_30_32
0 4
0 2
21 #edges, tree 52
56_67_69_71 51_55
57 72
35_37_44_46_50 56_67_69_71
35_37_44_46_50 61
34_38 82
12_14_31 59_76
12_14_31 74
12_14_31 35_37_44_46_50
12_14_31 34_38
5_9_13_15 39_40_47_54_60_70_75_77
5_9_13_15 57
11 19_21_49_58_65_66
11 12_14_31
4 24_29_33_41_45_52_79
4 23
4 11
2 5_9_13_15
0 63
0 1_3_17_18_30_32
0 4
0 2
21 #edges, tree 53
56_67_69_71 51_55
61 74
57 72
35_37_44_46_50 56_67_69_71
35_37_44_46_50 61
34_38 82
12_14_31 59_76
12_14_31 35_37_44_46_50
12_14_31 34_38
5_9_13_15 39_40_47_54_60_70_75_77
5_9_13_15 57
11 19_21_49_58_65_66
11 12_14_31
4 24_29_33_41_45_52_79
4 23
4 11
2 5_9_13_15
0 63
0 1_3_17_18_30_32
0 4
0 2
21 #edges, tree 54
56_67_69_71 51_55
57 72
35_37_44_46_50 74
35_37_44_46_50 56_67_69_71
35_37_44_46_50 61
34_38 82
12_14_31 59_76
12_14_31 35_37_44_46_50
12_14_31 34_38
5_9_13_15 39_40_47_54_60_70_75_77
5_9_13_15 57
11 19_21_49_58_65_66
11 12_14_31
4 24_29_33_41_45_52_79
4 23
4 11
2 5_9_13_15
0 63
0 1_3_17_18_30_32
0 4
0 2
21 #edges, tree 55
56_67_69_71 51_55
57 72
35_37_44_46_50 74
35_37_44_46_50 56_67_69_71
35_37_44_46_50 61
12_14_31 59_76
12_14_31 35_37_44_46_50
12_14_31 34_38
6_8_10_16_20 24_29_33_41_45_52_79
6_8_10_16_20 23
5_9_13_15 39_40_47_54_60_70_75_77
5_9_13_15 57
11 19_21_49_58_65_66
11 63
11 12_14_31
2 5_9_13_15
0 82
0 1_3_17_18_30_32
0 6_8_10_16_20
0 11
0 2
21 #edges, tree 56
57 72
35_37_44_46_50 74
35_37_44_46_50 56_67_69_71
35_37_44_46_50 61
1_3_17_18_30_32 51_55
12_14_31 59_76
12_14_31 35_37_44_46_50
12_14_31 34_38
6_8_10_16_20 24_29_33_41_45_52_79
6_8_10_16_20 23
5_9_13_15 39_40_47_54_60_70_75_77
5_9_13_15 57
11 19_21_49_58_65_66
11 63
11 12_14_31
2 5_9_13_15
0 82
0 1_3_17_18_30_32
0 6_8_10_16_20
0 11
0 2
21 #edges, tree 57
57 72
35_37_44_46_50 56_67_69_71
35_37_44_46_50 61
1_3_17_18_30_32 51_55
12_14_31 59_76
12_14_31 74
12_14_31 35_37_44_46_50
12_14_31 34_38
6_8_10_16_20 24_29_33_41_45_52_79
6_8_10_16_20 23
5_9_13_15 39_40_47_54_60_70_75_77
5_9_13_15 57
11 19_21_49_58_65_66
11 63
11 12_14_31
2 5_9_13_15
0 82
0 1_3_17_18_30_32
0 6_8_10_16_20
0 11
0 2
21 #edges, tree 58
61 74
57 72
35_37_44_46_50 56_67_69_71
35_37_44_46_50 61
1_3_17_18_30_32 51_55
12_14_31 59_76
12_14_31 35_37_44_46_50
12_14_31 34_38
6_8_10_16_20 24_29_33_41_45_52_79
6_8_10_16_20 23
5_9_13_15 39_40_47_54_60_70_75_77
5_9_13_15 57
11 19_21_49_58_65_66
11 63
11 12_14_31
2 5_9_13_15
0 82
0 1_3_17_18_30_32
0 6_8_10_16_20
0 11
0 2
21 #edges, tree 59
56_67_69_71 51_55
57 72
35_37_44_46_50 56_67_69_71
35_37_44_46_50 61
12_14_31 59_76
12_14_31 74
12_14_31 35_37_44_46_50
12_14_31 34_38
6_8_10_16_20 24_29_33_41_45_52_79
6_8_10_16_20 23
5_9_13_15 39_40_47_54_60_70_75_77
5_9_13_15 57
11 19_21_49_58_65_66
11 63
11 12_14_31
2 5_9_13_15
0 82
0 1_3_17_18_30_32
0 6_8_10_16_20
0 11
0 2
21 #edges, tree 60
56_67_69_71 51_55
61 74
57 72
