# 18 out of 18 mutations
108 #trees
6_11 20
10 17
3_7 15_23_43_50_54_55
3_7 14_25_30_51
3_7 37_38
3_7 27_28
3_7 19_24
3_7 10
0 61
0 4_5_8_52
0 1_2_9_12_13_18_21_26_36_39_42_47
0 6_11
0 3_7
17 #edges, tree 24
29 32_48_49_53
29 33
19_24 29
17 41
10 17
3_7 15_23_43_50_54_55
3_7 14_25_30_51
3_7 37_38
3_7 27_28
3_7 19_24
3_7 10
0 61
0 4_5_8_52
0 1_2_9_12_13_18_21_26_36_39_42_47
0 20
0 6_11
0 3_7
17 #edges, tree 25
29 32_48_49_53
27_28 37_38
19_24 29
17 41
10 1_2_9_12_13_18_21_26_36_39_42_47
10 17
3_7 15_23_43_50_54_55
3_7 14_25_30_51
3_7 33
3_7 27_28
3_7 19_24
3_7 10
0 61
0 4_5_8_52
0 20
0 6_11
0 3_7
17 #edges, tree 26
29 32_48_49_53
29 33
27_28 37_38
19_24 29
17 41
10 1_2_9_12_13_18_21_26_36_39_42_47
10 17
3_7 15_23_43_50_54_55
3_7 14_25_30_51
3_7 27_28
3_7 19_24
3_7 10
0 61
0 4_5_8_52
0 20
0 6_11
0 3_7
17 #edges, tree 27
29 32_48_49_53
27_28 37_38
19_24 33
19_24 29
17 41
10 1_2_9_12_13_18_21_26_36_39_42_47
10 17
3_7 15_23_43_50_54_55
3_7 14_25_30_51
3_7 27_28
3_7 19_24
3_7 10
0 61
0 4_5_8_52
0 20
0 6_11
0 3_7
17 #edges, tree 28
29 32_48_49_53
19_24 29
17 41
10 1_2_9_12_13_18_21_26_36_39_42_47
10 17
3_7 15_23_43_50_54_55
3_7 14_25_30_51
3_7 37_38
3_7 33
3_7 27_28
3_7 19_24
3_7 10
0 61
0 4_5_8_52
0 20
0 6_11
0 3_7
17 #edges, tree 29
29 32_48_49_53
29 33
19_24 29
17 41
10 1_2_9_12_13_18_21_26_36_39_42_47
10 17
3_7 15_23_43_50_54_55
3_7 14_25_30_51
3_7 37_38
3_7 27_28
3_7 19_24
3_7 10
0 61
0 4_5_8_52
0 20
0 6_11
0 3_7
17 #edges, tree 30
29 32_48_49_53
19_24 33
19_24 29
17 41
10 1_2_9_12_13_18_21_26_36_39_42_47
10 17
3_7 15_23_43_50_54_55
3_7 14_25_30_51
3_7 37_38
3_7 27_28
3_7 19_24
3_7 10
0 61
0 4_5_8_52
0 20
0 6_11
0 3_7
17 #edges, tree 31
29 32_48_49_53
27_28 37_38
19_24 29
17 41
6_11 20
10 1_2_9_12_13_18_21_26_36_39_42_47
10 17
3_7 15_23_43_50_54_55
3_7 14_25_30_51
3_7 33
3_7 27_28
3_7 19_24
3_7 10
0 61
0 4_5_8_52
0 6_11
0 3_7
17 #edges, tree 32
29 32_48_49_53
19_24 29
17 41
6_11 20
10 1_2_9_12_13_18_21_26_36_39_42_47
10 17
3_7 15_23_43_50_54_55
3_7 14_25_30_51
3_7 37_38
3_7 33
3_7 27_28
3_7 19_24
3_7 10
0 61
0 4_5_8_52
0 6_11
0 3_7
17 #edges, tree 33
0 3_7
0 6_11
0 4_5_8_52
0 61
3_7 10
3_7 19_24
3_7 27_28
3_7 37_38
3_7 14_25_30_51
3_7 15_23_43_50_54_55
10 17
10 1_2_9_12_13_18_21_26_36_39_42_47
6_11 20
17 41
19_24 29
19_24 33
29 32_48_49_53
17 #edges, tree 34
0 3_7
0 6_11
0 4_5_8_52
0 61
3_7 10
3_7 19_24
3_7 27_28
3_7 37_38
3_7 14_25_30_51
3_7 15_23_43_50_54_55
10 17
10 1_2_9_12_13_18_21_26_36_39_42_47
6_11 20
17 41
19_24 29
29 33
29 32_48_49_53
17 #edges, tree 35
0 3_7
0 6_11
0 4_5_8_52
0 61
3_7 10
3_7 19_24
3_7 27_28
3_7 14_25_30_51
3_7 15_23_43_50_54_55
10 17
10 1_2_9_12_13_18_21_26_36_39_42_47
6_11 20
17 41
19_24 29
27_28 37_38
29 33
29 32_48_49_53
17 #edges, tree 36
0 3_7
0 6_11
0 4_5_8_52
0 61
3_7 10
3_7 19_24
3_7 27_28
3_7 14_25_30_51
3_7 15_23_43_50_54_55
10 17
10 1_2_9_12_13_18_21_26_36_39_42_47
6_11 20
17 41
19_24 29
19_24 33
27_28 37_38
29 32_48_49_53
17 #edges, tree 37
0 3_7
0 6_11
0 20
0 37_38
0 1_2_9_12_13_18_21_26_36_39_42_47
0 4_5_8_52
3_7 10
3_7 19_24
3_7 27_28
3_7 33
3_7 14_25_30_51
3_7 15_23_43_50_54_55
3_7 61
10 17
17 41
19_24 29
29 32_48_49_53
17 #edges, tree 38
0 3_7
0 6_11
0 20
0 37_38
0 1_2_9_12_13_18_21_26_36_39_42_47
0 4_5_8_52
3_7 10
3_7 19_24
3_7 27_28
3_7 33
3_7 14_25_30_51
3_7 15_23_43_50_54_55
10 17
17 41
19_24 29
29 32_48_49_53
15_23_43_50_54_55 61
17 #edges, tree 39
0 3_7
0 6_11
0 20
0 37_38
0 1_2_9_12_13_18_21_26_36_39_42_47
0 4_5_8_52
3_7 10
3_7 19_24
3_7 27_28
3_7 14_25_30_51
3_7 15_23_43_50_54_55
3_7 61
10 17
17 41
19_24 29
19_24 33
29 32_48_49_53
17 #edges, tree 40
0 3_7
0 6_11
0 20
0 37_38
0 1_2_9_12_13_18_21_26_36_39_42_47
0 4_5_8_52
3_7 10
3_7 19_24
3_7 27_28
3_7 14_25_30_51
3_7 15_23_43_50_54_55
3_7 61
10 17
17 41
19_24 29
29 33
29 32_48_49_53
17 #edges, tree 41
0 3_7
0 6_11
0 20
0 37_38
0 1_2_9_12_13_18_21_26_36_39_42_47
0 4_5_8_52
3_7 10
3_7 19_24
3_7 27_28
3_7 14_25_30_51
3_7 15_23_43_50_54_55
10 17
17 41
19_24 29
19_24 33
29 32_48_49_53
15_23_43_50_54_55 61
17 #edges, tree 42
0 3_7
0 6_11
0 20
0 37_38
0 1_2_9_12_13_18_21_26_36_39_42_47
0 4_5_8_52
3_7 10
3_7 19_24
3_7 27_28
3_7 14_25_30_51
3_7 15_23_43_50_54_55
10 17
17 41
19_24 29
29 33
29 32_48_49_53
15_23_43_50_54_55 61
17 #edges, tree 43
0 3_7
0 6_11
0 37_38
0 1_2_9_12_13_18_21_26_36_39_42_47
0 4_5_8_52
3_7 10
3_7 19_24
3_7 27_28
3_7 14_25_30_51
3_7 15_23_43_50_54_55
3_7 61
10 17
6_11 20
17 41
19_24 29
19_24 33
29 32_48_49_53
17 #edges, tree 44
0 3_7
0 6_11
0 37_38
0 1_2_9_12_13_18_21_26_36_39_42_47
0 4_5_8_52
3_7 10
3_7 19_24
3_7 27_28
3_7 14_25_30_51
3_7 15_23_43_50_54_55
3_7 61
10 17
6_11 20
17 41
19_24 29
29 33
29 32_48_49_53
17 #edges, tree 45
0 3_7
0 6_11
0 37_38
0 1_2_9_12_13_18_21_26_36_39_42_47
0 4_5_8_52
3_7 10
3_7 19_24
3_7 27_28
3_7 33
3_7 14_25_30_51
3_7 15_23_43_50_54_55
3_7 61
10 17
6_11 20
17 41
19_24 29
29 32_48_49_53
17 #edges, tree 46
0 3_7
0 6_11
0 37_38
0 1_2_9_12_13_18_21_26_36_39_42_47
0 4_5_8_52
3_7 10
3_7 19_24
3_7 27_28
3_7 14_25_30_51
3_7 15_23_43_50_54_55
10 17
6_11 20
17 41
19_24 29
29 33
29 32_48_49_53
15_23_43_50_54_55 61
17 #edges, tree 47
0 3_7
0 6_11
0 37_38
0 1_2_9_12_13_18_21_26_36_39_42_47
0 4_5_8_52
3_7 10
3_7 19_24
3_7 27_28
3_7 33
3_7 14_25_30_51
3_7 15_23_43_50_54_55
10 17
6_11 20
17 41
19_24 29
29 32_48_49_53
15_23_43_50_54_55 61
17 #edges, tree 48
0 3_7
0 6_11
0 37_38
0 1_2_9_12_13_18_21_26_36_39_42_47
0 4_5_8_52
3_7 10
3_7 19_24
3_7 27_28
3_7 14_25_30_51
3_7 15_23_43_50_54_55
10 17
6_11 20
17 41
19_24 29
19_24 33
29 32_48_49_53
15_23_43_50_54_55 61
17 #edges, tree 49
0 3_7
0 6_11
0 20
0 37_38
0 4_5_8_52
3_7 10
3_7 19_24
3_7 27_28
3_7 33
3_7 14_25_30_51
3_7 15_23_43_50_54_55
10 17
10 1_2_9_12_13_18_21_26_36_39_42_47
17 41
19_24 29
29 32_48_49_53
15_23_43_50_54_55 61
17 #edges, tree 50
0 3_7
0 6_11
0 20
0 37_38
0 4_5_8_52
3_7 10
3_7 19_24
3_7 27_28
3_7 33
3_7 14_25_30_51
3_7 15_23_43_50_54_55
3_7 61
10 17
10 1_2_9_12_13_18_21_26_36_39_42_47
17 41
19_24 29
29 32_48_49_53
17 #edges, tree 51
0 3_7
0 6_11
0 20
0 37_38
0 4_5_8_52
3_7 10
3_7 19_24
3_7 27_28
3_7 14_25_30_51
3_7 15_23_43_50_54_55
3_7 61
10 17
10 1_2_9_12_13_18_21_26_36_39_42_47
17 41
19_24 29
19_24 33
29 32_48_49_53
17 #edges, tree 52
0 3_7
0 6_11
0 20
0 37_38
0 4_5_8_52
3_7 10
3_7 19_24
3_7 27_28
3_7 14_25_30_51
3_7 15_23_43_50_54_55
3_7 61
10 17
10 1_2_9_12_13_18_21_26_36_39_42_47
17 41
19_24 29
29 33
29 32_48_49_53
17 #edges, tree 53
0 3_7
0 6_11
0 20
0 37_38
0 4_5_8_52
3_7 10
3_7 19_24
3_7 27_28
3_7 14_25_30_51
3_7 15_23_43_50_54_55
10 17
10 1_2_9_12_13_18_21_26_36_39_42_47
17 41
19_24 29
19_24 33
29 32_48_49_53
15_23_43_50_54_55 61
17 #edges, tree 54
0 3_7
0 6_11
0 20
0 37_38
0 4_5_8_52
3_7 10
3_7 19_24
3_7 27_28
3_7 14_25_30_51
3_7 15_23_43_50_54_55
10 17
10 1_2_9_12_13_18_21_26_36_39_42_47
17 41
19_24 29
29 33
29 32_48_49_53
15_23_43_50_54_55 61
17 #edges, tree 55
0 3_7
0 6_11
0 37_38
0 4_5_8_52
3_7 10
3_7 19_24
3_7 27_28
3_7 14_25_30_51
3_7 15_23_43_50_54_55
3_7 61
10 17
10 1_2_9_12_13_18_21_26_36_39_42_47
6_11 20
17 41
19_24 29
19_24 33
29 32_48_49_53
17 #edges, tree 56
0 3_7
0 6_11
0 37_38
0 4_5_8_52
3_7 10
3_7 19_24
3_7 27_28
3_7 33
3_7 14_25_30_51
3_7 15_23_43_50_54_55
3_7 61
10 17
10 1_2_9_12_13_18_21_26_36_39_42_47
6_11 20
17 41
19_24 29
29 32_48_49_53
17 #edges, tree 57
0 3_7
0 6_11
0 37_38
0 4_5_8_52
3_7 10
3_7 19_24
3_7 27_28
3_7 14_25_30_51
3_7 15_23_43_50_54_55
3_7 61
10 17
10 1_2_9_12_13_18_21_26_36_39_42_47
6_11 20
17 41
19_24 29
29 33
29 32_48_49_53
17 #edges, tree 58
0 3_7
0 6_11
0 37_38
0 4_5_8_52
3_7 10
3_7 19_24
3_7 27_28
3_7 14_25_30_51
3_7 15_23_43_50_54_55
10 17
10 1_2_9_12_13_18_21_26_36_39_42_47
6_11 20
17 41
19_24 29
29 33
29 32_48_49_53
15_23_43_50_54_55 61
17 #edges, tree 59
0 3_7
0 6_11
0 37_38
0 4_5_8_52
3_7 10
3_7 19_24
3_7 27_28
3_7 14_25_30_51
3_7 15_23_43_50_54_55
10 17
10 1_2_9_12_13_18_21_26_36_39_42_47
6_11 20
17 41
19_24 29
19_24 33
29 32_48_49_53
15_23_43_50_54_55 61
17 #edges, tree 60
0 3_7
0 6_11
0 37_38
0 4_5_8_52
3_7 10
3_7 19_24
3_7 27_28
3_7 33
3_7 14_25_30_51
3_7 15_23_43_50_54_55
10 17
10 1_2_9_12_13_18_21_26_36_39_42_47
6_11 20
17 41
19_24 29
29 32_48_49_53
15_23_43_50_54_55 61
17 #edges, tree 61
0 3_7
0 6_11
0 20
0 1_2_9_12_13_18_21_26_36_39_42_47
0 4_5_8_52
3_7 10
3_7 19_24
3_7 27_28
3_7 33
3_7 37_38
3_7 14_25_30_51
3_7 15_23_43_50_54_55
3_7 61
10 17
17 41
19_24 29
29 32_48_49_53
17 #edges, tree 62
0 3_7
0 6_11
0 20
0 1_2_9_12_13_18_21_26_36_39_42_47
0 4_5_8_52
3_7 10
3_7 19_24
3_7 27_28
3_7 37_38
3_7 14_25_30_51
3_7 15_23_43_50_54_55
3_7 61
10 17
17 41
19_24 29
19_24 33
29 32_48_49_53
17 #edges, tree 63
0 3_7
0 6_11
0 20
0 1_2_9_12_13_18_21_26_36_39_42_47
0 4_5_8_52
3_7 10
3_7 19_24
3_7 27_28
3_7 37_38
3_7 14_25_30_51
3_7 15_23_43_50_54_55
3_7 61
10 17
17 41
19_24 29
29 33
29 32_48_49_53
17 #edges, tree 64
0 3_7
0 6_11
0 20
0 1_2_9_12_13_18_21_26_36_39_42_47
0 4_5_8_52
3_7 10
3_7 19_24
3_7 27_28
3_7 33
3_7 37_38
3_7 14_25_30_51
3_7 15_23_43_50_54_55
10 17
17 41
19_24 29
29 32_48_49_53
15_23_43_50_54_55 61
17 #edges, tree 65
15_23_43_50_54_55 61
29 32_48_49_53
19_24 33
19_24 29
17 41
10 17
3_7 15_23_43_50_54_55
3_7 14_25_30_51
3_7 37_38
3_7 27_28
3_7 19_24
3_7 10
0 4_5_8_52
0 1_2_9_12_13_18_21_26_36_39_42_47
0 20
0 6_11
0 3_7
17 #edges, tree 66
15_23_43_50_54_55 61
29 32_48_49_53
29 33
19_24 29
17 41
10 17
3_7 15_23_43_50_54_55
3_7 14_25_30_51
3_7 37_38
3_7 27_28
3_7 19_24
3_7 10
0 4_5_8_52
0 1_2_9_12_13_18_21_26_36_39_42_47
0 20
0 6_11
0 3_7
17 #edges, tree 67
15_23_43_50_54_55 61
29 32_48_49_53
29 33
27_28 37_38
19_24 29
17 41
10 17
3_7 15_23_43_50_54_55
3_7 14_25_30_51
3_7 27_28
3_7 19_24
3_7 10
0 4_5_8_52
0 1_2_9_12_13_18_21_26_36_39_42_47
0 20
0 6_11
0 3_7
17 #edges, tree 68
15_23_43_50_54_55 61
29 32_48_49_53
27_28 37_38
19_24 33
19_24 29
17 41
10 17
3_7 15_23_43_50_54_55
3_7 14_25_30_51
3_7 27_28
3_7 19_24
3_7 10
0 4_5_8_52
0 1_2_9_12_13_18_21_26_36_39_42_47
0 20
0 6_11
0 3_7
17 #edges, tree 69
15_23_43_50_54_55 61
29 32_48_49_53
27_28 37_38
19_24 29
17 41
10 17
3_7 15_23_43_50_54_55
3_7 14_25_30_51
3_7 33
3_7 27_28
3_7 19_24
3_7 10
0 4_5_8_52
0 1_2_9_12_13_18_21_26_36_39_42_47
0 20
0 6_11
0 3_7
17 #edges, tree 70
29 32_48_49_53
27_28 37_38
19_24 29
17 41
10 17
3_7 61
3_7 15_23_43_50_54_55
3_7 14_25_30_51
3_7 33
3_7 27_28
3_7 19_24
3_7 10
0 4_5_8_52
0 1_2_9_12_13_18_21_26_36_39_42_47
0 20
0 6_11
0 3_7
17 #edges, tree 71
29 32_48_49_53
29 33
27_28 37_38
19_24 29
17 41
10 17
3_7 61
3_7 15_23_43_50_54_55
3_7 14_25_30_51
3_7 27_28
3_7 19_24
3_7 10
0 4_5_8_52
0 1_2_9_12_13_18_21_26_36_39_42_47
0 20
0 6_11
0 3_7
17 #edges, tree 72
29 32_48_49_53
27_28 37_38
19_24 33
19_24 29
17 41
10 17
3_7 61
3_7 15_23_43_50_54_55
3_7 14_25_30_51
3_7 27_28
3_7 19_24
3_7 10
0 4_5_8_52
0 1_2_9_12_13_18_21_26_36_39_42_47
0 20
0 6_11
0 3_7
17 #edges, tree 73
29 32_48_49_53
27_28 37_38
19_24 29
17 41
10 1_2_9_12_13_18_21_26_36_39_42_47
10 17
3_7 61
3_7 15_23_43_50_54_55
3_7 14_25_30_51
3_7 33
3_7 27_28
3_7 19_24
3_7 10
0 4_5_8_52
0 20
0 6_11
0 3_7
17 #edges, tree 74
15_23_43_50_54_55 61
29 32_48_49_53
27_28 37_38
19_24 29
17 41
10 1_2_9_12_13_18_21_26_36_39_42_47
10 17
3_7 15_23_43_50_54_55
3_7 14_25_30_51
3_7 33
3_7 27_28
3_7 19_24
3_7 10
0 4_5_8_52
0 20
0 6_11
0 3_7
17 #edges, tree 75
15_23_43_50_54_55 61
29 32_48_49_53
27_28 37_38
19_24 33
19_24 29
17 41
10 1_2_9_12_13_18_21_26_36_39_42_47
10 17
3_7 15_23_43_50_54_55
3_7 14_25_30_51
3_7 27_28
3_7 19_24
3_7 10
0 4_5_8_52
0 20
0 6_11
0 3_7
17 #edges, tree 76
15_23_43_50_54_55 61
29 32_48_49_53
29 33
27_28 37_38
19_24 29
17 41
10 1_2_9_12_13_18_21_26_36_39_42_47
10 17
3_7 15_23_43_50_54_55
3_7 14_25_30_51
3_7 27_28
3_7 19_24
3_7 10
0 4_5_8_52
0 20
0 6_11
0 3_7
17 #edges, tree 77
29 32_48_49_53
29 33
27_28 37_38
19_24 29
17 41
10 1_2_9_12_13_18_21_26_36_39_42_47
10 17
3_7 61
3_7 15_23_43_50_54_55
3_7 14_25_30_51
3_7 27_28
3_7 19_24
3_7 10
0 4_5_8_52
0 20
0 6_11
0 3_7
17 #edges, tree 78
29 32_48_49_53
27_28 37_38
19_24 33
19_24 29
17 41
10 1_2_9_12_13_18_21_26_36_39_42_47
10 17
3_7 61
3_7 15_23_43_50_54_55
3_7 14_25_30_51
3_7 27_28
3_7 19_24
3_7 10
0 4_5_8_52
0 20
0 6_11
0 3_7
17 #edges, tree 79
29 32_48_49_53
19_24 29
17 41
10 1_2_9_12_13_18_21_26_36_39_42_47
10 17
3_7 61
3_7 15_23_43_50_54_55
3_7 14_25_30_51
3_7 37_38
3_7 33
3_7 27_28
3_7 19_24
3_7 10
0 4_5_8_52
0 20
0 6_11
0 3_7
17 #edges, tree 80
29 32_48_49_53
19_24 33
19_24 29
17 41
10 1_2_9_12_13_18_21_26_36_39_42_47
10 17
3_7 61
3_7 15_23_43_50_54_55
3_7 14_25_30_51
3_7 37_38
3_7 27_28
3_7 19_24
3_7 10
0 4_5_8_52
0 20
0 6_11
0 3_7
17 #edges, tree 81
29 32_48_49_53
29 33
19_24 29
17 41
10 1_2_9_12_13_18_21_26_36_39_42_47
10 17
3_7 61
3_7 15_23_43_50_54_55
3_7 14_25_30_51
3_7 37_38
3_7 27_28
3_7 19_24
3_7 10
0 4_5_8_52
0 20
0 6_11
0 3_7
17 #edges, tree 82
15_23_43_50_54_55 61
29 32_48_49_53
29 33
19_24 29
17 41
10 1_2_9_12_13_18_21_26_36_39_42_47
10 17
3_7 15_23_43_50_54_55
3_7 14_25_30_51
3_7 37_38
3_7 27_28
3_7 19_24
3_7 10
0 4_5_8_52
0 20
0 6_11
0 3_7
17 #edges, tree 83
15_23_43_50_54_55 61
29 32_48_49_53
19_24 33
19_24 29
17 41
10 1_2_9_12_13_18_21_26_36_39_42_47
10 17
3_7 15_23_43_50_54_55
3_7 14_25_30_51
3_7 37_38
3_7 27_28
3_7 19_24
3_7 10
0 4_5_8_52
0 20
0 6_11
0 3_7
17 #edges, tree 84
15_23_43_50_54_55 61
29 32_48_49_53
19_24 29
17 41
10 1_2_9_12_13_18_21_26_36_39_42_47
10 17
3_7 15_23_43_50_54_55
3_7 14_25_30_51
3_7 37_38
3_7 33
3_7 27_28
3_7 19_24
3_7 10
0 4_5_8_52
0 20
0 6_11
0 3_7
17 #edges, tree 85
29 32_48_49_53
19_24 33
19_24 29
17 41
6_11 20
10 17
3_7 61
3_7 15_23_43_50_54_55
3_7 14_25_30_51
3_7 37_38
3_7 27_28
3_7 19_24
3_7 10
0 4_5_8_52
0 1_2_9_12_13_18_21_26_36_39_42_47
0 6_11
0 3_7
17 #edges, tree 86
29 32_48_49_53
29 33
19_24 29
17 41
6_11 20
10 17
3_7 61
3_7 15_23_43_50_54_55
3_7 14_25_30_51
3_7 37_38
3_7 27_28
3_7 19_24
3_7 10
0 4_5_8_52
0 1_2_9_12_13_18_21_26_36_39_42_47
0 6_11
0 3_7
17 #edges, tree 87
29 32_48_49_53
19_24 29
17 41
6_11 20
10 17
3_7 61
3_7 15_23_43_50_54_55
3_7 14_25_30_51
3_7 37_38
3_7 33
3_7 27_28
3_7 19_24
3_7 10
0 4_5_8_52
0 1_2_9_12_13_18_21_26_36_39_42_47
0 6_11
0 3_7
17 #edges, tree 88
29 32_48_49_53
27_28 37_38
19_24 33
19_24 29
17 41
6_11 20
10 17
3_7 61
3_7 15_23_43_50_54_55
3_7 14_25_30_51
3_7 27_28
3_7 19_24
3_7 10
0 4_5_8_52
0 1_2_9_12_13_18_21_26_36_39_42_47
0 6_11
0 3_7
17 #edges, tree 89
29 32_48_49_53
27_28 37_38
19_24 29
17 41
6_11 20
10 17
3_7 61
3_7 15_23_43_50_54_55
3_7 14_25_30_51
