# 16 out of 16 mutations
48 #trees
0 2
0 1
15 #edges, tree 13
74 75
52_61 74
6_7_9_15_18_20_35_42_43_46 52_61
22_26_27_28_30_36_45 47_50_56_57_64
13_25_29 8_38_41_44_48_49_51_54_58_59
5_10 22_26_27_28_30_36_45
5_10 19_21
2 62
2 6_7_9_15_18_20_35_42_43_46
1 5_10
0 11_12_14_31_32
0 13_25_29
0 3_4
0 2
0 1
15 #edges, tree 14
52_61 75
52_61 74
6_7_9_15_18_20_35_42_43_46 52_61
22_26_27_28_30_36_45 47_50_56_57_64
13_25_29 8_38_41_44_48_49_51_54_58_59
5_10 22_26_27_28_30_36_45
5_10 19_21
2 62
2 6_7_9_15_18_20_35_42_43_46
1 5_10
0 11_12_14_31_32
0 13_25_29
0 3_4
0 2
0 1
15 #edges, tree 15
74 75
52_61 74
6_7_9_15_18_20_35_42_43_46 52_61
22_26_27_28_30_36_45 47_50_56_57_64
13_25_29 8_38_41_44_48_49_51_54_58_59
5_10 22_26_27_28_30_36_45
5_10 19_21
2 62
2 6_7_9_15_18_20_35_42_43_46
2 3_4
1 5_10
0 11_12_14_31_32
0 13_25_29
0 2
0 1
15 #edges, tree 16
52_61 75
52_61 74
6_7_9_15_18_20_35_42_43_46 52_61
22_26_27_28_30_36_45 47_50_56_57_64
13_25_29 8_38_41_44_48_49_51_54_58_59
5_10 22_26_27_28_30_36_45
5_10 19_21
2 62
2 6_7_9_15_18_20_35_42_43_46
2 3_4
1 5_10
0 11_12_14_31_32
0 13_25_29
0 2
0 1
15 #edges, tree 17
0 1
0 2
0 3_4
0 13_25_29
0 11_12_14_31_32
1 5_10
2 6_7_9_15_18_20_35_42_43_46
5_10 19_21
5_10 22_26_27_28_30_36_45
13_25_29 8_38_41_44_48_49_51_54_58_59
22_26_27_28_30_36_45 47_50_56_57_64
6_7_9_15_18_20_35_42_43_46 52_61
6_7_9_15_18_20_35_42_43_46 62
52_61 74
52_61 75
15 #edges, tree 18
0 1
0 2
0 3_4
0 13_25_29
0 11_12_14_31_32
1 5_10
2 6_7_9_15_18_20_35_42_43_46
5_10 19_21
5_10 22_26_27_28_30_36_45
13_25_29 8_38_41_44_48_49_51_54_58_59
22_26_27_28_30_36_45 47_50_56_57_64
6_7_9_15_18_20_35_42_43_46 52_61
52_61 62
52_61 74
52_61 75
15 #edges, tree 19
0 1
0 2
0 3_4
0 13_25_29
0 11_12_14_31_32
1 5_10
2 6_7_9_15_18_20_35_42_43_46
5_10 19_21
5_10 22_26_27_28_30_36_45
13_25_29 8_38_41_44_48_49_51_54_58_59
22_26_27_28_30_36_45 47_50_56_57_64
6_7_9_15_18_20_35_42_43_46 52_61
6_7_9_15_18_20_35_42_43_46 62
52_61 74
74 75
15 #edges, tree 20
0 1
0 2
0 3_4
0 13_25_29
0 11_12_14_31_32
1 5_10
2 6_7_9_15_18_20_35_42_43_46
5_10 19_21
5_10 22_26_27_28_30_36_45
13_25_29 8_38_41_44_48_49_51_54_58_59
22_26_27_28_30_36_45 47_50_56_57_64
6_7_9_15_18_20_35_42_43_46 52_61
52_61 62
52_61 74
74 75
15 #edges, tree 21
0 1
0 2
0 13_25_29
0 11_12_14_31_32
1 5_10
2 3_4
2 6_7_9_15_18_20_35_42_43_46
5_10 19_21
5_10 22_26_27_28_30_36_45
13_25_29 8_38_41_44_48_49_51_54_58_59
22_26_27_28_30_36_45 47_50_56_57_64
6_7_9_15_18_20_35_42_43_46 52_61
6_7_9_15_18_20_35_42_43_46 62
52_61 74
52_61 75
15 #edges, tree 22
0 1
0 2
0 13_25_29
0 11_12_14_31_32
1 5_10
2 3_4
2 6_7_9_15_18_20_35_42_43_46
5_10 19_21
5_10 22_26_27_28_30_36_45
13_25_29 8_38_41_44_48_49_51_54_58_59
22_26_27_28_30_36_45 47_50_56_57_64
6_7_9_15_18_20_35_42_43_46 52_61
6_7_9_15_18_20_35_42_43_46 62
52_61 74
74 75
15 #edges, tree 23
0 1
0 2
0 13_25_29
0 11_12_14_31_32
1 5_10
2 3_4
2 6_7_9_15_18_20_35_42_43_46
5_10 19_21
5_10 22_26_27_28_30_36_45
13_25_29 8_38_41_44_48_49_51_54_58_59
22_26_27_28_30_36_45 47_50_56_57_64
6_7_9_15_18_20_35_42_43_46 52_61
52_61 62
52_61 74
52_61 75
15 #edges, tree 24
0 1
0 2
0 13_25_29
0 11_12_14_31_32
1 5_10
2 3_4
2 6_7_9_15_18_20_35_42_43_46
5_10 19_21
5_10 22_26_27_28_30_36_45
13_25_29 8_38_41_44_48_49_51_54_58_59
22_26_27_28_30_36_45 47_50_56_57_64
6_7_9_15_18_20_35_42_43_46 52_61
52_61 62
52_61 74
74 75
15 #edges, tree 25
0 1
0 2
0 3_4
0 13_25_29
1 5_10
2 11_12_14_31_32
2 6_7_9_15_18_20_35_42_43_46
2 62
5_10 19_21
5_10 22_26_27_28_30_36_45
13_25_29 8_38_41_44_48_49_51_54_58_59
22_26_27_28_30_36_45 47_50_56_57_64
6_7_9_15_18_20_35_42_43_46 52_61
52_61 74
74 75
15 #edges, tree 26
0 1
0 2
0 3_4
0 13_25_29
1 5_10
2 11_12_14_31_32
2 6_7_9_15_18_20_35_42_43_46
2 62
5_10 19_21
5_10 22_26_27_28_30_36_45
13_25_29 8_38_41_44_48_49_51_54_58_59
22_26_27_28_30_36_45 47_50_56_57_64
6_7_9_15_18_20_35_42_43_46 52_61
52_61 74
52_61 75
15 #edges, tree 27
0 1
0 2
0 3_4
0 13_25_29
1 5_10
2 6_7_9_15_18_20_35_42_43_46
2 62
5_10 19_21
5_10 22_26_27_28_30_36_45
13_25_29 11_12_14_31_32
13_25_29 8_38_41_44_48_49_51_54_58_59
22_26_27_28_30_36_45 47_50_56_57_64
6_7_9_15_18_20_35_42_43_46 52_61
52_61 74
74 75
15 #edges, tree 28
0 1
0 2
0 3_4
0 13_25_29
1 5_10
2 6_7_9_15_18_20_35_42_43_46
2 62
5_10 19_21
5_10 22_26_27_28_30_36_45
13_25_29 11_12_14_31_32
13_25_29 8_38_41_44_48_49_51_54_58_59
22_26_27_28_30_36_45 47_50_56_57_64
6_7_9_15_18_20_35_42_43_46 52_61
52_61 74
52_61 75
15 #edges, tree 29
0 1
0 2
0 3_4
0 13_25_29
1 5_10
2 6_7_9_15_18_20_35_42_43_46
5_10 19_21
5_10 22_26_27_28_30_36_45
13_25_29 11_12_14_31_32
13_25_29 8_38_41_44_48_49_51_54_58_59
22_26_27_28_30_36_45 47_50_56_57_64
6_7_9_15_18_20_35_42_43_46 52_61
6_7_9_15_18_20_35_42_43_46 62
52_61 74
52_61 75
15 #edges, tree 30
0 1
0 2
0 3_4
0 13_25_29
1 5_10
2 6_7_9_15_18_20_35_42_43_46
5_10 19_21
5_10 22_26_27_28_30_36_45
13_25_29 11_12_14_31_32
13_25_29 8_38_41_44_48_49_51_54_58_59
22_26_27_28_30_36_45 47_50_56_57_64
6_7_9_15_18_20_35_42_43_46 52_61
6_7_9_15_18_20_35_42_43_46 62
52_61 74
74 75
15 #edges, tree 31
0 1
0 2
0 3_4
0 13_25_29
1 5_10
2 11_12_14_31_32
2 6_7_9_15_18_20_35_42_43_46
5_10 19_21
5_10 22_26_27_28_30_36_45
13_25_29 8_38_41_44_48_49_51_54_58_59
22_26_27_28_30_36_45 47_50_56_57_64
6_7_9_15_18_20_35_42_43_46 52_61
6_7_9_15_18_20_35_42_43_46 62
52_61 74
74 75
15 #edges, tree 32
0 1
0 2
0 3_4
0 13_25_29
1 5_10
2 11_12_14_31_32
2 6_7_9_15_18_20_35_42_43_46
5_10 19_21
5_10 22_26_27_28_30_36_45
13_25_29 8_38_41_44_48_49_51_54_58_59
22_26_27_28_30_36_45 47_50_56_57_64
6_7_9_15_18_20_35_42_43_46 52_61
6_7_9_15_18_20_35_42_43_46 62
52_61 74
52_61 75
15 #edges, tree 33
74 75
52_61 74
52_61 62
6_7_9_15_18_20_35_42_43_46 52_61
22_26_27_28_30_36_45 47_50_56_57_64
13_25_29 8_38_41_44_48_49_51_54_58_59
13_25_29 11_12_14_31_32
5_10 22_26_27_28_30_36_45
5_10 19_21
2 6_7_9_15_18_20_35_42_43_46
1 5_10
0 13_25_29
0 3_4
0 2
0 1
15 #edges, tree 34
52_61 75
52_61 74
52_61 62
6_7_9_15_18_20_35_42_43_46 52_61
22_26_27_28_30_36_45 47_50_56_57_64
13_25_29 8_38_41_44_48_49_51_54_58_59
13_25_29 11_12_14_31_32
5_10 22_26_27_28_30_36_45
5_10 19_21
2 6_7_9_15_18_20_35_42_43_46
1 5_10
0 13_25_29
0 3_4
0 2
0 1
15 #edges, tree 35
52_61 75
52_61 74
52_61 62
6_7_9_15_18_20_35_42_43_46 52_61
22_26_27_28_30_36_45 47_50_56_57_64
13_25_29 8_38_41_44_48_49_51_54_58_59
5_10 22_26_27_28_30_36_45
5_10 19_21
2 6_7_9_15_18_20_35_42_43_46
2 11_12_14_31_32
1 5_10
0 13_25_29
0 3_4
0 2
0 1
15 #edges, tree 36
74 75
52_61 74
52_61 62
6_7_9_15_18_20_35_42_43_46 52_61
22_26_27_28_30_36_45 47_50_56_57_64
13_25_29 8_38_41_44_48_49_51_54_58_59
5_10 22_26_27_28_30_36_45
5_10 19_21
2 6_7_9_15_18_20_35_42_43_46
2 11_12_14_31_32
1 5_10
0 13_25_29
0 3_4
0 2
0 1
15 #edges, tree 37
74 75
52_61 74
6_7_9_15_18_20_35_42_43_46 52_61
22_26_27_28_30_36_45 47_50_56_57_64
13_25_29 8_38_41_44_48_49_51_54_58_59
13_25_29 11_12_14_31_32
5_10 22_26_27_28_30_36_45
5_10 19_21
2 62
2 6_7_9_15_18_20_35_42_43_46
2 3_4
1 5_10
0 13_25_29
0 2
0 1
15 #edges, tree 38
52_61 75
52_61 74
6_7_9_15_18_20_35_42_43_46 52_61
22_26_27_28_30_36_45 47_50_56_57_64
13_25_29 8_38_41_44_48_49_51_54_58_59
13_25_29 11_12_14_31_32
5_10 22_26_27_28_30_36_45
5_10 19_21
2 62
2 6_7_9_15_18_20_35_42_43_46
2 3_4
1 5_10
0 13_25_29
0 2
0 1
15 #edges, tree 39
52_61 75
52_61 74
6_7_9_15_18_20_35_42_43_46 62
6_7_9_15_18_20_35_42_43_46 52_61
22_26_27_28_30_36_45 47_50_56_57_64
13_25_29 8_38_41_44_48_49_51_54_58_59
13_25_29 11_12_14_31_32
5_10 22_26_27_28_30_36_45
5_10 19_21
2 6_7_9_15_18_20_35_42_43_46
2 3_4
1 5_10
0 13_25_29
0 2
0 1
15 #edges, tree 40
74 75
52_61 74
6_7_9_15_18_20_35_42_43_46 62
6_7_9_15_18_20_35_42_43_46 52_61
22_26_27_28_30_36_45 47_50_56_57_64
13_25_29 8_38_41_44_48_49_51_54_58_59
13_25_29 11_12_14_31_32
5_10 22_26_27_28_30_36_45
5_10 19_21
2 6_7_9_15_18_20_35_42_43_46
2 3_4
1 5_10
0 13_25_29
0 2
0 1
15 #edges, tree 41
52_61 75
52_61 74
52_61 62
6_7_9_15_18_20_35_42_43_46 52_61
22_26_27_28_30_36_45 47_50_56_57_64
13_25_29 8_38_41_44_48_49_51_54_58_59
13_25_29 11_12_14_31_32
5_10 22_26_27_28_30_36_45
5_10 19_21
2 6_7_9_15_18_20_35_42_43_46
2 3_4
1 5_10
0 13_25_29
0 2
0 1
15 #edges, tree 42
74 75
52_61 74
52_61 62
6_7_9_15_18_20_35_42_43_46 52_61
22_26_27_28_30_36_45 47_50_56_57_64
13_25_29 8_38_41_44_48_49_51_54_58_59
13_25_29 11_12_14_31_32
5_10 22_26_27_28_30_36_45
5_10 19_21
2 6_7_9_15_18_20_35_42_43_46
2 3_4
1 5_10
0 13_25_29
0 2
0 1
15 #edges, tree 43
52_61 75
52_61 74
6_7_9_15_18_20_35_42_43_46 52_61
22_26_27_28_30_36_45 47_50_56_57_64
13_25_29 8_38_41_44_48_49_51_54_58_59
5_10 22_26_27_28_30_36_45
5_10 19_21
2 62
2 6_7_9_15_18_20_35_42_43_46
2 11_12_14_31_32
2 3_4
1 5_10
0 13_25_29
0 2
0 1
15 #edges, tree 44
74 75
52_61 74
6_7_9_15_18_20_35_42_43_46 52_61
22_26_27_28_30_36_45 47_50_56_57_64
13_25_29 8_38_41_44_48_49_51_54_58_59
5_10 22_26_27_28_30_36_45
5_10 19_21
2 62
2 6_7_9_15_18_20_35_42_43_46
2 11_12_14_31_32
2 3_4
1 5_10
0 13_25_29
0 2
0 1
15 #edges, tree 45
52_61 75
52_61 74
6_7_9_15_18_20_35_42_43_46 62
6_7_9_15_18_20_35_42_43_46 52_61
22_26_27_28_30_36_45 47_50_56_57_64
13_25_29 8_38_41_44_48_49_51_54_58_59
5_10 22_26_27_28_30_36_45
5_10 19_21
2 6_7_9_15_18_20_35_42_43_46
2 11_12_14_31_32
2 3_4
1 5_10
0 13_25_29
0 2
0 1
15 #edges, tree 46
74 75
52_61 74
6_7_9_15_18_20_35_42_43_46 62
6_7_9_15_18_20_35_42_43_46 52_61
22_26_27_28_30_36_45 47_50_56_57_64
13_25_29 8_38_41_44_48_49_51_54_58_59
5_10 22_26_27_28_30_36_45
5_10 19_21
2 6_7_9_15_18_20_35_42_43_46
2 11_12_14_31_32
2 3_4
1 5_10
0 13_25_29
0 2
0 1
15 #edges, tree 47
52_61 75
52_61 74
52_61 62
6_7_9_15_18_20_35_42_43_46 52_61
22_26_27_28_30_36_45 47_50_56_57_64
13_25_29 8_38_41_44_48_49_51_54_58_59
5_10 22_26_27_28_30_36_45
5_10 19_21
2 6_7_9_15_18_20_35_42_43_46
2 11_12_14_31_32
2 3_4
1 5_10
0 13_25_29
0 2
0 1
15 #edges, tree 48
74 75
52_61 74
52_61 62
6_7_9_15_18_20_35_42_43_46 52_61
22_26_27_28_30_36_45 47_50_56_57_64
13_25_29 8_38_41_44_48_49_51_54_58_59
5_10 22_26_27_28_30_36_45
5_10 19_21
2 6_7_9_15_18_20_35_42_43_46
2 11_12_14_31_32
2 3_4
1 5_10
0 13_25_29
0 2
0 1
