# 19 out of 19 mutations
180 #trees
35_36 44_53_57_65_71_75_78
43 72
40_47_63 83
55_56_70 77
18 #edges, tree 7
0 1
0 3
0 88
1 5_11_16_17_18_20
1 6_7_10_13_14_23_28
5_11_16_17_18_20 35_36
5_11_16_17_18_20 33_39
5_11_16_17_18_20 43
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 34_38_41_66_68_73_81_84
35_36 40_47_63
35_36 55_56_70
35_36 44_53_57_65_71_75_78
33_39 46_48_60
43 72
40_47_63 83
55_56_70 77
18 #edges, tree 8
0 1
0 3
0 88
1 5_11_16_17_18_20
1 6_7_10_13_14_23_28
5_11_16_17_18_20 35_36
5_11_16_17_18_20 33_39
5_11_16_17_18_20 43
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
35_36 40_47_63
35_36 55_56_70
35_36 44_53_57_65_71_75_78
33_39 46_48_60
43 72
43 34_38_41_66_68_73_81_84
40_47_63 83
55_56_70 77
18 #edges, tree 9
55_56_70 77
40_47_63 83
43 72
33_39 46_48_60
35_36 44_53_57_65_71_75_78
35_36 55_56_70
35_36 40_47_63
5_11_16_17_18_20 34_38_41_66_68_73_81_84
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 43
5_11_16_17_18_20 33_39
5_11_16_17_18_20 35_36
1 6_7_10_13_14_23_28
1 5_11_16_17_18_20
1 3
0 88
0 1
18 #edges, tree 10
55_56_70 77
40_47_63 83
43 72
35_36 44_53_57_65_71_75_78
35_36 55_56_70
35_36 40_47_63
5_11_16_17_18_20 34_38_41_66_68_73_81_84
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 46_48_60
5_11_16_17_18_20 43
5_11_16_17_18_20 33_39
5_11_16_17_18_20 35_36
1 6_7_10_13_14_23_28
1 5_11_16_17_18_20
1 3
0 88
0 1
18 #edges, tree 11
55_56_70 77
40_47_63 83
43 34_38_41_66_68_73_81_84
43 72
35_36 44_53_57_65_71_75_78
35_36 55_56_70
35_36 40_47_63
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 46_48_60
5_11_16_17_18_20 43
5_11_16_17_18_20 33_39
5_11_16_17_18_20 35_36
1 6_7_10_13_14_23_28
1 5_11_16_17_18_20
1 3
0 88
0 1
18 #edges, tree 12
55_56_70 77
40_47_63 83
43 34_38_41_66_68_73_81_84
43 72
33_39 46_48_60
35_36 44_53_57_65_71_75_78
35_36 55_56_70
35_36 40_47_63
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 43
5_11_16_17_18_20 33_39
5_11_16_17_18_20 35_36
1 6_7_10_13_14_23_28
1 5_11_16_17_18_20
1 3
0 88
0 1
18 #edges, tree 13
55_56_70 77
40_47_63 83
43 72
43 6_7_10_13_14_23_28
33_39 46_48_60
35_36 34_38_41_66_68_73_81_84
35_36 44_53_57_65_71_75_78
35_36 55_56_70
35_36 40_47_63
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 43
5_11_16_17_18_20 33_39
5_11_16_17_18_20 35_36
1 5_11_16_17_18_20
1 3
0 88
0 1
18 #edges, tree 14
55_56_70 77
40_47_63 83
43 72
33_39 46_48_60
35_36 34_38_41_66_68_73_81_84
35_36 44_53_57_65_71_75_78
35_36 55_56_70
35_36 40_47_63
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 43
5_11_16_17_18_20 33_39
5_11_16_17_18_20 35_36
1 5_11_16_17_18_20
1 3
0 88
0 6_7_10_13_14_23_28
0 1
18 #edges, tree 15
55_56_70 77
40_47_63 83
43 72
35_36 34_38_41_66_68_73_81_84
35_36 44_53_57_65_71_75_78
35_36 55_56_70
35_36 40_47_63
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 46_48_60
5_11_16_17_18_20 43
5_11_16_17_18_20 33_39
5_11_16_17_18_20 35_36
1 5_11_16_17_18_20
1 3
0 88
0 6_7_10_13_14_23_28
0 1
18 #edges, tree 16
55_56_70 77
40_47_63 83
43 72
43 6_7_10_13_14_23_28
35_36 34_38_41_66_68_73_81_84
35_36 44_53_57_65_71_75_78
35_36 55_56_70
35_36 40_47_63
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 46_48_60
5_11_16_17_18_20 43
5_11_16_17_18_20 33_39
5_11_16_17_18_20 35_36
1 5_11_16_17_18_20
1 3
0 88
0 1
18 #edges, tree 17
0 1
0 3
0 6_7_10_13_14_23_28
0 88
1 5_11_16_17_18_20
5_11_16_17_18_20 35_36
5_11_16_17_18_20 33_39
5_11_16_17_18_20 43
5_11_16_17_18_20 46_48_60
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
35_36 40_47_63
35_36 55_56_70
35_36 44_53_57_65_71_75_78
35_36 34_38_41_66_68_73_81_84
43 72
40_47_63 83
55_56_70 77
18 #edges, tree 18
0 1
0 3
0 88
1 5_11_16_17_18_20
5_11_16_17_18_20 35_36
5_11_16_17_18_20 33_39
5_11_16_17_18_20 43
5_11_16_17_18_20 46_48_60
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
35_36 40_47_63
35_36 55_56_70
35_36 44_53_57_65_71_75_78
35_36 34_38_41_66_68_73_81_84
43 6_7_10_13_14_23_28
43 72
40_47_63 83
55_56_70 77
18 #edges, tree 19
0 1
0 3
0 6_7_10_13_14_23_28
0 88
1 5_11_16_17_18_20
5_11_16_17_18_20 35_36
5_11_16_17_18_20 33_39
5_11_16_17_18_20 43
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
35_36 40_47_63
35_36 55_56_70
35_36 44_53_57_65_71_75_78
35_36 34_38_41_66_68_73_81_84
33_39 46_48_60
43 72
40_47_63 83
55_56_70 77
18 #edges, tree 20
0 1
0 3
0 88
1 5_11_16_17_18_20
5_11_16_17_18_20 35_36
5_11_16_17_18_20 33_39
5_11_16_17_18_20 43
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
35_36 40_47_63
35_36 55_56_70
35_36 44_53_57_65_71_75_78
35_36 34_38_41_66_68_73_81_84
33_39 46_48_60
43 6_7_10_13_14_23_28
43 72
40_47_63 83
55_56_70 77
18 #edges, tree 21
0 1
0 6_7_10_13_14_23_28
0 88
1 3
1 5_11_16_17_18_20
5_11_16_17_18_20 35_36
5_11_16_17_18_20 33_39
5_11_16_17_18_20 43
5_11_16_17_18_20 46_48_60
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
35_36 40_47_63
35_36 55_56_70
35_36 44_53_57_65_71_75_78
43 72
43 34_38_41_66_68_73_81_84
40_47_63 83
55_56_70 77
18 #edges, tree 22
0 1
0 6_7_10_13_14_23_28
0 88
1 3
1 5_11_16_17_18_20
5_11_16_17_18_20 35_36
5_11_16_17_18_20 33_39
5_11_16_17_18_20 43
5_11_16_17_18_20 46_48_60
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 34_38_41_66_68_73_81_84
35_36 40_47_63
35_36 55_56_70
35_36 44_53_57_65_71_75_78
43 72
40_47_63 83
55_56_70 77
18 #edges, tree 23
0 1
0 88
1 3
1 5_11_16_17_18_20
5_11_16_17_18_20 35_36
5_11_16_17_18_20 33_39
5_11_16_17_18_20 43
5_11_16_17_18_20 46_48_60
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 34_38_41_66_68_73_81_84
35_36 40_47_63
35_36 55_56_70
35_36 44_53_57_65_71_75_78
43 6_7_10_13_14_23_28
43 72
40_47_63 83
55_56_70 77
18 #edges, tree 24
0 1
0 88
1 3
1 5_11_16_17_18_20
5_11_16_17_18_20 35_36
5_11_16_17_18_20 33_39
5_11_16_17_18_20 43
5_11_16_17_18_20 46_48_60
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
35_36 40_47_63
35_36 55_56_70
35_36 44_53_57_65_71_75_78
43 6_7_10_13_14_23_28
43 72
43 34_38_41_66_68_73_81_84
40_47_63 83
55_56_70 77
18 #edges, tree 25
0 1
0 3
0 88
1 5_11_16_17_18_20
5_11_16_17_18_20 35_36
5_11_16_17_18_20 33_39
5_11_16_17_18_20 43
5_11_16_17_18_20 46_48_60
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
35_36 40_47_63
35_36 55_56_70
35_36 44_53_57_65_71_75_78
43 6_7_10_13_14_23_28
43 72
43 34_38_41_66_68_73_81_84
40_47_63 83
55_56_70 77
18 #edges, tree 26
0 1
0 3
0 6_7_10_13_14_23_28
0 88
1 5_11_16_17_18_20
5_11_16_17_18_20 35_36
5_11_16_17_18_20 33_39
5_11_16_17_18_20 43
5_11_16_17_18_20 46_48_60
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
35_36 40_47_63
35_36 55_56_70
35_36 44_53_57_65_71_75_78
43 72
43 34_38_41_66_68_73_81_84
40_47_63 83
55_56_70 77
18 #edges, tree 27
0 1
0 3
0 6_7_10_13_14_23_28
0 88
1 5_11_16_17_18_20
5_11_16_17_18_20 35_36
5_11_16_17_18_20 33_39
5_11_16_17_18_20 43
5_11_16_17_18_20 46_48_60
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 34_38_41_66_68_73_81_84
35_36 40_47_63
35_36 55_56_70
35_36 44_53_57_65_71_75_78
43 72
40_47_63 83
55_56_70 77
18 #edges, tree 28
0 1
0 3
0 88
1 5_11_16_17_18_20
5_11_16_17_18_20 35_36
5_11_16_17_18_20 33_39
5_11_16_17_18_20 43
5_11_16_17_18_20 46_48_60
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 34_38_41_66_68_73_81_84
35_36 40_47_63
35_36 55_56_70
35_36 44_53_57_65_71_75_78
43 6_7_10_13_14_23_28
43 72
40_47_63 83
55_56_70 77
18 #edges, tree 29
0 1
0 3
0 6_7_10_13_14_23_28
0 88
1 5_11_16_17_18_20
5_11_16_17_18_20 35_36
5_11_16_17_18_20 33_39
5_11_16_17_18_20 43
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 34_38_41_66_68_73_81_84
35_36 40_47_63
35_36 55_56_70
35_36 44_53_57_65_71_75_78
33_39 46_48_60
43 72
40_47_63 83
55_56_70 77
18 #edges, tree 30
0 1
0 6_7_10_13_14_23_28
0 88
1 3
1 5_11_16_17_18_20
5_11_16_17_18_20 35_36
5_11_16_17_18_20 33_39
5_11_16_17_18_20 43
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 34_38_41_66_68_73_81_84
35_36 40_47_63
35_36 55_56_70
35_36 44_53_57_65_71_75_78
33_39 46_48_60
43 72
40_47_63 83
55_56_70 77
18 #edges, tree 31
0 1
0 6_7_10_13_14_23_28
0 88
1 3
1 5_11_16_17_18_20
5_11_16_17_18_20 35_36
5_11_16_17_18_20 33_39
5_11_16_17_18_20 43
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
35_36 40_47_63
35_36 55_56_70
35_36 44_53_57_65_71_75_78
33_39 46_48_60
43 72
43 34_38_41_66_68_73_81_84
40_47_63 83
55_56_70 77
18 #edges, tree 32
0 1
0 3
0 6_7_10_13_14_23_28
0 88
1 5_11_16_17_18_20
5_11_16_17_18_20 35_36
5_11_16_17_18_20 33_39
5_11_16_17_18_20 43
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
35_36 40_47_63
35_36 55_56_70
35_36 44_53_57_65_71_75_78
33_39 46_48_60
43 72
43 34_38_41_66_68_73_81_84
40_47_63 83
55_56_70 77
18 #edges, tree 33
55_56_70 77
40_47_63 83
43 34_38_41_66_68_73_81_84
43 72
43 6_7_10_13_14_23_28
33_39 46_48_60
35_36 44_53_57_65_71_75_78
35_36 55_56_70
35_36 40_47_63
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 43
5_11_16_17_18_20 33_39
5_11_16_17_18_20 35_36
1 5_11_16_17_18_20
0 88
0 3
0 1
18 #edges, tree 34
55_56_70 77
40_47_63 83
43 72
43 6_7_10_13_14_23_28
33_39 46_48_60
35_36 44_53_57_65_71_75_78
35_36 55_56_70
35_36 40_47_63
5_11_16_17_18_20 34_38_41_66_68_73_81_84
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 43
5_11_16_17_18_20 33_39
5_11_16_17_18_20 35_36
1 5_11_16_17_18_20
0 88
0 3
0 1
18 #edges, tree 35
55_56_70 77
40_47_63 83
43 72
43 6_7_10_13_14_23_28
33_39 46_48_60
35_36 44_53_57_65_71_75_78
35_36 55_56_70
35_36 40_47_63
5_11_16_17_18_20 34_38_41_66_68_73_81_84
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 43
5_11_16_17_18_20 33_39
5_11_16_17_18_20 35_36
1 5_11_16_17_18_20
1 3
0 88
0 1
18 #edges, tree 36
55_56_70 77
40_47_63 83
43 34_38_41_66_68_73_81_84
43 72
43 6_7_10_13_14_23_28
33_39 46_48_60
35_36 44_53_57_65_71_75_78
35_36 55_56_70
35_36 40_47_63
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 43
5_11_16_17_18_20 33_39
5_11_16_17_18_20 35_36
1 5_11_16_17_18_20
1 3
0 88
0 1
18 #edges, tree 37
55_56_70 77
40_47_63 83
43 72
33_39 46_48_60
35_36 44_53_57_65_71_75_78
35_36 55_56_70
35_36 40_47_63
5_11_16_17_18_20 34_38_41_66_68_73_81_84
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 43
5_11_16_17_18_20 33_39
5_11_16_17_18_20 35_36
1 88
1 5_11_16_17_18_20
0 6_7_10_13_14_23_28
0 3
0 1
18 #edges, tree 38
55_56_70 77
40_47_63 83
43 72
35_36 44_53_57_65_71_75_78
35_36 55_56_70
35_36 40_47_63
5_11_16_17_18_20 34_38_41_66_68_73_81_84
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 46_48_60
5_11_16_17_18_20 43
5_11_16_17_18_20 33_39
5_11_16_17_18_20 35_36
1 88
1 5_11_16_17_18_20
0 6_7_10_13_14_23_28
0 3
0 1
18 #edges, tree 39
55_56_70 77
40_47_63 83
43 34_38_41_66_68_73_81_84
43 72
33_39 46_48_60
35_36 44_53_57_65_71_75_78
35_36 55_56_70
35_36 40_47_63
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 43
5_11_16_17_18_20 33_39
5_11_16_17_18_20 35_36
1 88
1 5_11_16_17_18_20
0 6_7_10_13_14_23_28
0 3
0 1
18 #edges, tree 40
55_56_70 77
40_47_63 83
43 72
33_39 46_48_60
35_36 34_38_41_66_68_73_81_84
35_36 44_53_57_65_71_75_78
35_36 55_56_70
35_36 40_47_63
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 43
5_11_16_17_18_20 33_39
5_11_16_17_18_20 35_36
1 88
1 5_11_16_17_18_20
0 6_7_10_13_14_23_28
0 3
0 1
18 #edges, tree 41
55_56_70 77
40_47_63 83
43 34_38_41_66_68_73_81_84
43 72
35_36 44_53_57_65_71_75_78
35_36 55_56_70
35_36 40_47_63
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 46_48_60
5_11_16_17_18_20 43
5_11_16_17_18_20 33_39
5_11_16_17_18_20 35_36
1 88
1 5_11_16_17_18_20
0 6_7_10_13_14_23_28
0 3
0 1
18 #edges, tree 42
55_56_70 77
40_47_63 83
43 72
35_36 34_38_41_66_68_73_81_84
35_36 44_53_57_65_71_75_78
35_36 55_56_70
35_36 40_47_63
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 46_48_60
5_11_16_17_18_20 43
5_11_16_17_18_20 33_39
5_11_16_17_18_20 35_36
1 88
1 5_11_16_17_18_20
0 6_7_10_13_14_23_28
0 3
0 1
18 #edges, tree 43
55_56_70 77
40_47_63 83
43 34_38_41_66_68_73_81_84
43 72
35_36 44_53_57_65_71_75_78
35_36 55_56_70
35_36 40_47_63
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 46_48_60
5_11_16_17_18_20 43
5_11_16_17_18_20 33_39
5_11_16_17_18_20 35_36
1 88
1 5_11_16_17_18_20
1 3
0 6_7_10_13_14_23_28
0 1
18 #edges, tree 44
55_56_70 77
40_47_63 83
43 34_38_41_66_68_73_81_84
43 72
33_39 46_48_60
35_36 44_53_57_65_71_75_78
35_36 55_56_70
35_36 40_47_63
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 43
5_11_16_17_18_20 33_39
5_11_16_17_18_20 35_36
1 88
1 5_11_16_17_18_20
1 3
0 6_7_10_13_14_23_28
0 1
18 #edges, tree 45
55_56_70 77
40_47_63 83
43 72
33_39 46_48_60
35_36 44_53_57_65_71_75_78
35_36 55_56_70
35_36 40_47_63
5_11_16_17_18_20 34_38_41_66_68_73_81_84
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 43
5_11_16_17_18_20 33_39
5_11_16_17_18_20 35_36
1 88
1 5_11_16_17_18_20
1 3
0 6_7_10_13_14_23_28
0 1
18 #edges, tree 46
55_56_70 77
40_47_63 83
43 72
33_39 46_48_60
35_36 34_38_41_66_68_73_81_84
35_36 44_53_57_65_71_75_78
35_36 55_56_70
35_36 40_47_63
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 43
5_11_16_17_18_20 33_39
5_11_16_17_18_20 35_36
1 88
1 5_11_16_17_18_20
1 3
0 6_7_10_13_14_23_28
0 1
18 #edges, tree 47
55_56_70 77
40_47_63 83
43 72
35_36 44_53_57_65_71_75_78
35_36 55_56_70
35_36 40_47_63
5_11_16_17_18_20 34_38_41_66_68_73_81_84
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 46_48_60
5_11_16_17_18_20 43
5_11_16_17_18_20 33_39
5_11_16_17_18_20 35_36
1 88
1 5_11_16_17_18_20
1 3
0 6_7_10_13_14_23_28
0 1
18 #edges, tree 48
55_56_70 77
40_47_63 83
43 72
35_36 34_38_41_66_68_73_81_84
35_36 44_53_57_65_71_75_78
35_36 55_56_70
35_36 40_47_63
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 46_48_60
5_11_16_17_18_20 43
5_11_16_17_18_20 33_39
5_11_16_17_18_20 35_36
1 88
1 5_11_16_17_18_20
1 3
0 6_7_10_13_14_23_28
0 1
18 #edges, tree 49
55_56_70 77
40_47_63 83
43 88
43 72
33_39 46_48_60
35_36 34_38_41_66_68_73_81_84
35_36 44_53_57_65_71_75_78
35_36 55_56_70
35_36 40_47_63
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 43
5_11_16_17_18_20 33_39
5_11_16_17_18_20 35_36
1 5_11_16_17_18_20
1 3
0 6_7_10_13_14_23_28
0 1
18 #edges, tree 50
55_56_70 77
40_47_63 83
43 88
43 72
35_36 34_38_41_66_68_73_81_84
35_36 44_53_57_65_71_75_78
35_36 55_56_70
35_36 40_47_63
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 46_48_60
5_11_16_17_18_20 43
5_11_16_17_18_20 33_39
5_11_16_17_18_20 35_36
1 5_11_16_17_18_20
1 3
0 6_7_10_13_14_23_28
0 1
18 #edges, tree 51
55_56_70 77
40_47_63 83
43 72
35_36 34_38_41_66_68_73_81_84
35_36 44_53_57_65_71_75_78
35_36 55_56_70
35_36 40_47_63
5_11_16_17_18_20 88
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 46_48_60
5_11_16_17_18_20 43
5_11_16_17_18_20 33_39
5_11_16_17_18_20 35_36
1 5_11_16_17_18_20
1 3
0 6_7_10_13_14_23_28
0 1
18 #edges, tree 52
55_56_70 77
40_47_63 83
43 72
33_39 46_48_60
35_36 34_38_41_66_68_73_81_84
35_36 44_53_57_65_71_75_78
35_36 55_56_70
35_36 40_47_63
5_11_16_17_18_20 88
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 43
5_11_16_17_18_20 33_39
5_11_16_17_18_20 35_36
1 5_11_16_17_18_20
1 3
0 6_7_10_13_14_23_28
0 1
18 #edges, tree 53
72 88
55_56_70 77
40_47_63 83
43 72
33_39 46_48_60
35_36 34_38_41_66_68_73_81_84
35_36 44_53_57_65_71_75_78
35_36 55_56_70
35_36 40_47_63
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 43
5_11_16_17_18_20 33_39
5_11_16_17_18_20 35_36
1 5_11_16_17_18_20
1 3
0 6_7_10_13_14_23_28
0 1
18 #edges, tree 54
72 88
55_56_70 77
40_47_63 83
43 72
35_36 34_38_41_66_68_73_81_84
35_36 44_53_57_65_71_75_78
35_36 55_56_70
35_36 40_47_63
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 46_48_60
5_11_16_17_18_20 43
5_11_16_17_18_20 33_39
5_11_16_17_18_20 35_36
1 5_11_16_17_18_20
1 3
0 6_7_10_13_14_23_28
0 1
18 #edges, tree 55
55_56_70 77
40_47_63 83
43 34_38_41_66_68_73_81_84
43 72
33_39 46_48_60
35_36 44_53_57_65_71_75_78
35_36 55_56_70
35_36 40_47_63
5_11_16_17_18_20 88
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 43
5_11_16_17_18_20 33_39
5_11_16_17_18_20 35_36
1 5_11_16_17_18_20
1 3
0 6_7_10_13_14_23_28
0 1
18 #edges, tree 56
55_56_70 77
40_47_63 83
43 34_38_41_66_68_73_81_84
43 72
35_36 44_53_57_65_71_75_78
35_36 55_56_70
35_36 40_47_63
5_11_16_17_18_20 88
5_11_16_17_18_20 8_9_15_19_22_24_26_29_45_67_69
5_11_16_17_18_20 30_54_61_64
5_11_16_17_18_20 46_48_60
5_11_16_17_18_20 43
5_11_16_17_18_20 33_39
5_11_16_17_18_20 35_36
1 5_11_16_17_18_20
1 3
0 6_7_10_13_14_23_28
0 1
18 #edges, tree 57
72 88
55_56_70 77
40_47_63 83
43 34_38_41_66_68_73_81_84
43 72
33_39 46_48_60
35_36 44_53_57_65_71_75_78
35_36 55_56_70
35_36 40_47_63
